Radionuclide	Ba-131m
Route of Intake	Inhalation
Material	Aerosols Type F, Barium chloride, carbonate, fA=0.2
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Skeleton*
0.041667	5.7E-2	1.8E-2	4.2E-3	1.9E-3
0.083333	3.2E-3	1.2E-3	9.5E-5	1.7E-4
0.125	1.8E-4	7.3E-5	2.5E-6	1.2E-5
0.25	3.5E-8	1.6E-8	-	3.1E-9
