Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Uranium aluminide, fA=2E-3
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
4.25	9.8E-3	-	-	4.4E-3	5.3E-3	2.8E-5	2.6E-6
4.5	9.3E-3	-	-	3.8E-3	5.3E-3	3.0E-5	2.8E-6
4.75	8.9E-3	-	-	3.3E-3	5.4E-3	3.2E-5	3.0E-6
5	8.5E-3	4.1E-5	3.3E-2	3.0E-3	5.4E-3	3.4E-5	3.1E-6
5.5	8.1E-3	-	-	2.5E-3	5.4E-3	3.7E-5	3.4E-6
6	7.8E-3	3.7E-5	1.5E-2	2.3E-3	5.3E-3	4.1E-5	3.7E-6
6.5	7.5E-3	-	-	2.1E-3	5.3E-3	4.4E-5	4.0E-6
7	7.3E-3	3.3E-5	8.8E-3	2.0E-3	5.2E-3	4.8E-5	4.2E-6
7.5	7.1E-3	-	-	1.9E-3	5.0E-3	5.1E-5	4.5E-6
8	6.9E-3	3.0E-5	6.5E-3	1.8E-3	4.9E-3	5.4E-5	4.7E-6
8.5	6.7E-3	-	-	1.7E-3	4.8E-3	5.7E-5	5.0E-6
9	6.5E-3	2.7E-5	5.2E-3	1.6E-3	4.6E-3	6.1E-5	5.2E-6
9.5	6.2E-3	-	-	1.5E-3	4.5E-3	6.4E-5	5.4E-6
10	6.0E-3	2.5E-5	4.2E-3	1.4E-3	4.3E-3	6.7E-5	5.6E-6
11	5.6E-3	2.2E-5	3.5E-3	1.3E-3	4.0E-3	7.3E-5	6.0E-6
12	5.2E-3	2.0E-5	2.8E-3	1.1E-3	3.8E-3	7.8E-5	6.4E-6
13	4.8E-3	1.9E-5	2.3E-3	9.9E-4	3.5E-3	8.3E-5	6.7E-6
14	4.5E-3	1.7E-5	1.9E-3	8.6E-4	3.3E-3	8.8E-5	7.0E-6
15	4.2E-3	1.6E-5	1.6E-3	7.5E-4	3.1E-3	9.3E-5	7.2E-6
16	3.9E-3	1.5E-5	1.3E-3	6.5E-4	2.9E-3	9.8E-5	7.5E-6
17	3.7E-3	1.4E-5	1.0E-3	5.5E-4	2.8E-3	1.0E-4	7.7E-6
18	3.5E-3	1.3E-5	8.6E-4	4.8E-4	2.7E-3	1.1E-4	7.9E-6
19	3.4E-3	1.2E-5	7.0E-4	4.1E-4	2.6E-3	1.1E-4	8.1E-6
20	3.2E-3	1.1E-5	5.8E-4	3.5E-4	2.5E-3	1.1E-4	8.2E-6
21	3.1E-3	1.0E-5	4.7E-4	2.9E-4	2.4E-3	1.2E-4	8.3E-6
22	3.1E-3	9.7E-6	3.9E-4	2.5E-4	2.4E-3	1.2E-4	8.4E-6
23	3.0E-3	9.1E-6	3.2E-4	2.1E-4	2.3E-3	1.2E-4	8.6E-6
24	3.0E-3	8.6E-6	2.6E-4	1.8E-4	2.3E-3	1.3E-4	8.6E-6
25	2.9E-3	8.2E-6	2.2E-4	1.5E-4	2.3E-3	1.3E-4	8.7E-6
26	2.9E-3	7.8E-6	1.8E-4	1.3E-4	2.3E-3	1.3E-4	8.8E-6
27	2.9E-3	7.5E-6	1.5E-4	1.1E-4	2.3E-3	1.4E-4	8.8E-6
28	2.9E-3	7.1E-6	1.2E-4	9.4E-5	2.3E-3	1.4E-4	8.9E-6
29	2.9E-3	6.9E-6	1.0E-4	8.0E-5	2.3E-3	1.4E-4	8.9E-6
30	2.9E-3	6.6E-6	8.4E-5	6.8E-5	2.3E-3	1.4E-4	9.0E-6
31	2.9E-3	6.4E-6	7.0E-5	5.8E-5	2.4E-3	1.4E-4	9.0E-6
32	3.0E-3	6.2E-6	5.8E-5	5.0E-5	2.4E-3	1.5E-4	9.0E-6
33	3.0E-3	6.0E-6	4.9E-5	4.3E-5	2.4E-3	1.5E-4	9.0E-6
34	3.0E-3	5.8E-6	4.1E-5	3.7E-5	2.4E-3	1.5E-4	9.1E-6
35	3.0E-3	5.7E-6	3.5E-5	3.2E-5	2.4E-3	1.5E-4	9.1E-6
36	3.1E-3	5.5E-6	3.0E-5	2.8E-5	2.5E-3	1.5E-4	9.1E-6
37	3.1E-3	5.4E-6	2.6E-5	2.5E-5	2.5E-3	1.6E-4	9.1E-6
38	3.1E-3	5.3E-6	2.2E-5	2.2E-5	2.5E-3	1.6E-4	9.1E-6
39	3.1E-3	5.2E-6	1.9E-5	2.0E-5	2.5E-3	1.6E-4	9.1E-6
40	3.2E-3	5.1E-6	1.7E-5	1.8E-5	2.6E-3	1.6E-4	9.1E-6
41	3.2E-3	5.0E-6	1.5E-5	1.6E-5	2.6E-3	1.6E-4	9.1E-6
42	3.2E-3	5.0E-6	1.3E-5	1.5E-5	2.6E-3	1.6E-4	9.1E-6
43	3.2E-3	4.9E-6	1.2E-5	1.4E-5	2.6E-3	1.7E-4	9.1E-6
44	3.3E-3	4.8E-6	1.1E-5	1.3E-5	2.7E-3	1.7E-4	9.1E-6
45	3.3E-3	4.8E-6	1.0E-5	1.2E-5	2.7E-3	1.7E-4	9.1E-6
46	3.3E-3	4.7E-6	9.5E-6	1.2E-5	2.7E-3	1.7E-4	9.1E-6
47	3.3E-3	4.7E-6	8.9E-6	1.1E-5	2.7E-3	1.7E-4	9.1E-6
48	3.4E-3	4.7E-6	8.4E-6	1.1E-5	2.7E-3	1.7E-4	9.1E-6
49	3.4E-3	4.6E-6	8.0E-6	1.0E-5	2.8E-3	1.7E-4	9.1E-6
50	3.4E-3	4.6E-6	7.7E-6	1.0E-5	2.8E-3	1.8E-4	9.1E-6
51	3.4E-3	4.6E-6	7.4E-6	1.0E-5	2.8E-3	1.8E-4	9.1E-6
52	3.5E-3	4.6E-6	7.2E-6	9.8E-6	2.8E-3	1.8E-4	9.2E-6
53	3.5E-3	4.5E-6	7.0E-6	9.7E-6	2.8E-3	1.8E-4	9.2E-6
54	3.5E-3	4.5E-6	6.9E-6	9.6E-6	2.8E-3	1.8E-4	9.2E-6
55	3.5E-3	4.5E-6	6.7E-6	9.5E-6	2.8E-3	1.8E-4	9.2E-6
56	3.5E-3	4.5E-6	6.6E-6	9.4E-6	2.9E-3	1.8E-4	9.2E-6
57	3.5E-3	4.5E-6	6.5E-6	9.4E-6	2.9E-3	1.8E-4	9.2E-6
58	3.6E-3	4.5E-6	6.4E-6	9.3E-6	2.9E-3	1.8E-4	9.2E-6
59	3.6E-3	4.5E-6	6.3E-6	9.3E-6	2.9E-3	1.9E-4	9.2E-6
60	3.6E-3	4.5E-6	6.3E-6	9.3E-6	2.9E-3	1.9E-4	9.2E-6
61	3.6E-3	4.4E-6	6.2E-6	9.3E-6	2.9E-3	1.9E-4	9.2E-6
62	3.6E-3	4.4E-6	6.2E-6	9.3E-6	2.9E-3	1.9E-4	9.3E-6
63	3.6E-3	4.4E-6	6.1E-6	9.2E-6	2.9E-3	1.9E-4	9.3E-6
64	3.6E-3	4.4E-6	6.1E-6	9.2E-6	2.9E-3	1.9E-4	9.3E-6
65	3.7E-3	4.4E-6	6.0E-6	9.2E-6	3.0E-3	1.9E-4	9.3E-6
66	3.7E-3	4.4E-6	6.0E-6	9.2E-6	3.0E-3	1.9E-4	9.3E-6
67	3.7E-3	4.4E-6	6.0E-6	9.2E-6	3.0E-3	1.9E-4	9.4E-6
68	3.7E-3	4.4E-6	5.9E-6	9.2E-6	3.0E-3	1.9E-4	9.4E-6
69	3.7E-3	4.4E-6	5.9E-6	9.2E-6	3.0E-3	1.9E-4	9.4E-6
70	3.7E-3	4.4E-6	5.9E-6	9.3E-6	3.0E-3	2.0E-4	9.4E-6
71	3.7E-3	4.5E-6	5.9E-6	9.3E-6	3.0E-3	2.0E-4	9.4E-6
72	3.7E-3	4.5E-6	5.8E-6	9.3E-6	3.0E-3	2.0E-4	9.5E-6
73	3.7E-3	4.5E-6	5.8E-6	9.3E-6	3.0E-3	2.0E-4	9.5E-6
74	3.7E-3	4.5E-6	5.8E-6	9.3E-6	3.0E-3	2.0E-4	9.5E-6
75	3.7E-3	4.5E-6	5.8E-6	9.3E-6	3.0E-3	2.0E-4	9.5E-6
76	3.7E-3	4.5E-6	5.7E-6	9.3E-6	3.0E-3	2.0E-4	9.6E-6
77	3.7E-3	4.5E-6	5.7E-6	9.3E-6	3.0E-3	2.0E-4	9.6E-6
78	3.7E-3	4.5E-6	5.7E-6	9.3E-6	3.0E-3	2.0E-4	9.6E-6
79	3.7E-3	4.5E-6	5.7E-6	9.2E-6	3.0E-3	2.0E-4	9.7E-6
80	3.8E-3	4.5E-6	5.6E-6	9.2E-6	3.0E-3	2.0E-4	9.7E-6
81	3.8E-3	4.5E-6	5.6E-6	9.2E-6	3.0E-3	2.0E-4	9.7E-6
82	3.8E-3	4.5E-6	5.6E-6	9.2E-6	3.0E-3	2.0E-4	9.7E-6
83	3.8E-3	4.5E-6	5.6E-6	9.2E-6	3.0E-3	2.1E-4	9.8E-6
84	3.8E-3	4.5E-6	5.5E-6	9.2E-6	3.0E-3	2.1E-4	9.8E-6
85	3.8E-3	4.5E-6	5.5E-6	9.2E-6	3.0E-3	2.1E-4	9.8E-6
86	3.8E-3	4.5E-6	5.5E-6	9.2E-6	3.0E-3	2.1E-4	9.9E-6
87	3.8E-3	4.6E-6	5.5E-6	9.2E-6	3.0E-3	2.1E-4	9.9E-6
88	3.8E-3	4.6E-6	5.5E-6	9.2E-6	3.0E-3	2.1E-4	9.9E-6
89	3.8E-3	4.6E-6	5.4E-6	9.2E-6	3.0E-3	2.1E-4	1.0E-5
90	3.8E-3	4.6E-6	5.4E-6	9.2E-6	3.0E-3	2.1E-4	1.0E-5
91	3.8E-3	4.6E-6	5.4E-6	9.2E-6	3.0E-3	2.1E-4	1.0E-5
92	3.8E-3	4.6E-6	5.4E-6	9.1E-6	3.0E-3	2.1E-4	1.0E-5
93	3.8E-3	4.6E-6	5.3E-6	9.1E-6	3.0E-3	2.1E-4	1.0E-5
94	3.8E-3	4.6E-6	5.3E-6	9.1E-6	3.0E-3	2.1E-4	1.0E-5
95	3.8E-3	4.6E-6	5.3E-6	9.1E-6	3.0E-3	2.1E-4	1.0E-5
96	3.8E-3	4.6E-6	5.3E-6	9.1E-6	3.0E-3	2.1E-4	1.0E-5
97	3.8E-3	4.6E-6	5.3E-6	9.1E-6	3.0E-3	2.1E-4	1.0E-5
98	3.8E-3	4.6E-6	5.2E-6	9.1E-6	3.0E-3	2.2E-4	1.0E-5
99	3.8E-3	4.7E-6	5.2E-6	9.0E-6	3.0E-3	2.2E-4	1.0E-5
100	3.8E-3	4.7E-6	5.2E-6	9.0E-6	3.0E-3	2.2E-4	1.0E-5
110	3.7E-3	4.7E-6	5.0E-6	8.8E-6	3.0E-3	2.2E-4	1.1E-5
120	3.7E-3	4.8E-6	4.8E-6	8.6E-6	2.9E-3	2.3E-4	1.1E-5
130	3.6E-3	4.9E-6	4.6E-6	8.4E-6	2.8E-3	2.3E-4	1.2E-5
140	3.6E-3	4.9E-6	4.4E-6	8.1E-6	2.8E-3	2.4E-4	1.2E-5
150	3.5E-3	5.0E-6	4.2E-6	7.8E-6	2.7E-3	2.4E-4	1.2E-5
160	3.4E-3	5.0E-6	4.0E-6	7.5E-6	2.6E-3	2.4E-4	1.2E-5
170	3.3E-3	5.0E-6	3.8E-6	7.3E-6	2.6E-3	2.5E-4	1.3E-5
180	3.3E-3	5.0E-6	3.6E-6	7.0E-6	2.5E-3	2.5E-4	1.3E-5
190	3.2E-3	5.0E-6	3.5E-6	6.7E-6	2.4E-3	2.5E-4	1.3E-5
200	3.1E-3	5.0E-6	3.3E-6	6.5E-6	2.3E-3	2.5E-4	1.3E-5
210	3.0E-3	4.9E-6	3.2E-6	6.2E-6	2.3E-3	2.6E-4	1.3E-5
220	2.9E-3	4.9E-6	3.0E-6	6.0E-6	2.2E-3	2.6E-4	1.4E-5
230	2.9E-3	4.9E-6	2.9E-6	5.7E-6	2.1E-3	2.6E-4	1.4E-5
240	2.8E-3	4.8E-6	2.7E-6	5.5E-6	2.0E-3	2.6E-4	1.4E-5
250	2.7E-3	4.8E-6	2.6E-6	5.3E-6	2.0E-3	2.6E-4	1.4E-5
260	2.6E-3	4.7E-6	2.5E-6	5.0E-6	1.9E-3	2.6E-4	1.4E-5
270	2.6E-3	4.7E-6	2.3E-6	4.8E-6	1.9E-3	2.6E-4	1.4E-5
280	2.5E-3	4.6E-6	2.2E-6	4.6E-6	1.8E-3	2.6E-4	1.4E-5
290	2.4E-3	4.5E-6	2.1E-6	4.4E-6	1.7E-3	2.6E-4	1.4E-5
300	2.4E-3	4.5E-6	2.0E-6	4.2E-6	1.7E-3	2.6E-4	1.4E-5
310	2.3E-3	4.4E-6	1.9E-6	4.0E-6	1.6E-3	2.6E-4	1.4E-5
320	2.2E-3	4.3E-6	1.8E-6	3.9E-6	1.6E-3	2.6E-4	1.3E-5
330	2.2E-3	4.2E-6	1.7E-6	3.7E-6	1.5E-3	2.6E-4	1.3E-5
340	2.1E-3	4.1E-6	1.6E-6	3.5E-6	1.5E-3	2.6E-4	1.3E-5
350	2.0E-3	4.1E-6	1.5E-6	3.4E-6	1.4E-3	2.6E-4	1.3E-5
360	2.0E-3	4.0E-6	1.5E-6	3.2E-6	1.4E-3	2.6E-4	1.3E-5
365	2.0E-3	3.9E-6	1.4E-6	3.2E-6	1.3E-3	2.6E-4	1.3E-5
370	1.9E-3	3.9E-6	1.4E-6	3.1E-6	1.3E-3	2.6E-4	1.3E-5
380	1.9E-3	3.8E-6	1.3E-6	3.0E-6	1.3E-3	2.6E-4	1.3E-5
390	1.8E-3	3.7E-6	1.2E-6	2.8E-6	1.2E-3	2.5E-4	1.3E-5
400	1.8E-3	3.6E-6	1.2E-6	2.7E-6	1.2E-3	2.5E-4	1.3E-5
410	1.7E-3	3.6E-6	1.1E-6	2.6E-6	1.1E-3	2.5E-4	1.3E-5
420	1.7E-3	3.5E-6	1.1E-6	2.5E-6	1.1E-3	2.5E-4	1.2E-5
430	1.6E-3	3.4E-6	1.0E-6	2.4E-6	1.1E-3	2.5E-4	1.2E-5
440	1.6E-3	3.3E-6	9.5E-7	2.2E-6	1.0E-3	2.5E-4	1.2E-5
450	1.5E-3	3.2E-6	9.0E-7	2.1E-6	1.0E-3	2.5E-4	1.2E-5
460	1.5E-3	3.2E-6	8.5E-7	2.1E-6	9.6E-4	2.4E-4	1.2E-5
470	1.5E-3	3.1E-6	8.0E-7	2.0E-6	9.3E-4	2.4E-4	1.2E-5
480	1.4E-3	3.0E-6	7.6E-7	1.9E-6	9.0E-4	2.4E-4	1.2E-5
490	1.4E-3	2.9E-6	7.2E-7	1.8E-6	8.7E-4	2.4E-4	1.2E-5
500	1.3E-3	2.9E-6	6.8E-7	1.7E-6	8.4E-4	2.4E-4	1.2E-5
510	1.3E-3	2.8E-6	6.4E-7	1.6E-6	8.1E-4	2.4E-4	1.1E-5
520	1.3E-3	2.7E-6	6.1E-7	1.6E-6	7.8E-4	2.4E-4	1.1E-5
530	1.2E-3	2.6E-6	5.7E-7	1.5E-6	7.5E-4	2.3E-4	1.1E-5
540	1.2E-3	2.6E-6	5.4E-7	1.4E-6	7.3E-4	2.3E-4	1.1E-5
550	1.2E-3	2.5E-6	5.1E-7	1.4E-6	7.0E-4	2.3E-4	1.1E-5
560	1.1E-3	2.4E-6	4.8E-7	1.3E-6	6.8E-4	2.3E-4	1.1E-5
570	1.1E-3	2.4E-6	4.6E-7	1.3E-6	6.5E-4	2.3E-4	1.1E-5
580	1.1E-3	2.3E-6	4.3E-7	1.2E-6	6.3E-4	2.3E-4	1.1E-5
590	1.0E-3	2.2E-6	4.1E-7	1.2E-6	6.1E-4	2.2E-4	1.0E-5
600	1.0E-3	2.2E-6	3.8E-7	1.1E-6	5.9E-4	2.2E-4	1.0E-5
610	9.9E-4	2.1E-6	3.6E-7	1.1E-6	5.7E-4	2.2E-4	1.0E-5
620	9.6E-4	2.1E-6	3.4E-7	1.0E-6	5.5E-4	2.2E-4	1.0E-5
630	9.4E-4	2.0E-6	3.2E-7	9.7E-7	5.3E-4	2.2E-4	1.0E-5
640	9.1E-4	1.9E-6	3.0E-7	9.3E-7	5.1E-4	2.2E-4	1.0E-5
650	8.9E-4	1.9E-6	2.9E-7	8.9E-7	4.9E-4	2.2E-4	9.9E-6
660	8.6E-4	1.8E-6	2.7E-7	8.6E-7	4.8E-4	2.1E-4	9.8E-6
670	8.4E-4	1.8E-6	2.6E-7	8.2E-7	4.6E-4	2.1E-4	9.7E-6
680	8.2E-4	1.7E-6	2.4E-7	7.9E-7	4.5E-4	2.1E-4	9.6E-6
690	8.0E-4	1.7E-6	2.3E-7	7.6E-7	4.3E-4	2.1E-4	9.5E-6
700	7.8E-4	1.6E-6	2.1E-7	7.3E-7	4.2E-4	2.1E-4	9.4E-6
710	7.6E-4	1.6E-6	2.0E-7	7.0E-7	4.0E-4	2.1E-4	9.3E-6
720	7.4E-4	1.5E-6	1.9E-7	6.7E-7	3.9E-4	2.1E-4	9.2E-6
730	7.2E-4	1.5E-6	1.8E-7	6.5E-7	3.7E-4	2.1E-4	9.1E-6
740	7.0E-4	1.5E-6	1.7E-7	6.2E-7	3.6E-4	2.0E-4	9.1E-6
750	6.9E-4	1.4E-6	1.6E-7	6.0E-7	3.5E-4	2.0E-4	9.0E-6
760	6.7E-4	1.4E-6	1.5E-7	5.8E-7	3.4E-4	2.0E-4	8.9E-6
770	6.5E-4	1.3E-6	1.4E-7	5.6E-7	3.3E-4	2.0E-4	8.8E-6
780	6.4E-4	1.3E-6	1.3E-7	5.4E-7	3.1E-4	2.0E-4	8.8E-6
790	6.2E-4	1.3E-6	1.3E-7	5.2E-7	3.0E-4	2.0E-4	8.7E-6
800	6.1E-4	1.2E-6	1.2E-7	5.0E-7	2.9E-4	2.0E-4	8.6E-6
810	5.9E-4	1.2E-6	1.1E-7	4.8E-7	2.8E-4	2.0E-4	8.5E-6
820	5.8E-4	1.1E-6	1.1E-7	4.6E-7	2.7E-4	1.9E-4	8.5E-6
830	5.7E-4	1.1E-6	1.0E-7	4.5E-7	2.6E-4	1.9E-4	8.4E-6
840	5.5E-4	1.1E-6	9.4E-8	4.3E-7	2.6E-4	1.9E-4	8.4E-6
850	5.4E-4	1.0E-6	8.9E-8	4.2E-7	2.5E-4	1.9E-4	8.3E-6
860	5.3E-4	1.0E-6	8.4E-8	4.0E-7	2.4E-4	1.9E-4	8.2E-6
870	5.2E-4	9.9E-7	7.9E-8	3.9E-7	2.3E-4	1.9E-4	8.2E-6
880	5.0E-4	9.6E-7	7.4E-8	3.8E-7	2.2E-4	1.9E-4	8.1E-6
890	4.9E-4	9.3E-7	7.0E-8	3.7E-7	2.1E-4	1.9E-4	8.1E-6
900	4.8E-4	9.0E-7	6.6E-8	3.6E-7	2.1E-4	1.9E-4	8.0E-6
910	4.7E-4	8.8E-7	6.2E-8	3.4E-7	2.0E-4	1.8E-4	7.9E-6
920	4.6E-4	8.5E-7	5.9E-8	3.3E-7	1.9E-4	1.8E-4	7.9E-6
930	4.5E-4	8.2E-7	5.5E-8	3.2E-7	1.9E-4	1.8E-4	7.8E-6
940	4.4E-4	8.0E-7	5.2E-8	3.1E-7	1.8E-4	1.8E-4	7.8E-6
950	4.3E-4	7.8E-7	4.9E-8	3.1E-7	1.7E-4	1.8E-4	7.7E-6
960	4.2E-4	7.5E-7	4.6E-8	3.0E-7	1.7E-4	1.8E-4	7.7E-6
970	4.2E-4	7.3E-7	4.4E-8	2.9E-7	1.6E-4	1.8E-4	7.6E-6
980	4.1E-4	7.1E-7	4.1E-8	2.8E-7	1.6E-4	1.8E-4	7.6E-6
990	4.0E-4	6.9E-7	3.9E-8	2.7E-7	1.5E-4	1.8E-4	7.5E-6
1000	3.9E-4	6.7E-7	3.7E-8	2.7E-7	1.5E-4	1.8E-4	7.5E-6
1010	3.8E-4	6.5E-7	3.5E-8	2.6E-7	1.4E-4	1.8E-4	7.5E-6
1020	3.8E-4	6.3E-7	3.3E-8	2.5E-7	1.4E-4	1.8E-4	7.4E-6
1030	3.7E-4	6.1E-7	3.1E-8	2.5E-7	1.3E-4	1.7E-4	7.4E-6
1040	3.6E-4	5.9E-7	2.9E-8	2.4E-7	1.3E-4	1.7E-4	7.3E-6
1050	3.6E-4	5.7E-7	2.7E-8	2.4E-7	1.2E-4	1.7E-4	7.3E-6
1060	3.5E-4	5.6E-7	2.6E-8	2.3E-7	1.2E-4	1.7E-4	7.3E-6
1070	3.4E-4	5.4E-7	2.4E-8	2.2E-7	1.2E-4	1.7E-4	7.2E-6
1080	3.4E-4	5.2E-7	2.3E-8	2.2E-7	1.1E-4	1.7E-4	7.2E-6
1090	3.3E-4	5.1E-7	2.2E-8	2.1E-7	1.1E-4	1.7E-4	7.1E-6
1095	3.3E-4	5.0E-7	2.1E-8	2.1E-7	1.1E-4	1.7E-4	7.1E-6
1100	3.3E-4	4.9E-7	2.1E-8	2.1E-7	1.0E-4	1.7E-4	7.1E-6
1200	2.8E-4	3.6E-7	1.2E-8	1.7E-7	7.3E-5	1.6E-4	6.8E-6
1300	2.4E-4	2.7E-7	6.6E-9	1.5E-7	5.2E-5	1.6E-4	6.5E-6
1400	2.2E-4	2.0E-7	3.9E-9	1.3E-7	3.6E-5	1.5E-4	6.3E-6
1500	2.0E-4	1.5E-7	2.4E-9	1.2E-7	2.6E-5	1.5E-4	6.1E-6
1600	1.8E-4	1.2E-7	1.5E-9	1.2E-7	1.8E-5	1.4E-4	6.0E-6
1700	1.7E-4	9.2E-8	9.7E-10	1.1E-7	1.3E-5	1.4E-4	5.9E-6
1800	1.6E-4	7.3E-8	6.7E-10	1.1E-7	8.9E-6	1.4E-4	5.7E-6
1900	1.5E-4	6.0E-8	4.9E-10	1.0E-7	6.2E-6	1.3E-4	5.6E-6
2000	1.5E-4	5.0E-8	3.8E-10	1.0E-7	4.3E-6	1.3E-4	5.5E-6
2100	1.4E-4	4.2E-8	3.1E-10	1.0E-7	3.0E-6	1.3E-4	5.4E-6
2200	1.4E-4	3.7E-8	2.6E-10	9.9E-8	2.1E-6	1.2E-4	5.3E-6
2300	1.3E-4	3.3E-8	2.3E-10	9.8E-8	1.5E-6	1.2E-4	5.2E-6
2400	1.3E-4	3.0E-8	2.0E-10	9.8E-8	1.1E-6	1.2E-4	5.2E-6
2500	1.3E-4	2.7E-8	1.8E-10	9.7E-8	7.5E-7	1.2E-4	5.1E-6
2600	1.3E-4	2.5E-8	1.7E-10	9.7E-8	5.4E-7	1.1E-4	5.0E-6
2700	1.2E-4	2.4E-8	1.6E-10	9.6E-8	3.9E-7	1.1E-4	4.9E-6
2800	1.2E-4	2.3E-8	1.5E-10	9.6E-8	2.9E-7	1.1E-4	4.8E-6
2900	1.2E-4	2.1E-8	1.4E-10	9.6E-8	2.2E-7	1.1E-4	4.8E-6
3000	1.2E-4	2.1E-8	1.4E-10	9.5E-8	1.7E-7	1.1E-4	4.7E-6
3100	1.1E-4	2.0E-8	1.3E-10	9.5E-8	1.4E-7	1.0E-4	4.6E-6
3200	1.1E-4	1.9E-8	1.3E-10	9.5E-8	1.1E-7	1.0E-4	4.5E-6
3300	1.1E-4	1.8E-8	1.2E-10	9.5E-8	9.8E-8	1.0E-4	4.5E-6
3400	1.1E-4	1.8E-8	1.2E-10	9.4E-8	8.7E-8	9.9E-5	4.4E-6
3500	1.1E-4	1.7E-8	1.1E-10	9.4E-8	7.9E-8	9.7E-5	4.3E-6
3600	1.1E-4	1.6E-8	1.1E-10	9.4E-8	7.4E-8	9.6E-5	4.3E-6
3650	1.0E-4	1.6E-8	1.1E-10	9.4E-8	7.2E-8	9.5E-5	4.2E-6
4000	9.9E-5	1.4E-8	-	9.3E-8	6.4E-8	9.0E-5	4.0E-6
5000	8.7E-5	1.1E-8	-	9.1E-8	6.0E-8	7.8E-5	3.5E-6
6000	7.7E-5	8.1E-9	-	8.9E-8	5.9E-8	7.0E-5	3.0E-6
7000	7.0E-5	6.5E-9	-	8.7E-8	5.8E-8	6.3E-5	2.6E-6
8000	6.4E-5	5.4E-9	-	8.5E-8	5.7E-8	5.7E-5	2.3E-6
9000	5.9E-5	4.6E-9	-	8.4E-8	5.6E-8	5.3E-5	2.0E-6
10000	5.4E-5	4.0E-9	-	8.2E-8	5.4E-8	4.9E-5	1.8E-6
11000	5.1E-5	3.5E-9	-	8.1E-8	5.3E-8	4.5E-5	1.6E-6
12000	4.7E-5	3.2E-9	-	7.9E-8	5.2E-8	4.2E-5	1.4E-6
13000	4.4E-5	2.9E-9	-	7.8E-8	5.1E-8	3.9E-5	1.3E-6
14000	4.2E-5	2.6E-9	-	7.6E-8	5.1E-8	3.7E-5	1.2E-6
15000	3.9E-5	2.4E-9	-	7.5E-8	5.0E-8	3.5E-5	1.1E-6
16000	3.7E-5	2.2E-9	-	7.3E-8	4.9E-8	3.2E-5	9.9E-7
