Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Type F, Uranium hexafluoride, uranyl tributyl-phosphate, fA=2E-2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
2.5	7.9E-3	-	-	9.4E-4	3.7E-5	3.4E-3	3.2E-4
2.75	8.3E-3	-	-	7.9E-4	3.8E-5	3.7E-3	3.4E-4
3	8.6E-3	4.8E-3	1.4E-2	6.5E-4	3.9E-5	4.0E-3	3.7E-4
3.25	9.0E-3	-	-	5.3E-4	3.9E-5	4.3E-3	4.0E-4
3.5	9.4E-3	-	-	4.2E-4	4.0E-5	4.5E-3	4.2E-4
3.75	9.7E-3	-	-	3.3E-4	4.0E-5	4.8E-3	4.4E-4
4	1.0E-2	4.3E-3	5.3E-3	2.7E-4	4.1E-5	5.1E-3	4.7E-4
4.25	1.1E-2	-	-	2.1E-4	4.1E-5	5.4E-3	4.9E-4
4.5	1.1E-2	-	-	1.7E-4	4.2E-5	5.7E-3	5.1E-4
4.75	1.1E-2	-	-	1.4E-4	4.2E-5	5.9E-3	5.4E-4
5	1.2E-2	3.9E-3	1.5E-3	1.2E-4	4.2E-5	6.2E-3	5.6E-4
5.5	1.2E-2	-	-	8.6E-5	4.3E-5	6.7E-3	6.0E-4
6	1.3E-2	3.6E-3	3.8E-4	7.0E-5	4.3E-5	7.2E-3	6.4E-4
6.5	1.4E-2	-	-	6.3E-5	4.3E-5	7.7E-3	6.8E-4
7	1.5E-2	3.3E-3	9.3E-5	5.9E-5	4.4E-5	8.2E-3	7.1E-4
7.5	1.5E-2	-	-	5.7E-5	4.4E-5	8.6E-3	7.5E-4
8	1.6E-2	3.0E-3	2.8E-5	5.7E-5	4.4E-5	9.1E-3	7.8E-4
8.5	1.6E-2	-	-	5.7E-5	4.4E-5	9.5E-3	8.1E-4
9	1.7E-2	2.7E-3	1.4E-5	5.7E-5	4.4E-5	9.9E-3	8.4E-4
9.5	1.7E-2	-	-	5.7E-5	4.4E-5	1.0E-2	8.6E-4
10	1.8E-2	2.5E-3	1.0E-5	5.7E-5	4.3E-5	1.1E-2	8.9E-4
11	1.9E-2	2.3E-3	8.9E-6	5.7E-5	4.3E-5	1.1E-2	9.4E-4
12	2.0E-2	2.1E-3	8.1E-6	5.6E-5	4.3E-5	1.2E-2	9.8E-4
13	2.0E-2	2.0E-3	7.4E-6	5.6E-5	4.2E-5	1.3E-2	1.0E-3
14	2.1E-2	1.8E-3	6.9E-6	5.6E-5	4.2E-5	1.3E-2	1.0E-3
15	2.2E-2	1.7E-3	6.4E-6	5.6E-5	4.1E-5	1.4E-2	1.1E-3
16	2.2E-2	1.6E-3	6.0E-6	5.5E-5	4.0E-5	1.5E-2	1.1E-3
17	2.3E-2	1.4E-3	5.6E-6	5.5E-5	4.0E-5	1.5E-2	1.1E-3
18	2.3E-2	1.3E-3	5.2E-6	5.4E-5	3.9E-5	1.6E-2	1.1E-3
19	2.3E-2	1.3E-3	4.9E-6	5.4E-5	3.9E-5	1.6E-2	1.2E-3
20	2.4E-2	1.2E-3	4.7E-6	5.3E-5	3.8E-5	1.7E-2	1.2E-3
21	2.4E-2	1.1E-3	4.4E-6	5.3E-5	3.7E-5	1.7E-2	1.2E-3
22	2.4E-2	1.0E-3	4.2E-6	5.2E-5	3.7E-5	1.7E-2	1.2E-3
23	2.5E-2	9.6E-4	4.0E-6	5.2E-5	3.6E-5	1.8E-2	1.2E-3
24	2.5E-2	9.0E-4	3.8E-6	5.1E-5	3.6E-5	1.8E-2	1.2E-3
25	2.5E-2	8.4E-4	3.6E-6	5.0E-5	3.5E-5	1.8E-2	1.2E-3
26	2.5E-2	7.9E-4	3.5E-6	5.0E-5	3.4E-5	1.9E-2	1.2E-3
27	2.5E-2	7.5E-4	3.3E-6	4.9E-5	3.4E-5	1.9E-2	1.2E-3
28	2.5E-2	7.1E-4	3.2E-6	4.9E-5	3.3E-5	1.9E-2	1.2E-3
29	2.6E-2	6.7E-4	3.1E-6	4.8E-5	3.3E-5	1.9E-2	1.2E-3
30	2.6E-2	6.3E-4	2.9E-6	4.8E-5	3.2E-5	2.0E-2	1.2E-3
31	2.6E-2	6.0E-4	2.8E-6	4.7E-5	3.1E-5	2.0E-2	1.2E-3
32	2.6E-2	5.7E-4	2.7E-6	4.6E-5	3.1E-5	2.0E-2	1.2E-3
33	2.6E-2	5.4E-4	2.6E-6	4.6E-5	3.0E-5	2.0E-2	1.2E-3
34	2.6E-2	5.2E-4	2.5E-6	4.5E-5	3.0E-5	2.0E-2	1.2E-3
35	2.6E-2	4.9E-4	2.5E-6	4.4E-5	2.9E-5	2.1E-2	1.2E-3
36	2.6E-2	4.7E-4	2.4E-6	4.4E-5	2.9E-5	2.1E-2	1.2E-3
37	2.6E-2	4.5E-4	2.3E-6	4.3E-5	2.8E-5	2.1E-2	1.1E-3
38	2.6E-2	4.3E-4	2.2E-6	4.3E-5	2.8E-5	2.1E-2	1.1E-3
39	2.6E-2	4.1E-4	2.2E-6	4.2E-5	2.7E-5	2.1E-2	1.1E-3
40	2.6E-2	4.0E-4	2.1E-6	4.1E-5	2.7E-5	2.1E-2	1.1E-3
41	2.6E-2	3.8E-4	2.1E-6	4.1E-5	2.6E-5	2.1E-2	1.1E-3
42	2.6E-2	3.7E-4	2.0E-6	4.0E-5	2.6E-5	2.1E-2	1.1E-3
43	2.6E-2	3.5E-4	2.0E-6	4.0E-5	2.5E-5	2.1E-2	1.1E-3
44	2.6E-2	3.4E-4	1.9E-6	3.9E-5	2.5E-5	2.2E-2	1.1E-3
45	2.6E-2	3.3E-4	1.9E-6	3.9E-5	2.5E-5	2.2E-2	1.1E-3
46	2.6E-2	3.2E-4	1.8E-6	3.8E-5	2.4E-5	2.2E-2	1.1E-3
47	2.6E-2	3.1E-4	1.8E-6	3.7E-5	2.4E-5	2.2E-2	1.0E-3
48	2.6E-2	3.0E-4	1.7E-6	3.7E-5	2.3E-5	2.2E-2	1.0E-3
49	2.6E-2	2.9E-4	1.7E-6	3.6E-5	2.3E-5	2.2E-2	1.0E-3
50	2.6E-2	2.8E-4	1.6E-6	3.6E-5	2.2E-5	2.2E-2	1.0E-3
51	2.6E-2	2.7E-4	1.6E-6	3.5E-5	2.2E-5	2.2E-2	1.0E-3
52	2.5E-2	2.6E-4	1.6E-6	3.5E-5	2.2E-5	2.2E-2	1.0E-3
53	2.5E-2	2.5E-4	1.5E-6	3.4E-5	2.1E-5	2.2E-2	9.9E-4
54	2.5E-2	2.5E-4	1.5E-6	3.4E-5	2.1E-5	2.2E-2	9.8E-4
55	2.5E-2	2.4E-4	1.5E-6	3.3E-5	2.1E-5	2.2E-2	9.7E-4
56	2.5E-2	2.3E-4	1.4E-6	3.3E-5	2.0E-5	2.2E-2	9.6E-4
57	2.5E-2	2.3E-4	1.4E-6	3.2E-5	2.0E-5	2.2E-2	9.5E-4
58	2.5E-2	2.2E-4	1.4E-6	3.2E-5	2.0E-5	2.2E-2	9.4E-4
59	2.5E-2	2.2E-4	1.3E-6	3.1E-5	1.9E-5	2.2E-2	9.3E-4
60	2.5E-2	2.1E-4	1.3E-6	3.1E-5	1.9E-5	2.2E-2	9.2E-4
61	2.5E-2	2.1E-4	1.3E-6	3.0E-5	1.9E-5	2.2E-2	9.1E-4
62	2.5E-2	2.0E-4	1.3E-6	3.0E-5	1.8E-5	2.2E-2	9.0E-4
63	2.5E-2	2.0E-4	1.2E-6	2.9E-5	1.8E-5	2.2E-2	8.9E-4
64	2.4E-2	1.9E-4	1.2E-6	2.9E-5	1.8E-5	2.2E-2	8.8E-4
65	2.4E-2	1.9E-4	1.2E-6	2.8E-5	1.7E-5	2.2E-2	8.7E-4
66	2.4E-2	1.8E-4	1.1E-6	2.8E-5	1.7E-5	2.1E-2	8.6E-4
67	2.4E-2	1.8E-4	1.1E-6	2.8E-5	1.7E-5	2.1E-2	8.5E-4
68	2.4E-2	1.7E-4	1.1E-6	2.7E-5	1.6E-5	2.1E-2	8.4E-4
69	2.4E-2	1.7E-4	1.1E-6	2.7E-5	1.6E-5	2.1E-2	8.4E-4
70	2.4E-2	1.7E-4	1.1E-6	2.6E-5	1.6E-5	2.1E-2	8.3E-4
71	2.4E-2	1.6E-4	1.0E-6	2.6E-5	1.6E-5	2.1E-2	8.2E-4
72	2.4E-2	1.6E-4	1.0E-6	2.6E-5	1.5E-5	2.1E-2	8.1E-4
73	2.4E-2	1.6E-4	1.0E-6	2.5E-5	1.5E-5	2.1E-2	8.0E-4
74	2.3E-2	1.5E-4	9.8E-7	2.5E-5	1.5E-5	2.1E-2	7.9E-4
75	2.3E-2	1.5E-4	9.6E-7	2.4E-5	1.5E-5	2.1E-2	7.9E-4
76	2.3E-2	1.5E-4	9.4E-7	2.4E-5	1.4E-5	2.1E-2	7.8E-4
77	2.3E-2	1.4E-4	9.2E-7	2.4E-5	1.4E-5	2.1E-2	7.7E-4
78	2.3E-2	1.4E-4	9.1E-7	2.3E-5	1.4E-5	2.1E-2	7.6E-4
79	2.3E-2	1.4E-4	8.9E-7	2.3E-5	1.4E-5	2.1E-2	7.6E-4
80	2.3E-2	1.3E-4	8.7E-7	2.3E-5	1.4E-5	2.1E-2	7.5E-4
81	2.3E-2	1.3E-4	8.6E-7	2.2E-5	1.3E-5	2.1E-2	7.4E-4
82	2.3E-2	1.3E-4	8.4E-7	2.2E-5	1.3E-5	2.0E-2	7.3E-4
83	2.2E-2	1.3E-4	8.2E-7	2.2E-5	1.3E-5	2.0E-2	7.3E-4
84	2.2E-2	1.2E-4	8.1E-7	2.1E-5	1.3E-5	2.0E-2	7.2E-4
85	2.2E-2	1.2E-4	7.9E-7	2.1E-5	1.3E-5	2.0E-2	7.1E-4
86	2.2E-2	1.2E-4	7.8E-7	2.1E-5	1.2E-5	2.0E-2	7.1E-4
87	2.2E-2	1.2E-4	7.7E-7	2.0E-5	1.2E-5	2.0E-2	7.0E-4
88	2.2E-2	1.2E-4	7.5E-7	2.0E-5	1.2E-5	2.0E-2	6.9E-4
89	2.2E-2	1.1E-4	7.4E-7	2.0E-5	1.2E-5	2.0E-2	6.9E-4
90	2.2E-2	1.1E-4	7.2E-7	1.9E-5	1.2E-5	2.0E-2	6.8E-4
91	2.2E-2	1.1E-4	7.1E-7	1.9E-5	1.1E-5	2.0E-2	6.8E-4
92	2.2E-2	1.1E-4	7.0E-7	1.9E-5	1.1E-5	2.0E-2	6.7E-4
93	2.1E-2	1.1E-4	6.9E-7	1.9E-5	1.1E-5	2.0E-2	6.6E-4
94	2.1E-2	1.0E-4	6.8E-7	1.8E-5	1.1E-5	1.9E-2	6.6E-4
95	2.1E-2	1.0E-4	6.6E-7	1.8E-5	1.1E-5	1.9E-2	6.5E-4
96	2.1E-2	1.0E-4	6.5E-7	1.8E-5	1.1E-5	1.9E-2	6.5E-4
97	2.1E-2	9.8E-5	6.4E-7	1.8E-5	1.0E-5	1.9E-2	6.4E-4
98	2.1E-2	9.6E-5	6.3E-7	1.7E-5	1.0E-5	1.9E-2	6.4E-4
99	2.1E-2	9.4E-5	6.2E-7	1.7E-5	1.0E-5	1.9E-2	6.3E-4
100	2.1E-2	9.3E-5	6.1E-7	1.7E-5	1.0E-5	1.9E-2	6.3E-4
110	2.0E-2	7.8E-5	5.1E-7	1.5E-5	8.8E-6	1.8E-2	5.8E-4
120	1.9E-2	6.7E-5	4.4E-7	1.3E-5	7.8E-6	1.7E-2	5.4E-4
130	1.8E-2	5.7E-5	3.8E-7	1.2E-5	7.1E-6	1.7E-2	5.1E-4
140	1.7E-2	4.9E-5	3.3E-7	1.1E-5	6.4E-6	1.6E-2	4.9E-4
150	1.6E-2	4.3E-5	2.8E-7	9.6E-6	5.9E-6	1.5E-2	4.7E-4
160	1.6E-2	3.7E-5	2.5E-7	8.9E-6	5.6E-6	1.5E-2	4.5E-4
170	1.5E-2	3.3E-5	2.2E-7	8.3E-6	5.2E-6	1.4E-2	4.4E-4
180	1.5E-2	2.9E-5	1.9E-7	7.9E-6	5.0E-6	1.4E-2	4.3E-4
190	1.4E-2	2.6E-5	1.7E-7	7.5E-6	4.8E-6	1.3E-2	4.2E-4
200	1.4E-2	2.3E-5	1.5E-7	7.2E-6	4.6E-6	1.3E-2	4.2E-4
210	1.4E-2	2.0E-5	1.3E-7	6.9E-6	4.5E-6	1.3E-2	4.1E-4
220	1.3E-2	1.8E-5	1.2E-7	6.7E-6	4.4E-6	1.2E-2	4.1E-4
230	1.3E-2	1.6E-5	1.1E-7	6.6E-6	4.3E-6	1.2E-2	4.0E-4
240	1.3E-2	1.5E-5	9.6E-8	6.4E-6	4.2E-6	1.2E-2	4.0E-4
250	1.3E-2	1.3E-5	8.7E-8	6.3E-6	4.2E-6	1.2E-2	4.0E-4
260	1.2E-2	1.2E-5	7.8E-8	6.2E-6	4.1E-6	1.1E-2	3.9E-4
270	1.2E-2	1.1E-5	7.1E-8	6.2E-6	4.1E-6	1.1E-2	3.9E-4
280	1.2E-2	9.8E-6	6.5E-8	6.1E-6	4.0E-6	1.1E-2	3.9E-4
290	1.2E-2	8.9E-6	5.9E-8	6.1E-6	4.0E-6	1.1E-2	3.9E-4
300	1.2E-2	8.2E-6	5.4E-8	6.0E-6	4.0E-6	1.1E-2	3.9E-4
310	1.2E-2	7.6E-6	5.0E-8	6.0E-6	4.0E-6	1.1E-2	3.9E-4
320	1.1E-2	7.0E-6	4.6E-8	5.9E-6	3.9E-6	1.1E-2	3.9E-4
330	1.1E-2	6.5E-6	4.3E-8	5.9E-6	3.9E-6	1.1E-2	3.8E-4
340	1.1E-2	6.0E-6	4.0E-8	5.9E-6	3.9E-6	1.0E-2	3.8E-4
350	1.1E-2	5.6E-6	3.7E-8	5.9E-6	3.9E-6	1.0E-2	3.8E-4
360	1.1E-2	5.3E-6	3.5E-8	5.9E-6	3.9E-6	1.0E-2	3.8E-4
365	1.1E-2	5.1E-6	3.4E-8	5.8E-6	3.9E-6	1.0E-2	3.8E-4
370	1.1E-2	5.0E-6	3.3E-8	5.8E-6	3.9E-6	1.0E-2	3.8E-4
380	1.1E-2	4.7E-6	3.1E-8	5.8E-6	3.9E-6	1.0E-2	3.8E-4
390	1.1E-2	4.5E-6	3.0E-8	5.8E-6	3.9E-6	1.0E-2	3.8E-4
400	1.1E-2	4.2E-6	2.8E-8	5.8E-6	3.9E-6	1.0E-2	3.8E-4
410	1.1E-2	4.1E-6	2.7E-8	5.8E-6	3.9E-6	1.0E-2	3.8E-4
420	1.1E-2	3.9E-6	2.6E-8	5.8E-6	3.9E-6	1.0E-2	3.8E-4
430	1.1E-2	3.7E-6	2.5E-8	5.8E-6	3.9E-6	9.9E-3	3.8E-4
440	1.1E-2	3.6E-6	2.4E-8	5.8E-6	3.8E-6	9.9E-3	3.8E-4
450	1.1E-2	3.5E-6	2.3E-8	5.8E-6	3.8E-6	9.9E-3	3.8E-4
460	1.1E-2	3.4E-6	2.2E-8	5.8E-6	3.8E-6	9.8E-3	3.7E-4
470	1.1E-2	3.3E-6	2.2E-8	5.8E-6	3.8E-6	9.8E-3	3.7E-4
480	1.1E-2	3.2E-6	2.1E-8	5.7E-6	3.8E-6	9.8E-3	3.7E-4
490	1.0E-2	3.1E-6	2.1E-8	5.7E-6	3.8E-6	9.7E-3	3.7E-4
500	1.0E-2	3.0E-6	2.0E-8	5.7E-6	3.8E-6	9.7E-3	3.7E-4
510	1.0E-2	3.0E-6	2.0E-8	5.7E-6	3.8E-6	9.7E-3	3.7E-4
520	1.0E-2	2.9E-6	1.9E-8	5.7E-6	3.8E-6	9.6E-3	3.7E-4
530	1.0E-2	2.9E-6	1.9E-8	5.7E-6	3.8E-6	9.6E-3	3.7E-4
540	1.0E-2	2.8E-6	1.9E-8	5.7E-6	3.8E-6	9.6E-3	3.7E-4
550	1.0E-2	2.8E-6	1.9E-8	5.7E-6	3.8E-6	9.5E-3	3.7E-4
560	1.0E-2	2.8E-6	1.8E-8	5.7E-6	3.8E-6	9.5E-3	3.7E-4
570	1.0E-2	2.7E-6	1.8E-8	5.7E-6	3.8E-6	9.5E-3	3.7E-4
580	1.0E-2	2.7E-6	1.8E-8	5.7E-6	3.8E-6	9.4E-3	3.7E-4
590	1.0E-2	2.7E-6	1.8E-8	5.7E-6	3.8E-6	9.4E-3	3.7E-4
600	1.0E-2	2.6E-6	1.7E-8	5.7E-6	3.8E-6	9.4E-3	3.7E-4
610	1.0E-2	2.6E-6	1.7E-8	5.7E-6	3.8E-6	9.4E-3	3.7E-4
620	1.0E-2	2.6E-6	1.7E-8	5.7E-6	3.8E-6	9.3E-3	3.6E-4
630	1.0E-2	2.6E-6	1.7E-8	5.7E-6	3.8E-6	9.3E-3	3.6E-4
640	1.0E-2	2.5E-6	1.7E-8	5.7E-6	3.8E-6	9.3E-3	3.6E-4
650	1.0E-2	2.5E-6	1.7E-8	5.7E-6	3.8E-6	9.3E-3	3.6E-4
660	1.0E-2	2.5E-6	1.7E-8	5.7E-6	3.8E-6	9.2E-3	3.6E-4
670	1.0E-2	2.5E-6	1.7E-8	5.7E-6	3.8E-6	9.2E-3	3.6E-4
680	9.9E-3	2.5E-6	1.6E-8	5.7E-6	3.8E-6	9.2E-3	3.6E-4
690	9.9E-3	2.5E-6	1.6E-8	5.7E-6	3.8E-6	9.2E-3	3.6E-4
700	9.9E-3	2.4E-6	1.6E-8	5.7E-6	3.8E-6	9.1E-3	3.6E-4
710	9.9E-3	2.4E-6	1.6E-8	5.7E-6	3.8E-6	9.1E-3	3.6E-4
720	9.8E-3	2.4E-6	1.6E-8	5.7E-6	3.8E-6	9.1E-3	3.6E-4
730	9.8E-3	2.4E-6	1.6E-8	5.7E-6	3.8E-6	9.1E-3	3.6E-4
740	9.8E-3	2.4E-6	1.6E-8	5.7E-6	3.8E-6	9.0E-3	3.6E-4
750	9.8E-3	2.4E-6	1.6E-8	5.7E-6	3.8E-6	9.0E-3	3.6E-4
760	9.7E-3	2.4E-6	1.6E-8	5.7E-6	3.8E-6	9.0E-3	3.6E-4
770	9.7E-3	2.4E-6	1.6E-8	5.7E-6	3.8E-6	9.0E-3	3.6E-4
780	9.7E-3	2.3E-6	1.6E-8	5.7E-6	3.8E-6	9.0E-3	3.6E-4
790	9.7E-3	2.3E-6	1.5E-8	5.7E-6	3.8E-6	8.9E-3	3.6E-4
800	9.6E-3	2.3E-6	1.5E-8	5.7E-6	3.8E-6	8.9E-3	3.5E-4
810	9.6E-3	2.3E-6	1.5E-8	5.7E-6	3.8E-6	8.9E-3	3.5E-4
820	9.6E-3	2.3E-6	1.5E-8	5.7E-6	3.8E-6	8.9E-3	3.5E-4
830	9.6E-3	2.3E-6	1.5E-8	5.6E-6	3.8E-6	8.8E-3	3.5E-4
840	9.6E-3	2.3E-6	1.5E-8	5.6E-6	3.8E-6	8.8E-3	3.5E-4
850	9.5E-3	2.3E-6	1.5E-8	5.6E-6	3.8E-6	8.8E-3	3.5E-4
860	9.5E-3	2.3E-6	1.5E-8	5.6E-6	3.8E-6	8.8E-3	3.5E-4
870	9.5E-3	2.3E-6	1.5E-8	5.6E-6	3.8E-6	8.8E-3	3.5E-4
880	9.5E-3	2.2E-6	1.5E-8	5.6E-6	3.8E-6	8.7E-3	3.5E-4
890	9.4E-3	2.2E-6	1.5E-8	5.6E-6	3.8E-6	8.7E-3	3.5E-4
900	9.4E-3	2.2E-6	1.5E-8	5.6E-6	3.8E-6	8.7E-3	3.5E-4
910	9.4E-3	2.2E-6	1.5E-8	5.6E-6	3.8E-6	8.7E-3	3.5E-4
920	9.4E-3	2.2E-6	1.5E-8	5.6E-6	3.7E-6	8.6E-3	3.5E-4
930	9.3E-3	2.2E-6	1.5E-8	5.6E-6	3.7E-6	8.6E-3	3.5E-4
940	9.3E-3	2.2E-6	1.5E-8	5.6E-6	3.7E-6	8.6E-3	3.5E-4
950	9.3E-3	2.2E-6	1.4E-8	5.6E-6	3.7E-6	8.6E-3	3.5E-4
960	9.3E-3	2.2E-6	1.4E-8	5.6E-6	3.7E-6	8.6E-3	3.5E-4
970	9.3E-3	2.2E-6	1.4E-8	5.6E-6	3.7E-6	8.5E-3	3.4E-4
980	9.2E-3	2.2E-6	1.4E-8	5.6E-6	3.7E-6	8.5E-3	3.4E-4
990	9.2E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.5E-3	3.4E-4
1000	9.2E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.5E-3	3.4E-4
1010	9.2E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.5E-3	3.4E-4
1020	9.2E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.4E-3	3.4E-4
1030	9.1E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.4E-3	3.4E-4
1040	9.1E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.4E-3	3.4E-4
1050	9.1E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.4E-3	3.4E-4
1060	9.1E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.4E-3	3.4E-4
1070	9.0E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.3E-3	3.4E-4
1080	9.0E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.3E-3	3.4E-4
1090	9.0E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.3E-3	3.4E-4
1095	9.0E-3	2.1E-6	1.4E-8	5.6E-6	3.7E-6	8.3E-3	3.4E-4
1100	9.0E-3	2.0E-6	1.4E-8	5.6E-6	3.7E-6	8.3E-3	3.4E-4
1200	8.8E-3	2.0E-6	1.3E-8	5.6E-6	3.7E-6	8.1E-3	3.3E-4
1300	8.6E-3	1.9E-6	1.3E-8	5.6E-6	3.7E-6	7.9E-3	3.3E-4
1400	8.4E-3	1.8E-6	1.2E-8	5.5E-6	3.7E-6	7.7E-3	3.2E-4
1500	8.2E-3	1.7E-6	1.2E-8	5.5E-6	3.7E-6	7.5E-3	3.2E-4
1600	8.0E-3	1.7E-6	1.1E-8	5.5E-6	3.7E-6	7.4E-3	3.1E-4
1700	7.9E-3	1.6E-6	1.1E-8	5.5E-6	3.6E-6	7.2E-3	3.1E-4
1800	7.7E-3	1.6E-6	1.0E-8	5.5E-6	3.6E-6	7.1E-3	3.0E-4
1900	7.5E-3	1.5E-6	1.0E-8	5.4E-6	3.6E-6	6.9E-3	3.0E-4
2000	7.4E-3	1.4E-6	9.6E-9	5.4E-6	3.6E-6	6.8E-3	2.9E-4
2100	7.3E-3	1.4E-6	9.2E-9	5.4E-6	3.6E-6	6.6E-3	2.9E-4
2200	7.1E-3	1.3E-6	8.9E-9	5.4E-6	3.6E-6	6.5E-3	2.8E-4
2300	7.0E-3	1.3E-6	8.6E-9	5.4E-6	3.6E-6	6.4E-3	2.8E-4
2400	6.9E-3	1.2E-6	8.3E-9	5.4E-6	3.6E-6	6.3E-3	2.7E-4
2500	6.7E-3	1.2E-6	8.0E-9	5.4E-6	3.6E-6	6.1E-3	2.7E-4
2600	6.6E-3	1.2E-6	7.7E-9	5.3E-6	3.5E-6	6.0E-3	2.7E-4
2700	6.5E-3	1.1E-6	7.4E-9	5.3E-6	3.5E-6	5.9E-3	2.6E-4
2800	6.4E-3	1.1E-6	7.2E-9	5.3E-6	3.5E-6	5.8E-3	2.6E-4
2900	6.3E-3	1.0E-6	6.9E-9	5.3E-6	3.5E-6	5.7E-3	2.5E-4
3000	6.2E-3	1.0E-6	6.7E-9	5.3E-6	3.5E-6	5.6E-3	2.5E-4
3100	6.1E-3	9.7E-7	6.5E-9	5.3E-6	3.5E-6	5.5E-3	2.5E-4
3200	6.0E-3	9.4E-7	6.2E-9	5.3E-6	3.5E-6	5.4E-3	2.4E-4
3300	5.9E-3	9.1E-7	6.0E-9	5.2E-6	3.5E-6	5.4E-3	2.4E-4
3400	5.8E-3	8.8E-7	5.8E-9	5.2E-6	3.5E-6	5.3E-3	2.4E-4
3500	5.7E-3	8.5E-7	5.6E-9	5.2E-6	3.5E-6	5.2E-3	2.3E-4
3600	5.6E-3	8.2E-7	5.5E-9	5.2E-6	3.5E-6	5.1E-3	2.3E-4
3650	5.6E-3	8.1E-7	5.4E-9	5.2E-6	3.4E-6	5.1E-3	2.3E-4
4000	5.3E-3	7.3E-7	4.8E-9	5.2E-6	3.4E-6	4.8E-3	2.1E-4
5000	4.7E-3	5.4E-7	3.6E-9	5.0E-6	3.3E-6	4.2E-3	1.9E-4
6000	4.2E-3	4.2E-7	2.8E-9	4.9E-6	3.3E-6	3.8E-3	1.6E-4
7000	3.8E-3	3.4E-7	2.3E-9	4.8E-6	3.2E-6	3.4E-3	1.4E-4
8000	3.5E-3	2.9E-7	1.9E-9	4.7E-6	3.1E-6	3.1E-3	1.2E-4
9000	3.2E-3	2.5E-7	1.6E-9	4.7E-6	3.1E-6	2.9E-3	1.1E-4
10000	3.0E-3	2.1E-7	1.4E-9	4.6E-6	3.0E-6	2.7E-3	9.6E-5
11000	2.8E-3	1.9E-7	1.3E-9	4.5E-6	3.0E-6	2.5E-3	8.5E-5
12000	2.6E-3	1.7E-7	1.1E-9	4.4E-6	2.9E-6	2.3E-3	7.7E-5
13000	2.4E-3	1.6E-7	1.0E-9	4.3E-6	2.9E-6	2.2E-3	7.0E-5
14000	2.3E-3	1.4E-7	9.5E-10	4.2E-6	2.8E-6	2.0E-3	6.3E-5
