Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Type F, Uranium hexafluoride, uranyl tributyl-phosphate, fA=2E-2
AMTD/AMAD, µm	0.03

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
4.5	2.2E-2	-	-	2.7E-4	8.3E-5	1.1E-2	1.0E-3
4.75	2.3E-2	-	-	2.2E-4	8.4E-5	1.2E-2	1.1E-3
5	2.3E-2	7.9E-3	2.1E-3	1.9E-4	8.5E-5	1.2E-2	1.1E-3
5.5	2.5E-2	-	-	1.5E-4	8.6E-5	1.3E-2	1.2E-3
6	2.6E-2	7.2E-3	5.4E-4	1.3E-4	8.6E-5	1.4E-2	1.3E-3
6.5	2.8E-2	-	-	1.2E-4	8.7E-5	1.5E-2	1.4E-3
7	2.9E-2	6.5E-3	1.4E-4	1.2E-4	8.7E-5	1.6E-2	1.4E-3
7.5	3.0E-2	-	-	1.1E-4	8.7E-5	1.7E-2	1.5E-3
8	3.2E-2	6.0E-3	4.6E-5	1.1E-4	8.7E-5	1.8E-2	1.6E-3
8.5	3.3E-2	-	-	1.1E-4	8.7E-5	1.9E-2	1.6E-3
9	3.4E-2	5.5E-3	2.5E-5	1.1E-4	8.7E-5	2.0E-2	1.7E-3
9.5	3.5E-2	-	-	1.1E-4	8.7E-5	2.1E-2	1.7E-3
10	3.6E-2	5.0E-3	2.0E-5	1.1E-4	8.7E-5	2.1E-2	1.8E-3
11	3.8E-2	4.6E-3	1.8E-5	1.1E-4	8.6E-5	2.3E-2	1.9E-3
12	3.9E-2	4.2E-3	1.6E-5	1.1E-4	8.5E-5	2.4E-2	2.0E-3
13	4.1E-2	3.9E-3	1.5E-5	1.1E-4	8.4E-5	2.6E-2	2.0E-3
14	4.2E-2	3.6E-3	1.4E-5	1.1E-4	8.3E-5	2.7E-2	2.1E-3
15	4.3E-2	3.4E-3	1.3E-5	1.1E-4	8.2E-5	2.8E-2	2.2E-3
16	4.4E-2	3.1E-3	1.2E-5	1.1E-4	8.1E-5	2.9E-2	2.2E-3
17	4.5E-2	2.9E-3	1.1E-5	1.1E-4	8.0E-5	3.0E-2	2.2E-3
18	4.6E-2	2.7E-3	1.0E-5	1.1E-4	7.8E-5	3.1E-2	2.3E-3
19	4.7E-2	2.5E-3	9.9E-6	1.1E-4	7.7E-5	3.2E-2	2.3E-3
20	4.7E-2	2.3E-3	9.3E-6	1.1E-4	7.6E-5	3.3E-2	2.3E-3
21	4.8E-2	2.2E-3	8.8E-6	1.1E-4	7.5E-5	3.4E-2	2.4E-3
22	4.9E-2	2.0E-3	8.4E-6	1.0E-4	7.3E-5	3.5E-2	2.4E-3
23	4.9E-2	1.9E-3	7.9E-6	1.0E-4	7.2E-5	3.5E-2	2.4E-3
24	5.0E-2	1.8E-3	7.6E-6	1.0E-4	7.1E-5	3.6E-2	2.4E-3
25	5.0E-2	1.7E-3	7.2E-6	1.0E-4	7.0E-5	3.7E-2	2.4E-3
26	5.0E-2	1.6E-3	6.9E-6	1.0E-4	6.9E-5	3.7E-2	2.4E-3
27	5.1E-2	1.5E-3	6.6E-6	9.9E-5	6.8E-5	3.8E-2	2.4E-3
28	5.1E-2	1.4E-3	6.3E-6	9.7E-5	6.6E-5	3.8E-2	2.4E-3
29	5.1E-2	1.3E-3	6.1E-6	9.6E-5	6.5E-5	3.9E-2	2.4E-3
30	5.1E-2	1.3E-3	5.9E-6	9.5E-5	6.4E-5	3.9E-2	2.4E-3
31	5.1E-2	1.2E-3	5.7E-6	9.4E-5	6.3E-5	4.0E-2	2.4E-3
32	5.2E-2	1.1E-3	5.5E-6	9.3E-5	6.2E-5	4.0E-2	2.4E-3
33	5.2E-2	1.1E-3	5.3E-6	9.1E-5	6.1E-5	4.1E-2	2.3E-3
34	5.2E-2	1.0E-3	5.1E-6	9.0E-5	6.0E-5	4.1E-2	2.3E-3
35	5.2E-2	9.9E-4	4.9E-6	8.9E-5	5.9E-5	4.1E-2	2.3E-3
36	5.2E-2	9.4E-4	4.8E-6	8.8E-5	5.8E-5	4.2E-2	2.3E-3
37	5.2E-2	9.0E-4	4.6E-6	8.7E-5	5.7E-5	4.2E-2	2.3E-3
38	5.2E-2	8.6E-4	4.5E-6	8.5E-5	5.6E-5	4.2E-2	2.3E-3
39	5.2E-2	8.3E-4	4.4E-6	8.4E-5	5.5E-5	4.2E-2	2.3E-3
40	5.2E-2	7.9E-4	4.2E-6	8.3E-5	5.4E-5	4.2E-2	2.2E-3
41	5.2E-2	7.6E-4	4.1E-6	8.2E-5	5.3E-5	4.3E-2	2.2E-3
42	5.2E-2	7.3E-4	4.0E-6	8.1E-5	5.2E-5	4.3E-2	2.2E-3
43	5.2E-2	7.1E-4	3.9E-6	7.9E-5	5.1E-5	4.3E-2	2.2E-3
44	5.2E-2	6.8E-4	3.8E-6	7.8E-5	5.0E-5	4.3E-2	2.2E-3
45	5.2E-2	6.6E-4	3.7E-6	7.7E-5	4.9E-5	4.3E-2	2.1E-3
46	5.2E-2	6.4E-4	3.6E-6	7.6E-5	4.8E-5	4.3E-2	2.1E-3
47	5.1E-2	6.1E-4	3.5E-6	7.5E-5	4.7E-5	4.3E-2	2.1E-3
48	5.1E-2	5.9E-4	3.4E-6	7.4E-5	4.7E-5	4.3E-2	2.1E-3
49	5.1E-2	5.8E-4	3.4E-6	7.3E-5	4.6E-5	4.4E-2	2.1E-3
50	5.1E-2	5.6E-4	3.3E-6	7.2E-5	4.5E-5	4.4E-2	2.0E-3
51	5.1E-2	5.4E-4	3.2E-6	7.1E-5	4.4E-5	4.4E-2	2.0E-3
52	5.1E-2	5.2E-4	3.1E-6	6.9E-5	4.3E-5	4.4E-2	2.0E-3
53	5.1E-2	5.1E-4	3.1E-6	6.8E-5	4.3E-5	4.4E-2	2.0E-3
54	5.1E-2	4.9E-4	3.0E-6	6.7E-5	4.2E-5	4.4E-2	2.0E-3
55	5.0E-2	4.8E-4	2.9E-6	6.6E-5	4.1E-5	4.4E-2	1.9E-3
56	5.0E-2	4.7E-4	2.9E-6	6.5E-5	4.0E-5	4.4E-2	1.9E-3
57	5.0E-2	4.6E-4	2.8E-6	6.4E-5	4.0E-5	4.4E-2	1.9E-3
58	5.0E-2	4.4E-4	2.7E-6	6.3E-5	3.9E-5	4.4E-2	1.9E-3
59	5.0E-2	4.3E-4	2.7E-6	6.2E-5	3.8E-5	4.4E-2	1.9E-3
60	5.0E-2	4.2E-4	2.6E-6	6.1E-5	3.8E-5	4.3E-2	1.8E-3
61	4.9E-2	4.1E-4	2.6E-6	6.1E-5	3.7E-5	4.3E-2	1.8E-3
62	4.9E-2	4.0E-4	2.5E-6	6.0E-5	3.6E-5	4.3E-2	1.8E-3
63	4.9E-2	3.9E-4	2.4E-6	5.9E-5	3.6E-5	4.3E-2	1.8E-3
64	4.9E-2	3.8E-4	2.4E-6	5.8E-5	3.5E-5	4.3E-2	1.8E-3
65	4.9E-2	3.7E-4	2.3E-6	5.7E-5	3.5E-5	4.3E-2	1.7E-3
66	4.9E-2	3.6E-4	2.3E-6	5.6E-5	3.4E-5	4.3E-2	1.7E-3
67	4.8E-2	3.6E-4	2.3E-6	5.5E-5	3.3E-5	4.3E-2	1.7E-3
68	4.8E-2	3.5E-4	2.2E-6	5.4E-5	3.3E-5	4.3E-2	1.7E-3
69	4.8E-2	3.4E-4	2.2E-6	5.4E-5	3.2E-5	4.3E-2	1.7E-3
70	4.8E-2	3.3E-4	2.1E-6	5.3E-5	3.2E-5	4.3E-2	1.7E-3
71	4.8E-2	3.2E-4	2.1E-6	5.2E-5	3.1E-5	4.2E-2	1.6E-3
72	4.7E-2	3.2E-4	2.0E-6	5.1E-5	3.1E-5	4.2E-2	1.6E-3
73	4.7E-2	3.1E-4	2.0E-6	5.0E-5	3.0E-5	4.2E-2	1.6E-3
74	4.7E-2	3.0E-4	2.0E-6	5.0E-5	3.0E-5	4.2E-2	1.6E-3
75	4.7E-2	3.0E-4	1.9E-6	4.9E-5	2.9E-5	4.2E-2	1.6E-3
76	4.6E-2	2.9E-4	1.9E-6	4.8E-5	2.9E-5	4.2E-2	1.6E-3
77	4.6E-2	2.9E-4	1.8E-6	4.7E-5	2.8E-5	4.2E-2	1.5E-3
78	4.6E-2	2.8E-4	1.8E-6	4.7E-5	2.8E-5	4.1E-2	1.5E-3
79	4.6E-2	2.7E-4	1.8E-6	4.6E-5	2.7E-5	4.1E-2	1.5E-3
80	4.6E-2	2.7E-4	1.7E-6	4.5E-5	2.7E-5	4.1E-2	1.5E-3
81	4.5E-2	2.6E-4	1.7E-6	4.5E-5	2.7E-5	4.1E-2	1.5E-3
82	4.5E-2	2.6E-4	1.7E-6	4.4E-5	2.6E-5	4.1E-2	1.5E-3
83	4.5E-2	2.5E-4	1.6E-6	4.3E-5	2.6E-5	4.1E-2	1.5E-3
84	4.5E-2	2.5E-4	1.6E-6	4.3E-5	2.5E-5	4.1E-2	1.4E-3
85	4.5E-2	2.4E-4	1.6E-6	4.2E-5	2.5E-5	4.0E-2	1.4E-3
86	4.4E-2	2.4E-4	1.6E-6	4.1E-5	2.5E-5	4.0E-2	1.4E-3
87	4.4E-2	2.3E-4	1.5E-6	4.1E-5	2.4E-5	4.0E-2	1.4E-3
88	4.4E-2	2.3E-4	1.5E-6	4.0E-5	2.4E-5	4.0E-2	1.4E-3
89	4.4E-2	2.3E-4	1.5E-6	4.0E-5	2.4E-5	4.0E-2	1.4E-3
90	4.3E-2	2.2E-4	1.4E-6	3.9E-5	2.3E-5	4.0E-2	1.4E-3
91	4.3E-2	2.2E-4	1.4E-6	3.8E-5	2.3E-5	3.9E-2	1.4E-3
92	4.3E-2	2.1E-4	1.4E-6	3.8E-5	2.3E-5	3.9E-2	1.3E-3
93	4.3E-2	2.1E-4	1.4E-6	3.7E-5	2.2E-5	3.9E-2	1.3E-3
94	4.3E-2	2.1E-4	1.4E-6	3.7E-5	2.2E-5	3.9E-2	1.3E-3
95	4.2E-2	2.0E-4	1.3E-6	3.6E-5	2.2E-5	3.9E-2	1.3E-3
96	4.2E-2	2.0E-4	1.3E-6	3.6E-5	2.1E-5	3.9E-2	1.3E-3
97	4.2E-2	2.0E-4	1.3E-6	3.5E-5	2.1E-5	3.8E-2	1.3E-3
98	4.2E-2	1.9E-4	1.3E-6	3.5E-5	2.1E-5	3.8E-2	1.3E-3
99	4.2E-2	1.9E-4	1.2E-6	3.4E-5	2.0E-5	3.8E-2	1.3E-3
100	4.1E-2	1.9E-4	1.2E-6	3.4E-5	2.0E-5	3.8E-2	1.3E-3
110	3.9E-2	1.6E-4	1.0E-6	3.0E-5	1.8E-5	3.6E-2	1.2E-3
120	3.8E-2	1.3E-4	8.8E-7	2.6E-5	1.6E-5	3.5E-2	1.1E-3
130	3.6E-2	1.1E-4	7.5E-7	2.3E-5	1.4E-5	3.3E-2	1.0E-3
140	3.4E-2	9.9E-5	6.5E-7	2.1E-5	1.3E-5	3.2E-2	9.8E-4
150	3.3E-2	8.6E-5	5.7E-7	1.9E-5	1.2E-5	3.1E-2	9.4E-4
160	3.2E-2	7.5E-5	4.9E-7	1.8E-5	1.1E-5	3.0E-2	9.1E-4
170	3.1E-2	6.6E-5	4.3E-7	1.7E-5	1.0E-5	2.8E-2	8.8E-4
180	3.0E-2	5.8E-5	3.8E-7	1.6E-5	1.0E-5	2.8E-2	8.6E-4
190	2.9E-2	5.1E-5	3.4E-7	1.5E-5	9.6E-6	2.7E-2	8.5E-4
200	2.8E-2	4.5E-5	3.0E-7	1.4E-5	9.2E-6	2.6E-2	8.3E-4
210	2.7E-2	4.0E-5	2.7E-7	1.4E-5	9.0E-6	2.5E-2	8.2E-4
220	2.7E-2	3.6E-5	2.4E-7	1.3E-5	8.8E-6	2.5E-2	8.1E-4
230	2.6E-2	3.2E-5	2.1E-7	1.3E-5	8.6E-6	2.4E-2	8.1E-4
240	2.5E-2	2.9E-5	1.9E-7	1.3E-5	8.4E-6	2.4E-2	8.0E-4
250	2.5E-2	2.6E-5	1.7E-7	1.3E-5	8.3E-6	2.3E-2	7.9E-4
260	2.5E-2	2.4E-5	1.6E-7	1.2E-5	8.2E-6	2.3E-2	7.9E-4
270	2.4E-2	2.1E-5	1.4E-7	1.2E-5	8.1E-6	2.3E-2	7.9E-4
280	2.4E-2	2.0E-5	1.3E-7	1.2E-5	8.1E-6	2.2E-2	7.8E-4
290	2.4E-2	1.8E-5	1.2E-7	1.2E-5	8.0E-6	2.2E-2	7.8E-4
300	2.3E-2	1.6E-5	1.1E-7	1.2E-5	8.0E-6	2.2E-2	7.8E-4
310	2.3E-2	1.5E-5	1.0E-7	1.2E-5	7.9E-6	2.2E-2	7.7E-4
320	2.3E-2	1.4E-5	9.2E-8	1.2E-5	7.9E-6	2.1E-2	7.7E-4
330	2.3E-2	1.3E-5	8.6E-8	1.2E-5	7.9E-6	2.1E-2	7.7E-4
340	2.3E-2	1.2E-5	8.0E-8	1.2E-5	7.8E-6	2.1E-2	7.7E-4
350	2.2E-2	1.1E-5	7.5E-8	1.2E-5	7.8E-6	2.1E-2	7.7E-4
360	2.2E-2	1.1E-5	7.0E-8	1.2E-5	7.8E-6	2.1E-2	7.6E-4
365	2.2E-2	1.0E-5	6.8E-8	1.2E-5	7.8E-6	2.1E-2	7.6E-4
370	2.2E-2	9.9E-6	6.6E-8	1.2E-5	7.8E-6	2.1E-2	7.6E-4
380	2.2E-2	9.4E-6	6.2E-8	1.2E-5	7.8E-6	2.0E-2	7.6E-4
390	2.2E-2	8.9E-6	5.9E-8	1.2E-5	7.7E-6	2.0E-2	7.6E-4
400	2.2E-2	8.5E-6	5.6E-8	1.2E-5	7.7E-6	2.0E-2	7.6E-4
410	2.2E-2	8.1E-6	5.4E-8	1.2E-5	7.7E-6	2.0E-2	7.6E-4
420	2.2E-2	7.8E-6	5.1E-8	1.2E-5	7.7E-6	2.0E-2	7.6E-4
430	2.1E-2	7.5E-6	5.0E-8	1.2E-5	7.7E-6	2.0E-2	7.5E-4
440	2.1E-2	7.2E-6	4.8E-8	1.2E-5	7.7E-6	2.0E-2	7.5E-4
450	2.1E-2	7.0E-6	4.6E-8	1.2E-5	7.7E-6	2.0E-2	7.5E-4
460	2.1E-2	6.7E-6	4.5E-8	1.2E-5	7.7E-6	2.0E-2	7.5E-4
470	2.1E-2	6.6E-6	4.3E-8	1.2E-5	7.7E-6	2.0E-2	7.5E-4
480	2.1E-2	6.4E-6	4.2E-8	1.1E-5	7.7E-6	2.0E-2	7.5E-4
490	2.1E-2	6.2E-6	4.1E-8	1.1E-5	7.7E-6	1.9E-2	7.5E-4
500	2.1E-2	6.1E-6	4.0E-8	1.1E-5	7.7E-6	1.9E-2	7.4E-4
510	2.1E-2	6.0E-6	4.0E-8	1.1E-5	7.6E-6	1.9E-2	7.4E-4
520	2.1E-2	5.9E-6	3.9E-8	1.1E-5	7.6E-6	1.9E-2	7.4E-4
530	2.1E-2	5.8E-6	3.8E-8	1.1E-5	7.6E-6	1.9E-2	7.4E-4
540	2.1E-2	5.7E-6	3.8E-8	1.1E-5	7.6E-6	1.9E-2	7.4E-4
550	2.1E-2	5.6E-6	3.7E-8	1.1E-5	7.6E-6	1.9E-2	7.4E-4
560	2.1E-2	5.5E-6	3.7E-8	1.1E-5	7.6E-6	1.9E-2	7.4E-4
570	2.0E-2	5.4E-6	3.6E-8	1.1E-5	7.6E-6	1.9E-2	7.4E-4
580	2.0E-2	5.4E-6	3.6E-8	1.1E-5	7.6E-6	1.9E-2	7.3E-4
590	2.0E-2	5.3E-6	3.5E-8	1.1E-5	7.6E-6	1.9E-2	7.3E-4
600	2.0E-2	5.3E-6	3.5E-8	1.1E-5	7.6E-6	1.9E-2	7.3E-4
610	2.0E-2	5.2E-6	3.5E-8	1.1E-5	7.6E-6	1.9E-2	7.3E-4
620	2.0E-2	5.2E-6	3.4E-8	1.1E-5	7.6E-6	1.9E-2	7.3E-4
630	2.0E-2	5.1E-6	3.4E-8	1.1E-5	7.6E-6	1.9E-2	7.3E-4
640	2.0E-2	5.1E-6	3.4E-8	1.1E-5	7.6E-6	1.9E-2	7.3E-4
650	2.0E-2	5.1E-6	3.4E-8	1.1E-5	7.6E-6	1.9E-2	7.3E-4
660	2.0E-2	5.0E-6	3.3E-8	1.1E-5	7.6E-6	1.8E-2	7.3E-4
670	2.0E-2	5.0E-6	3.3E-8	1.1E-5	7.6E-6	1.8E-2	7.2E-4
680	2.0E-2	4.9E-6	3.3E-8	1.1E-5	7.6E-6	1.8E-2	7.2E-4
690	2.0E-2	4.9E-6	3.3E-8	1.1E-5	7.6E-6	1.8E-2	7.2E-4
700	2.0E-2	4.9E-6	3.2E-8	1.1E-5	7.6E-6	1.8E-2	7.2E-4
710	2.0E-2	4.9E-6	3.2E-8	1.1E-5	7.6E-6	1.8E-2	7.2E-4
720	2.0E-2	4.8E-6	3.2E-8	1.1E-5	7.6E-6	1.8E-2	7.2E-4
730	2.0E-2	4.8E-6	3.2E-8	1.1E-5	7.6E-6	1.8E-2	7.2E-4
740	2.0E-2	4.8E-6	3.2E-8	1.1E-5	7.6E-6	1.8E-2	7.2E-4
750	2.0E-2	4.8E-6	3.2E-8	1.1E-5	7.6E-6	1.8E-2	7.1E-4
760	1.9E-2	4.7E-6	3.1E-8	1.1E-5	7.5E-6	1.8E-2	7.1E-4
770	1.9E-2	4.7E-6	3.1E-8	1.1E-5	7.5E-6	1.8E-2	7.1E-4
780	1.9E-2	4.7E-6	3.1E-8	1.1E-5	7.5E-6	1.8E-2	7.1E-4
790	1.9E-2	4.7E-6	3.1E-8	1.1E-5	7.5E-6	1.8E-2	7.1E-4
800	1.9E-2	4.6E-6	3.1E-8	1.1E-5	7.5E-6	1.8E-2	7.1E-4
810	1.9E-2	4.6E-6	3.1E-8	1.1E-5	7.5E-6	1.8E-2	7.1E-4
820	1.9E-2	4.6E-6	3.1E-8	1.1E-5	7.5E-6	1.8E-2	7.1E-4
830	1.9E-2	4.6E-6	3.0E-8	1.1E-5	7.5E-6	1.8E-2	7.1E-4
840	1.9E-2	4.6E-6	3.0E-8	1.1E-5	7.5E-6	1.8E-2	7.0E-4
850	1.9E-2	4.5E-6	3.0E-8	1.1E-5	7.5E-6	1.8E-2	7.0E-4
860	1.9E-2	4.5E-6	3.0E-8	1.1E-5	7.5E-6	1.8E-2	7.0E-4
870	1.9E-2	4.5E-6	3.0E-8	1.1E-5	7.5E-6	1.8E-2	7.0E-4
880	1.9E-2	4.5E-6	3.0E-8	1.1E-5	7.5E-6	1.7E-2	7.0E-4
890	1.9E-2	4.5E-6	3.0E-8	1.1E-5	7.5E-6	1.7E-2	7.0E-4
900	1.9E-2	4.4E-6	3.0E-8	1.1E-5	7.5E-6	1.7E-2	7.0E-4
910	1.9E-2	4.4E-6	2.9E-8	1.1E-5	7.5E-6	1.7E-2	7.0E-4
920	1.9E-2	4.4E-6	2.9E-8	1.1E-5	7.5E-6	1.7E-2	7.0E-4
930	1.9E-2	4.4E-6	2.9E-8	1.1E-5	7.5E-6	1.7E-2	6.9E-4
940	1.9E-2	4.4E-6	2.9E-8	1.1E-5	7.5E-6	1.7E-2	6.9E-4
950	1.9E-2	4.4E-6	2.9E-8	1.1E-5	7.5E-6	1.7E-2	6.9E-4
960	1.9E-2	4.3E-6	2.9E-8	1.1E-5	7.5E-6	1.7E-2	6.9E-4
970	1.9E-2	4.3E-6	2.9E-8	1.1E-5	7.5E-6	1.7E-2	6.9E-4
980	1.8E-2	4.3E-6	2.9E-8	1.1E-5	7.5E-6	1.7E-2	6.9E-4
990	1.8E-2	4.3E-6	2.8E-8	1.1E-5	7.5E-6	1.7E-2	6.9E-4
1000	1.8E-2	4.3E-6	2.8E-8	1.1E-5	7.5E-6	1.7E-2	6.9E-4
1010	1.8E-2	4.2E-6	2.8E-8	1.1E-5	7.5E-6	1.7E-2	6.9E-4
1020	1.8E-2	4.2E-6	2.8E-8	1.1E-5	7.5E-6	1.7E-2	6.8E-4
1030	1.8E-2	4.2E-6	2.8E-8	1.1E-5	7.5E-6	1.7E-2	6.8E-4
1040	1.8E-2	4.2E-6	2.8E-8	1.1E-5	7.5E-6	1.7E-2	6.8E-4
1050	1.8E-2	4.2E-6	2.8E-8	1.1E-5	7.5E-6	1.7E-2	6.8E-4
1060	1.8E-2	4.2E-6	2.8E-8	1.1E-5	7.5E-6	1.7E-2	6.8E-4
1070	1.8E-2	4.1E-6	2.8E-8	1.1E-5	7.5E-6	1.7E-2	6.8E-4
1080	1.8E-2	4.1E-6	2.7E-8	1.1E-5	7.5E-6	1.7E-2	6.8E-4
1090	1.8E-2	4.1E-6	2.7E-8	1.1E-5	7.5E-6	1.7E-2	6.8E-4
1095	1.8E-2	4.1E-6	2.7E-8	1.1E-5	7.4E-6	1.7E-2	6.8E-4
1100	1.8E-2	4.1E-6	2.7E-8	1.1E-5	7.4E-6	1.7E-2	6.8E-4
1200	1.8E-2	3.9E-6	2.6E-8	1.1E-5	7.4E-6	1.6E-2	6.6E-4
1300	1.7E-2	3.8E-6	2.5E-8	1.1E-5	7.4E-6	1.6E-2	6.5E-4
1400	1.7E-2	3.6E-6	2.4E-8	1.1E-5	7.4E-6	1.5E-2	6.4E-4
1500	1.6E-2	3.5E-6	2.3E-8	1.1E-5	7.3E-6	1.5E-2	6.3E-4
1600	1.6E-2	3.4E-6	2.2E-8	1.1E-5	7.3E-6	1.5E-2	6.2E-4
1700	1.6E-2	3.2E-6	2.1E-8	1.1E-5	7.3E-6	1.4E-2	6.1E-4
1800	1.5E-2	3.1E-6	2.1E-8	1.1E-5	7.3E-6	1.4E-2	6.0E-4
1900	1.5E-2	3.0E-6	2.0E-8	1.1E-5	7.2E-6	1.4E-2	5.9E-4
2000	1.5E-2	2.9E-6	1.9E-8	1.1E-5	7.2E-6	1.4E-2	5.9E-4
2100	1.5E-2	2.8E-6	1.8E-8	1.1E-5	7.2E-6	1.3E-2	5.8E-4
2200	1.4E-2	2.7E-6	1.8E-8	1.1E-5	7.2E-6	1.3E-2	5.7E-4
2300	1.4E-2	2.6E-6	1.7E-8	1.1E-5	7.2E-6	1.3E-2	5.6E-4
2400	1.4E-2	2.5E-6	1.7E-8	1.1E-5	7.1E-6	1.3E-2	5.5E-4
2500	1.3E-2	2.4E-6	1.6E-8	1.1E-5	7.1E-6	1.2E-2	5.4E-4
2600	1.3E-2	2.3E-6	1.5E-8	1.1E-5	7.1E-6	1.2E-2	5.3E-4
2700	1.3E-2	2.2E-6	1.5E-8	1.1E-5	7.1E-6	1.2E-2	5.2E-4
2800	1.3E-2	2.2E-6	1.4E-8	1.1E-5	7.1E-6	1.2E-2	5.2E-4
2900	1.3E-2	2.1E-6	1.4E-8	1.1E-5	7.0E-6	1.1E-2	5.1E-4
3000	1.2E-2	2.0E-6	1.3E-8	1.1E-5	7.0E-6	1.1E-2	5.0E-4
3100	1.2E-2	1.9E-6	1.3E-8	1.1E-5	7.0E-6	1.1E-2	4.9E-4
3200	1.2E-2	1.9E-6	1.2E-8	1.1E-5	7.0E-6	1.1E-2	4.9E-4
3300	1.2E-2	1.8E-6	1.2E-8	1.0E-5	7.0E-6	1.1E-2	4.8E-4
3400	1.2E-2	1.8E-6	1.2E-8	1.0E-5	6.9E-6	1.1E-2	4.7E-4
3500	1.1E-2	1.7E-6	1.1E-8	1.0E-5	6.9E-6	1.0E-2	4.6E-4
3600	1.1E-2	1.6E-6	1.1E-8	1.0E-5	6.9E-6	1.0E-2	4.6E-4
3650	1.1E-2	1.6E-6	1.1E-8	1.0E-5	6.9E-6	1.0E-2	4.5E-4
4000	1.1E-2	1.5E-6	9.6E-9	1.0E-5	6.8E-6	9.6E-3	4.3E-4
5000	9.3E-3	1.1E-6	7.2E-9	1.0E-5	6.7E-6	8.5E-3	3.7E-4
6000	8.4E-3	8.5E-7	5.6E-9	9.9E-6	6.5E-6	7.6E-3	3.2E-4
7000	7.6E-3	6.9E-7	4.6E-9	9.7E-6	6.4E-6	6.8E-3	2.8E-4
8000	7.0E-3	5.7E-7	3.8E-9	9.5E-6	6.3E-6	6.3E-3	2.4E-4
9000	6.4E-3	4.9E-7	3.3E-9	9.3E-6	6.2E-6	5.8E-3	2.2E-4
10000	6.0E-3	4.3E-7	2.9E-9	9.1E-6	6.1E-6	5.3E-3	1.9E-4
11000	5.6E-3	3.8E-7	2.5E-9	9.0E-6	5.9E-6	5.0E-3	1.7E-4
12000	5.2E-3	3.4E-7	2.3E-9	8.8E-6	5.8E-6	4.6E-3	1.5E-4
13000	4.9E-3	3.1E-7	2.1E-9	8.6E-6	5.7E-6	4.3E-3	1.4E-4
14000	4.6E-3	2.9E-7	1.9E-9	8.5E-6	5.6E-6	4.0E-3	1.3E-4
