Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Intermediate Type M/S: Uranium octoxide, uranium dioxide, fA=6E-4
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
14	4.8E-2	9.8E-5	8.4E-4	4.1E-4	4.7E-2	4.5E-4	3.6E-5
15	5.1E-2	9.5E-5	7.4E-4	3.9E-4	5.0E-2	4.8E-4	3.7E-5
16	5.3E-2	9.2E-5	6.5E-4	3.7E-4	5.2E-2	5.0E-4	3.9E-5
17	5.6E-2	9.0E-5	5.8E-4	3.5E-4	5.4E-2	5.3E-4	4.1E-5
18	5.8E-2	8.8E-5	5.3E-4	3.3E-4	5.7E-2	5.6E-4	4.2E-5
19	6.0E-2	8.6E-5	4.8E-4	3.2E-4	5.9E-2	5.9E-4	4.4E-5
20	6.2E-2	8.4E-5	4.4E-4	3.1E-4	6.1E-2	6.1E-4	4.5E-5
21	6.4E-2	8.3E-5	4.1E-4	3.0E-4	6.3E-2	6.4E-4	4.7E-5
22	6.6E-2	8.1E-5	3.9E-4	2.9E-4	6.5E-2	6.7E-4	4.9E-5
23	6.8E-2	8.0E-5	3.6E-4	2.9E-4	6.7E-2	6.9E-4	5.0E-5
24	7.0E-2	7.9E-5	3.5E-4	2.9E-4	6.9E-2	7.2E-4	5.2E-5
25	7.2E-2	7.8E-5	3.3E-4	2.8E-4	7.0E-2	7.4E-4	5.3E-5
26	7.3E-2	7.6E-5	3.2E-4	2.8E-4	7.2E-2	7.7E-4	5.4E-5
27	7.5E-2	7.5E-5	3.1E-4	2.8E-4	7.4E-2	8.0E-4	5.6E-5
28	7.7E-2	7.5E-5	3.0E-4	2.8E-4	7.5E-2	8.2E-4	5.7E-5
29	7.8E-2	7.4E-5	2.9E-4	2.8E-4	7.7E-2	8.5E-4	5.9E-5
30	8.0E-2	7.3E-5	2.9E-4	2.9E-4	7.8E-2	8.7E-4	6.0E-5
31	8.1E-2	7.2E-5	2.8E-4	2.9E-4	8.0E-2	9.0E-4	6.1E-5
32	8.3E-2	7.2E-5	2.8E-4	2.9E-4	8.1E-2	9.2E-4	6.3E-5
33	8.4E-2	7.1E-5	2.8E-4	2.9E-4	8.2E-2	9.5E-4	6.4E-5
34	8.5E-2	7.0E-5	2.7E-4	2.9E-4	8.4E-2	9.7E-4	6.5E-5
35	8.7E-2	7.0E-5	2.7E-4	3.0E-4	8.5E-2	1.0E-3	6.6E-5
36	8.8E-2	6.9E-5	2.7E-4	3.0E-4	8.6E-2	1.0E-3	6.8E-5
37	8.9E-2	6.9E-5	2.7E-4	3.0E-4	8.7E-2	1.0E-3	6.9E-5
38	9.0E-2	6.8E-5	2.6E-4	3.0E-4	8.8E-2	1.1E-3	7.0E-5
39	9.1E-2	6.8E-5	2.6E-4	3.1E-4	8.9E-2	1.1E-3	7.1E-5
40	9.2E-2	6.8E-5	2.6E-4	3.1E-4	9.0E-2	1.1E-3	7.2E-5
41	9.3E-2	6.7E-5	2.6E-4	3.1E-4	9.1E-2	1.1E-3	7.4E-5
42	9.4E-2	6.7E-5	2.6E-4	3.1E-4	9.2E-2	1.2E-3	7.5E-5
43	9.5E-2	6.7E-5	2.6E-4	3.2E-4	9.3E-2	1.2E-3	7.6E-5
44	9.6E-2	6.6E-5	2.5E-4	3.2E-4	9.4E-2	1.2E-3	7.7E-5
45	9.7E-2	6.6E-5	2.5E-4	3.2E-4	9.5E-2	1.2E-3	7.8E-5
46	9.7E-2	6.6E-5	2.5E-4	3.2E-4	9.5E-2	1.2E-3	7.9E-5
47	9.8E-2	6.5E-5	2.5E-4	3.2E-4	9.6E-2	1.3E-3	8.0E-5
48	9.9E-2	6.5E-5	2.5E-4	3.3E-4	9.7E-2	1.3E-3	8.1E-5
49	1.0E-1	6.5E-5	2.5E-4	3.3E-4	9.8E-2	1.3E-3	8.2E-5
50	1.0E-1	6.5E-5	2.5E-4	3.3E-4	9.8E-2	1.3E-3	8.3E-5
51	1.0E-1	6.4E-5	2.5E-4	3.3E-4	9.9E-2	1.3E-3	8.4E-5
52	1.0E-1	6.4E-5	2.5E-4	3.3E-4	1.0E-1	1.4E-3	8.5E-5
53	1.0E-1	6.4E-5	2.5E-4	3.3E-4	1.0E-1	1.4E-3	8.6E-5
54	1.0E-1	6.4E-5	2.4E-4	3.4E-4	1.0E-1	1.4E-3	8.7E-5
55	1.0E-1	6.3E-5	2.4E-4	3.4E-4	1.0E-1	1.4E-3	8.8E-5
56	1.0E-1	6.3E-5	2.4E-4	3.4E-4	1.0E-1	1.4E-3	8.9E-5
57	1.0E-1	6.3E-5	2.4E-4	3.4E-4	1.0E-1	1.5E-3	9.0E-5
58	1.0E-1	6.3E-5	2.4E-4	3.4E-4	1.0E-1	1.5E-3	9.1E-5
59	1.1E-1	6.3E-5	2.4E-4	3.4E-4	1.0E-1	1.5E-3	9.2E-5
60	1.1E-1	6.2E-5	2.4E-4	3.4E-4	1.0E-1	1.5E-3	9.3E-5
61	1.1E-1	6.2E-5	2.4E-4	3.4E-4	1.0E-1	1.5E-3	9.3E-5
62	1.1E-1	6.2E-5	2.4E-4	3.5E-4	1.0E-1	1.5E-3	9.4E-5
63	1.1E-1	6.2E-5	2.4E-4	3.5E-4	1.0E-1	1.6E-3	9.5E-5
64	1.1E-1	6.2E-5	2.4E-4	3.5E-4	1.0E-1	1.6E-3	9.6E-5
65	1.1E-1	6.1E-5	2.4E-4	3.5E-4	1.1E-1	1.6E-3	9.7E-5
66	1.1E-1	6.1E-5	2.3E-4	3.5E-4	1.1E-1	1.6E-3	9.7E-5
67	1.1E-1	6.1E-5	2.3E-4	3.5E-4	1.1E-1	1.6E-3	9.8E-5
68	1.1E-1	6.1E-5	2.3E-4	3.5E-4	1.1E-1	1.6E-3	9.9E-5
69	1.1E-1	6.1E-5	2.3E-4	3.5E-4	1.1E-1	1.6E-3	1.0E-4
70	1.1E-1	6.1E-5	2.3E-4	3.5E-4	1.1E-1	1.7E-3	1.0E-4
71	1.1E-1	6.0E-5	2.3E-4	3.5E-4	1.1E-1	1.7E-3	1.0E-4
72	1.1E-1	6.0E-5	2.3E-4	3.5E-4	1.1E-1	1.7E-3	1.0E-4
73	1.1E-1	6.0E-5	2.3E-4	3.5E-4	1.1E-1	1.7E-3	1.0E-4
74	1.1E-1	6.0E-5	2.3E-4	3.5E-4	1.1E-1	1.7E-3	1.0E-4
75	1.1E-1	6.0E-5	2.3E-4	3.5E-4	1.1E-1	1.7E-3	1.0E-4
76	1.1E-1	6.0E-5	2.3E-4	3.5E-4	1.1E-1	1.7E-3	1.0E-4
77	1.1E-1	5.9E-5	2.3E-4	3.5E-4	1.1E-1	1.7E-3	1.0E-4
78	1.1E-1	5.9E-5	2.2E-4	3.5E-4	1.1E-1	1.8E-3	1.1E-4
79	1.1E-1	5.9E-5	2.2E-4	3.5E-4	1.1E-1	1.8E-3	1.1E-4
80	1.1E-1	5.9E-5	2.2E-4	3.5E-4	1.1E-1	1.8E-3	1.1E-4
81	1.1E-1	5.9E-5	2.2E-4	3.5E-4	1.1E-1	1.8E-3	1.1E-4
82	1.1E-1	5.9E-5	2.2E-4	3.5E-4	1.1E-1	1.8E-3	1.1E-4
83	1.1E-1	5.8E-5	2.2E-4	3.5E-4	1.1E-1	1.8E-3	1.1E-4
84	1.1E-1	5.8E-5	2.2E-4	3.5E-4	1.1E-1	1.8E-3	1.1E-4
85	1.1E-1	5.8E-5	2.2E-4	3.5E-4	1.1E-1	1.8E-3	1.1E-4
86	1.1E-1	5.8E-5	2.2E-4	3.5E-4	1.1E-1	1.8E-3	1.1E-4
87	1.1E-1	5.8E-5	2.2E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
88	1.1E-1	5.8E-5	2.2E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
89	1.1E-1	5.8E-5	2.2E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
90	1.1E-1	5.7E-5	2.2E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
91	1.1E-1	5.7E-5	2.1E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
92	1.1E-1	5.7E-5	2.1E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
93	1.1E-1	5.7E-5	2.1E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
94	1.1E-1	5.7E-5	2.1E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
95	1.1E-1	5.7E-5	2.1E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
96	1.1E-1	5.7E-5	2.1E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
97	1.1E-1	5.6E-5	2.1E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
98	1.1E-1	5.6E-5	2.1E-4	3.5E-4	1.1E-1	1.9E-3	1.1E-4
99	1.1E-1	5.6E-5	2.1E-4	3.4E-4	1.1E-1	2.0E-3	1.1E-4
100	1.1E-1	5.6E-5	2.1E-4	3.4E-4	1.1E-1	2.0E-3	1.2E-4
110	1.1E-1	5.5E-5	2.0E-4	3.4E-4	1.1E-1	2.0E-3	1.2E-4
120	1.1E-1	5.4E-5	1.9E-4	3.3E-4	1.1E-1	2.1E-3	1.2E-4
130	1.1E-1	5.2E-5	1.9E-4	3.2E-4	1.0E-1	2.1E-3	1.2E-4
140	1.1E-1	5.1E-5	1.8E-4	3.1E-4	1.0E-1	2.1E-3	1.2E-4
150	1.0E-1	5.0E-5	1.7E-4	3.0E-4	1.0E-1	2.1E-3	1.2E-4
160	1.0E-1	4.9E-5	1.7E-4	2.9E-4	9.9E-2	2.2E-3	1.2E-4
170	1.0E-1	4.8E-5	1.6E-4	2.8E-4	9.7E-2	2.2E-3	1.2E-4
180	9.8E-2	4.7E-5	1.6E-4	2.8E-4	9.5E-2	2.2E-3	1.2E-4
190	9.7E-2	4.6E-5	1.5E-4	2.7E-4	9.4E-2	2.2E-3	1.2E-4
200	9.5E-2	4.5E-5	1.5E-4	2.6E-4	9.2E-2	2.2E-3	1.2E-4
210	9.3E-2	4.4E-5	1.4E-4	2.5E-4	9.0E-2	2.1E-3	1.2E-4
220	9.1E-2	4.3E-5	1.4E-4	2.4E-4	8.8E-2	2.1E-3	1.2E-4
230	8.9E-2	4.2E-5	1.3E-4	2.3E-4	8.6E-2	2.1E-3	1.2E-4
240	8.8E-2	4.2E-5	1.3E-4	2.3E-4	8.5E-2	2.1E-3	1.2E-4
250	8.6E-2	4.1E-5	1.2E-4	2.2E-4	8.3E-2	2.1E-3	1.1E-4
260	8.4E-2	4.0E-5	1.2E-4	2.1E-4	8.1E-2	2.1E-3	1.1E-4
270	8.3E-2	3.9E-5	1.1E-4	2.0E-4	8.0E-2	2.1E-3	1.1E-4
280	8.1E-2	3.8E-5	1.1E-4	2.0E-4	7.8E-2	2.1E-3	1.1E-4
290	8.0E-2	3.8E-5	1.1E-4	1.9E-4	7.7E-2	2.1E-3	1.1E-4
300	7.8E-2	3.7E-5	1.0E-4	1.8E-4	7.6E-2	2.1E-3	1.1E-4
310	7.7E-2	3.6E-5	1.0E-4	1.8E-4	7.4E-2	2.1E-3	1.1E-4
320	7.6E-2	3.6E-5	9.6E-5	1.7E-4	7.3E-2	2.0E-3	1.1E-4
330	7.4E-2	3.5E-5	9.3E-5	1.7E-4	7.2E-2	2.0E-3	1.1E-4
340	7.3E-2	3.4E-5	9.0E-5	1.6E-4	7.0E-2	2.0E-3	1.1E-4
350	7.2E-2	3.4E-5	8.7E-5	1.5E-4	6.9E-2	2.0E-3	1.0E-4
360	7.1E-2	3.3E-5	8.4E-5	1.5E-4	6.8E-2	2.0E-3	1.0E-4
365	7.0E-2	3.3E-5	8.2E-5	1.5E-4	6.7E-2	2.0E-3	1.0E-4
370	6.9E-2	3.3E-5	8.1E-5	1.4E-4	6.7E-2	2.0E-3	1.0E-4
380	6.8E-2	3.2E-5	7.8E-5	1.4E-4	6.6E-2	2.0E-3	1.0E-4
390	6.7E-2	3.2E-5	7.6E-5	1.3E-4	6.5E-2	2.0E-3	1.0E-4
400	6.6E-2	3.1E-5	7.3E-5	1.3E-4	6.3E-2	2.0E-3	1.0E-4
410	6.5E-2	3.1E-5	7.0E-5	1.3E-4	6.2E-2	2.0E-3	1.0E-4
420	6.4E-2	3.0E-5	6.8E-5	1.2E-4	6.1E-2	2.0E-3	1.0E-4
430	6.3E-2	3.0E-5	6.6E-5	1.2E-4	6.0E-2	2.0E-3	9.9E-5
440	6.2E-2	2.9E-5	6.3E-5	1.1E-4	6.0E-2	1.9E-3	9.8E-5
450	6.1E-2	2.9E-5	6.1E-5	1.1E-4	5.9E-2	1.9E-3	9.8E-5
460	6.0E-2	2.8E-5	5.9E-5	1.1E-4	5.8E-2	1.9E-3	9.7E-5
470	5.9E-2	2.8E-5	5.7E-5	1.0E-4	5.7E-2	1.9E-3	9.7E-5
480	5.8E-2	2.7E-5	5.5E-5	9.9E-5	5.6E-2	1.9E-3	9.6E-5
490	5.8E-2	2.7E-5	5.3E-5	9.6E-5	5.5E-2	1.9E-3	9.6E-5
500	5.7E-2	2.7E-5	5.1E-5	9.3E-5	5.4E-2	1.9E-3	9.5E-5
510	5.6E-2	2.6E-5	5.0E-5	9.0E-5	5.4E-2	1.9E-3	9.5E-5
520	5.5E-2	2.6E-5	4.8E-5	8.7E-5	5.3E-2	1.9E-3	9.4E-5
530	5.5E-2	2.6E-5	4.6E-5	8.4E-5	5.2E-2	1.9E-3	9.4E-5
540	5.4E-2	2.5E-5	4.5E-5	8.1E-5	5.1E-2	1.9E-3	9.3E-5
550	5.3E-2	2.5E-5	4.3E-5	7.9E-5	5.1E-2	1.9E-3	9.3E-5
560	5.2E-2	2.5E-5	4.2E-5	7.6E-5	5.0E-2	1.9E-3	9.3E-5
570	5.2E-2	2.4E-5	4.0E-5	7.3E-5	4.9E-2	1.9E-3	9.2E-5
580	5.1E-2	2.4E-5	3.9E-5	7.1E-5	4.9E-2	1.9E-3	9.2E-5
590	5.1E-2	2.4E-5	3.8E-5	6.9E-5	4.8E-2	1.9E-3	9.1E-5
600	5.0E-2	2.3E-5	3.6E-5	6.6E-5	4.8E-2	1.9E-3	9.1E-5
610	4.9E-2	2.3E-5	3.5E-5	6.4E-5	4.7E-2	1.9E-3	9.1E-5
620	4.9E-2	2.3E-5	3.4E-5	6.2E-5	4.6E-2	1.9E-3	9.0E-5
630	4.8E-2	2.2E-5	3.3E-5	6.0E-5	4.6E-2	1.9E-3	9.0E-5
640	4.8E-2	2.2E-5	3.2E-5	5.8E-5	4.5E-2	1.9E-3	9.0E-5
650	4.7E-2	2.2E-5	3.0E-5	5.6E-5	4.5E-2	1.9E-3	9.0E-5
660	4.7E-2	2.2E-5	2.9E-5	5.4E-5	4.4E-2	1.9E-3	8.9E-5
670	4.6E-2	2.1E-5	2.8E-5	5.3E-5	4.4E-2	1.9E-3	8.9E-5
680	4.6E-2	2.1E-5	2.7E-5	5.1E-5	4.3E-2	1.9E-3	8.9E-5
690	4.5E-2	2.1E-5	2.6E-5	4.9E-5	4.3E-2	1.9E-3	8.8E-5
700	4.5E-2	2.1E-5	2.6E-5	4.8E-5	4.2E-2	1.9E-3	8.8E-5
710	4.4E-2	2.0E-5	2.5E-5	4.6E-5	4.2E-2	1.9E-3	8.8E-5
720	4.4E-2	2.0E-5	2.4E-5	4.5E-5	4.1E-2	1.8E-3	8.8E-5
730	4.3E-2	2.0E-5	2.3E-5	4.3E-5	4.1E-2	1.8E-3	8.8E-5
740	4.3E-2	2.0E-5	2.2E-5	4.2E-5	4.1E-2	1.8E-3	8.7E-5
750	4.2E-2	2.0E-5	2.1E-5	4.1E-5	4.0E-2	1.8E-3	8.7E-5
760	4.2E-2	1.9E-5	2.1E-5	3.9E-5	4.0E-2	1.8E-3	8.7E-5
770	4.2E-2	1.9E-5	2.0E-5	3.8E-5	3.9E-2	1.8E-3	8.7E-5
780	4.1E-2	1.9E-5	1.9E-5	3.7E-5	3.9E-2	1.8E-3	8.7E-5
790	4.1E-2	1.9E-5	1.9E-5	3.6E-5	3.9E-2	1.8E-3	8.6E-5
800	4.0E-2	1.9E-5	1.8E-5	3.5E-5	3.8E-2	1.8E-3	8.6E-5
810	4.0E-2	1.9E-5	1.7E-5	3.4E-5	3.8E-2	1.8E-3	8.6E-5
820	4.0E-2	1.8E-5	1.7E-5	3.3E-5	3.7E-2	1.8E-3	8.6E-5
830	3.9E-2	1.8E-5	1.6E-5	3.2E-5	3.7E-2	1.8E-3	8.6E-5
840	3.9E-2	1.8E-5	1.6E-5	3.1E-5	3.7E-2	1.8E-3	8.6E-5
850	3.9E-2	1.8E-5	1.5E-5	3.0E-5	3.6E-2	1.8E-3	8.5E-5
860	3.8E-2	1.8E-5	1.5E-5	2.9E-5	3.6E-2	1.8E-3	8.5E-5
870	3.8E-2	1.8E-5	1.4E-5	2.8E-5	3.6E-2	1.8E-3	8.5E-5
880	3.8E-2	1.7E-5	1.4E-5	2.7E-5	3.5E-2	1.8E-3	8.5E-5
890	3.7E-2	1.7E-5	1.3E-5	2.6E-5	3.5E-2	1.8E-3	8.5E-5
900	3.7E-2	1.7E-5	1.3E-5	2.5E-5	3.5E-2	1.8E-3	8.5E-5
910	3.7E-2	1.7E-5	1.2E-5	2.5E-5	3.5E-2	1.8E-3	8.5E-5
920	3.6E-2	1.7E-5	1.2E-5	2.4E-5	3.4E-2	1.8E-3	8.5E-5
930	3.6E-2	1.7E-5	1.1E-5	2.3E-5	3.4E-2	1.8E-3	8.4E-5
940	3.6E-2	1.7E-5	1.1E-5	2.2E-5	3.4E-2	1.8E-3	8.4E-5
950	3.6E-2	1.6E-5	1.1E-5	2.2E-5	3.3E-2	1.8E-3	8.4E-5
960	3.5E-2	1.6E-5	1.0E-5	2.1E-5	3.3E-2	1.8E-3	8.4E-5
970	3.5E-2	1.6E-5	1.0E-5	2.0E-5	3.3E-2	1.8E-3	8.4E-5
980	3.5E-2	1.6E-5	9.7E-6	2.0E-5	3.3E-2	1.8E-3	8.4E-5
990	3.5E-2	1.6E-5	9.3E-6	1.9E-5	3.2E-2	1.8E-3	8.4E-5
1000	3.4E-2	1.6E-5	9.0E-6	1.9E-5	3.2E-2	1.8E-3	8.4E-5
1010	3.4E-2	1.6E-5	8.7E-6	1.8E-5	3.2E-2	1.8E-3	8.4E-5
1020	3.4E-2	1.6E-5	8.4E-6	1.8E-5	3.2E-2	1.8E-3	8.3E-5
1030	3.4E-2	1.5E-5	8.1E-6	1.7E-5	3.1E-2	1.8E-3	8.3E-5
1040	3.3E-2	1.5E-5	7.8E-6	1.7E-5	3.1E-2	1.8E-3	8.3E-5
1050	3.3E-2	1.5E-5	7.6E-6	1.6E-5	3.1E-2	1.8E-3	8.3E-5
1060	3.3E-2	1.5E-5	7.3E-6	1.6E-5	3.1E-2	1.8E-3	8.3E-5
1070	3.3E-2	1.5E-5	7.1E-6	1.5E-5	3.0E-2	1.8E-3	8.3E-5
1080	3.2E-2	1.5E-5	6.8E-6	1.5E-5	3.0E-2	1.8E-3	8.3E-5
1090	3.2E-2	1.5E-5	6.6E-6	1.4E-5	3.0E-2	1.8E-3	8.3E-5
1095	3.2E-2	1.5E-5	6.5E-6	1.4E-5	3.0E-2	1.8E-3	8.3E-5
1100	3.2E-2	1.5E-5	6.4E-6	1.4E-5	3.0E-2	1.8E-3	8.3E-5
1200	3.0E-2	1.4E-5	4.5E-6	1.1E-5	2.8E-2	1.8E-3	8.2E-5
1300	2.8E-2	1.3E-5	3.2E-6	8.4E-6	2.6E-2	1.8E-3	8.2E-5
1400	2.7E-2	1.2E-5	2.3E-6	6.8E-6	2.5E-2	1.8E-3	8.1E-5
1500	2.5E-2	1.1E-5	1.6E-6	5.5E-6	2.3E-2	1.8E-3	8.1E-5
1600	2.4E-2	1.1E-5	1.2E-6	4.7E-6	2.2E-2	1.8E-3	8.0E-5
1700	2.3E-2	1.0E-5	8.4E-7	4.1E-6	2.1E-2	1.8E-3	8.0E-5
1800	2.2E-2	9.8E-6	6.1E-7	3.6E-6	2.0E-2	1.8E-3	7.9E-5
1900	2.1E-2	9.3E-6	4.4E-7	3.3E-6	1.9E-2	1.8E-3	7.9E-5
2000	2.0E-2	8.9E-6	3.3E-7	3.0E-6	1.8E-2	1.7E-3	7.8E-5
2100	1.9E-2	8.4E-6	2.5E-7	2.8E-6	1.7E-2	1.7E-3	7.8E-5
2200	1.8E-2	8.0E-6	1.9E-7	2.7E-6	1.6E-2	1.7E-3	7.7E-5
2300	1.7E-2	7.6E-6	1.4E-7	2.5E-6	1.5E-2	1.7E-3	7.7E-5
2400	1.6E-2	7.3E-6	1.1E-7	2.4E-6	1.5E-2	1.7E-3	7.6E-5
2500	1.6E-2	6.9E-6	9.3E-8	2.4E-6	1.4E-2	1.7E-3	7.6E-5
2600	1.5E-2	6.6E-6	7.7E-8	2.3E-6	1.3E-2	1.7E-3	7.5E-5
2700	1.4E-2	6.3E-6	6.5E-8	2.2E-6	1.2E-2	1.7E-3	7.4E-5
2800	1.4E-2	6.0E-6	5.6E-8	2.2E-6	1.2E-2	1.6E-3	7.4E-5
2900	1.3E-2	5.7E-6	4.9E-8	2.1E-6	1.1E-2	1.6E-3	7.3E-5
3000	1.3E-2	5.4E-6	4.4E-8	2.1E-6	1.1E-2	1.6E-3	7.2E-5
3100	1.2E-2	5.2E-6	4.0E-8	2.0E-6	1.0E-2	1.6E-3	7.2E-5
3200	1.1E-2	4.9E-6	3.7E-8	2.0E-6	9.7E-3	1.6E-3	7.1E-5
3300	1.1E-2	4.7E-6	3.4E-8	2.0E-6	9.2E-3	1.6E-3	7.0E-5
3400	1.1E-2	4.5E-6	3.2E-8	1.9E-6	8.8E-3	1.5E-3	7.0E-5
3500	1.0E-2	4.3E-6	3.0E-8	1.9E-6	8.4E-3	1.5E-3	6.9E-5
3600	9.7E-3	4.1E-6	2.8E-8	1.9E-6	8.0E-3	1.5E-3	6.8E-5
3650	9.4E-3	4.0E-6	2.7E-8	1.9E-6	7.8E-3	1.5E-3	6.8E-5
4000	8.1E-3	3.4E-6	2.3E-8	1.8E-6	6.5E-3	1.5E-3	6.5E-5
5000	5.4E-3	2.1E-6	1.4E-8	1.6E-6	4.0E-3	1.3E-3	5.8E-5
6000	3.7E-3	1.3E-6	8.7E-9	1.5E-6	2.4E-3	1.2E-3	5.1E-5
7000	2.6E-3	8.3E-7	5.5E-9	1.4E-6	1.5E-3	1.0E-3	4.5E-5
8000	1.9E-3	5.3E-7	3.5E-9	1.3E-6	8.8E-4	9.5E-4	3.9E-5
9000	1.5E-3	3.5E-7	2.3E-9	1.3E-6	5.4E-4	8.7E-4	3.5E-5
10000	1.2E-3	2.3E-7	1.5E-9	1.2E-6	3.3E-4	7.9E-4	3.1E-5
11000	1.0E-3	1.6E-7	1.1E-9	1.2E-6	2.0E-4	7.3E-4	2.7E-5
12000	8.7E-4	1.1E-7	7.6E-10	1.2E-6	1.2E-4	6.8E-4	2.4E-5
13000	7.7E-4	8.5E-8	5.6E-10	1.1E-6	7.3E-5	6.3E-4	2.2E-5
14000	7.0E-4	6.6E-8	4.4E-10	1.1E-6	4.5E-5	5.8E-4	1.9E-5
