Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Intermediate Type F/M: Uranyl nitrate, uranium peroxide hydrate, ammonium diuranate, uranium trioxide, fA=1.6E-2
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
12	8.8E-3	8.2E-4	5.1E-4	2.3E-4	6.9E-4	5.0E-3	3.9E-4
13	8.9E-3	7.6E-4	4.2E-4	2.0E-4	6.3E-4	5.2E-3	4.1E-4
14	9.1E-3	7.0E-4	3.4E-4	1.8E-4	5.9E-4	5.4E-3	4.2E-4
15	9.2E-3	6.4E-4	2.7E-4	1.5E-4	5.5E-4	5.6E-3	4.3E-4
16	9.4E-3	6.0E-4	2.2E-4	1.3E-4	5.2E-4	5.8E-3	4.4E-4
17	9.5E-3	5.5E-4	1.8E-4	1.2E-4	4.9E-4	6.0E-3	4.4E-4
18	9.6E-3	5.1E-4	1.5E-4	1.0E-4	4.6E-4	6.1E-3	4.5E-4
19	9.7E-3	4.8E-4	1.2E-4	9.0E-5	4.4E-4	6.3E-3	4.6E-4
20	9.8E-3	4.5E-4	9.8E-5	8.0E-5	4.2E-4	6.5E-3	4.6E-4
21	9.8E-3	4.2E-4	8.0E-5	7.0E-5	4.1E-4	6.6E-3	4.6E-4
22	9.9E-3	3.9E-4	6.5E-5	6.2E-5	4.0E-4	6.7E-3	4.6E-4
23	1.0E-2	3.6E-4	5.3E-5	5.6E-5	3.9E-4	6.8E-3	4.7E-4
24	1.0E-2	3.4E-4	4.3E-5	5.0E-5	3.8E-4	7.0E-3	4.7E-4
25	1.0E-2	3.2E-4	3.6E-5	4.5E-5	3.8E-4	7.1E-3	4.7E-4
26	1.0E-2	3.0E-4	2.9E-5	4.1E-5	3.7E-4	7.2E-3	4.7E-4
27	1.0E-2	2.8E-4	2.4E-5	3.7E-5	3.7E-4	7.3E-3	4.7E-4
28	1.0E-2	2.7E-4	2.0E-5	3.4E-5	3.7E-4	7.3E-3	4.7E-4
29	1.0E-2	2.5E-4	1.6E-5	3.2E-5	3.6E-4	7.4E-3	4.6E-4
30	1.0E-2	2.4E-4	1.4E-5	3.0E-5	3.6E-4	7.5E-3	4.6E-4
31	1.0E-2	2.3E-4	1.1E-5	2.8E-5	3.6E-4	7.6E-3	4.6E-4
32	1.0E-2	2.2E-4	9.6E-6	2.6E-5	3.6E-4	7.6E-3	4.6E-4
33	1.0E-2	2.1E-4	8.2E-6	2.5E-5	3.6E-4	7.7E-3	4.5E-4
34	1.0E-2	2.0E-4	6.9E-6	2.4E-5	3.6E-4	7.7E-3	4.5E-4
35	1.0E-2	1.9E-4	5.9E-6	2.3E-5	3.6E-4	7.8E-3	4.5E-4
36	1.0E-2	1.8E-4	5.1E-6	2.2E-5	3.6E-4	7.8E-3	4.5E-4
37	1.0E-2	1.7E-4	4.5E-6	2.1E-5	3.6E-4	7.9E-3	4.4E-4
38	1.0E-2	1.6E-4	3.9E-6	2.0E-5	3.6E-4	7.9E-3	4.4E-4
39	1.0E-2	1.6E-4	3.5E-6	2.0E-5	3.6E-4	7.9E-3	4.3E-4
40	1.0E-2	1.5E-4	3.1E-6	1.9E-5	3.6E-4	8.0E-3	4.3E-4
41	1.0E-2	1.5E-4	2.8E-6	1.9E-5	3.6E-4	8.0E-3	4.3E-4
42	1.0E-2	1.4E-4	2.6E-6	1.8E-5	3.6E-4	8.0E-3	4.2E-4
43	1.0E-2	1.3E-4	2.4E-6	1.8E-5	3.6E-4	8.0E-3	4.2E-4
44	1.0E-2	1.3E-4	2.2E-6	1.8E-5	3.6E-4	8.1E-3	4.1E-4
45	1.0E-2	1.3E-4	2.0E-6	1.7E-5	3.6E-4	8.1E-3	4.1E-4
46	1.0E-2	1.2E-4	1.9E-6	1.7E-5	3.6E-4	8.1E-3	4.1E-4
47	1.0E-2	1.2E-4	1.8E-6	1.7E-5	3.6E-4	8.1E-3	4.0E-4
48	1.0E-2	1.1E-4	1.7E-6	1.6E-5	3.5E-4	8.1E-3	4.0E-4
49	1.0E-2	1.1E-4	1.7E-6	1.6E-5	3.5E-4	8.1E-3	3.9E-4
50	1.0E-2	1.1E-4	1.6E-6	1.6E-5	3.5E-4	8.1E-3	3.9E-4
51	1.0E-2	1.0E-4	1.5E-6	1.5E-5	3.5E-4	8.1E-3	3.9E-4
52	9.9E-3	1.0E-4	1.5E-6	1.5E-5	3.5E-4	8.1E-3	3.8E-4
53	9.9E-3	9.7E-5	1.4E-6	1.5E-5	3.5E-4	8.1E-3	3.8E-4
54	9.9E-3	9.5E-5	1.4E-6	1.5E-5	3.5E-4	8.1E-3	3.7E-4
55	9.8E-3	9.2E-5	1.4E-6	1.4E-5	3.5E-4	8.1E-3	3.7E-4
56	9.8E-3	9.0E-5	1.3E-6	1.4E-5	3.4E-4	8.1E-3	3.7E-4
57	9.7E-3	8.7E-5	1.3E-6	1.4E-5	3.4E-4	8.1E-3	3.6E-4
58	9.7E-3	8.5E-5	1.3E-6	1.4E-5	3.4E-4	8.1E-3	3.6E-4
59	9.7E-3	8.3E-5	1.2E-6	1.4E-5	3.4E-4	8.1E-3	3.5E-4
60	9.6E-3	8.1E-5	1.2E-6	1.3E-5	3.4E-4	8.0E-3	3.5E-4
61	9.6E-3	7.9E-5	1.2E-6	1.3E-5	3.3E-4	8.0E-3	3.5E-4
62	9.6E-3	7.7E-5	1.2E-6	1.3E-5	3.3E-4	8.0E-3	3.4E-4
63	9.5E-3	7.5E-5	1.1E-6	1.3E-5	3.3E-4	8.0E-3	3.4E-4
64	9.5E-3	7.3E-5	1.1E-6	1.3E-5	3.3E-4	8.0E-3	3.3E-4
65	9.4E-3	7.2E-5	1.1E-6	1.2E-5	3.3E-4	8.0E-3	3.3E-4
66	9.4E-3	7.0E-5	1.1E-6	1.2E-5	3.2E-4	7.9E-3	3.3E-4
67	9.3E-3	6.8E-5	1.1E-6	1.2E-5	3.2E-4	7.9E-3	3.2E-4
68	9.3E-3	6.7E-5	1.1E-6	1.2E-5	3.2E-4	7.9E-3	3.2E-4
69	9.3E-3	6.5E-5	1.0E-6	1.2E-5	3.2E-4	7.9E-3	3.2E-4
70	9.2E-3	6.4E-5	1.0E-6	1.2E-5	3.1E-4	7.8E-3	3.1E-4
71	9.2E-3	6.3E-5	1.0E-6	1.1E-5	3.1E-4	7.8E-3	3.1E-4
72	9.1E-3	6.1E-5	9.9E-7	1.1E-5	3.1E-4	7.8E-3	3.1E-4
73	9.1E-3	6.0E-5	9.7E-7	1.1E-5	3.1E-4	7.8E-3	3.0E-4
74	9.0E-3	5.9E-5	9.6E-7	1.1E-5	3.1E-4	7.7E-3	3.0E-4
75	9.0E-3	5.8E-5	9.4E-7	1.1E-5	3.0E-4	7.7E-3	3.0E-4
76	9.0E-3	5.7E-5	9.3E-7	1.1E-5	3.0E-4	7.7E-3	2.9E-4
77	8.9E-3	5.5E-5	9.1E-7	1.0E-5	3.0E-4	7.7E-3	2.9E-4
78	8.9E-3	5.4E-5	9.0E-7	1.0E-5	3.0E-4	7.6E-3	2.9E-4
79	8.8E-3	5.3E-5	8.8E-7	1.0E-5	2.9E-4	7.6E-3	2.9E-4
80	8.8E-3	5.2E-5	8.7E-7	1.0E-5	2.9E-4	7.6E-3	2.8E-4
81	8.7E-3	5.1E-5	8.6E-7	9.8E-6	2.9E-4	7.6E-3	2.8E-4
82	8.7E-3	5.0E-5	8.5E-7	9.7E-6	2.9E-4	7.5E-3	2.8E-4
83	8.6E-3	4.9E-5	8.3E-7	9.5E-6	2.8E-4	7.5E-3	2.7E-4
84	8.6E-3	4.8E-5	8.2E-7	9.4E-6	2.8E-4	7.5E-3	2.7E-4
85	8.6E-3	4.8E-5	8.1E-7	9.3E-6	2.8E-4	7.4E-3	2.7E-4
86	8.5E-3	4.7E-5	8.0E-7	9.1E-6	2.8E-4	7.4E-3	2.7E-4
87	8.5E-3	4.6E-5	7.8E-7	9.0E-6	2.7E-4	7.4E-3	2.6E-4
88	8.4E-3	4.5E-5	7.7E-7	8.9E-6	2.7E-4	7.3E-3	2.6E-4
89	8.4E-3	4.4E-5	7.6E-7	8.8E-6	2.7E-4	7.3E-3	2.6E-4
90	8.3E-3	4.3E-5	7.5E-7	8.6E-6	2.7E-4	7.3E-3	2.6E-4
91	8.3E-3	4.3E-5	7.4E-7	8.5E-6	2.6E-4	7.2E-3	2.5E-4
92	8.2E-3	4.2E-5	7.3E-7	8.4E-6	2.6E-4	7.2E-3	2.5E-4
93	8.2E-3	4.1E-5	7.2E-7	8.3E-6	2.6E-4	7.2E-3	2.5E-4
94	8.2E-3	4.0E-5	7.1E-7	8.2E-6	2.6E-4	7.1E-3	2.5E-4
95	8.1E-3	4.0E-5	7.0E-7	8.0E-6	2.5E-4	7.1E-3	2.5E-4
96	8.1E-3	3.9E-5	6.9E-7	7.9E-6	2.5E-4	7.1E-3	2.4E-4
97	8.0E-3	3.8E-5	6.8E-7	7.8E-6	2.5E-4	7.1E-3	2.4E-4
98	8.0E-3	3.8E-5	6.7E-7	7.7E-6	2.5E-4	7.0E-3	2.4E-4
99	7.9E-3	3.7E-5	6.6E-7	7.6E-6	2.4E-4	7.0E-3	2.4E-4
100	7.9E-3	3.6E-5	6.5E-7	7.5E-6	2.4E-4	7.0E-3	2.4E-4
110	7.5E-3	3.1E-5	5.6E-7	6.6E-6	2.2E-4	6.7E-3	2.2E-4
120	7.1E-3	2.6E-5	4.9E-7	5.8E-6	2.0E-4	6.4E-3	2.0E-4
130	6.8E-3	2.3E-5	4.3E-7	5.2E-6	1.8E-4	6.1E-3	1.9E-4
140	6.5E-3	2.0E-5	3.7E-7	4.7E-6	1.6E-4	5.8E-3	1.8E-4
150	6.2E-3	1.7E-5	3.3E-7	4.2E-6	1.4E-4	5.6E-3	1.7E-4
160	5.9E-3	1.5E-5	2.9E-7	3.9E-6	1.3E-4	5.4E-3	1.7E-4
170	5.7E-3	1.3E-5	2.5E-7	3.6E-6	1.1E-4	5.2E-3	1.6E-4
180	5.5E-3	1.2E-5	2.2E-7	3.4E-6	1.0E-4	5.0E-3	1.6E-4
190	5.3E-3	1.0E-5	2.0E-7	3.2E-6	9.1E-5	4.9E-3	1.6E-4
200	5.2E-3	9.2E-6	1.7E-7	3.0E-6	8.1E-5	4.7E-3	1.5E-4
210	5.0E-3	8.2E-6	1.5E-7	2.9E-6	7.2E-5	4.6E-3	1.5E-4
220	4.9E-3	7.3E-6	1.3E-7	2.7E-6	6.5E-5	4.5E-3	1.5E-4
230	4.8E-3	6.6E-6	1.2E-7	2.7E-6	5.8E-5	4.4E-3	1.5E-4
240	4.7E-3	5.9E-6	1.1E-7	2.6E-6	5.2E-5	4.3E-3	1.5E-4
250	4.6E-3	5.3E-6	9.4E-8	2.5E-6	4.7E-5	4.2E-3	1.4E-4
260	4.5E-3	4.8E-6	8.3E-8	2.4E-6	4.2E-5	4.1E-3	1.4E-4
270	4.4E-3	4.4E-6	7.4E-8	2.4E-6	3.8E-5	4.1E-3	1.4E-4
280	4.4E-3	4.0E-6	6.6E-8	2.4E-6	3.4E-5	4.0E-3	1.4E-4
290	4.3E-3	3.6E-6	5.9E-8	2.3E-6	3.0E-5	4.0E-3	1.4E-4
300	4.3E-3	3.3E-6	5.2E-8	2.3E-6	2.7E-5	3.9E-3	1.4E-4
310	4.2E-3	3.0E-6	4.7E-8	2.3E-6	2.4E-5	3.9E-3	1.4E-4
320	4.2E-3	2.8E-6	4.2E-8	2.2E-6	2.2E-5	3.8E-3	1.4E-4
330	4.1E-3	2.6E-6	3.8E-8	2.2E-6	2.0E-5	3.8E-3	1.4E-4
340	4.1E-3	2.4E-6	3.4E-8	2.2E-6	1.8E-5	3.8E-3	1.4E-4
350	4.1E-3	2.2E-6	3.1E-8	2.2E-6	1.6E-5	3.8E-3	1.4E-4
360	4.0E-3	2.1E-6	2.8E-8	2.2E-6	1.5E-5	3.7E-3	1.4E-4
365	4.0E-3	2.0E-6	2.7E-8	2.2E-6	1.4E-5	3.7E-3	1.4E-4
370	4.0E-3	2.0E-6	2.5E-8	2.2E-6	1.3E-5	3.7E-3	1.4E-4
380	4.0E-3	1.8E-6	2.3E-8	2.1E-6	1.2E-5	3.7E-3	1.4E-4
390	4.0E-3	1.7E-6	2.1E-8	2.1E-6	1.1E-5	3.7E-3	1.4E-4
400	3.9E-3	1.7E-6	1.9E-8	2.1E-6	9.9E-6	3.6E-3	1.4E-4
410	3.9E-3	1.6E-6	1.8E-8	2.1E-6	9.0E-6	3.6E-3	1.4E-4
420	3.9E-3	1.5E-6	1.6E-8	2.1E-6	8.2E-6	3.6E-3	1.4E-4
430	3.9E-3	1.4E-6	1.5E-8	2.1E-6	7.5E-6	3.6E-3	1.4E-4
440	3.9E-3	1.4E-6	1.4E-8	2.1E-6	6.9E-6	3.6E-3	1.4E-4
450	3.8E-3	1.3E-6	1.3E-8	2.1E-6	6.3E-6	3.5E-3	1.4E-4
460	3.8E-3	1.3E-6	1.2E-8	2.1E-6	5.8E-6	3.5E-3	1.3E-4
470	3.8E-3	1.2E-6	1.2E-8	2.1E-6	5.4E-6	3.5E-3	1.3E-4
480	3.8E-3	1.2E-6	1.1E-8	2.1E-6	4.9E-6	3.5E-3	1.3E-4
490	3.8E-3	1.2E-6	1.0E-8	2.1E-6	4.6E-6	3.5E-3	1.3E-4
500	3.8E-3	1.1E-6	9.8E-9	2.1E-6	4.2E-6	3.5E-3	1.3E-4
510	3.8E-3	1.1E-6	9.4E-9	2.1E-6	4.0E-6	3.5E-3	1.3E-4
520	3.7E-3	1.1E-6	9.0E-9	2.1E-6	3.7E-6	3.5E-3	1.3E-4
530	3.7E-3	1.1E-6	8.6E-9	2.1E-6	3.5E-6	3.4E-3	1.3E-4
540	3.7E-3	1.0E-6	8.3E-9	2.1E-6	3.2E-6	3.4E-3	1.3E-4
550	3.7E-3	1.0E-6	8.0E-9	2.1E-6	3.0E-6	3.4E-3	1.3E-4
560	3.7E-3	1.0E-6	7.8E-9	2.1E-6	2.9E-6	3.4E-3	1.3E-4
570	3.7E-3	1.0E-6	7.5E-9	2.1E-6	2.7E-6	3.4E-3	1.3E-4
580	3.7E-3	9.9E-7	7.3E-9	2.1E-6	2.6E-6	3.4E-3	1.3E-4
590	3.7E-3	9.7E-7	7.2E-9	2.1E-6	2.5E-6	3.4E-3	1.3E-4
600	3.7E-3	9.6E-7	7.0E-9	2.1E-6	2.4E-6	3.4E-3	1.3E-4
610	3.6E-3	9.5E-7	6.9E-9	2.1E-6	2.3E-6	3.4E-3	1.3E-4
620	3.6E-3	9.4E-7	6.7E-9	2.1E-6	2.2E-6	3.4E-3	1.3E-4
630	3.6E-3	9.3E-7	6.6E-9	2.0E-6	2.1E-6	3.3E-3	1.3E-4
640	3.6E-3	9.2E-7	6.5E-9	2.0E-6	2.0E-6	3.3E-3	1.3E-4
650	3.6E-3	9.2E-7	6.4E-9	2.0E-6	1.9E-6	3.3E-3	1.3E-4
660	3.6E-3	9.1E-7	6.3E-9	2.0E-6	1.9E-6	3.3E-3	1.3E-4
670	3.6E-3	9.0E-7	6.2E-9	2.0E-6	1.8E-6	3.3E-3	1.3E-4
680	3.6E-3	9.0E-7	6.2E-9	2.0E-6	1.8E-6	3.3E-3	1.3E-4
690	3.6E-3	8.9E-7	6.1E-9	2.0E-6	1.7E-6	3.3E-3	1.3E-4
700	3.6E-3	8.8E-7	6.0E-9	2.0E-6	1.7E-6	3.3E-3	1.3E-4
710	3.5E-3	8.8E-7	6.0E-9	2.0E-6	1.7E-6	3.3E-3	1.3E-4
720	3.5E-3	8.7E-7	5.9E-9	2.0E-6	1.6E-6	3.3E-3	1.3E-4
730	3.5E-3	8.7E-7	5.9E-9	2.0E-6	1.6E-6	3.3E-3	1.3E-4
740	3.5E-3	8.6E-7	5.8E-9	2.0E-6	1.6E-6	3.3E-3	1.3E-4
750	3.5E-3	8.6E-7	5.8E-9	2.0E-6	1.6E-6	3.2E-3	1.3E-4
760	3.5E-3	8.5E-7	5.7E-9	2.0E-6	1.5E-6	3.2E-3	1.3E-4
770	3.5E-3	8.5E-7	5.7E-9	2.0E-6	1.5E-6	3.2E-3	1.3E-4
780	3.5E-3	8.5E-7	5.7E-9	2.0E-6	1.5E-6	3.2E-3	1.3E-4
790	3.5E-3	8.4E-7	5.6E-9	2.0E-6	1.5E-6	3.2E-3	1.3E-4
800	3.5E-3	8.4E-7	5.6E-9	2.0E-6	1.5E-6	3.2E-3	1.3E-4
810	3.5E-3	8.3E-7	5.6E-9	2.0E-6	1.5E-6	3.2E-3	1.3E-4
820	3.5E-3	8.3E-7	5.5E-9	2.0E-6	1.5E-6	3.2E-3	1.3E-4
830	3.4E-3	8.3E-7	5.5E-9	2.0E-6	1.4E-6	3.2E-3	1.3E-4
840	3.4E-3	8.2E-7	5.5E-9	2.0E-6	1.4E-6	3.2E-3	1.3E-4
850	3.4E-3	8.2E-7	5.5E-9	2.0E-6	1.4E-6	3.2E-3	1.3E-4
860	3.4E-3	8.1E-7	5.4E-9	2.0E-6	1.4E-6	3.2E-3	1.3E-4
870	3.4E-3	8.1E-7	5.4E-9	2.0E-6	1.4E-6	3.1E-3	1.3E-4
880	3.4E-3	8.1E-7	5.4E-9	2.0E-6	1.4E-6	3.1E-3	1.3E-4
890	3.4E-3	8.0E-7	5.3E-9	2.0E-6	1.4E-6	3.1E-3	1.3E-4
900	3.4E-3	8.0E-7	5.3E-9	2.0E-6	1.4E-6	3.1E-3	1.3E-4
910	3.4E-3	8.0E-7	5.3E-9	2.0E-6	1.4E-6	3.1E-3	1.3E-4
920	3.4E-3	7.9E-7	5.3E-9	2.0E-6	1.4E-6	3.1E-3	1.2E-4
930	3.4E-3	7.9E-7	5.3E-9	2.0E-6	1.4E-6	3.1E-3	1.2E-4
940	3.4E-3	7.9E-7	5.2E-9	2.0E-6	1.4E-6	3.1E-3	1.2E-4
950	3.3E-3	7.8E-7	5.2E-9	2.0E-6	1.4E-6	3.1E-3	1.2E-4
960	3.3E-3	7.8E-7	5.2E-9	2.0E-6	1.4E-6	3.1E-3	1.2E-4
970	3.3E-3	7.8E-7	5.2E-9	2.0E-6	1.4E-6	3.1E-3	1.2E-4
980	3.3E-3	7.7E-7	5.1E-9	2.0E-6	1.4E-6	3.1E-3	1.2E-4
990	3.3E-3	7.7E-7	5.1E-9	2.0E-6	1.4E-6	3.1E-3	1.2E-4
1000	3.3E-3	7.7E-7	5.1E-9	2.0E-6	1.4E-6	3.0E-3	1.2E-4
1010	3.3E-3	7.6E-7	5.1E-9	2.0E-6	1.4E-6	3.0E-3	1.2E-4
1020	3.3E-3	7.6E-7	5.1E-9	2.0E-6	1.4E-6	3.0E-3	1.2E-4
1030	3.3E-3	7.6E-7	5.0E-9	2.0E-6	1.4E-6	3.0E-3	1.2E-4
1040	3.3E-3	7.5E-7	5.0E-9	2.0E-6	1.4E-6	3.0E-3	1.2E-4
1050	3.3E-3	7.5E-7	5.0E-9	2.0E-6	1.3E-6	3.0E-3	1.2E-4
1060	3.3E-3	7.5E-7	5.0E-9	2.0E-6	1.3E-6	3.0E-3	1.2E-4
1070	3.3E-3	7.5E-7	5.0E-9	2.0E-6	1.3E-6	3.0E-3	1.2E-4
1080	3.2E-3	7.4E-7	4.9E-9	2.0E-6	1.3E-6	3.0E-3	1.2E-4
1090	3.2E-3	7.4E-7	4.9E-9	2.0E-6	1.3E-6	3.0E-3	1.2E-4
1095	3.2E-3	7.4E-7	4.9E-9	2.0E-6	1.3E-6	3.0E-3	1.2E-4
1100	3.2E-3	7.4E-7	4.9E-9	2.0E-6	1.3E-6	3.0E-3	1.2E-4
1200	3.2E-3	7.1E-7	4.7E-9	2.0E-6	1.3E-6	2.9E-3	1.2E-4
1300	3.1E-3	6.8E-7	4.5E-9	2.0E-6	1.3E-6	2.8E-3	1.2E-4
1400	3.0E-3	6.5E-7	4.3E-9	2.0E-6	1.3E-6	2.8E-3	1.2E-4
1500	3.0E-3	6.3E-7	4.2E-9	2.0E-6	1.3E-6	2.7E-3	1.1E-4
1600	2.9E-3	6.0E-7	4.0E-9	2.0E-6	1.3E-6	2.7E-3	1.1E-4
1700	2.8E-3	5.8E-7	3.9E-9	2.0E-6	1.3E-6	2.6E-3	1.1E-4
1800	2.8E-3	5.6E-7	3.7E-9	2.0E-6	1.3E-6	2.5E-3	1.1E-4
1900	2.7E-3	5.4E-7	3.6E-9	2.0E-6	1.3E-6	2.5E-3	1.1E-4
2000	2.7E-3	5.2E-7	3.4E-9	2.0E-6	1.3E-6	2.4E-3	1.1E-4
2100	2.6E-3	5.0E-7	3.3E-9	1.9E-6	1.3E-6	2.4E-3	1.0E-4
2200	2.6E-3	4.8E-7	3.2E-9	1.9E-6	1.3E-6	2.3E-3	1.0E-4
2300	2.5E-3	4.6E-7	3.1E-9	1.9E-6	1.3E-6	2.3E-3	1.0E-4
2400	2.5E-3	4.5E-7	3.0E-9	1.9E-6	1.3E-6	2.3E-3	9.9E-5
2500	2.4E-3	4.3E-7	2.9E-9	1.9E-6	1.3E-6	2.2E-3	9.7E-5
2600	2.4E-3	4.2E-7	2.8E-9	1.9E-6	1.3E-6	2.2E-3	9.6E-5
2700	2.3E-3	4.0E-7	2.7E-9	1.9E-6	1.3E-6	2.1E-3	9.4E-5
2800	2.3E-3	3.9E-7	2.6E-9	1.9E-6	1.3E-6	2.1E-3	9.3E-5
2900	2.3E-3	3.7E-7	2.5E-9	1.9E-6	1.3E-6	2.1E-3	9.1E-5
3000	2.2E-3	3.6E-7	2.4E-9	1.9E-6	1.3E-6	2.0E-3	9.0E-5
3100	2.2E-3	3.5E-7	2.3E-9	1.9E-6	1.3E-6	2.0E-3	8.9E-5
3200	2.1E-3	3.4E-7	2.2E-9	1.9E-6	1.3E-6	2.0E-3	8.7E-5
3300	2.1E-3	3.3E-7	2.2E-9	1.9E-6	1.3E-6	1.9E-3	8.6E-5
3400	2.1E-3	3.2E-7	2.1E-9	1.9E-6	1.2E-6	1.9E-3	8.5E-5
3500	2.0E-3	3.1E-7	2.0E-9	1.9E-6	1.2E-6	1.9E-3	8.3E-5
3600	2.0E-3	3.0E-7	2.0E-9	1.9E-6	1.2E-6	1.8E-3	8.2E-5
3650	2.0E-3	2.9E-7	1.9E-9	1.9E-6	1.2E-6	1.8E-3	8.1E-5
4000	1.9E-3	2.6E-7	1.7E-9	1.9E-6	1.2E-6	1.7E-3	7.7E-5
5000	1.7E-3	2.0E-7	1.3E-9	1.8E-6	1.2E-6	1.5E-3	6.7E-5
6000	1.5E-3	1.5E-7	1.0E-9	1.8E-6	1.2E-6	1.4E-3	5.8E-5
7000	1.4E-3	1.2E-7	8.2E-10	1.7E-6	1.2E-6	1.2E-3	5.0E-5
8000	1.3E-3	1.0E-7	6.8E-10	1.7E-6	1.1E-6	1.1E-3	4.4E-5
9000	1.2E-3	8.8E-8	5.9E-10	1.7E-6	1.1E-6	1.0E-3	3.9E-5
10000	1.1E-3	7.7E-8	5.1E-10	1.6E-6	1.1E-6	9.6E-4	3.4E-5
11000	1.0E-3	6.9E-8	4.6E-10	1.6E-6	1.1E-6	8.9E-4	3.1E-5
12000	9.3E-4	6.2E-8	4.1E-10	1.6E-6	1.0E-6	8.3E-4	2.8E-5
13000	8.7E-4	5.6E-8	3.7E-10	1.6E-6	1.0E-6	7.8E-4	2.5E-5
