Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Uranium aluminide, fA=2E-3
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
4.5	8.8E-3	-	-	1.7E-3	7.0E-3	2.4E-5	2.3E-6
4.75	8.8E-3	-	-	1.3E-3	7.3E-3	2.6E-5	2.4E-6
5	8.8E-3	2.8E-5	2.0E-2	1.0E-3	7.7E-3	2.7E-5	2.5E-6
5.5	9.1E-3	-	-	6.5E-4	8.3E-3	3.0E-5	2.8E-6
6	9.5E-3	2.6E-5	5.7E-3	4.5E-4	8.9E-3	3.3E-5	3.0E-6
6.5	1.0E-2	-	-	3.4E-4	9.5E-3	3.6E-5	3.3E-6
7	1.1E-2	2.5E-5	1.9E-3	2.9E-4	1.0E-2	3.9E-5	3.5E-6
7.5	1.1E-2	-	-	2.6E-4	1.1E-2	4.2E-5	3.7E-6
8	1.2E-2	2.4E-5	1.0E-3	2.4E-4	1.1E-2	4.5E-5	4.0E-6
8.5	1.2E-2	-	-	2.3E-4	1.2E-2	4.8E-5	4.2E-6
9	1.3E-2	2.3E-5	7.1E-4	2.2E-4	1.2E-2	5.1E-5	4.4E-6
9.5	1.3E-2	-	-	2.1E-4	1.3E-2	5.4E-5	4.6E-6
10	1.4E-2	2.3E-5	5.7E-4	2.0E-4	1.4E-2	5.7E-5	4.8E-6
11	1.5E-2	2.2E-5	4.8E-4	1.9E-4	1.5E-2	6.3E-5	5.3E-6
12	1.6E-2	2.2E-5	4.1E-4	1.8E-4	1.6E-2	6.9E-5	5.7E-6
13	1.7E-2	2.2E-5	3.6E-4	1.6E-4	1.7E-2	7.5E-5	6.1E-6
14	1.8E-2	2.1E-5	3.1E-4	1.5E-4	1.8E-2	8.2E-5	6.6E-6
15	1.9E-2	2.1E-5	2.7E-4	1.4E-4	1.8E-2	8.8E-5	7.0E-6
16	2.0E-2	2.1E-5	2.4E-4	1.4E-4	1.9E-2	9.5E-5	7.4E-6
17	2.1E-2	2.1E-5	2.2E-4	1.3E-4	2.0E-2	1.0E-4	7.9E-6
18	2.2E-2	2.1E-5	1.9E-4	1.2E-4	2.1E-2	1.1E-4	8.3E-6
19	2.2E-2	2.1E-5	1.8E-4	1.2E-4	2.2E-2	1.2E-4	8.8E-6
20	2.3E-2	2.2E-5	1.6E-4	1.1E-4	2.3E-2	1.2E-4	9.2E-6
21	2.4E-2	2.2E-5	1.5E-4	1.1E-4	2.3E-2	1.3E-4	9.7E-6
22	2.5E-2	2.2E-5	1.4E-4	1.1E-4	2.4E-2	1.4E-4	1.0E-5
23	2.5E-2	2.2E-5	1.3E-4	1.1E-4	2.5E-2	1.5E-4	1.1E-5
24	2.6E-2	2.2E-5	1.3E-4	1.1E-4	2.5E-2	1.5E-4	1.1E-5
25	2.7E-2	2.3E-5	1.2E-4	1.0E-4	2.6E-2	1.6E-4	1.2E-5
26	2.7E-2	2.3E-5	1.2E-4	1.0E-4	2.7E-2	1.7E-4	1.2E-5
27	2.8E-2	2.3E-5	1.1E-4	1.0E-4	2.7E-2	1.8E-4	1.3E-5
28	2.9E-2	2.4E-5	1.1E-4	1.0E-4	2.8E-2	1.9E-4	1.3E-5
29	2.9E-2	2.4E-5	1.1E-4	1.0E-4	2.8E-2	2.0E-4	1.4E-5
30	3.0E-2	2.4E-5	1.1E-4	1.1E-4	2.9E-2	2.1E-4	1.5E-5
31	3.0E-2	2.5E-5	1.1E-4	1.1E-4	3.0E-2	2.2E-4	1.5E-5
32	3.1E-2	2.5E-5	1.0E-4	1.1E-4	3.0E-2	2.3E-4	1.6E-5
33	3.1E-2	2.5E-5	1.0E-4	1.1E-4	3.1E-2	2.4E-4	1.7E-5
34	3.2E-2	2.6E-5	1.0E-4	1.1E-4	3.1E-2	2.5E-4	1.7E-5
35	3.2E-2	2.6E-5	1.0E-4	1.1E-4	3.1E-2	2.6E-4	1.8E-5
36	3.3E-2	2.7E-5	9.9E-5	1.1E-4	3.2E-2	2.7E-4	1.9E-5
37	3.3E-2	2.7E-5	9.8E-5	1.1E-4	3.2E-2	2.8E-4	1.9E-5
38	3.4E-2	2.7E-5	9.7E-5	1.1E-4	3.3E-2	2.9E-4	2.0E-5
39	3.4E-2	2.8E-5	9.7E-5	1.1E-4	3.3E-2	3.0E-4	2.1E-5
40	3.4E-2	2.8E-5	9.6E-5	1.1E-4	3.3E-2	3.1E-4	2.1E-5
41	3.5E-2	2.9E-5	9.6E-5	1.2E-4	3.4E-2	3.3E-4	2.2E-5
42	3.5E-2	2.9E-5	9.5E-5	1.2E-4	3.4E-2	3.4E-4	2.3E-5
43	3.5E-2	2.9E-5	9.5E-5	1.2E-4	3.4E-2	3.5E-4	2.4E-5
44	3.6E-2	3.0E-5	9.4E-5	1.2E-4	3.5E-2	3.6E-4	2.4E-5
45	3.6E-2	3.0E-5	9.4E-5	1.2E-4	3.5E-2	3.7E-4	2.5E-5
46	3.6E-2	3.0E-5	9.3E-5	1.2E-4	3.5E-2	3.9E-4	2.6E-5
47	3.7E-2	3.1E-5	9.3E-5	1.2E-4	3.6E-2	4.0E-4	2.7E-5
48	3.7E-2	3.1E-5	9.3E-5	1.2E-4	3.6E-2	4.1E-4	2.8E-5
49	3.7E-2	3.2E-5	9.2E-5	1.2E-4	3.6E-2	4.2E-4	2.9E-5
50	3.7E-2	3.2E-5	9.2E-5	1.2E-4	3.6E-2	4.4E-4	2.9E-5
51	3.8E-2	3.2E-5	9.2E-5	1.2E-4	3.7E-2	4.5E-4	3.0E-5
52	3.8E-2	3.3E-5	9.1E-5	1.2E-4	3.7E-2	4.6E-4	3.1E-5
53	3.8E-2	3.3E-5	9.1E-5	1.2E-4	3.7E-2	4.8E-4	3.2E-5
54	3.8E-2	3.3E-5	9.0E-5	1.3E-4	3.7E-2	4.9E-4	3.3E-5
55	3.9E-2	3.4E-5	9.0E-5	1.3E-4	3.7E-2	5.0E-4	3.4E-5
56	3.9E-2	3.4E-5	9.0E-5	1.3E-4	3.8E-2	5.2E-4	3.5E-5
57	3.9E-2	3.5E-5	8.9E-5	1.3E-4	3.8E-2	5.3E-4	3.5E-5
58	3.9E-2	3.5E-5	8.9E-5	1.3E-4	3.8E-2	5.4E-4	3.6E-5
59	3.9E-2	3.5E-5	8.9E-5	1.3E-4	3.8E-2	5.6E-4	3.7E-5
60	3.9E-2	3.6E-5	8.8E-5	1.3E-4	3.8E-2	5.7E-4	3.8E-5
61	4.0E-2	3.6E-5	8.8E-5	1.3E-4	3.8E-2	5.8E-4	3.9E-5
62	4.0E-2	3.6E-5	8.8E-5	1.3E-4	3.8E-2	6.0E-4	4.0E-5
63	4.0E-2	3.7E-5	8.7E-5	1.3E-4	3.9E-2	6.1E-4	4.1E-5
64	4.0E-2	3.7E-5	8.7E-5	1.3E-4	3.9E-2	6.2E-4	4.2E-5
65	4.0E-2	3.7E-5	8.7E-5	1.3E-4	3.9E-2	6.4E-4	4.3E-5
66	4.0E-2	3.8E-5	8.6E-5	1.3E-4	3.9E-2	6.5E-4	4.4E-5
67	4.0E-2	3.8E-5	8.6E-5	1.3E-4	3.9E-2	6.7E-4	4.4E-5
68	4.0E-2	3.8E-5	8.6E-5	1.3E-4	3.9E-2	6.8E-4	4.5E-5
69	4.1E-2	3.9E-5	8.5E-5	1.3E-4	3.9E-2	6.9E-4	4.6E-5
70	4.1E-2	3.9E-5	8.5E-5	1.3E-4	3.9E-2	7.1E-4	4.7E-5
71	4.1E-2	3.9E-5	8.5E-5	1.3E-4	3.9E-2	7.2E-4	4.8E-5
72	4.1E-2	3.9E-5	8.4E-5	1.3E-4	3.9E-2	7.4E-4	4.9E-5
73	4.1E-2	4.0E-5	8.4E-5	1.3E-4	3.9E-2	7.5E-4	5.0E-5
74	4.1E-2	4.0E-5	8.4E-5	1.3E-4	3.9E-2	7.6E-4	5.1E-5
75	4.1E-2	4.0E-5	8.3E-5	1.3E-4	3.9E-2	7.8E-4	5.2E-5
76	4.1E-2	4.1E-5	8.3E-5	1.3E-4	3.9E-2	7.9E-4	5.3E-5
77	4.1E-2	4.1E-5	8.3E-5	1.3E-4	3.9E-2	8.1E-4	5.4E-5
78	4.1E-2	4.1E-5	8.2E-5	1.3E-4	3.9E-2	8.2E-4	5.4E-5
79	4.1E-2	4.1E-5	8.2E-5	1.3E-4	3.9E-2	8.3E-4	5.5E-5
80	4.1E-2	4.2E-5	8.2E-5	1.3E-4	3.9E-2	8.5E-4	5.6E-5
81	4.1E-2	4.2E-5	8.1E-5	1.3E-4	4.0E-2	8.6E-4	5.7E-5
82	4.1E-2	4.2E-5	8.1E-5	1.3E-4	4.0E-2	8.7E-4	5.8E-5
83	4.1E-2	4.2E-5	8.1E-5	1.3E-4	4.0E-2	8.9E-4	5.9E-5
84	4.1E-2	4.3E-5	8.0E-5	1.3E-4	4.0E-2	9.0E-4	6.0E-5
85	4.1E-2	4.3E-5	8.0E-5	1.3E-4	4.0E-2	9.2E-4	6.1E-5
86	4.1E-2	4.3E-5	8.0E-5	1.3E-4	4.0E-2	9.3E-4	6.2E-5
87	4.1E-2	4.3E-5	7.9E-5	1.3E-4	3.9E-2	9.4E-4	6.2E-5
88	4.1E-2	4.4E-5	7.9E-5	1.3E-4	3.9E-2	9.6E-4	6.3E-5
89	4.1E-2	4.4E-5	7.9E-5	1.3E-4	3.9E-2	9.7E-4	6.4E-5
90	4.1E-2	4.4E-5	7.8E-5	1.3E-4	3.9E-2	9.8E-4	6.5E-5
91	4.1E-2	4.4E-5	7.8E-5	1.3E-4	3.9E-2	1.0E-3	6.6E-5
92	4.1E-2	4.5E-5	7.8E-5	1.3E-4	3.9E-2	1.0E-3	6.7E-5
93	4.1E-2	4.5E-5	7.8E-5	1.3E-4	3.9E-2	1.0E-3	6.7E-5
94	4.1E-2	4.5E-5	7.7E-5	1.3E-4	3.9E-2	1.0E-3	6.8E-5
95	4.1E-2	4.5E-5	7.7E-5	1.3E-4	3.9E-2	1.0E-3	6.9E-5
96	4.1E-2	4.5E-5	7.7E-5	1.3E-4	3.9E-2	1.1E-3	7.0E-5
97	4.1E-2	4.6E-5	7.6E-5	1.3E-4	3.9E-2	1.1E-3	7.1E-5
98	4.1E-2	4.6E-5	7.6E-5	1.3E-4	3.9E-2	1.1E-3	7.2E-5
99	4.1E-2	4.6E-5	7.6E-5	1.3E-4	3.9E-2	1.1E-3	7.2E-5
100	4.1E-2	4.6E-5	7.5E-5	1.3E-4	3.9E-2	1.1E-3	7.3E-5
110	4.1E-2	4.8E-5	7.2E-5	1.2E-4	3.8E-2	1.2E-3	8.1E-5
120	4.0E-2	4.9E-5	6.9E-5	1.2E-4	3.8E-2	1.3E-3	8.8E-5
130	3.9E-2	5.1E-5	6.6E-5	1.2E-4	3.7E-2	1.5E-3	9.4E-5
140	3.8E-2	5.1E-5	6.3E-5	1.1E-4	3.6E-2	1.5E-3	9.9E-5
150	3.8E-2	5.2E-5	6.1E-5	1.1E-4	3.5E-2	1.6E-3	1.0E-4
160	3.7E-2	5.3E-5	5.8E-5	1.1E-4	3.4E-2	1.7E-3	1.1E-4
170	3.6E-2	5.3E-5	5.5E-5	1.0E-4	3.3E-2	1.8E-3	1.1E-4
180	3.5E-2	5.3E-5	5.3E-5	9.8E-5	3.2E-2	1.8E-3	1.1E-4
190	3.4E-2	5.3E-5	5.0E-5	9.4E-5	3.1E-2	1.9E-3	1.2E-4
200	3.3E-2	5.3E-5	4.8E-5	9.0E-5	3.0E-2	1.9E-3	1.2E-4
210	3.2E-2	5.2E-5	4.6E-5	8.7E-5	2.9E-2	2.0E-3	1.2E-4
220	3.1E-2	5.2E-5	4.4E-5	8.3E-5	2.8E-2	2.0E-3	1.2E-4
230	3.0E-2	5.2E-5	4.1E-5	7.9E-5	2.7E-2	2.0E-3	1.2E-4
240	2.9E-2	5.1E-5	3.9E-5	7.6E-5	2.6E-2	2.0E-3	1.2E-4
250	2.8E-2	5.0E-5	3.8E-5	7.3E-5	2.5E-2	2.1E-3	1.2E-4
260	2.7E-2	5.0E-5	3.6E-5	6.9E-5	2.4E-2	2.1E-3	1.2E-4
270	2.6E-2	4.9E-5	3.4E-5	6.6E-5	2.3E-2	2.1E-3	1.2E-4
280	2.6E-2	4.8E-5	3.2E-5	6.3E-5	2.3E-2	2.1E-3	1.2E-4
290	2.5E-2	4.7E-5	3.1E-5	6.0E-5	2.2E-2	2.1E-3	1.2E-4
300	2.4E-2	4.6E-5	2.9E-5	5.8E-5	2.1E-2	2.1E-3	1.2E-4
310	2.3E-2	4.5E-5	2.8E-5	5.5E-5	2.0E-2	2.1E-3	1.2E-4
320	2.3E-2	4.4E-5	2.6E-5	5.2E-5	2.0E-2	2.1E-3	1.2E-4
330	2.2E-2	4.3E-5	2.5E-5	5.0E-5	1.9E-2	2.1E-3	1.2E-4
340	2.1E-2	4.3E-5	2.4E-5	4.8E-5	1.8E-2	2.1E-3	1.2E-4
350	2.0E-2	4.2E-5	2.2E-5	4.5E-5	1.8E-2	2.1E-3	1.1E-4
360	2.0E-2	4.1E-5	2.1E-5	4.3E-5	1.7E-2	2.1E-3	1.1E-4
365	1.9E-2	4.0E-5	2.1E-5	4.2E-5	1.7E-2	2.1E-3	1.1E-4
370	1.9E-2	4.0E-5	2.0E-5	4.1E-5	1.6E-2	2.0E-3	1.1E-4
380	1.9E-2	3.9E-5	1.9E-5	3.9E-5	1.6E-2	2.0E-3	1.1E-4
390	1.8E-2	3.8E-5	1.8E-5	3.7E-5	1.5E-2	2.0E-3	1.1E-4
400	1.7E-2	3.7E-5	1.7E-5	3.6E-5	1.5E-2	2.0E-3	1.1E-4
410	1.7E-2	3.6E-5	1.6E-5	3.4E-5	1.4E-2	2.0E-3	1.1E-4
420	1.6E-2	3.5E-5	1.5E-5	3.2E-5	1.4E-2	2.0E-3	1.0E-4
430	1.6E-2	3.4E-5	1.4E-5	3.1E-5	1.3E-2	2.0E-3	1.0E-4
440	1.5E-2	3.3E-5	1.4E-5	2.9E-5	1.3E-2	1.9E-3	1.0E-4
450	1.5E-2	3.2E-5	1.3E-5	2.8E-5	1.2E-2	1.9E-3	1.0E-4
460	1.4E-2	3.1E-5	1.2E-5	2.7E-5	1.2E-2	1.9E-3	9.9E-5
470	1.4E-2	3.0E-5	1.2E-5	2.5E-5	1.1E-2	1.9E-3	9.8E-5
480	1.3E-2	3.0E-5	1.1E-5	2.4E-5	1.1E-2	1.9E-3	9.6E-5
490	1.3E-2	2.9E-5	1.0E-5	2.3E-5	1.1E-2	1.9E-3	9.5E-5
500	1.3E-2	2.8E-5	9.8E-6	2.2E-5	1.0E-2	1.8E-3	9.4E-5
510	1.2E-2	2.7E-5	9.2E-6	2.1E-5	9.8E-3	1.8E-3	9.2E-5
520	1.2E-2	2.6E-5	8.7E-6	2.0E-5	9.4E-3	1.8E-3	9.1E-5
530	1.1E-2	2.6E-5	8.2E-6	1.9E-5	9.1E-3	1.8E-3	9.0E-5
540	1.1E-2	2.5E-5	7.8E-6	1.8E-5	8.8E-3	1.8E-3	8.8E-5
550	1.1E-2	2.4E-5	7.3E-6	1.7E-5	8.5E-3	1.8E-3	8.7E-5
560	1.0E-2	2.3E-5	6.9E-6	1.6E-5	8.2E-3	1.7E-3	8.6E-5
570	1.0E-2	2.3E-5	6.5E-6	1.6E-5	7.9E-3	1.7E-3	8.5E-5
580	9.8E-3	2.2E-5	6.2E-6	1.5E-5	7.6E-3	1.7E-3	8.4E-5
590	9.5E-3	2.1E-5	5.8E-6	1.4E-5	7.3E-3	1.7E-3	8.2E-5
600	9.2E-3	2.1E-5	5.5E-6	1.3E-5	7.0E-3	1.7E-3	8.1E-5
610	8.9E-3	2.0E-5	5.2E-6	1.3E-5	6.8E-3	1.7E-3	8.0E-5
620	8.6E-3	1.9E-5	4.9E-6	1.2E-5	6.6E-3	1.7E-3	7.9E-5
630	8.4E-3	1.9E-5	4.6E-6	1.2E-5	6.3E-3	1.6E-3	7.8E-5
640	8.1E-3	1.8E-5	4.4E-6	1.1E-5	6.1E-3	1.6E-3	7.7E-5
650	7.9E-3	1.8E-5	4.1E-6	1.1E-5	5.9E-3	1.6E-3	7.6E-5
660	7.7E-3	1.7E-5	3.9E-6	1.0E-5	5.7E-3	1.6E-3	7.5E-5
670	7.4E-3	1.7E-5	3.7E-6	9.6E-6	5.5E-3	1.6E-3	7.4E-5
680	7.2E-3	1.6E-5	3.4E-6	9.2E-6	5.3E-3	1.6E-3	7.3E-5
690	7.0E-3	1.6E-5	3.2E-6	8.7E-6	5.1E-3	1.6E-3	7.2E-5
700	6.8E-3	1.5E-5	3.1E-6	8.4E-6	4.9E-3	1.5E-3	7.1E-5
710	6.6E-3	1.5E-5	2.9E-6	8.0E-6	4.7E-3	1.5E-3	7.1E-5
720	6.4E-3	1.4E-5	2.7E-6	7.6E-6	4.6E-3	1.5E-3	7.0E-5
730	6.3E-3	1.4E-5	2.6E-6	7.3E-6	4.4E-3	1.5E-3	6.9E-5
740	6.1E-3	1.3E-5	2.4E-6	7.0E-6	4.3E-3	1.5E-3	6.8E-5
750	5.9E-3	1.3E-5	2.3E-6	6.7E-6	4.1E-3	1.5E-3	6.7E-5
760	5.7E-3	1.3E-5	2.1E-6	6.4E-6	4.0E-3	1.5E-3	6.7E-5
770	5.6E-3	1.2E-5	2.0E-6	6.1E-6	3.8E-3	1.5E-3	6.6E-5
780	5.4E-3	1.2E-5	1.9E-6	5.8E-6	3.7E-3	1.4E-3	6.5E-5
790	5.3E-3	1.1E-5	1.8E-6	5.6E-6	3.6E-3	1.4E-3	6.5E-5
800	5.1E-3	1.1E-5	1.7E-6	5.3E-6	3.4E-3	1.4E-3	6.4E-5
810	5.0E-3	1.1E-5	1.6E-6	5.1E-6	3.3E-3	1.4E-3	6.3E-5
820	4.9E-3	1.0E-5	1.5E-6	4.9E-6	3.2E-3	1.4E-3	6.3E-5
830	4.7E-3	1.0E-5	1.4E-6	4.7E-6	3.1E-3	1.4E-3	6.2E-5
840	4.6E-3	9.7E-6	1.3E-6	4.5E-6	3.0E-3	1.4E-3	6.1E-5
850	4.5E-3	9.4E-6	1.3E-6	4.3E-6	2.9E-3	1.4E-3	6.1E-5
860	4.4E-3	9.1E-6	1.2E-6	4.2E-6	2.8E-3	1.4E-3	6.0E-5
870	4.3E-3	8.9E-6	1.1E-6	4.0E-6	2.7E-3	1.4E-3	6.0E-5
880	4.2E-3	8.6E-6	1.0E-6	3.8E-6	2.6E-3	1.3E-3	5.9E-5
890	4.1E-3	8.3E-6	9.9E-7	3.7E-6	2.5E-3	1.3E-3	5.9E-5
900	4.0E-3	8.0E-6	9.3E-7	3.5E-6	2.4E-3	1.3E-3	5.8E-5
910	3.9E-3	7.8E-6	8.7E-7	3.4E-6	2.3E-3	1.3E-3	5.8E-5
920	3.8E-3	7.6E-6	8.2E-7	3.3E-6	2.2E-3	1.3E-3	5.7E-5
930	3.7E-3	7.3E-6	7.7E-7	3.2E-6	2.2E-3	1.3E-3	5.7E-5
940	3.6E-3	7.1E-6	7.3E-7	3.0E-6	2.1E-3	1.3E-3	5.6E-5
950	3.5E-3	6.9E-6	6.9E-7	2.9E-6	2.0E-3	1.3E-3	5.6E-5
960	3.4E-3	6.7E-6	6.5E-7	2.8E-6	1.9E-3	1.3E-3	5.5E-5
970	3.4E-3	6.4E-6	6.1E-7	2.7E-6	1.9E-3	1.3E-3	5.5E-5
980	3.3E-3	6.2E-6	5.7E-7	2.6E-6	1.8E-3	1.3E-3	5.4E-5
990	3.2E-3	6.0E-6	5.4E-7	2.6E-6	1.8E-3	1.3E-3	5.4E-5
1000	3.1E-3	5.9E-6	5.1E-7	2.5E-6	1.7E-3	1.3E-3	5.4E-5
1010	3.1E-3	5.7E-6	4.8E-7	2.4E-6	1.6E-3	1.2E-3	5.3E-5
1020	3.0E-3	5.5E-6	4.5E-7	2.3E-6	1.6E-3	1.2E-3	5.3E-5
1030	2.9E-3	5.3E-6	4.2E-7	2.2E-6	1.5E-3	1.2E-3	5.2E-5
1040	2.9E-3	5.2E-6	4.0E-7	2.2E-6	1.5E-3	1.2E-3	5.2E-5
1050	2.8E-3	5.0E-6	3.8E-7	2.1E-6	1.4E-3	1.2E-3	5.2E-5
1060	2.8E-3	4.8E-6	3.5E-7	2.0E-6	1.4E-3	1.2E-3	5.1E-5
1070	2.7E-3	4.7E-6	3.3E-7	2.0E-6	1.3E-3	1.2E-3	5.1E-5
1080	2.6E-3	4.6E-6	3.1E-7	1.9E-6	1.3E-3	1.2E-3	5.1E-5
1090	2.6E-3	4.4E-6	3.0E-7	1.9E-6	1.2E-3	1.2E-3	5.0E-5
1095	2.6E-3	4.3E-6	2.9E-7	1.8E-6	1.2E-3	1.2E-3	5.0E-5
1100	2.5E-3	4.3E-6	2.8E-7	1.8E-6	1.2E-3	1.2E-3	5.0E-5
1200	2.1E-3	3.1E-6	1.5E-7	1.4E-6	8.4E-4	1.1E-3	4.8E-5
1300	1.8E-3	2.3E-6	8.6E-8	1.2E-6	5.9E-4	1.1E-3	4.5E-5
1400	1.6E-3	1.7E-6	4.8E-8	9.9E-7	4.1E-4	1.1E-3	4.4E-5
1500	1.4E-3	1.3E-6	2.8E-8	8.9E-7	2.9E-4	1.0E-3	4.2E-5
1600	1.3E-3	9.6E-7	1.7E-8	8.2E-7	2.0E-4	9.9E-4	4.1E-5
1700	1.2E-3	7.4E-7	1.0E-8	7.7E-7	1.4E-4	9.6E-4	4.0E-5
1800	1.1E-3	5.8E-7	6.6E-9	7.3E-7	1.0E-4	9.4E-4	3.9E-5
1900	1.1E-3	4.6E-7	4.5E-9	7.1E-7	7.0E-5	9.2E-4	3.9E-5
2000	1.0E-3	3.8E-7	3.3E-9	6.9E-7	4.9E-5	8.9E-4	3.8E-5
2100	9.9E-4	3.2E-7	2.5E-9	6.8E-7	3.4E-5	8.7E-4	3.7E-5
2200	9.6E-4	2.7E-7	2.0E-9	6.7E-7	2.4E-5	8.5E-4	3.6E-5
2300	9.3E-4	2.4E-7	1.7E-9	6.7E-7	1.7E-5	8.4E-4	3.6E-5
2400	9.0E-4	2.2E-7	1.5E-9	6.6E-7	1.2E-5	8.2E-4	3.5E-5
2500	8.8E-4	2.0E-7	1.3E-9	6.6E-7	8.2E-6	8.0E-4	3.5E-5
2600	8.6E-4	1.8E-7	1.2E-9	6.5E-7	5.8E-6	7.9E-4	3.4E-5
2700	8.5E-4	1.7E-7	1.1E-9	6.5E-7	4.1E-6	7.7E-4	3.4E-5
2800	8.3E-4	1.6E-7	1.1E-9	6.5E-7	3.0E-6	7.5E-4	3.3E-5
2900	8.1E-4	1.5E-7	1.0E-9	6.4E-7	2.2E-6	7.4E-4	3.3E-5
3000	8.0E-4	1.4E-7	9.6E-10	6.4E-7	1.6E-6	7.3E-4	3.2E-5
3100	7.8E-4	1.4E-7	9.2E-10	6.4E-7	1.3E-6	7.1E-4	3.2E-5
3200	7.7E-4	1.3E-7	8.8E-10	6.4E-7	1.0E-6	7.0E-4	3.1E-5
3300	7.6E-4	1.3E-7	8.5E-10	6.4E-7	8.2E-7	6.9E-4	3.1E-5
3400	7.4E-4	1.2E-7	8.1E-10	6.4E-7	6.9E-7	6.8E-4	3.0E-5
3500	7.3E-4	1.2E-7	7.8E-10	6.3E-7	6.1E-7	6.7E-4	3.0E-5
3600	7.2E-4	1.1E-7	7.6E-10	6.3E-7	5.5E-7	6.6E-4	2.9E-5
3650	7.1E-4	1.1E-7	7.4E-10	6.3E-7	5.2E-7	6.5E-4	2.9E-5
4000	6.8E-4	9.9E-8	6.6E-10	6.3E-7	4.4E-7	6.1E-4	2.7E-5
5000	5.9E-4	7.3E-8	4.9E-10	6.1E-7	4.1E-7	5.3E-4	2.4E-5
6000	5.2E-4	5.6E-8	3.7E-10	6.0E-7	4.0E-7	4.7E-4	2.0E-5
7000	4.7E-4	4.5E-8	3.0E-10	5.9E-7	3.9E-7	4.3E-4	1.8E-5
8000	4.3E-4	3.7E-8	2.5E-10	5.7E-7	3.8E-7	3.9E-4	1.5E-5
9000	4.0E-4	3.1E-8	2.1E-10	5.6E-7	3.7E-7	3.6E-4	1.4E-5
10000	3.7E-4	2.7E-8	1.8E-10	5.5E-7	3.7E-7	3.3E-4	1.2E-5
11000	3.4E-4	2.4E-8	1.6E-10	5.4E-7	3.6E-7	3.1E-4	1.1E-5
12000	3.2E-4	2.2E-8	1.4E-10	5.3E-7	3.5E-7	2.9E-4	9.6E-6
13000	3.0E-4	2.0E-8	1.3E-10	5.2E-7	3.5E-7	2.7E-4	8.7E-6
14000	2.8E-4	1.8E-8	1.2E-10	5.1E-7	3.4E-7	2.5E-4	7.9E-6
15000	2.6E-4	1.6E-8	1.1E-10	5.0E-7	3.3E-7	2.3E-4	7.2E-6
