Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Uranium aluminide, fA=2E-3
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
30	8.2E-2	5.9E-5	3.0E-4	2.9E-4	8.1E-2	3.4E-4	2.6E-5
31	8.3E-2	6.1E-5	2.9E-4	3.0E-4	8.3E-2	3.6E-4	2.8E-5
32	8.5E-2	6.2E-5	2.9E-4	3.0E-4	8.4E-2	3.9E-4	3.0E-5
33	8.6E-2	6.4E-5	2.9E-4	3.0E-4	8.5E-2	4.1E-4	3.1E-5
34	8.8E-2	6.5E-5	2.8E-4	3.0E-4	8.7E-2	4.4E-4	3.3E-5
35	8.9E-2	6.6E-5	2.8E-4	3.1E-4	8.8E-2	4.7E-4	3.5E-5
36	9.0E-2	6.8E-5	2.8E-4	3.1E-4	8.9E-2	4.9E-4	3.7E-5
37	9.1E-2	6.9E-5	2.7E-4	3.1E-4	9.0E-2	5.2E-4	3.9E-5
38	9.3E-2	7.0E-5	2.7E-4	3.1E-4	9.1E-2	5.5E-4	4.1E-5
39	9.4E-2	7.2E-5	2.7E-4	3.2E-4	9.2E-2	5.8E-4	4.3E-5
40	9.5E-2	7.3E-5	2.7E-4	3.2E-4	9.3E-2	6.1E-4	4.6E-5
41	9.6E-2	7.4E-5	2.7E-4	3.2E-4	9.4E-2	6.4E-4	4.8E-5
42	9.7E-2	7.5E-5	2.7E-4	3.2E-4	9.5E-2	6.7E-4	5.0E-5
43	9.8E-2	7.7E-5	2.6E-4	3.3E-4	9.6E-2	7.0E-4	5.2E-5
44	9.9E-2	7.8E-5	2.6E-4	3.3E-4	9.7E-2	7.4E-4	5.5E-5
45	9.9E-2	7.9E-5	2.6E-4	3.3E-4	9.8E-2	7.7E-4	5.7E-5
46	1.0E-1	8.0E-5	2.6E-4	3.3E-4	9.9E-2	8.0E-4	5.9E-5
47	1.0E-1	8.2E-5	2.6E-4	3.4E-4	1.0E-1	8.4E-4	6.2E-5
48	1.0E-1	8.3E-5	2.6E-4	3.4E-4	1.0E-1	8.7E-4	6.4E-5
49	1.0E-1	8.4E-5	2.6E-4	3.4E-4	1.0E-1	9.1E-4	6.6E-5
50	1.0E-1	8.5E-5	2.6E-4	3.4E-4	1.0E-1	9.4E-4	6.9E-5
51	1.0E-1	8.6E-5	2.6E-4	3.4E-4	1.0E-1	9.8E-4	7.1E-5
52	1.0E-1	8.7E-5	2.5E-4	3.5E-4	1.0E-1	1.0E-3	7.4E-5
53	1.1E-1	8.8E-5	2.5E-4	3.5E-4	1.0E-1	1.0E-3	7.6E-5
54	1.1E-1	8.9E-5	2.5E-4	3.5E-4	1.0E-1	1.1E-3	7.9E-5
55	1.1E-1	9.1E-5	2.5E-4	3.5E-4	1.0E-1	1.1E-3	8.1E-5
56	1.1E-1	9.2E-5	2.5E-4	3.5E-4	1.0E-1	1.2E-3	8.4E-5
57	1.1E-1	9.3E-5	2.5E-4	3.5E-4	1.1E-1	1.2E-3	8.6E-5
58	1.1E-1	9.4E-5	2.5E-4	3.5E-4	1.1E-1	1.2E-3	8.9E-5
59	1.1E-1	9.5E-5	2.5E-4	3.6E-4	1.1E-1	1.3E-3	9.2E-5
60	1.1E-1	9.6E-5	2.5E-4	3.6E-4	1.1E-1	1.3E-3	9.4E-5
61	1.1E-1	9.7E-5	2.5E-4	3.6E-4	1.1E-1	1.3E-3	9.7E-5
62	1.1E-1	9.8E-5	2.4E-4	3.6E-4	1.1E-1	1.4E-3	9.9E-5
63	1.1E-1	9.9E-5	2.4E-4	3.6E-4	1.1E-1	1.4E-3	1.0E-4
64	1.1E-1	1.0E-4	2.4E-4	3.6E-4	1.1E-1	1.5E-3	1.0E-4
65	1.1E-1	1.0E-4	2.4E-4	3.6E-4	1.1E-1	1.5E-3	1.1E-4
66	1.1E-1	1.0E-4	2.4E-4	3.6E-4	1.1E-1	1.5E-3	1.1E-4
67	1.1E-1	1.0E-4	2.4E-4	3.6E-4	1.1E-1	1.6E-3	1.1E-4
68	1.1E-1	1.0E-4	2.4E-4	3.6E-4	1.1E-1	1.6E-3	1.2E-4
69	1.1E-1	1.0E-4	2.4E-4	3.6E-4	1.1E-1	1.7E-3	1.2E-4
70	1.1E-1	1.1E-4	2.4E-4	3.6E-4	1.1E-1	1.7E-3	1.2E-4
71	1.1E-1	1.1E-4	2.4E-4	3.6E-4	1.1E-1	1.7E-3	1.2E-4
72	1.1E-1	1.1E-4	2.4E-4	3.6E-4	1.1E-1	1.8E-3	1.3E-4
73	1.1E-1	1.1E-4	2.3E-4	3.6E-4	1.1E-1	1.8E-3	1.3E-4
74	1.1E-1	1.1E-4	2.3E-4	3.6E-4	1.1E-1	1.9E-3	1.3E-4
75	1.1E-1	1.1E-4	2.3E-4	3.6E-4	1.1E-1	1.9E-3	1.3E-4
76	1.1E-1	1.1E-4	2.3E-4	3.6E-4	1.1E-1	1.9E-3	1.4E-4
77	1.1E-1	1.1E-4	2.3E-4	3.6E-4	1.1E-1	2.0E-3	1.4E-4
78	1.1E-1	1.1E-4	2.3E-4	3.6E-4	1.1E-1	2.0E-3	1.4E-4
79	1.1E-1	1.1E-4	2.3E-4	3.6E-4	1.1E-1	2.0E-3	1.4E-4
80	1.1E-1	1.1E-4	2.3E-4	3.6E-4	1.1E-1	2.1E-3	1.5E-4
81	1.1E-1	1.1E-4	2.3E-4	3.6E-4	1.1E-1	2.1E-3	1.5E-4
82	1.1E-1	1.1E-4	2.3E-4	3.6E-4	1.1E-1	2.2E-3	1.5E-4
83	1.1E-1	1.2E-4	2.3E-4	3.6E-4	1.1E-1	2.2E-3	1.5E-4
84	1.1E-1	1.2E-4	2.2E-4	3.6E-4	1.1E-1	2.2E-3	1.6E-4
85	1.1E-1	1.2E-4	2.2E-4	3.6E-4	1.1E-1	2.3E-3	1.6E-4
86	1.1E-1	1.2E-4	2.2E-4	3.6E-4	1.1E-1	2.3E-3	1.6E-4
87	1.1E-1	1.2E-4	2.2E-4	3.6E-4	1.1E-1	2.4E-3	1.6E-4
88	1.1E-1	1.2E-4	2.2E-4	3.6E-4	1.1E-1	2.4E-3	1.7E-4
89	1.1E-1	1.2E-4	2.2E-4	3.6E-4	1.1E-1	2.4E-3	1.7E-4
90	1.1E-1	1.2E-4	2.2E-4	3.6E-4	1.1E-1	2.5E-3	1.7E-4
91	1.1E-1	1.2E-4	2.2E-4	3.6E-4	1.1E-1	2.5E-3	1.7E-4
92	1.1E-1	1.2E-4	2.2E-4	3.6E-4	1.1E-1	2.5E-3	1.8E-4
93	1.1E-1	1.2E-4	2.2E-4	3.6E-4	1.1E-1	2.6E-3	1.8E-4
94	1.1E-1	1.2E-4	2.2E-4	3.6E-4	1.1E-1	2.6E-3	1.8E-4
95	1.1E-1	1.2E-4	2.1E-4	3.6E-4	1.1E-1	2.7E-3	1.8E-4
96	1.1E-1	1.2E-4	2.1E-4	3.6E-4	1.1E-1	2.7E-3	1.9E-4
97	1.1E-1	1.2E-4	2.1E-4	3.6E-4	1.1E-1	2.7E-3	1.9E-4
98	1.1E-1	1.3E-4	2.1E-4	3.6E-4	1.1E-1	2.8E-3	1.9E-4
99	1.1E-1	1.3E-4	2.1E-4	3.6E-4	1.1E-1	2.8E-3	1.9E-4
100	1.1E-1	1.3E-4	2.1E-4	3.6E-4	1.1E-1	2.8E-3	1.9E-4
110	1.1E-1	1.3E-4	2.0E-4	3.5E-4	1.1E-1	3.2E-3	2.2E-4
120	1.1E-1	1.4E-4	1.9E-4	3.4E-4	1.1E-1	3.5E-3	2.4E-4
130	1.1E-1	1.4E-4	1.9E-4	3.3E-4	1.0E-1	3.8E-3	2.5E-4
140	1.1E-1	1.4E-4	1.8E-4	3.2E-4	1.0E-1	4.1E-3	2.7E-4
150	1.0E-1	1.4E-4	1.7E-4	3.1E-4	9.7E-2	4.3E-3	2.8E-4
160	1.0E-1	1.4E-4	1.6E-4	3.0E-4	9.5E-2	4.5E-3	2.9E-4
170	9.8E-2	1.5E-4	1.5E-4	2.9E-4	9.2E-2	4.7E-3	3.0E-4
180	9.6E-2	1.5E-4	1.5E-4	2.7E-4	8.9E-2	4.9E-3	3.1E-4
190	9.3E-2	1.5E-4	1.4E-4	2.6E-4	8.6E-2	5.0E-3	3.2E-4
200	9.0E-2	1.5E-4	1.3E-4	2.5E-4	8.3E-2	5.2E-3	3.2E-4
210	8.8E-2	1.4E-4	1.3E-4	2.4E-4	8.0E-2	5.3E-3	3.3E-4
220	8.5E-2	1.4E-4	1.2E-4	2.3E-4	7.8E-2	5.4E-3	3.3E-4
230	8.2E-2	1.4E-4	1.2E-4	2.2E-4	7.5E-2	5.4E-3	3.3E-4
240	8.0E-2	1.4E-4	1.1E-4	2.1E-4	7.3E-2	5.5E-3	3.3E-4
250	7.7E-2	1.4E-4	1.0E-4	2.0E-4	7.0E-2	5.5E-3	3.3E-4
260	7.5E-2	1.4E-4	1.0E-4	1.9E-4	6.8E-2	5.6E-3	3.3E-4
270	7.3E-2	1.3E-4	9.5E-5	1.8E-4	6.5E-2	5.6E-3	3.3E-4
280	7.0E-2	1.3E-4	9.0E-5	1.8E-4	6.3E-2	5.6E-3	3.3E-4
290	6.8E-2	1.3E-4	8.5E-5	1.7E-4	6.1E-2	5.6E-3	3.3E-4
300	6.6E-2	1.3E-4	8.1E-5	1.6E-4	5.9E-2	5.6E-3	3.3E-4
310	6.4E-2	1.2E-4	7.7E-5	1.5E-4	5.7E-2	5.6E-3	3.2E-4
320	6.2E-2	1.2E-4	7.3E-5	1.5E-4	5.5E-2	5.6E-3	3.2E-4
330	6.0E-2	1.2E-4	6.9E-5	1.4E-4	5.3E-2	5.6E-3	3.2E-4
340	5.8E-2	1.2E-4	6.6E-5	1.3E-4	5.1E-2	5.6E-3	3.1E-4
350	5.6E-2	1.1E-4	6.2E-5	1.3E-4	4.9E-2	5.6E-3	3.1E-4
360	5.4E-2	1.1E-4	5.9E-5	1.2E-4	4.7E-2	5.5E-3	3.1E-4
365	5.3E-2	1.1E-4	5.8E-5	1.2E-4	4.6E-2	5.5E-3	3.1E-4
370	5.3E-2	1.1E-4	5.6E-5	1.1E-4	4.6E-2	5.5E-3	3.0E-4
380	5.1E-2	1.1E-4	5.3E-5	1.1E-4	4.4E-2	5.5E-3	3.0E-4
390	4.9E-2	1.0E-4	5.0E-5	1.0E-4	4.2E-2	5.4E-3	3.0E-4
400	4.8E-2	1.0E-4	4.8E-5	9.9E-5	4.1E-2	5.4E-3	2.9E-4
410	4.6E-2	9.8E-5	4.5E-5	9.5E-5	3.9E-2	5.4E-3	2.9E-4
420	4.5E-2	9.6E-5	4.3E-5	9.0E-5	3.8E-2	5.3E-3	2.8E-4
430	4.3E-2	9.3E-5	4.0E-5	8.6E-5	3.7E-2	5.3E-3	2.8E-4
440	4.2E-2	9.1E-5	3.8E-5	8.2E-5	3.5E-2	5.2E-3	2.8E-4
450	4.0E-2	8.8E-5	3.6E-5	7.8E-5	3.4E-2	5.2E-3	2.7E-4
460	3.9E-2	8.6E-5	3.4E-5	7.4E-5	3.3E-2	5.1E-3	2.7E-4
470	3.8E-2	8.3E-5	3.2E-5	7.0E-5	3.2E-2	5.1E-3	2.6E-4
480	3.7E-2	8.1E-5	3.0E-5	6.7E-5	3.0E-2	5.0E-3	2.6E-4
490	3.5E-2	7.9E-5	2.9E-5	6.4E-5	2.9E-2	5.0E-3	2.6E-4
500	3.4E-2	7.6E-5	2.7E-5	6.1E-5	2.8E-2	4.9E-3	2.5E-4
510	3.3E-2	7.4E-5	2.6E-5	5.8E-5	2.7E-2	4.9E-3	2.5E-4
520	3.2E-2	7.2E-5	2.4E-5	5.5E-5	2.6E-2	4.9E-3	2.5E-4
530	3.1E-2	7.0E-5	2.3E-5	5.2E-5	2.5E-2	4.8E-3	2.4E-4
540	3.0E-2	6.8E-5	2.2E-5	5.0E-5	2.4E-2	4.8E-3	2.4E-4
550	2.9E-2	6.6E-5	2.0E-5	4.7E-5	2.4E-2	4.7E-3	2.3E-4
560	2.8E-2	6.4E-5	1.9E-5	4.5E-5	2.3E-2	4.7E-3	2.3E-4
570	2.7E-2	6.2E-5	1.8E-5	4.3E-5	2.2E-2	4.6E-3	2.3E-4
580	2.7E-2	6.0E-5	1.7E-5	4.1E-5	2.1E-2	4.6E-3	2.2E-4
590	2.6E-2	5.8E-5	1.6E-5	3.9E-5	2.0E-2	4.5E-3	2.2E-4
600	2.5E-2	5.6E-5	1.5E-5	3.7E-5	2.0E-2	4.5E-3	2.2E-4
610	2.4E-2	5.5E-5	1.4E-5	3.5E-5	1.9E-2	4.5E-3	2.2E-4
620	2.4E-2	5.3E-5	1.4E-5	3.4E-5	1.8E-2	4.4E-3	2.1E-4
630	2.3E-2	5.1E-5	1.3E-5	3.2E-5	1.8E-2	4.4E-3	2.1E-4
640	2.2E-2	5.0E-5	1.2E-5	3.1E-5	1.7E-2	4.3E-3	2.1E-4
650	2.1E-2	4.8E-5	1.1E-5	2.9E-5	1.6E-2	4.3E-3	2.0E-4
660	2.1E-2	4.7E-5	1.1E-5	2.8E-5	1.6E-2	4.3E-3	2.0E-4
670	2.0E-2	4.5E-5	1.0E-5	2.7E-5	1.5E-2	4.2E-3	2.0E-4
680	2.0E-2	4.4E-5	9.6E-6	2.5E-5	1.5E-2	4.2E-3	2.0E-4
690	1.9E-2	4.3E-5	9.1E-6	2.4E-5	1.4E-2	4.1E-3	1.9E-4
700	1.9E-2	4.1E-5	8.5E-6	2.3E-5	1.4E-2	4.1E-3	1.9E-4
710	1.8E-2	4.0E-5	8.1E-6	2.2E-5	1.3E-2	4.1E-3	1.9E-4
720	1.7E-2	3.9E-5	7.6E-6	2.1E-5	1.3E-2	4.0E-3	1.9E-4
730	1.7E-2	3.8E-5	7.2E-6	2.0E-5	1.2E-2	4.0E-3	1.8E-4
740	1.6E-2	3.6E-5	6.7E-6	1.9E-5	1.2E-2	4.0E-3	1.8E-4
750	1.6E-2	3.5E-5	6.4E-6	1.8E-5	1.1E-2	3.9E-3	1.8E-4
760	1.6E-2	3.4E-5	6.0E-6	1.8E-5	1.1E-2	3.9E-3	1.8E-4
770	1.5E-2	3.3E-5	5.6E-6	1.7E-5	1.1E-2	3.9E-3	1.8E-4
780	1.5E-2	3.2E-5	5.3E-6	1.6E-5	1.0E-2	3.9E-3	1.7E-4
790	1.4E-2	3.1E-5	5.0E-6	1.5E-5	9.9E-3	3.8E-3	1.7E-4
800	1.4E-2	3.0E-5	4.7E-6	1.5E-5	9.6E-3	3.8E-3	1.7E-4
810	1.4E-2	2.9E-5	4.4E-6	1.4E-5	9.2E-3	3.8E-3	1.7E-4
820	1.3E-2	2.8E-5	4.2E-6	1.3E-5	8.9E-3	3.7E-3	1.7E-4
830	1.3E-2	2.7E-5	3.9E-6	1.3E-5	8.6E-3	3.7E-3	1.7E-4
840	1.3E-2	2.7E-5	3.7E-6	1.2E-5	8.3E-3	3.7E-3	1.6E-4
850	1.2E-2	2.6E-5	3.5E-6	1.2E-5	8.0E-3	3.7E-3	1.6E-4
860	1.2E-2	2.5E-5	3.3E-6	1.1E-5	7.7E-3	3.6E-3	1.6E-4
870	1.2E-2	2.4E-5	3.1E-6	1.1E-5	7.5E-3	3.6E-3	1.6E-4
880	1.1E-2	2.3E-5	2.9E-6	1.1E-5	7.2E-3	3.6E-3	1.6E-4
890	1.1E-2	2.3E-5	2.7E-6	1.0E-5	7.0E-3	3.6E-3	1.6E-4
900	1.1E-2	2.2E-5	2.6E-6	9.7E-6	6.7E-3	3.5E-3	1.5E-4
910	1.0E-2	2.1E-5	2.4E-6	9.3E-6	6.5E-3	3.5E-3	1.5E-4
920	1.0E-2	2.1E-5	2.3E-6	9.0E-6	6.3E-3	3.5E-3	1.5E-4
930	1.0E-2	2.0E-5	2.2E-6	8.6E-6	6.0E-3	3.5E-3	1.5E-4
940	9.7E-3	1.9E-5	2.0E-6	8.3E-6	5.8E-3	3.5E-3	1.5E-4
950	9.5E-3	1.9E-5	1.9E-6	8.0E-6	5.6E-3	3.4E-3	1.5E-4
960	9.3E-3	1.8E-5	1.8E-6	7.7E-6	5.4E-3	3.4E-3	1.5E-4
970	9.1E-3	1.8E-5	1.7E-6	7.5E-6	5.2E-3	3.4E-3	1.5E-4
980	8.8E-3	1.7E-5	1.6E-6	7.2E-6	5.1E-3	3.4E-3	1.4E-4
990	8.6E-3	1.6E-5	1.5E-6	7.0E-6	4.9E-3	3.4E-3	1.4E-4
1000	8.5E-3	1.6E-5	1.4E-6	6.7E-6	4.7E-3	3.3E-3	1.4E-4
1010	8.3E-3	1.5E-5	1.3E-6	6.5E-6	4.6E-3	3.3E-3	1.4E-4
1020	8.1E-3	1.5E-5	1.3E-6	6.3E-6	4.4E-3	3.3E-3	1.4E-4
1030	7.9E-3	1.4E-5	1.2E-6	6.1E-6	4.2E-3	3.3E-3	1.4E-4
1040	7.7E-3	1.4E-5	1.1E-6	5.9E-6	4.1E-3	3.3E-3	1.4E-4
1050	7.6E-3	1.4E-5	1.0E-6	5.7E-6	4.0E-3	3.2E-3	1.4E-4
1060	7.4E-3	1.3E-5	9.9E-7	5.5E-6	3.8E-3	3.2E-3	1.4E-4
1070	7.3E-3	1.3E-5	9.3E-7	5.4E-6	3.7E-3	3.2E-3	1.4E-4
1080	7.1E-3	1.2E-5	8.8E-7	5.2E-6	3.6E-3	3.2E-3	1.4E-4
1090	7.0E-3	1.2E-5	8.3E-7	5.1E-6	3.4E-3	3.2E-3	1.3E-4
1095	6.9E-3	1.2E-5	8.0E-7	5.0E-6	3.4E-3	3.2E-3	1.3E-4
1100	6.8E-3	1.2E-5	7.8E-7	4.9E-6	3.3E-3	3.2E-3	1.3E-4
1200	5.7E-3	8.5E-6	4.3E-7	3.8E-6	2.3E-3	3.0E-3	1.3E-4
1300	4.8E-3	6.2E-6	2.4E-7	3.1E-6	1.6E-3	2.9E-3	1.2E-4
1400	4.2E-3	4.6E-6	1.3E-7	2.7E-6	1.2E-3	2.8E-3	1.2E-4
1500	3.8E-3	3.4E-6	7.7E-8	2.4E-6	8.1E-4	2.7E-3	1.1E-4
1600	3.4E-3	2.6E-6	4.6E-8	2.2E-6	5.7E-4	2.6E-3	1.1E-4
1700	3.2E-3	2.0E-6	2.8E-8	2.0E-6	4.0E-4	2.6E-3	1.1E-4
1800	3.0E-3	1.6E-6	1.8E-8	1.9E-6	2.8E-4	2.5E-3	1.0E-4
1900	2.8E-3	1.2E-6	1.2E-8	1.9E-6	1.9E-4	2.4E-3	1.0E-4
2000	2.7E-3	1.0E-6	8.8E-9	1.8E-6	1.4E-4	2.4E-3	1.0E-4
2100	2.6E-3	8.6E-7	6.7E-9	1.8E-6	9.5E-5	2.3E-3	9.8E-5
2200	2.5E-3	7.4E-7	5.4E-9	1.8E-6	6.6E-5	2.3E-3	9.7E-5
2300	2.5E-3	6.5E-7	4.6E-9	1.8E-6	4.6E-5	2.2E-3	9.5E-5
2400	2.4E-3	5.8E-7	4.0E-9	1.7E-6	3.3E-5	2.2E-3	9.3E-5
2500	2.3E-3	5.3E-7	3.6E-9	1.7E-6	2.3E-5	2.1E-3	9.2E-5
2600	2.3E-3	4.9E-7	3.3E-9	1.7E-6	1.6E-5	2.1E-3	9.0E-5
2700	2.2E-3	4.5E-7	3.0E-9	1.7E-6	1.2E-5	2.0E-3	8.9E-5
2800	2.2E-3	4.3E-7	2.8E-9	1.7E-6	8.3E-6	2.0E-3	8.8E-5
2900	2.2E-3	4.0E-7	2.7E-9	1.7E-6	6.1E-6	2.0E-3	8.6E-5
3000	2.1E-3	3.8E-7	2.6E-9	1.7E-6	4.5E-6	1.9E-3	8.5E-5
3100	2.1E-3	3.7E-7	2.4E-9	1.7E-6	3.5E-6	1.9E-3	8.4E-5
3200	2.0E-3	3.5E-7	2.3E-9	1.7E-6	2.7E-6	1.9E-3	8.2E-5
3300	2.0E-3	3.4E-7	2.2E-9	1.7E-6	2.2E-6	1.8E-3	8.1E-5
3400	2.0E-3	3.3E-7	2.2E-9	1.7E-6	1.9E-6	1.8E-3	8.0E-5
3500	1.9E-3	3.1E-7	2.1E-9	1.7E-6	1.6E-6	1.8E-3	7.9E-5
3600	1.9E-3	3.0E-7	2.0E-9	1.7E-6	1.5E-6	1.7E-3	7.7E-5
3650	1.9E-3	3.0E-7	2.0E-9	1.7E-6	1.4E-6	1.7E-3	7.7E-5
4000	1.8E-3	2.6E-7	1.8E-9	1.7E-6	1.2E-6	1.6E-3	7.3E-5
5000	1.6E-3	1.9E-7	1.3E-9	1.6E-6	1.1E-6	1.4E-3	6.3E-5
6000	1.4E-3	1.5E-7	9.9E-10	1.6E-6	1.1E-6	1.3E-3	5.4E-5
7000	1.3E-3	1.2E-7	7.9E-10	1.6E-6	1.0E-6	1.1E-3	4.7E-5
8000	1.1E-3	9.8E-8	6.5E-10	1.5E-6	1.0E-6	1.0E-3	4.1E-5
9000	1.1E-3	8.3E-8	5.5E-10	1.5E-6	9.9E-7	9.5E-4	3.6E-5
10000	9.8E-4	7.2E-8	4.8E-10	1.5E-6	9.7E-7	8.8E-4	3.2E-5
11000	9.1E-4	6.4E-8	4.2E-10	1.4E-6	9.5E-7	8.1E-4	2.8E-5
12000	8.5E-4	5.7E-8	3.8E-10	1.4E-6	9.3E-7	7.6E-4	2.5E-5
13000	7.9E-4	5.2E-8	3.4E-10	1.4E-6	9.2E-7	7.1E-4	2.3E-5
14000	7.4E-4	4.7E-8	3.1E-10	1.4E-6	9.0E-7	6.6E-4	2.1E-5
15000	7.0E-4	4.3E-8	2.9E-10	1.3E-6	8.8E-7	6.2E-4	1.9E-5
