Radionuclide	U-238
Route of Intake	Inhalation
Material	Aerosols Type M, Uranyl acetylacetonate; depleted uranium aerosols from use of kinetic energy penetrators; vaporised uranium metal; all unspecified forms, fA=4E-3
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Th-234)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Th-234)	Lungs* (Th-234)	Skeleton* (Th-234)	Liver* (Th-234)
2.25	1.2E-2	-	-	1.1E-2	4.4E-4	9.2E-5	8.7E-6
2.5	1.0E-2	-	-	9.6E-3	4.8E-4	1.0E-4	9.6E-6
2.75	8.8E-3	-	-	8.0E-3	5.2E-4	1.1E-4	1.0E-5
3	7.4E-3	2.2E-4	1.5E-1	6.5E-3	5.6E-4	1.2E-4	1.1E-5
3.25	6.1E-3	-	-	5.1E-3	6.0E-4	1.3E-4	1.2E-5
3.5	5.0E-3	-	-	4.0E-3	6.4E-4	1.4E-4	1.3E-5
3.75	4.1E-3	-	-	3.1E-3	6.7E-4	1.5E-4	1.4E-5
4	3.4E-3	1.6E-4	5.7E-2	2.4E-3	7.1E-4	1.6E-4	1.4E-5
4.25	2.9E-3	-	-	1.8E-3	7.4E-4	1.7E-4	1.5E-5
4.5	2.5E-3	-	-	1.3E-3	7.8E-4	1.7E-4	1.6E-5
4.75	2.2E-3	-	-	9.8E-4	8.1E-4	1.8E-4	1.6E-5
5	2.0E-3	1.4E-4	1.7E-2	7.3E-4	8.5E-4	1.9E-4	1.7E-5
5.5	1.7E-3	-	-	3.9E-4	9.1E-4	2.1E-4	1.9E-5
6	1.7E-3	1.3E-4	4.2E-3	2.2E-4	9.7E-4	2.2E-4	2.0E-5
6.5	1.7E-3	-	-	1.3E-4	1.0E-3	2.4E-4	2.1E-5
7	1.7E-3	1.2E-4	1.0E-3	8.3E-5	1.1E-3	2.6E-4	2.2E-5
7.5	1.8E-3	-	-	6.0E-5	1.2E-3	2.7E-4	2.3E-5
8	1.8E-3	1.1E-4	3.1E-4	4.9E-5	1.2E-3	2.9E-4	2.5E-5
8.5	1.9E-3	-	-	4.2E-5	1.3E-3	3.0E-4	2.6E-5
9	2.0E-3	1.0E-4	1.4E-4	3.9E-5	1.3E-3	3.2E-4	2.7E-5
9.5	2.0E-3	-	-	3.6E-5	1.4E-3	3.3E-4	2.8E-5
10	2.1E-3	9.8E-5	9.8E-5	3.4E-5	1.4E-3	3.4E-4	2.9E-5
11	2.2E-3	9.2E-5	7.8E-5	3.1E-5	1.5E-3	3.7E-4	3.0E-5
12	2.4E-3	8.6E-5	6.5E-5	2.9E-5	1.6E-3	4.0E-4	3.2E-5
13	2.5E-3	8.1E-5	5.4E-5	2.6E-5	1.7E-3	4.2E-4	3.4E-5
14	2.6E-3	7.7E-5	4.6E-5	2.4E-5	1.8E-3	4.5E-4	3.5E-5
15	2.7E-3	7.3E-5	4.0E-5	2.2E-5	1.9E-3	4.7E-4	3.6E-5
16	2.8E-3	6.9E-5	3.4E-5	2.1E-5	1.9E-3	4.9E-4	3.8E-5
17	2.9E-3	6.6E-5	3.0E-5	1.9E-5	2.0E-3	5.2E-4	3.9E-5
18	3.0E-3	6.3E-5	2.6E-5	1.8E-5	2.1E-3	5.4E-4	4.0E-5
19	3.1E-3	6.0E-5	2.3E-5	1.7E-5	2.2E-3	5.6E-4	4.1E-5
20	3.2E-3	5.7E-5	2.1E-5	1.6E-5	2.2E-3	5.8E-4	4.2E-5
21	3.3E-3	5.5E-5	1.9E-5	1.6E-5	2.3E-3	6.0E-4	4.2E-5
22	3.4E-3	5.3E-5	1.7E-5	1.5E-5	2.3E-3	6.2E-4	4.3E-5
23	3.5E-3	5.1E-5	1.6E-5	1.5E-5	2.4E-3	6.3E-4	4.4E-5
24	3.5E-3	4.9E-5	1.5E-5	1.4E-5	2.5E-3	6.5E-4	4.5E-5
25	3.6E-3	4.8E-5	1.4E-5	1.4E-5	2.5E-3	6.7E-4	4.5E-5
26	3.7E-3	4.6E-5	1.3E-5	1.4E-5	2.6E-3	6.8E-4	4.6E-5
27	3.7E-3	4.5E-5	1.2E-5	1.3E-5	2.6E-3	7.0E-4	4.6E-5
28	3.8E-3	4.3E-5	1.2E-5	1.3E-5	2.6E-3	7.2E-4	4.7E-5
29	3.9E-3	4.2E-5	1.1E-5	1.3E-5	2.7E-3	7.3E-4	4.7E-5
30	3.9E-3	4.1E-5	1.1E-5	1.3E-5	2.7E-3	7.5E-4	4.8E-5
31	4.0E-3	4.0E-5	1.1E-5	1.3E-5	2.8E-3	7.6E-4	4.8E-5
32	4.0E-3	3.9E-5	1.0E-5	1.3E-5	2.8E-3	7.7E-4	4.9E-5
33	4.1E-3	3.8E-5	1.0E-5	1.3E-5	2.8E-3	7.9E-4	4.9E-5
34	4.1E-3	3.7E-5	9.8E-6	1.3E-5	2.9E-3	8.0E-4	4.9E-5
35	4.2E-3	3.6E-5	9.6E-6	1.3E-5	2.9E-3	8.1E-4	4.9E-5
36	4.2E-3	3.6E-5	9.5E-6	1.3E-5	2.9E-3	8.2E-4	5.0E-5
37	4.2E-3	3.5E-5	9.3E-6	1.3E-5	2.9E-3	8.3E-4	5.0E-5
38	4.3E-3	3.4E-5	9.2E-6	1.3E-5	3.0E-3	8.5E-4	5.0E-5
39	4.3E-3	3.4E-5	9.1E-6	1.3E-5	3.0E-3	8.6E-4	5.1E-5
40	4.3E-3	3.3E-5	9.0E-6	1.3E-5	3.0E-3	8.7E-4	5.1E-5
41	4.4E-3	3.2E-5	8.9E-6	1.3E-5	3.0E-3	8.8E-4	5.1E-5
42	4.4E-3	3.2E-5	8.8E-6	1.3E-5	3.0E-3	8.9E-4	5.1E-5
43	4.4E-3	3.1E-5	8.7E-6	1.3E-5	3.1E-3	9.0E-4	5.1E-5
44	4.4E-3	3.1E-5	8.6E-6	1.3E-5	3.1E-3	9.1E-4	5.1E-5
45	4.5E-3	3.1E-5	8.5E-6	1.3E-5	3.1E-3	9.1E-4	5.2E-5
46	4.5E-3	3.0E-5	8.4E-6	1.3E-5	3.1E-3	9.2E-4	5.2E-5
47	4.5E-3	3.0E-5	8.3E-6	1.3E-5	3.1E-3	9.3E-4	5.2E-5
48	4.5E-3	2.9E-5	8.3E-6	1.4E-5	3.1E-3	9.4E-4	5.2E-5
49	4.5E-3	2.9E-5	8.2E-6	1.4E-5	3.1E-3	9.5E-4	5.2E-5
50	4.5E-3	2.9E-5	8.1E-6	1.4E-5	3.1E-3	9.5E-4	5.2E-5
51	4.6E-3	2.8E-5	8.1E-6	1.4E-5	3.1E-3	9.6E-4	5.2E-5
52	4.6E-3	2.8E-5	8.0E-6	1.4E-5	3.1E-3	9.7E-4	5.2E-5
53	4.6E-3	2.7E-5	7.9E-6	1.4E-5	3.1E-3	9.7E-4	5.2E-5
54	4.6E-3	2.7E-5	7.9E-6	1.4E-5	3.1E-3	9.8E-4	5.3E-5
55	4.6E-3	2.7E-5	7.8E-6	1.4E-5	3.2E-3	9.8E-4	5.3E-5
56	4.6E-3	2.7E-5	7.7E-6	1.4E-5	3.2E-3	9.9E-4	5.3E-5
57	4.6E-3	2.6E-5	7.7E-6	1.4E-5	3.2E-3	9.9E-4	5.3E-5
58	4.6E-3	2.6E-5	7.6E-6	1.4E-5	3.2E-3	1.0E-3	5.3E-5
59	4.6E-3	2.6E-5	7.5E-6	1.4E-5	3.2E-3	1.0E-3	5.3E-5
60	4.6E-3	2.5E-5	7.5E-6	1.4E-5	3.2E-3	1.0E-3	5.3E-5
61	4.6E-3	2.5E-5	7.4E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
62	4.6E-3	2.5E-5	7.4E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
63	4.6E-3	2.5E-5	7.3E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
64	4.6E-3	2.4E-5	7.2E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
65	4.6E-3	2.4E-5	7.2E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
66	4.6E-3	2.4E-5	7.1E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
67	4.6E-3	2.4E-5	7.1E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
68	4.6E-3	2.4E-5	7.0E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
69	4.6E-3	2.3E-5	7.0E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
70	4.6E-3	2.3E-5	6.9E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
71	4.6E-3	2.3E-5	6.8E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
72	4.6E-3	2.3E-5	6.8E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
73	4.6E-3	2.2E-5	6.7E-6	1.3E-5	3.1E-3	1.0E-3	5.3E-5
74	4.6E-3	2.2E-5	6.7E-6	1.3E-5	3.1E-3	1.1E-3	5.3E-5
75	4.6E-3	2.2E-5	6.6E-6	1.3E-5	3.1E-3	1.1E-3	5.2E-5
76	4.6E-3	2.2E-5	6.6E-6	1.3E-5	3.0E-3	1.1E-3	5.2E-5
77	4.5E-3	2.2E-5	6.5E-6	1.3E-5	3.0E-3	1.1E-3	5.2E-5
78	4.5E-3	2.2E-5	6.5E-6	1.3E-5	3.0E-3	1.1E-3	5.2E-5
79	4.5E-3	2.1E-5	6.4E-6	1.3E-5	3.0E-3	1.1E-3	5.2E-5
80	4.5E-3	2.1E-5	6.4E-6	1.3E-5	3.0E-3	1.1E-3	5.2E-5
81	4.5E-3	2.1E-5	6.3E-6	1.3E-5	3.0E-3	1.1E-3	5.2E-5
82	4.5E-3	2.1E-5	6.3E-6	1.3E-5	3.0E-3	1.1E-3	5.2E-5
83	4.5E-3	2.1E-5	6.2E-6	1.3E-5	3.0E-3	1.1E-3	5.2E-5
84	4.5E-3	2.0E-5	6.2E-6	1.3E-5	3.0E-3	1.1E-3	5.2E-5
85	4.5E-3	2.0E-5	6.1E-6	1.2E-5	2.9E-3	1.1E-3	5.2E-5
86	4.4E-3	2.0E-5	6.1E-6	1.2E-5	2.9E-3	1.1E-3	5.2E-5
87	4.4E-3	2.0E-5	6.0E-6	1.2E-5	2.9E-3	1.1E-3	5.2E-5
88	4.4E-3	2.0E-5	6.0E-6	1.2E-5	2.9E-3	1.1E-3	5.2E-5
89	4.4E-3	2.0E-5	5.9E-6	1.2E-5	2.9E-3	1.1E-3	5.1E-5
90	4.4E-3	1.9E-5	5.9E-6	1.2E-5	2.9E-3	1.1E-3	5.1E-5
91	4.4E-3	1.9E-5	5.8E-6	1.2E-5	2.9E-3	1.1E-3	5.1E-5
92	4.4E-3	1.9E-5	5.8E-6	1.2E-5	2.9E-3	1.1E-3	5.1E-5
93	4.3E-3	1.9E-5	5.7E-6	1.2E-5	2.8E-3	1.1E-3	5.1E-5
94	4.3E-3	1.9E-5	5.7E-6	1.2E-5	2.8E-3	1.1E-3	5.1E-5
95	4.3E-3	1.9E-5	5.6E-6	1.2E-5	2.8E-3	1.1E-3	5.1E-5
96	4.3E-3	1.9E-5	5.6E-6	1.2E-5	2.8E-3	1.1E-3	5.1E-5
97	4.3E-3	1.8E-5	5.6E-6	1.2E-5	2.8E-3	1.1E-3	5.1E-5
98	4.3E-3	1.8E-5	5.5E-6	1.2E-5	2.8E-3	1.1E-3	5.0E-5
99	4.2E-3	1.8E-5	5.5E-6	1.2E-5	2.8E-3	1.1E-3	5.0E-5
100	4.2E-3	1.8E-5	5.4E-6	1.2E-5	2.8E-3	1.1E-3	5.0E-5
110	4.1E-3	1.7E-5	5.0E-6	1.1E-5	2.6E-3	1.0E-3	4.9E-5
120	3.9E-3	1.6E-5	4.6E-6	1.0E-5	2.5E-3	1.0E-3	4.8E-5
130	3.7E-3	1.4E-5	4.3E-6	9.6E-6	2.3E-3	1.0E-3	4.6E-5
140	3.5E-3	1.3E-5	3.9E-6	9.0E-6	2.2E-3	9.8E-4	4.5E-5
150	3.3E-3	1.3E-5	3.6E-6	8.4E-6	2.1E-3	9.5E-4	4.3E-5
160	3.2E-3	1.2E-5	3.4E-6	7.8E-6	1.9E-3	9.2E-4	4.2E-5
170	3.0E-3	1.1E-5	3.1E-6	7.3E-6	1.8E-3	9.0E-4	4.1E-5
180	2.9E-3	1.0E-5	2.9E-6	6.8E-6	1.7E-3	8.7E-4	3.9E-5
190	2.7E-3	9.6E-6	2.6E-6	6.4E-6	1.6E-3	8.5E-4	3.8E-5
200	2.6E-3	9.0E-6	2.4E-6	5.9E-6	1.5E-3	8.3E-4	3.7E-5
210	2.5E-3	8.4E-6	2.3E-6	5.5E-6	1.4E-3	8.1E-4	3.6E-5
220	2.3E-3	7.9E-6	2.1E-6	5.1E-6	1.3E-3	7.8E-4	3.5E-5
230	2.2E-3	7.4E-6	1.9E-6	4.8E-6	1.2E-3	7.6E-4	3.4E-5
240	2.1E-3	6.9E-6	1.8E-6	4.5E-6	1.1E-3	7.5E-4	3.3E-5
250	2.0E-3	6.5E-6	1.6E-6	4.2E-6	1.1E-3	7.3E-4	3.2E-5
260	1.9E-3	6.1E-6	1.5E-6	3.9E-6	1.0E-3	7.1E-4	3.1E-5
270	1.8E-3	5.7E-6	1.4E-6	3.6E-6	9.5E-4	7.0E-4	3.0E-5
280	1.8E-3	5.4E-6	1.3E-6	3.4E-6	8.9E-4	6.8E-4	2.9E-5
290	1.7E-3	5.0E-6	1.2E-6	3.2E-6	8.3E-4	6.7E-4	2.9E-5
300	1.6E-3	4.7E-6	1.1E-6	2.9E-6	7.8E-4	6.5E-4	2.8E-5
310	1.5E-3	4.5E-6	1.0E-6	2.8E-6	7.3E-4	6.4E-4	2.7E-5
320	1.5E-3	4.2E-6	9.4E-7	2.6E-6	6.9E-4	6.3E-4	2.7E-5
330	1.4E-3	3.9E-6	8.7E-7	2.4E-6	6.5E-4	6.2E-4	2.6E-5
340	1.4E-3	3.7E-6	8.0E-7	2.3E-6	6.1E-4	6.1E-4	2.6E-5
350	1.3E-3	3.5E-6	7.4E-7	2.1E-6	5.7E-4	6.0E-4	2.5E-5
360	1.3E-3	3.3E-6	6.8E-7	2.0E-6	5.4E-4	5.9E-4	2.5E-5
365	1.2E-3	3.2E-6	6.6E-7	1.9E-6	5.2E-4	5.9E-4	2.4E-5
370	1.2E-3	3.1E-6	6.3E-7	1.9E-6	5.0E-4	5.8E-4	2.4E-5
380	1.2E-3	2.9E-6	5.8E-7	1.7E-6	4.7E-4	5.7E-4	2.4E-5
390	1.1E-3	2.8E-6	5.4E-7	1.6E-6	4.5E-4	5.7E-4	2.3E-5
400	1.1E-3	2.6E-6	5.0E-7	1.5E-6	4.2E-4	5.6E-4	2.3E-5
410	1.1E-3	2.5E-6	4.6E-7	1.5E-6	3.9E-4	5.5E-4	2.3E-5
420	1.0E-3	2.3E-6	4.3E-7	1.4E-6	3.7E-4	5.5E-4	2.2E-5
430	9.9E-4	2.2E-6	3.9E-7	1.3E-6	3.5E-4	5.4E-4	2.2E-5
440	9.6E-4	2.1E-6	3.6E-7	1.2E-6	3.3E-4	5.3E-4	2.2E-5
450	9.4E-4	2.0E-6	3.4E-7	1.2E-6	3.1E-4	5.3E-4	2.2E-5
460	9.1E-4	1.8E-6	3.1E-7	1.1E-6	2.9E-4	5.2E-4	2.1E-5
470	8.8E-4	1.7E-6	2.9E-7	1.0E-6	2.7E-4	5.2E-4	2.1E-5
480	8.6E-4	1.7E-6	2.6E-7	9.8E-7	2.6E-4	5.1E-4	2.1E-5
490	8.4E-4	1.6E-6	2.4E-7	9.3E-7	2.4E-4	5.1E-4	2.1E-5
500	8.2E-4	1.5E-6	2.3E-7	8.9E-7	2.3E-4	5.1E-4	2.0E-5
510	8.0E-4	1.4E-6	2.1E-7	8.5E-7	2.2E-4	5.0E-4	2.0E-5
520	7.8E-4	1.3E-6	1.9E-7	8.1E-7	2.0E-4	5.0E-4	2.0E-5
530	7.6E-4	1.3E-6	1.8E-7	7.7E-7	1.9E-4	4.9E-4	2.0E-5
540	7.5E-4	1.2E-6	1.7E-7	7.3E-7	1.8E-4	4.9E-4	2.0E-5
550	7.3E-4	1.1E-6	1.5E-7	7.0E-7	1.7E-4	4.9E-4	2.0E-5
560	7.2E-4	1.1E-6	1.4E-7	6.7E-7	1.6E-4	4.8E-4	1.9E-5
570	7.0E-4	1.0E-6	1.3E-7	6.5E-7	1.5E-4	4.8E-4	1.9E-5
580	6.9E-4	9.7E-7	1.2E-7	6.2E-7	1.4E-4	4.8E-4	1.9E-5
590	6.8E-4	9.3E-7	1.1E-7	6.0E-7	1.4E-4	4.8E-4	1.9E-5
600	6.6E-4	8.8E-7	1.0E-7	5.7E-7	1.3E-4	4.7E-4	1.9E-5
610	6.5E-4	8.4E-7	9.5E-8	5.5E-7	1.2E-4	4.7E-4	1.9E-5
620	6.4E-4	8.0E-7	8.8E-8	5.3E-7	1.1E-4	4.7E-4	1.9E-5
630	6.3E-4	7.6E-7	8.2E-8	5.2E-7	1.1E-4	4.7E-4	1.9E-5
640	6.2E-4	7.2E-7	7.5E-8	5.0E-7	1.0E-4	4.6E-4	1.8E-5
650	6.1E-4	6.9E-7	7.0E-8	4.8E-7	9.6E-5	4.6E-4	1.8E-5
660	6.0E-4	6.6E-7	6.5E-8	4.7E-7	9.1E-5	4.6E-4	1.8E-5
670	6.0E-4	6.3E-7	6.0E-8	4.6E-7	8.6E-5	4.6E-4	1.8E-5
680	5.9E-4	6.0E-7	5.5E-8	4.4E-7	8.1E-5	4.5E-4	1.8E-5
690	5.8E-4	5.7E-7	5.1E-8	4.3E-7	7.7E-5	4.5E-4	1.8E-5
700	5.7E-4	5.5E-7	4.7E-8	4.2E-7	7.3E-5	4.5E-4	1.8E-5
710	5.7E-4	5.2E-7	4.4E-8	4.1E-7	6.9E-5	4.5E-4	1.8E-5
720	5.6E-4	5.0E-7	4.1E-8	4.0E-7	6.5E-5	4.5E-4	1.8E-5
730	5.5E-4	4.8E-7	3.8E-8	3.9E-7	6.2E-5	4.4E-4	1.8E-5
740	5.5E-4	4.6E-7	3.5E-8	3.8E-7	5.8E-5	4.4E-4	1.8E-5
750	5.4E-4	4.4E-7	3.2E-8	3.8E-7	5.5E-5	4.4E-4	1.8E-5
760	5.4E-4	4.2E-7	3.0E-8	3.7E-7	5.2E-5	4.4E-4	1.8E-5
770	5.3E-4	4.1E-7	2.8E-8	3.6E-7	4.9E-5	4.4E-4	1.7E-5
780	5.3E-4	3.9E-7	2.6E-8	3.6E-7	4.7E-5	4.4E-4	1.7E-5
790	5.2E-4	3.8E-7	2.4E-8	3.5E-7	4.4E-5	4.3E-4	1.7E-5
800	5.2E-4	3.6E-7	2.2E-8	3.5E-7	4.2E-5	4.3E-4	1.7E-5
810	5.1E-4	3.5E-7	2.0E-8	3.4E-7	4.0E-5	4.3E-4	1.7E-5
820	5.1E-4	3.3E-7	1.9E-8	3.4E-7	3.8E-5	4.3E-4	1.7E-5
830	5.1E-4	3.2E-7	1.8E-8	3.3E-7	3.6E-5	4.3E-4	1.7E-5
840	5.0E-4	3.1E-7	1.6E-8	3.3E-7	3.4E-5	4.3E-4	1.7E-5
850	5.0E-4	3.0E-7	1.5E-8	3.2E-7	3.2E-5	4.3E-4	1.7E-5
860	5.0E-4	2.9E-7	1.4E-8	3.2E-7	3.0E-5	4.2E-4	1.7E-5
870	4.9E-4	2.8E-7	1.3E-8	3.2E-7	2.9E-5	4.2E-4	1.7E-5
880	4.9E-4	2.7E-7	1.2E-8	3.1E-7	2.7E-5	4.2E-4	1.7E-5
890	4.9E-4	2.6E-7	1.1E-8	3.1E-7	2.6E-5	4.2E-4	1.7E-5
900	4.8E-4	2.5E-7	1.0E-8	3.1E-7	2.4E-5	4.2E-4	1.7E-5
910	4.8E-4	2.4E-7	9.8E-9	3.0E-7	2.3E-5	4.2E-4	1.7E-5
920	4.8E-4	2.4E-7	9.1E-9	3.0E-7	2.2E-5	4.2E-4	1.7E-5
930	4.7E-4	2.3E-7	8.5E-9	3.0E-7	2.1E-5	4.1E-4	1.7E-5
940	4.7E-4	2.2E-7	7.9E-9	3.0E-7	2.0E-5	4.1E-4	1.7E-5
950	4.7E-4	2.2E-7	7.3E-9	2.9E-7	1.9E-5	4.1E-4	1.7E-5
960	4.7E-4	2.1E-7	6.9E-9	2.9E-7	1.8E-5	4.1E-4	1.7E-5
970	4.6E-4	2.0E-7	6.4E-9	2.9E-7	1.7E-5	4.1E-4	1.7E-5
980	4.6E-4	2.0E-7	6.0E-9	2.9E-7	1.6E-5	4.1E-4	1.7E-5
990	4.6E-4	1.9E-7	5.6E-9	2.9E-7	1.5E-5	4.1E-4	1.6E-5
1000	4.6E-4	1.9E-7	5.2E-9	2.9E-7	1.4E-5	4.1E-4	1.6E-5
1010	4.6E-4	1.8E-7	4.9E-9	2.8E-7	1.4E-5	4.1E-4	1.6E-5
1020	4.5E-4	1.8E-7	4.6E-9	2.8E-7	1.3E-5	4.0E-4	1.6E-5
1030	4.5E-4	1.7E-7	4.3E-9	2.8E-7	1.2E-5	4.0E-4	1.6E-5
1040	4.5E-4	1.7E-7	4.0E-9	2.8E-7	1.2E-5	4.0E-4	1.6E-5
1050	4.5E-4	1.7E-7	3.8E-9	2.8E-7	1.1E-5	4.0E-4	1.6E-5
1060	4.5E-4	1.6E-7	3.5E-9	2.8E-7	1.1E-5	4.0E-4	1.6E-5
1070	4.4E-4	1.6E-7	3.3E-9	2.8E-7	1.0E-5	4.0E-4	1.6E-5
1080	4.4E-4	1.6E-7	3.1E-9	2.8E-7	9.6E-6	4.0E-4	1.6E-5
1090	4.4E-4	1.5E-7	2.9E-9	2.8E-7	9.1E-6	4.0E-4	1.6E-5
1095	4.4E-4	1.5E-7	2.9E-9	2.8E-7	8.9E-6	4.0E-4	1.6E-5
1100	4.4E-4	1.5E-7	2.8E-9	2.8E-7	8.6E-6	4.0E-4	1.6E-5
1200	4.2E-4	1.3E-7	1.6E-9	2.7E-7	5.2E-6	3.9E-4	1.6E-5
1300	4.1E-4	1.1E-7	1.1E-9	2.6E-7	3.2E-6	3.8E-4	1.6E-5
1400	4.0E-4	9.8E-8	8.2E-10	2.6E-7	2.0E-6	3.7E-4	1.5E-5
1500	3.9E-4	9.1E-8	6.7E-10	2.6E-7	1.3E-6	3.6E-4	1.5E-5
1600	3.8E-4	8.5E-8	6.0E-10	2.6E-7	8.3E-7	3.5E-4	1.5E-5
1700	3.7E-4	8.0E-8	5.5E-10	2.6E-7	5.7E-7	3.4E-4	1.5E-5
1800	3.7E-4	7.6E-8	5.1E-10	2.6E-7	4.1E-7	3.4E-4	1.4E-5
1900	3.6E-4	7.3E-8	4.9E-10	2.6E-7	3.2E-7	3.3E-4	1.4E-5
2000	3.5E-4	7.0E-8	4.7E-10	2.6E-7	2.6E-7	3.2E-4	1.4E-5
2100	3.4E-4	6.7E-8	4.5E-10	2.5E-7	2.2E-7	3.2E-4	1.4E-5
2200	3.4E-4	6.5E-8	4.3E-10	2.5E-7	2.0E-7	3.1E-4	1.3E-5
2300	3.3E-4	6.2E-8	4.1E-10	2.5E-7	1.9E-7	3.0E-4	1.3E-5
2400	3.3E-4	6.0E-8	4.0E-10	2.5E-7	1.8E-7	3.0E-4	1.3E-5
2500	3.2E-4	5.8E-8	3.8E-10	2.5E-7	1.7E-7	2.9E-4	1.3E-5
2600	3.1E-4	5.6E-8	3.7E-10	2.5E-7	1.7E-7	2.9E-4	1.3E-5
2700	3.1E-4	5.4E-8	3.6E-10	2.5E-7	1.7E-7	2.8E-4	1.2E-5
2800	3.0E-4	5.2E-8	3.4E-10	2.5E-7	1.7E-7	2.8E-4	1.2E-5
2900	3.0E-4	5.0E-8	3.3E-10	2.5E-7	1.7E-7	2.7E-4	1.2E-5
3000	2.9E-4	4.8E-8	3.2E-10	2.5E-7	1.7E-7	2.7E-4	1.2E-5
3100	2.9E-4	4.7E-8	3.1E-10	2.5E-7	1.6E-7	2.6E-4	1.2E-5
3200	2.8E-4	4.5E-8	3.0E-10	2.5E-7	1.6E-7	2.6E-4	1.1E-5
3300	2.8E-4	4.4E-8	2.9E-10	2.5E-7	1.6E-7	2.5E-4	1.1E-5
3400	2.7E-4	4.2E-8	2.8E-10	2.5E-7	1.6E-7	2.5E-4	1.1E-5
3500	2.7E-4	4.1E-8	2.7E-10	2.4E-7	1.6E-7	2.5E-4	1.1E-5
3600	2.7E-4	3.9E-8	2.6E-10	2.4E-7	1.6E-7	2.4E-4	1.1E-5
3650	2.6E-4	3.9E-8	2.6E-10	2.4E-7	1.6E-7	2.4E-4	1.1E-5
4000	2.5E-4	3.5E-8	2.3E-10	2.4E-7	1.6E-7	2.3E-4	1.0E-5
5000	2.2E-4	2.6E-8	1.7E-10	2.4E-7	1.6E-7	2.0E-4	8.8E-6
6000	2.0E-4	2.0E-8	1.3E-10	2.3E-7	1.5E-7	1.8E-4	7.6E-6
7000	1.8E-4	1.6E-8	1.1E-10	2.3E-7	1.5E-7	1.6E-4	6.6E-6
8000	1.6E-4	1.4E-8	-	2.2E-7	1.5E-7	1.5E-4	5.8E-6
9000	1.5E-4	1.2E-8	-	2.2E-7	1.4E-7	1.4E-4	5.1E-6
10000	1.4E-4	1.0E-8	-	2.1E-7	1.4E-7	1.3E-4	4.5E-6
11000	1.3E-4	9.0E-9	-	2.1E-7	1.4E-7	1.2E-4	4.0E-6
12000	1.2E-4	8.1E-9	-	2.1E-7	1.4E-7	1.1E-4	3.6E-6
13000	1.1E-4	7.4E-9	-	2.0E-7	1.3E-7	1.0E-4	3.3E-6
14000	1.1E-4	6.7E-9	-	2.0E-7	1.3E-7	9.5E-5	3.0E-6
