Radionuclide	Ce-130
Route of Intake	Ingestion
Material	All compounds, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.6E-1	1.6E-1	7.3E-7	1.2E-6
0.083333	2.6E-2	2.6E-2	4.4E-7	7.1E-7
0.125	4.3E-3	4.3E-3	1.4E-7	2.2E-7
0.25	1.8E-5	1.8E-5	1.3E-9	2.1E-9
0.375	7.9E-8	7.9E-8	-	-
0.5	3.3E-10	3.3E-10	-	-
