Radionuclide	Er-163
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	5.6E-1	-	-	1.7E-2	1.8E-1	3.0E-2
0.083333	3.1E-1	-	-	6.5E-3	1.2E-1	1.3E-2
0.125	1.7E-1	-	-	3.2E-3	7.4E-2	7.2E-3
0.25	3.1E-2	-	-	5.7E-4	1.5E-2	1.4E-3
0.375	5.8E-3	-	-	1.1E-4	2.9E-3	2.7E-4
0.5	1.1E-3	-	-	1.9E-5	5.7E-4	5.3E-5
0.625	2.0E-4	-	-	3.5E-6	1.1E-4	1.0E-5
0.75	3.8E-5	-	-	6.4E-7	2.2E-5	2.0E-6
0.875	7.2E-6	-	-	1.2E-7	4.2E-6	3.8E-7
1	1.4E-6	2.9E-7	3.9E-9	2.1E-8	8.0E-7	7.3E-8
1.125	2.6E-7	-	-	3.7E-9	1.5E-7	1.4E-8
1.25	4.9E-8	-	-	6.6E-10	3.0E-8	2.7E-9
1.375	9.2E-9	-	-	1.2E-10	5.7E-9	5.2E-10
1.5	1.7E-9	-	-	-	1.1E-9	-
1.625	3.3E-10	-	-	-	2.1E-10	-
