Radionuclide	S-35
Route of Intake	Inhalation
Material	Aerosols Type F, Caesium, nickel, strontium, thorium sulphates, fA=0.99
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	6.6E-1	-	-	1.2E-1	2.2E-2	1.0E-2
0.083333	6.4E-1	-	-	7.5E-2	2.6E-2	1.5E-2
0.125	6.3E-1	-	-	5.7E-2	2.8E-2	1.7E-2
0.25	5.6E-1	-	-	4.6E-2	2.8E-2	1.9E-2
0.375	5.0E-1	-	-	4.5E-2	2.6E-2	2.0E-2
0.5	4.4E-1	-	-	4.6E-2	2.3E-2	2.0E-2
0.625	3.8E-1	-	-	4.6E-2	2.0E-2	2.0E-2
0.75	3.4E-1	-	-	4.5E-2	1.8E-2	1.9E-2
0.875	3.0E-1	-	-	4.4E-2	1.5E-2	1.9E-2
1	2.6E-1	2.9E-1	5.0E-3	4.3E-2	1.3E-2	1.8E-2
1.125	2.4E-1	-	-	4.2E-2	1.1E-2	1.7E-2
1.25	2.1E-1	-	-	4.0E-2	8.9E-3	1.7E-2
1.375	1.9E-1	-	-	3.8E-2	7.5E-3	1.6E-2
1.5	1.7E-1	-	-	3.6E-2	6.2E-3	1.5E-2
1.625	1.6E-1	-	-	3.4E-2	5.2E-3	1.5E-2
1.75	1.4E-1	-	-	3.1E-2	4.3E-3	1.4E-2
1.875	1.3E-1	-	-	2.9E-2	3.6E-3	1.4E-2
2	1.2E-1	1.1E-1	1.9E-2	2.7E-2	3.0E-3	1.3E-2
2.25	1.1E-1	-	-	2.2E-2	2.1E-3	1.2E-2
2.5	9.3E-2	-	-	1.8E-2	1.5E-3	1.1E-2
2.75	8.4E-2	-	-	1.4E-2	1.1E-3	1.0E-2
3	7.6E-2	2.6E-2	1.6E-2	1.1E-2	8.6E-4	9.6E-3
3.25	7.0E-2	-	-	9.0E-3	6.9E-4	9.0E-3
3.5	6.6E-2	-	-	7.1E-3	5.7E-4	8.4E-3
3.75	6.2E-2	-	-	5.6E-3	4.9E-4	7.8E-3
4	5.9E-2	9.1E-3	7.7E-3	4.4E-3	4.4E-4	7.3E-3
4.25	5.6E-2	-	-	3.5E-3	4.0E-4	6.8E-3
4.5	5.4E-2	-	-	2.8E-3	3.7E-4	6.3E-3
4.75	5.2E-2	-	-	2.3E-3	3.5E-4	5.9E-3
5	5.0E-2	5.5E-3	3.0E-3	1.9E-3	3.3E-4	5.5E-3
5.5	4.7E-2	-	-	1.4E-3	3.0E-4	4.8E-3
6	4.4E-2	4.4E-3	1.2E-3	1.1E-3	2.8E-4	4.2E-3
6.5	4.1E-2	-	-	9.5E-4	2.6E-4	3.7E-3
7	3.9E-2	3.7E-3	6.6E-4	8.4E-4	2.4E-4	3.3E-3
7.5	3.7E-2	-	-	7.7E-4	2.3E-4	2.9E-3
8	3.5E-2	3.3E-3	4.7E-4	7.1E-4	2.1E-4	2.5E-3
8.5	3.3E-2	-	-	6.6E-4	2.0E-4	2.2E-3
9	3.1E-2	2.9E-3	3.9E-4	6.1E-4	1.9E-4	2.0E-3
9.5	3.0E-2	-	-	5.8E-4	1.8E-4	1.8E-3
10	2.8E-2	2.5E-3	3.4E-4	5.4E-4	1.7E-4	1.6E-3
11	2.5E-2	2.3E-3	3.0E-4	4.8E-4	1.5E-4	1.2E-3
12	2.3E-2	2.0E-3	2.6E-4	4.3E-4	1.3E-4	1.0E-3
13	2.1E-2	1.8E-3	2.3E-4	3.8E-4	1.2E-4	8.1E-4
14	1.9E-2	1.6E-3	2.1E-4	3.4E-4	1.1E-4	6.6E-4
15	1.7E-2	1.4E-3	1.9E-4	3.1E-4	9.5E-5	5.5E-4
16	1.5E-2	1.3E-3	1.7E-4	2.8E-4	8.6E-5	4.6E-4
17	1.4E-2	1.2E-3	1.5E-4	2.5E-4	7.7E-5	3.9E-4
18	1.3E-2	1.1E-3	1.4E-4	2.2E-4	7.0E-5	3.3E-4
19	1.2E-2	9.6E-4	1.2E-4	2.0E-4	6.3E-5	2.8E-4
20	1.0E-2	8.7E-4	1.1E-4	1.8E-4	5.7E-5	2.4E-4
21	9.5E-3	7.8E-4	1.0E-4	1.7E-4	5.2E-5	2.1E-4
22	8.6E-3	7.1E-4	9.0E-5	1.5E-4	4.7E-5	1.9E-4
23	7.8E-3	6.4E-4	8.2E-5	1.4E-4	4.3E-5	1.6E-4
24	7.1E-3	5.8E-4	7.4E-5	1.2E-4	3.9E-5	1.5E-4
25	6.4E-3	5.3E-4	6.7E-5	1.1E-4	3.5E-5	1.3E-4
26	5.8E-3	4.8E-4	6.1E-5	1.0E-4	3.2E-5	1.2E-4
27	5.3E-3	4.4E-4	5.5E-5	9.2E-5	2.9E-5	1.0E-4
28	4.8E-3	4.0E-4	5.0E-5	8.3E-5	2.6E-5	9.3E-5
29	4.4E-3	3.6E-4	4.5E-5	7.6E-5	2.4E-5	8.4E-5
30	4.0E-3	3.3E-4	4.1E-5	6.9E-5	2.2E-5	7.6E-5
31	3.6E-3	3.0E-4	3.7E-5	6.2E-5	2.0E-5	6.8E-5
32	3.3E-3	2.7E-4	3.4E-5	5.7E-5	1.8E-5	6.2E-5
33	3.0E-3	2.4E-4	3.1E-5	5.1E-5	1.6E-5	5.6E-5
34	2.7E-3	2.2E-4	2.8E-5	4.7E-5	1.5E-5	5.0E-5
35	2.5E-3	2.0E-4	2.5E-5	4.2E-5	1.3E-5	4.6E-5
36	2.2E-3	1.8E-4	2.3E-5	3.8E-5	1.2E-5	4.1E-5
37	2.0E-3	1.7E-4	2.1E-5	3.5E-5	1.1E-5	3.7E-5
38	1.8E-3	1.5E-4	1.9E-5	3.2E-5	1.0E-5	3.4E-5
39	1.7E-3	1.4E-4	1.7E-5	2.9E-5	9.1E-6	3.1E-5
40	1.5E-3	1.2E-4	1.6E-5	2.6E-5	8.2E-6	2.8E-5
41	1.4E-3	1.1E-4	1.4E-5	2.4E-5	7.5E-6	2.5E-5
42	1.3E-3	1.0E-4	1.3E-5	2.2E-5	6.8E-6	2.3E-5
43	1.1E-3	9.3E-5	1.2E-5	2.0E-5	6.2E-6	2.1E-5
44	1.0E-3	8.5E-5	1.1E-5	1.8E-5	5.6E-6	1.9E-5
45	9.4E-4	7.7E-5	9.7E-6	1.6E-5	5.1E-6	1.7E-5
46	8.5E-4	7.0E-5	8.8E-6	1.5E-5	4.6E-6	1.6E-5
47	7.7E-4	6.3E-5	8.0E-6	1.3E-5	4.2E-6	1.4E-5
48	7.0E-4	5.8E-5	7.3E-6	1.2E-5	3.8E-6	1.3E-5
49	6.4E-4	5.2E-5	6.6E-6	1.1E-5	3.5E-6	1.2E-5
50	5.8E-4	4.7E-5	6.0E-6	1.0E-5	3.1E-6	1.1E-5
51	5.3E-4	4.3E-5	5.4E-6	9.1E-6	2.9E-6	9.7E-6
52	4.8E-4	3.9E-5	4.9E-6	8.3E-6	2.6E-6	8.8E-6
53	4.3E-4	3.6E-5	4.5E-6	7.5E-6	2.4E-6	8.0E-6
54	3.9E-4	3.2E-5	4.1E-6	6.8E-6	2.1E-6	7.2E-6
55	3.6E-4	2.9E-5	3.7E-6	6.2E-6	1.9E-6	6.6E-6
56	3.3E-4	2.7E-5	3.4E-6	5.6E-6	1.8E-6	6.0E-6
57	3.0E-4	2.4E-5	3.1E-6	5.1E-6	1.6E-6	5.4E-6
58	2.7E-4	2.2E-5	2.8E-6	4.6E-6	1.5E-6	4.9E-6
59	2.4E-4	2.0E-5	2.5E-6	4.2E-6	1.3E-6	4.5E-6
60	2.2E-4	1.8E-5	2.3E-6	3.8E-6	1.2E-6	4.1E-6
61	2.0E-4	1.6E-5	2.1E-6	3.5E-6	1.1E-6	3.7E-6
62	1.8E-4	1.5E-5	1.9E-6	3.2E-6	9.9E-7	3.4E-6
63	1.7E-4	1.4E-5	1.7E-6	2.9E-6	9.0E-7	3.0E-6
64	1.5E-4	1.2E-5	1.6E-6	2.6E-6	8.2E-7	2.8E-6
65	1.4E-4	1.1E-5	1.4E-6	2.4E-6	7.4E-7	2.5E-6
66	1.2E-4	1.0E-5	1.3E-6	2.1E-6	6.7E-7	2.3E-6
67	1.1E-4	9.3E-6	1.2E-6	2.0E-6	6.1E-7	2.1E-6
68	1.0E-4	8.4E-6	1.1E-6	1.8E-6	5.6E-7	1.9E-6
69	9.3E-5	7.6E-6	9.6E-7	1.6E-6	5.1E-7	1.7E-6
