Radionuclide	S-35
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	5.1E-1	-	-	1.4E-1	1.3E-1	1.8E-5
0.083333	5.0E-1	-	-	1.6E-1	1.3E-1	4.0E-5
0.125	5.0E-1	-	-	1.8E-1	1.3E-1	6.3E-5
0.25	4.8E-1	-	-	2.1E-1	1.2E-1	1.2E-4
0.375	4.7E-1	-	-	2.3E-1	1.2E-1	1.5E-4
0.5	4.6E-1	-	-	2.5E-1	1.2E-1	1.6E-4
0.625	4.5E-1	-	-	2.6E-1	1.2E-1	1.7E-4
0.75	4.3E-1	-	-	2.6E-1	1.2E-1	1.7E-4
0.875	4.2E-1	-	-	2.6E-1	1.2E-1	1.6E-4
1	4.0E-1	2.2E-3	4.3E-2	2.5E-1	1.2E-1	1.6E-4
1.125	3.8E-1	-	-	2.4E-1	1.2E-1	1.5E-4
1.25	3.6E-1	-	-	2.3E-1	1.2E-1	1.5E-4
1.375	3.5E-1	-	-	2.1E-1	1.2E-1	1.4E-4
1.5	3.3E-1	-	-	2.0E-1	1.2E-1	1.4E-4
1.625	3.1E-1	-	-	1.8E-1	1.2E-1	1.3E-4
1.75	2.9E-1	-	-	1.7E-1	1.2E-1	1.3E-4
1.875	2.7E-1	-	-	1.5E-1	1.2E-1	1.2E-4
2	2.5E-1	1.1E-3	1.4E-1	1.3E-1	1.1E-1	1.2E-4
2.25	2.2E-1	-	-	1.1E-1	1.1E-1	1.1E-4
2.5	2.0E-1	-	-	8.3E-2	1.1E-1	9.9E-5
2.75	1.8E-1	-	-	6.4E-2	1.1E-1	9.2E-5
3	1.6E-1	2.9E-4	8.9E-2	4.8E-2	1.1E-1	8.6E-5
3.25	1.5E-1	-	-	3.6E-2	1.1E-1	8.1E-5
3.5	1.4E-1	-	-	2.7E-2	1.1E-1	7.5E-5
3.75	1.3E-1	-	-	2.0E-2	1.1E-1	7.0E-5
4	1.3E-1	1.1E-4	3.5E-2	1.5E-2	1.1E-1	6.6E-5
4.25	1.2E-1	-	-	1.2E-2	1.1E-1	6.2E-5
4.5	1.2E-1	-	-	8.9E-3	1.1E-1	5.8E-5
4.75	1.2E-1	-	-	7.0E-3	1.1E-1	5.4E-5
5	1.1E-1	7.0E-5	1.1E-2	5.6E-3	1.1E-1	5.1E-5
5.5	1.1E-1	-	-	3.8E-3	1.1E-1	4.5E-5
6	1.1E-1	5.8E-5	3.8E-3	2.9E-3	1.0E-1	4.0E-5
6.5	1.1E-1	-	-	2.4E-3	1.0E-1	3.5E-5
7	1.1E-1	5.0E-5	1.8E-3	2.0E-3	1.0E-1	3.1E-5
7.5	1.0E-1	-	-	1.8E-3	1.0E-1	2.8E-5
8	1.0E-1	4.5E-5	1.2E-3	1.6E-3	1.0E-1	2.5E-5
8.5	1.0E-1	-	-	1.5E-3	1.0E-1	2.2E-5
9	1.0E-1	4.0E-5	9.7E-4	1.4E-3	1.0E-1	2.0E-5
9.5	1.0E-1	-	-	1.3E-3	9.9E-2	1.8E-5
10	1.0E-1	3.6E-5	8.1E-4	1.2E-3	9.8E-2	1.6E-5
11	9.9E-2	3.3E-5	6.9E-4	1.0E-3	9.7E-2	1.3E-5
12	9.7E-2	3.0E-5	5.9E-4	8.8E-4	9.6E-2	1.1E-5
13	9.6E-2	2.8E-5	5.2E-4	7.7E-4	9.5E-2	9.4E-6
14	9.5E-2	2.6E-5	4.5E-4	6.8E-4	9.4E-2	8.0E-6
15	9.4E-2	2.4E-5	4.0E-4	6.1E-4	9.2E-2	6.9E-6
16	9.2E-2	2.2E-5	3.6E-4	5.5E-4	9.1E-2	6.1E-6
17	9.1E-2	2.1E-5	3.2E-4	5.0E-4	9.0E-2	5.4E-6
18	9.0E-2	2.0E-5	2.9E-4	4.6E-4	8.9E-2	4.8E-6
19	8.9E-2	1.9E-5	2.7E-4	4.3E-4	8.9E-2	4.4E-6
20	8.8E-2	1.7E-5	2.5E-4	4.0E-4	8.8E-2	4.0E-6
21	8.7E-2	1.7E-5	2.3E-4	3.8E-4	8.7E-2	3.7E-6
22	8.6E-2	1.6E-5	2.2E-4	3.6E-4	8.6E-2	3.4E-6
23	8.6E-2	1.5E-5	2.1E-4	3.4E-4	8.5E-2	3.2E-6
24	8.5E-2	1.4E-5	2.0E-4	3.3E-4	8.4E-2	3.0E-6
25	8.4E-2	1.4E-5	1.9E-4	3.2E-4	8.3E-2	2.8E-6
