Radionuclide	S-35
Route of Intake	Inhalation
Material	Aerosols Type M, Barium sulphates, all unspecified forms, fA=0.2
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	9.7E-1	-	-	3.2E-1	1.5E-1	6.4E-4
0.083333	9.6E-1	-	-	3.6E-1	1.3E-1	1.5E-3
0.125	9.5E-1	-	-	3.9E-1	1.2E-1	2.5E-3
0.25	9.1E-1	-	-	4.4E-1	1.0E-1	4.7E-3
0.375	8.8E-1	-	-	4.7E-1	9.2E-2	5.9E-3
0.5	8.4E-1	-	-	4.9E-1	8.7E-2	6.3E-3
0.625	8.0E-1	-	-	5.1E-1	8.3E-2	6.5E-3
0.75	7.6E-1	-	-	5.1E-1	7.9E-2	6.4E-3
0.875	7.2E-1	-	-	5.0E-1	7.6E-2	6.2E-3
1	6.7E-1	8.5E-2	8.8E-2	4.8E-1	7.3E-2	6.1E-3
1.125	6.3E-1	-	-	4.6E-1	7.0E-2	5.8E-3
1.25	5.9E-1	-	-	4.3E-1	6.7E-2	5.6E-3
1.375	5.4E-1	-	-	4.0E-1	6.5E-2	5.4E-3
1.5	5.0E-1	-	-	3.7E-1	6.3E-2	5.2E-3
1.625	4.6E-1	-	-	3.4E-1	6.1E-2	5.0E-3
1.75	4.2E-1	-	-	3.1E-1	5.9E-2	4.8E-3
1.875	3.8E-1	-	-	2.8E-1	5.8E-2	4.6E-3
2	3.5E-1	4.3E-2	2.6E-1	2.5E-1	5.6E-2	4.5E-3
2.25	2.9E-1	-	-	2.0E-1	5.3E-2	4.1E-3
2.5	2.4E-1	-	-	1.6E-1	5.0E-2	3.9E-3
2.75	2.0E-1	-	-	1.2E-1	4.7E-2	3.6E-3
3	1.6E-1	1.1E-2	1.7E-1	9.5E-2	4.5E-2	3.4E-3
3.25	1.4E-1	-	-	7.3E-2	4.3E-2	3.1E-3
3.5	1.2E-1	-	-	5.6E-2	4.1E-2	2.9E-3
3.75	1.0E-1	-	-	4.3E-2	3.9E-2	2.8E-3
4	9.0E-2	4.7E-3	6.7E-2	3.4E-2	3.7E-2	2.6E-3
4.25	8.1E-2	-	-	2.7E-2	3.5E-2	2.4E-3
4.5	7.4E-2	-	-	2.2E-2	3.3E-2	2.3E-3
4.75	6.8E-2	-	-	1.8E-2	3.2E-2	2.2E-3
5	6.3E-2	3.1E-3	2.4E-2	1.5E-2	3.0E-2	2.0E-3
5.5	5.6E-2	-	-	1.1E-2	2.8E-2	1.8E-3
6	5.0E-2	2.5E-3	9.9E-3	9.3E-3	2.5E-2	1.6E-3
6.5	4.6E-2	-	-	7.9E-3	2.3E-2	1.4E-3
7	4.2E-2	2.1E-3	5.7E-3	6.9E-3	2.1E-2	1.3E-3
7.5	3.9E-2	-	-	6.1E-3	1.9E-2	1.1E-3
8	3.6E-2	1.8E-3	4.1E-3	5.4E-3	1.7E-2	9.9E-4
8.5	3.3E-2	-	-	4.9E-3	1.6E-2	8.9E-4
9	3.1E-2	1.6E-3	3.2E-3	4.4E-3	1.5E-2	7.9E-4
9.5	2.8E-2	-	-	4.0E-3	1.3E-2	7.1E-4
10	2.6E-2	1.3E-3	2.6E-3	3.6E-3	1.2E-2	6.4E-4
11	2.3E-2	1.2E-3	2.1E-3	2.9E-3	1.0E-2	5.2E-4
12	2.0E-2	1.0E-3	1.7E-3	2.4E-3	8.9E-3	4.2E-4
13	1.8E-2	8.9E-4	1.4E-3	1.9E-3	7.7E-3	3.5E-4
14	1.5E-2	7.9E-4	1.1E-3	1.6E-3	6.7E-3	2.9E-4
15	1.4E-2	6.9E-4	9.2E-4	1.3E-3	5.9E-3	2.4E-4
16	1.2E-2	6.1E-4	7.5E-4	1.0E-3	5.2E-3	2.0E-4
17	1.1E-2	5.4E-4	6.1E-4	8.6E-4	4.7E-3	1.7E-4
18	9.9E-3	4.8E-4	5.0E-4	7.0E-4	4.2E-3	1.5E-4
19	9.0E-3	4.3E-4	4.1E-4	5.8E-4	3.9E-3	1.3E-4
20	8.2E-3	3.9E-4	3.4E-4	4.8E-4	3.6E-3	1.1E-4
21	7.5E-3	3.5E-4	2.8E-4	3.9E-4	3.3E-3	9.5E-5
22	6.9E-3	3.1E-4	2.3E-4	3.3E-4	3.1E-3	8.3E-5
23	6.4E-3	2.8E-4	1.9E-4	2.7E-4	2.9E-3	7.3E-5
24	5.9E-3	2.5E-4	1.6E-4	2.2E-4	2.8E-3	6.4E-5
25	5.5E-3	2.3E-4	1.3E-4	1.9E-4	2.6E-3	5.7E-5
26	5.2E-3	2.1E-4	1.1E-4	1.6E-4	2.5E-3	5.0E-5
27	4.9E-3	1.9E-4	9.1E-5	1.3E-4	2.4E-3	4.5E-5
28	4.6E-3	1.7E-4	7.6E-5	1.1E-4	2.4E-3	4.0E-5
29	4.3E-3	1.5E-4	6.4E-5	9.5E-5	2.3E-3	3.6E-5
30	4.1E-3	1.4E-4	5.4E-5	8.1E-5	2.2E-3	3.3E-5
31	3.9E-3	1.3E-4	4.6E-5	6.9E-5	2.2E-3	2.9E-5
32	3.7E-3	1.2E-4	4.0E-5	6.0E-5	2.1E-3	2.7E-5
33	3.5E-3	1.1E-4	3.4E-5	5.2E-5	2.1E-3	2.4E-5
34	3.4E-3	9.6E-5	2.9E-5	4.5E-5	2.0E-3	2.2E-5
35	3.2E-3	8.8E-5	2.5E-5	3.9E-5	2.0E-3	2.0E-5
36	3.1E-3	8.1E-5	2.2E-5	3.5E-5	2.0E-3	1.8E-5
37	3.0E-3	7.4E-5	2.0E-5	3.1E-5	1.9E-3	1.6E-5
38	2.9E-3	6.8E-5	1.7E-5	2.7E-5	1.9E-3	1.5E-5
39	2.8E-3	6.2E-5	1.5E-5	2.4E-5	1.9E-3	1.4E-5
40	2.7E-3	5.7E-5	1.4E-5	2.2E-5	1.8E-3	1.3E-5
41	2.6E-3	5.3E-5	1.2E-5	2.0E-5	1.8E-3	1.2E-5
42	2.5E-3	4.9E-5	1.1E-5	1.8E-5	1.8E-3	1.1E-5
43	2.4E-3	4.5E-5	1.0E-5	1.7E-5	1.7E-3	9.7E-6
44	2.4E-3	4.1E-5	9.2E-6	1.5E-5	1.7E-3	8.9E-6
45	2.3E-3	3.8E-5	8.5E-6	1.4E-5	1.7E-3	8.2E-6
46	2.2E-3	3.6E-5	7.8E-6	1.3E-5	1.7E-3	7.6E-6
47	2.2E-3	3.3E-5	7.2E-6	1.2E-5	1.6E-3	7.0E-6
48	2.1E-3	3.1E-5	6.7E-6	1.1E-5	1.6E-3	6.5E-6
49	2.1E-3	2.9E-5	6.3E-6	1.1E-5	1.6E-3	6.0E-6
50	2.0E-3	2.7E-5	5.9E-6	1.0E-5	1.6E-3	5.6E-6
51	2.0E-3	2.5E-5	5.5E-6	9.4E-6	1.5E-3	5.2E-6
52	1.9E-3	2.3E-5	5.2E-6	8.9E-6	1.5E-3	4.8E-6
53	1.9E-3	2.2E-5	5.0E-6	8.4E-6	1.5E-3	4.5E-6
54	1.9E-3	2.0E-5	4.7E-6	8.0E-6	1.5E-3	4.2E-6
55	1.8E-3	1.9E-5	4.5E-6	7.7E-6	1.4E-3	3.9E-6
56	1.8E-3	1.8E-5	4.3E-6	7.3E-6	1.4E-3	3.7E-6
57	1.8E-3	1.7E-5	4.1E-6	7.0E-6	1.4E-3	3.5E-6
58	1.7E-3	1.6E-5	3.9E-6	6.7E-6	1.4E-3	3.2E-6
59	1.7E-3	1.5E-5	3.8E-6	6.5E-6	1.4E-3	3.1E-6
60	1.7E-3	1.4E-5	3.6E-6	6.3E-6	1.3E-3	2.9E-6
61	1.6E-3	1.4E-5	3.5E-6	6.0E-6	1.3E-3	2.7E-6
62	1.6E-3	1.3E-5	3.4E-6	5.8E-6	1.3E-3	2.6E-6
63	1.6E-3	1.2E-5	3.3E-6	5.6E-6	1.3E-3	2.4E-6
64	1.5E-3	1.2E-5	3.2E-6	5.5E-6	1.3E-3	2.3E-6
65	1.5E-3	1.1E-5	3.1E-6	5.3E-6	1.2E-3	2.2E-6
66	1.5E-3	1.1E-5	3.0E-6	5.1E-6	1.2E-3	2.1E-6
67	1.5E-3	1.0E-5	2.9E-6	5.0E-6	1.2E-3	2.0E-6
68	1.4E-3	9.8E-6	2.8E-6	4.9E-6	1.2E-3	1.9E-6
69	1.4E-3	9.5E-6	2.7E-6	4.7E-6	1.2E-3	1.8E-6
70	1.4E-3	9.1E-6	2.7E-6	4.6E-6	1.2E-3	1.8E-6
71	1.4E-3	8.8E-6	2.6E-6	4.5E-6	1.1E-3	1.7E-6
72	1.3E-3	8.5E-6	2.5E-6	4.4E-6	1.1E-3	1.6E-6
73	1.3E-3	8.2E-6	2.5E-6	4.3E-6	1.1E-3	1.6E-6
74	1.3E-3	7.9E-6	2.4E-6	4.2E-6	1.1E-3	1.5E-6
75	1.3E-3	7.7E-6	2.4E-6	4.1E-6	1.1E-3	1.5E-6
76	1.3E-3	7.4E-6	2.3E-6	4.0E-6	1.1E-3	1.4E-6
77	1.2E-3	7.2E-6	2.2E-6	3.9E-6	1.0E-3	1.4E-6
78	1.2E-3	7.0E-6	2.2E-6	3.8E-6	1.0E-3	1.3E-6
79	1.2E-3	6.8E-6	2.2E-6	3.8E-6	1.0E-3	1.3E-6
80	1.2E-3	6.6E-6	2.1E-6	3.7E-6	1.0E-3	1.2E-6
81	1.2E-3	6.5E-6	2.1E-6	3.6E-6	9.9E-4	1.2E-6
82	1.2E-3	6.3E-6	2.0E-6	3.5E-6	9.7E-4	1.2E-6
83	1.1E-3	6.1E-6	2.0E-6	3.5E-6	9.6E-4	1.1E-6
84	1.1E-3	6.0E-6	2.0E-6	3.4E-6	9.5E-4	1.1E-6
85	1.1E-3	5.9E-6	1.9E-6	3.4E-6	9.3E-4	1.1E-6
86	1.1E-3	5.7E-6	1.9E-6	3.3E-6	9.2E-4	1.1E-6
87	1.1E-3	5.6E-6	1.8E-6	3.2E-6	9.1E-4	1.0E-6
88	1.1E-3	5.5E-6	1.8E-6	3.2E-6	8.9E-4	1.0E-6
89	1.0E-3	5.4E-6	1.8E-6	3.1E-6	8.8E-4	9.8E-7
90	1.0E-3	5.3E-6	1.7E-6	3.1E-6	8.7E-4	9.6E-7
91	1.0E-3	5.1E-6	1.7E-6	3.0E-6	8.5E-4	9.4E-7
92	1.0E-3	5.0E-6	1.7E-6	3.0E-6	8.4E-4	9.2E-7
93	9.8E-4	5.0E-6	1.7E-6	2.9E-6	8.3E-4	9.0E-7
94	9.7E-4	4.9E-6	1.6E-6	2.9E-6	8.2E-4	8.9E-7
95	9.5E-4	4.8E-6	1.6E-6	2.8E-6	8.1E-4	8.7E-7
96	9.4E-4	4.7E-6	1.6E-6	2.8E-6	7.9E-4	8.5E-7
97	9.3E-4	4.6E-6	1.6E-6	2.7E-6	7.8E-4	8.4E-7
98	9.1E-4	4.5E-6	1.5E-6	2.7E-6	7.7E-4	8.2E-7
99	9.0E-4	4.4E-6	1.5E-6	2.6E-6	7.6E-4	8.1E-7
100	8.9E-4	4.4E-6	1.5E-6	2.6E-6	7.5E-4	7.9E-7
