Radionuclide	Ho-160
Route of Intake	Ingestion
Material	All compounds, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.0E-1	2.0E-1	1.3E-6	5.6E-7
0.083333	3.9E-2	3.9E-2	1.1E-6	2.6E-7
0.125	7.6E-3	7.6E-3	4.2E-7	7.5E-8
0.25	5.8E-5	5.8E-5	7.4E-9	8.6E-10
0.375	4.4E-7	4.4E-7	-	-
0.5	3.3E-9	3.3E-9	-	-
