Radionuclide	Ho-160
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.9E-1	5.9E-3	6.1E-2	1.0E-2
0.083333	3.6E-2	7.6E-4	1.4E-2	1.6E-3
0.125	6.9E-3	1.3E-4	3.0E-3	2.9E-4
0.25	5.1E-5	9.3E-7	2.4E-5	2.2E-6
0.375	3.8E-7	7.0E-9	1.9E-7	1.8E-8
0.5	2.9E-9	-	1.5E-9	1.4E-10
