Radionuclide	Sb-124
Route of Intake	Ingestion
Material	All chemical forms, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Thyroid*	Skeleton*	Liver*
86	3.0E-3	2.2E-5	3.4E-6	6.1E-5	5.8E-6	8.9E-5	1.3E-4
87	2.9E-3	2.2E-5	3.3E-6	6.0E-5	5.7E-6	8.8E-5	1.3E-4
88	2.9E-3	2.2E-5	3.3E-6	5.9E-5	5.5E-6	8.7E-5	1.3E-4
89	2.8E-3	2.1E-5	3.2E-6	5.7E-5	5.4E-6	8.6E-5	1.3E-4
90	2.7E-3	2.1E-5	3.1E-6	5.6E-5	5.3E-6	8.5E-5	1.2E-4
91	2.7E-3	2.0E-5	3.1E-6	5.5E-5	5.2E-6	8.4E-5	1.2E-4
92	2.6E-3	2.0E-5	3.0E-6	5.4E-5	5.1E-6	8.2E-5	1.2E-4
93	2.6E-3	1.9E-5	3.0E-6	5.3E-5	5.0E-6	8.1E-5	1.2E-4
94	2.5E-3	1.9E-5	2.9E-6	5.2E-5	4.9E-6	8.0E-5	1.2E-4
95	2.5E-3	1.9E-5	2.8E-6	5.1E-5	4.8E-6	7.9E-5	1.2E-4
96	2.4E-3	1.8E-5	2.8E-6	5.0E-5	4.7E-6	7.8E-5	1.2E-4
97	2.4E-3	1.8E-5	2.7E-6	4.9E-5	4.6E-6	7.7E-5	1.1E-4
98	2.3E-3	1.7E-5	2.7E-6	4.8E-5	4.5E-6	7.6E-5	1.1E-4
99	2.3E-3	1.7E-5	2.6E-6	4.7E-5	4.4E-6	7.5E-5	1.1E-4
100	2.2E-3	1.7E-5	2.5E-6	4.6E-5	4.3E-6	7.4E-5	1.1E-4
110	1.8E-3	1.4E-5	2.1E-6	3.7E-5	3.5E-6	6.5E-5	9.9E-5
120	1.5E-3	1.1E-5	1.7E-6	3.0E-5	2.8E-6	5.6E-5	8.8E-5
130	1.2E-3	8.9E-6	1.4E-6	2.4E-5	2.3E-6	4.9E-5	7.8E-5
140	1.0E-3	7.2E-6	1.1E-6	2.0E-5	1.9E-6	4.3E-5	6.9E-5
150	8.3E-4	5.9E-6	8.9E-7	1.6E-5	1.5E-6	3.8E-5	6.1E-5
160	6.8E-4	4.8E-6	7.3E-7	1.3E-5	1.2E-6	3.3E-5	5.4E-5
170	5.6E-4	3.9E-6	5.9E-7	1.1E-5	9.9E-7	2.9E-5	4.8E-5
180	4.6E-4	3.1E-6	4.8E-7	8.7E-6	8.0E-7	2.6E-5	4.3E-5
190	3.8E-4	2.5E-6	3.9E-7	7.1E-6	6.5E-7	2.3E-5	3.8E-5
200	3.2E-4	2.1E-6	3.1E-7	5.8E-6	5.3E-7	2.0E-5	3.4E-5
210	2.6E-4	1.7E-6	2.6E-7	4.7E-6	4.3E-7	1.8E-5	3.0E-5
220	2.2E-4	1.4E-6	2.1E-7	3.9E-6	3.5E-7	1.6E-5	2.6E-5
230	1.8E-4	1.1E-6	1.7E-7	3.1E-6	2.8E-7	1.4E-5	2.3E-5
240	1.5E-4	9.0E-7	1.4E-7	2.6E-6	2.3E-7	1.2E-5	2.1E-5
250	1.2E-4	7.3E-7	1.1E-7	2.1E-6	1.9E-7	1.1E-5	1.8E-5
260	1.0E-4	5.9E-7	9.0E-8	1.7E-6	1.5E-7	9.5E-6	1.6E-5
270	8.7E-5	4.8E-7	7.3E-8	1.4E-6	1.2E-7	8.4E-6	1.4E-5
280	7.3E-5	3.9E-7	6.0E-8	1.2E-6	1.0E-7	7.5E-6	1.3E-5
290	6.1E-5	3.2E-7	4.8E-8	9.4E-7	8.1E-8	6.6E-6	1.1E-5
300	5.1E-5	2.6E-7	3.9E-8	7.7E-7	6.6E-8	5.9E-6	1.0E-5
310	4.3E-5	2.1E-7	3.2E-8	6.4E-7	5.4E-8	5.2E-6	8.9E-6
320	3.6E-5	1.7E-7	2.6E-8	5.2E-7	4.4E-8	4.6E-6	7.9E-6
330	3.1E-5	1.4E-7	2.1E-8	4.3E-7	3.6E-8	4.1E-6	7.0E-6
340	2.6E-5	1.1E-7	1.7E-8	3.5E-7	2.9E-8	3.6E-6	6.2E-6
350	2.2E-5	9.3E-8	1.4E-8	2.9E-7	2.4E-8	3.2E-6	5.5E-6
360	1.9E-5	7.5E-8	1.1E-8	2.4E-7	1.9E-8	2.8E-6	4.8E-6
365	1.7E-5	6.8E-8	1.0E-8	2.2E-7	1.7E-8	2.7E-6	4.6E-6
370	1.6E-5	6.1E-8	9.3E-9	2.0E-7	1.6E-8	2.5E-6	4.3E-6
380	1.4E-5	5.0E-8	7.6E-9	1.7E-7	1.3E-8	2.2E-6	3.8E-6
390	1.2E-5	4.1E-8	6.2E-9	1.4E-7	1.0E-8	2.0E-6	3.4E-6
400	1.0E-5	3.3E-8	5.1E-9	1.1E-7	8.5E-9	1.8E-6	3.0E-6
410	8.6E-6	2.7E-8	4.2E-9	9.5E-8	7.0E-9	1.6E-6	2.6E-6
420	7.4E-6	2.2E-8	3.4E-9	7.9E-8	5.7E-9	1.4E-6	2.3E-6
430	6.4E-6	1.8E-8	2.8E-9	6.6E-8	4.7E-9	1.2E-6	2.1E-6
440	5.5E-6	1.5E-8	2.3E-9	5.5E-8	3.8E-9	1.1E-6	1.8E-6
450	4.8E-6	1.2E-8	1.9E-9	4.6E-8	3.1E-9	9.7E-7	1.6E-6
460	4.1E-6	1.0E-8	1.5E-9	3.9E-8	2.6E-9	8.6E-7	1.4E-6
470	3.6E-6	8.3E-9	1.3E-9	3.3E-8	2.1E-9	7.7E-7	1.3E-6
480	3.1E-6	6.8E-9	1.0E-9	2.8E-8	1.7E-9	6.8E-7	1.1E-6
490	2.7E-6	5.6E-9	8.5E-10	2.3E-8	1.4E-9	6.1E-7	1.0E-6
500	2.3E-6	4.6E-9	7.0E-10	2.0E-8	1.2E-9	5.4E-7	8.8E-7
510	2.0E-6	3.8E-9	5.8E-10	1.7E-8	9.7E-10	4.8E-7	7.8E-7
520	1.8E-6	3.2E-9	4.8E-10	1.4E-8	8.0E-10	4.2E-7	6.9E-7
530	1.6E-6	2.6E-9	4.0E-10	1.2E-8	6.6E-10	3.8E-7	6.1E-7
540	1.4E-6	2.2E-9	3.3E-10	1.0E-8	5.5E-10	3.4E-7	5.4E-7
550	1.2E-6	1.8E-9	2.7E-10	8.8E-9	4.5E-10	3.0E-7	4.8E-7
560	1.0E-6	1.5E-9	2.3E-10	7.5E-9	3.8E-10	2.6E-7	4.2E-7
570	9.2E-7	1.2E-9	1.9E-10	6.5E-9	3.1E-10	2.4E-7	3.8E-7
580	8.1E-7	1.0E-9	1.6E-10	5.6E-9	2.6E-10	2.1E-7	3.3E-7
590	7.1E-7	8.7E-10	1.3E-10	4.8E-9	2.2E-10	1.9E-7	2.9E-7
600	6.2E-7	7.3E-10	1.1E-10	4.1E-9	1.8E-10	1.7E-7	2.6E-7
610	5.5E-7	6.1E-10	-	3.6E-9	1.5E-10	1.5E-7	2.3E-7
620	4.8E-7	5.1E-10	-	3.1E-9	1.3E-10	1.3E-7	2.0E-7
630	4.2E-7	4.3E-10	-	2.7E-9	1.1E-10	1.2E-7	1.8E-7
640	3.7E-7	3.7E-10	-	2.3E-9	-	1.0E-7	1.6E-7
650	3.3E-7	3.1E-10	-	2.0E-9	-	9.2E-8	1.4E-7
660	2.9E-7	2.6E-10	-	1.7E-9	-	8.1E-8	1.3E-7
670	2.6E-7	2.2E-10	-	1.5E-9	-	7.2E-8	1.1E-7
680	2.3E-7	1.9E-10	-	1.3E-9	-	6.4E-8	9.8E-8
690	2.0E-7	1.6E-10	-	1.2E-9	-	5.7E-8	8.7E-8
700	1.8E-7	1.4E-10	-	1.0E-9	-	5.1E-8	7.7E-8
710	1.6E-7	1.2E-10	-	8.8E-10	-	4.5E-8	6.8E-8
720	1.4E-7	1.0E-10	-	7.7E-10	-	4.0E-8	6.0E-8
730	1.2E-7	-	-	6.8E-10	-	3.6E-8	5.3E-8
740	1.1E-7	-	-	5.9E-10	-	3.2E-8	4.7E-8
750	9.5E-8	-	-	5.2E-10	-	2.8E-8	4.2E-8
760	8.4E-8	-	-	4.6E-10	-	2.5E-8	3.7E-8
770	7.4E-8	-	-	4.0E-10	-	2.2E-8	3.3E-8
780	6.6E-8	-	-	3.5E-10	-	2.0E-8	2.9E-8
790	5.8E-8	-	-	3.1E-10	-	1.8E-8	2.6E-8
800	5.2E-8	-	-	2.7E-10	-	1.6E-8	2.3E-8
810	4.6E-8	-	-	2.4E-10	-	1.4E-8	2.0E-8
820	4.0E-8	-	-	2.1E-10	-	1.2E-8	1.8E-8
830	3.6E-8	-	-	1.9E-10	-	1.1E-8	1.6E-8
840	3.2E-8	-	-	1.6E-10	-	9.8E-9	1.4E-8
850	2.8E-8	-	-	1.4E-10	-	8.7E-9	1.2E-8
860	2.5E-8	-	-	1.3E-10	-	7.7E-9	1.1E-8
870	2.2E-8	-	-	1.1E-10	-	6.9E-9	9.7E-9
880	2.0E-8	-	-	-	-	6.1E-9	8.6E-9
890	1.7E-8	-	-	-	-	5.4E-9	7.6E-9
900	1.5E-8	-	-	-	-	4.8E-9	6.7E-9
910	1.4E-8	-	-	-	-	4.3E-9	5.9E-9
920	1.2E-8	-	-	-	-	3.8E-9	5.3E-9
930	1.1E-8	-	-	-	-	3.4E-9	4.7E-9
940	9.4E-9	-	-	-	-	3.0E-9	4.1E-9
950	8.4E-9	-	-	-	-	2.7E-9	3.6E-9
960	7.4E-9	-	-	-	-	2.4E-9	3.2E-9
970	6.6E-9	-	-	-	-	2.1E-9	2.9E-9
980	5.8E-9	-	-	-	-	1.9E-9	2.5E-9
990	5.2E-9	-	-	-	-	1.7E-9	2.2E-9
1000	4.6E-9	-	-	-	-	1.5E-9	2.0E-9
1010	4.0E-9	-	-	-	-	1.3E-9	1.8E-9
1020	3.6E-9	-	-	-	-	1.2E-9	1.6E-9
1030	3.2E-9	-	-	-	-	1.0E-9	1.4E-9
1040	2.8E-9	-	-	-	-	9.3E-10	1.2E-9
1050	2.5E-9	-	-	-	-	8.3E-10	1.1E-9
1060	2.2E-9	-	-	-	-	7.3E-10	9.5E-10
1070	2.0E-9	-	-	-	-	6.5E-10	8.4E-10
1080	1.7E-9	-	-	-	-	5.8E-10	7.5E-10
1090	1.5E-9	-	-	-	-	5.2E-10	6.6E-10
1095	1.5E-9	-	-	-	-	4.9E-10	6.2E-10
1100	1.4E-9	-	-	-	-	4.6E-10	5.9E-10
1200	4.1E-10	-	-	-	-	1.4E-10	1.7E-10
1300	1.2E-10	-	-	-	-	-	-
