Radionuclide	Lu-178
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.3E-1	6.9E-3	7.2E-2	1.2E-2
0.083333	5.0E-2	1.0E-3	2.0E-2	2.1E-3
0.125	1.1E-2	2.1E-4	4.8E-3	4.7E-4
0.25	1.3E-4	2.4E-6	6.3E-5	5.9E-6
0.375	1.6E-6	2.9E-8	8.1E-7	7.5E-8
0.5	2.0E-8	3.5E-10	1.0E-8	9.5E-10
0.625	2.4E-10	-	1.3E-10	-
