Radionuclide	C-14
Route of Intake	Inhalation
Material	Aerosols Barium carbonate, fA=0.99
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	5.4E-1	-	-	3.6E-2	3.2E-2	1.2E-2
0.083333	3.7E-1	-	-	2.2E-2	1.2E-2	7.8E-3
0.125	2.7E-1	-	-	1.5E-2	6.7E-3	5.8E-3
0.25	1.5E-1	-	-	8.4E-3	1.8E-3	3.8E-3
0.375	1.1E-1	-	-	7.0E-3	9.3E-4	3.5E-3
0.5	9.3E-2	-	-	6.2E-3	6.9E-4	3.5E-3
0.625	7.9E-2	-	-	5.6E-3	5.7E-4	3.4E-3
0.75	6.7E-2	-	-	5.1E-3	4.9E-4	3.4E-3
0.875	5.8E-2	-	-	4.6E-3	4.2E-4	3.4E-3
1	5.0E-2	1.5E-2	1.0E-3	4.1E-3	3.7E-4	3.4E-3
1.125	4.4E-2	-	-	3.7E-3	3.3E-4	3.4E-3
1.25	4.0E-2	-	-	3.3E-3	2.9E-4	3.4E-3
1.375	3.6E-2	-	-	3.0E-3	2.6E-4	3.4E-3
1.5	3.2E-2	-	-	2.7E-3	2.4E-4	3.4E-3
1.625	3.0E-2	-	-	2.4E-3	2.2E-4	3.4E-3
1.75	2.7E-2	-	-	2.1E-3	2.0E-4	3.4E-3
1.875	2.6E-2	-	-	1.9E-3	1.9E-4	3.4E-3
2	2.4E-2	8.7E-4	1.8E-3	1.6E-3	1.7E-4	3.4E-3
2.25	2.2E-2	-	-	1.3E-3	1.6E-4	3.4E-3
2.5	2.0E-2	-	-	1.0E-3	1.4E-4	3.4E-3
2.75	1.9E-2	-	-	8.1E-4	1.3E-4	3.4E-3
3	1.8E-2	2.5E-4	8.7E-4	6.5E-4	1.2E-4	3.4E-3
3.25	1.7E-2	-	-	5.4E-4	1.2E-4	3.4E-3
3.5	1.6E-2	-	-	4.5E-4	1.1E-4	3.3E-3
3.75	1.6E-2	-	-	3.8E-4	1.1E-4	3.3E-3
4	1.6E-2	1.0E-4	2.8E-4	3.4E-4	1.1E-4	3.3E-3
4.25	1.5E-2	-	-	3.0E-4	1.0E-4	3.3E-3
4.5	1.5E-2	-	-	2.8E-4	1.0E-4	3.3E-3
4.75	1.5E-2	-	-	2.6E-4	1.0E-4	3.3E-3
5	1.5E-2	5.6E-5	7.7E-5	2.5E-4	9.8E-5	3.3E-3
5.5	1.4E-2	-	-	2.3E-4	9.5E-5	3.2E-3
6	1.4E-2	4.0E-5	2.1E-5	2.1E-4	9.2E-5	3.2E-3
6.5	1.4E-2	-	-	2.1E-4	8.9E-5	3.2E-3
7	1.3E-2	3.2E-5	6.7E-6	2.0E-4	8.7E-5	3.2E-3
