Radionuclide	C-14
Route of Intake	Inhalation
Material	Gas or vapour Type V, Methane 
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
110	8.2E-6	1.8E-9	3.4E-10	1.6E-7	1.4E-7
120	7.4E-6	1.7E-9	3.1E-10	1.4E-7	1.2E-7
130	6.7E-6	1.5E-9	2.8E-10	1.3E-7	1.1E-7
140	6.1E-6	1.3E-9	2.5E-10	1.2E-7	1.0E-7
150	5.5E-6	1.2E-9	2.2E-10	1.0E-7	9.5E-8
160	5.0E-6	1.1E-9	2.0E-10	9.5E-8	8.8E-8
170	4.5E-6	9.8E-10	1.8E-10	8.5E-8	8.1E-8
180	4.1E-6	8.8E-10	1.7E-10	7.7E-8	7.6E-8
190	3.7E-6	8.0E-10	1.5E-10	7.0E-8	7.1E-8
200	3.4E-6	7.2E-10	1.4E-10	6.3E-8	6.7E-8
210	3.0E-6	6.5E-10	1.2E-10	5.7E-8	6.3E-8
220	2.8E-6	5.8E-10	1.1E-10	5.2E-8	6.0E-8
230	2.5E-6	5.3E-10	1.0E-10	4.7E-8	5.7E-8
240	2.3E-6	4.8E-10	-	4.3E-8	5.4E-8
250	2.0E-6	4.3E-10	-	3.8E-8	5.2E-8
260	1.9E-6	3.9E-10	-	3.5E-8	5.0E-8
270	1.7E-6	3.5E-10	-	3.2E-8	4.9E-8
280	1.5E-6	3.2E-10	-	2.9E-8	4.7E-8
290	1.4E-6	2.9E-10	-	2.6E-8	4.6E-8
300	1.3E-6	2.6E-10	-	2.3E-8	4.5E-8
310	1.1E-6	2.3E-10	-	2.1E-8	4.4E-8
320	1.0E-6	2.1E-10	-	1.9E-8	4.3E-8
330	9.4E-7	1.9E-10	-	1.7E-8	4.2E-8
340	8.6E-7	1.7E-10	-	1.6E-8	4.1E-8
350	7.8E-7	1.6E-10	-	1.4E-8	4.0E-8
360	7.1E-7	1.4E-10	-	1.3E-8	4.0E-8
365	6.8E-7	1.3E-10	-	1.2E-8	3.9E-8
370	6.4E-7	1.3E-10	-	1.2E-8	3.9E-8
380	5.9E-7	1.2E-10	-	1.1E-8	3.9E-8
390	5.3E-7	1.0E-10	-	9.6E-9	3.8E-8
400	4.9E-7	-	-	8.7E-9	3.8E-8
410	4.4E-7	-	-	7.9E-9	3.7E-8
420	4.1E-7	-	-	7.1E-9	3.7E-8
430	3.7E-7	-	-	6.4E-9	3.7E-8
440	3.4E-7	-	-	5.8E-9	3.6E-8
450	3.1E-7	-	-	5.3E-9	3.6E-8
460	2.8E-7	-	-	4.8E-9	3.6E-8
470	2.6E-7	-	-	4.3E-9	3.5E-8
480	2.4E-7	-	-	3.9E-9	3.5E-8
490	2.2E-7	-	-	3.6E-9	3.5E-8
500	2.0E-7	-	-	3.2E-9	3.5E-8
510	1.9E-7	-	-	2.9E-9	3.5E-8
520	1.7E-7	-	-	2.6E-9	3.4E-8
530	1.6E-7	-	-	2.4E-9	3.4E-8
540	1.5E-7	-	-	2.2E-9	3.4E-8
550	1.4E-7	-	-	2.0E-9	3.4E-8
560	1.3E-7	-	-	1.8E-9	3.4E-8
570	1.2E-7	-	-	1.6E-9	3.4E-8
580	1.1E-7	-	-	1.5E-9	3.3E-8
590	1.0E-7	-	-	1.3E-9	3.3E-8
600	9.5E-8	-	-	1.2E-9	3.3E-8
610	8.9E-8	-	-	1.1E-9	3.3E-8
620	8.4E-8	-	-	9.8E-10	3.3E-8
630	7.9E-8	-	-	8.9E-10	3.3E-8
640	7.4E-8	-	-	8.0E-10	3.3E-8
650	7.0E-8	-	-	7.3E-10	3.2E-8
660	6.7E-8	-	-	6.6E-10	3.2E-8
670	6.3E-8	-	-	6.0E-10	3.2E-8
680	6.0E-8	-	-	5.4E-10	3.2E-8
690	5.8E-8	-	-	4.9E-10	3.2E-8
700	5.5E-8	-	-	4.4E-10	3.2E-8
710	5.3E-8	-	-	4.0E-10	3.2E-8
720	5.1E-8	-	-	3.6E-10	3.2E-8
730	4.9E-8	-	-	3.3E-10	3.2E-8
740	4.7E-8	-	-	3.0E-10	3.2E-8
750	4.6E-8	-	-	2.7E-10	3.1E-8
760	4.4E-8	-	-	2.5E-10	3.1E-8
770	4.3E-8	-	-	2.2E-10	3.1E-8
780	4.2E-8	-	-	2.0E-10	3.1E-8
790	4.1E-8	-	-	1.8E-10	3.1E-8
800	4.0E-8	-	-	1.6E-10	3.1E-8
810	3.9E-8	-	-	1.5E-10	3.1E-8
820	3.8E-8	-	-	1.4E-10	3.1E-8
830	3.7E-8	-	-	1.2E-10	3.1E-8
840	3.6E-8	-	-	1.1E-10	3.1E-8
850	3.6E-8	-	-	1.0E-10	3.1E-8
860	3.5E-8	-	-	-	3.0E-8
870	3.5E-8	-	-	-	3.0E-8
880	3.4E-8	-	-	-	3.0E-8
890	3.4E-8	-	-	-	3.0E-8
900	3.3E-8	-	-	-	3.0E-8
910	3.3E-8	-	-	-	3.0E-8
920	3.3E-8	-	-	-	3.0E-8
930	3.2E-8	-	-	-	3.0E-8
940	3.2E-8	-	-	-	3.0E-8
950	3.2E-8	-	-	-	3.0E-8
960	3.1E-8	-	-	-	3.0E-8
970	3.1E-8	-	-	-	2.9E-8
980	3.1E-8	-	-	-	2.9E-8
990	3.1E-8	-	-	-	2.9E-8
1000	3.0E-8	-	-	-	2.9E-8
1010	3.0E-8	-	-	-	2.9E-8
1020	3.0E-8	-	-	-	2.9E-8
1030	3.0E-8	-	-	-	2.9E-8
1040	3.0E-8	-	-	-	2.9E-8
1050	3.0E-8	-	-	-	2.9E-8
1060	2.9E-8	-	-	-	2.9E-8
1070	2.9E-8	-	-	-	2.9E-8
1080	2.9E-8	-	-	-	2.9E-8
1090	2.9E-8	-	-	-	2.8E-8
1095	2.9E-8	-	-	-	2.8E-8
1100	2.9E-8	-	-	-	2.8E-8
1200	2.8E-8	-	-	-	2.8E-8
1300	2.7E-8	-	-	-	2.7E-8
1400	2.6E-8	-	-	-	2.6E-8
1500	2.5E-8	-	-	-	2.5E-8
1600	2.5E-8	-	-	-	2.5E-8
1700	2.4E-8	-	-	-	2.4E-8
1800	2.4E-8	-	-	-	2.4E-8
1900	2.3E-8	-	-	-	2.3E-8
2000	2.2E-8	-	-	-	2.2E-8
2100	2.2E-8	-	-	-	2.2E-8
2200	2.1E-8	-	-	-	2.1E-8
2300	2.1E-8	-	-	-	2.1E-8
2400	2.0E-8	-	-	-	2.0E-8
2500	2.0E-8	-	-	-	2.0E-8
2600	1.9E-8	-	-	-	1.9E-8
2700	1.9E-8	-	-	-	1.9E-8
2800	1.9E-8	-	-	-	1.9E-8
2900	1.8E-8	-	-	-	1.8E-8
3000	1.8E-8	-	-	-	1.8E-8
3100	1.7E-8	-	-	-	1.7E-8
3200	1.7E-8	-	-	-	1.7E-8
3300	1.7E-8	-	-	-	1.7E-8
3400	1.6E-8	-	-	-	1.6E-8
3500	1.6E-8	-	-	-	1.6E-8
3600	1.6E-8	-	-	-	1.6E-8
3650	1.6E-8	-	-	-	1.6E-8
4000	1.5E-8	-	-	-	1.5E-8
5000	1.3E-8	-	-	-	1.3E-8
6000	1.1E-8	-	-	-	1.1E-8
7000	9.7E-9	-	-	-	9.7E-9
8000	8.7E-9	-	-	-	8.7E-9
9000	7.8E-9	-	-	-	7.8E-9
10000	7.1E-9	-	-	-	7.1E-9
11000	6.5E-9	-	-	-	6.5E-9
12000	6.0E-9	-	-	-	5.9E-9
13000	5.5E-9	-	-	-	5.4E-9
14000	5.0E-9	-	-	-	5.0E-9
15000	4.6E-9	-	-	-	4.6E-9
16000	4.2E-9	-	-	-	4.2E-9
17000	3.9E-9	-	-	-	3.9E-9
18000	3.6E-9	-	-	-	3.6E-9
18250	3.5E-9	-	-	-	3.5E-9
