Radionuclide	C-14
Route of Intake	Inhalation
Material	Gas or vapour Type V, Carbon dioxide 
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
11	1.4E-2	2.1E-5	1.8E-6	2.0E-4	3.5E-3
12	1.3E-2	1.9E-5	1.6E-6	2.0E-4	3.5E-3
13	1.3E-2	1.7E-5	1.4E-6	1.9E-4	3.4E-3
14	1.3E-2	1.5E-5	1.3E-6	1.9E-4	3.4E-3
15	1.3E-2	1.4E-5	1.2E-6	1.8E-4	3.3E-3
16	1.2E-2	1.3E-5	1.1E-6	1.8E-4	3.3E-3
17	1.2E-2	1.2E-5	1.0E-6	1.7E-4	3.2E-3
18	1.2E-2	1.2E-5	9.7E-7	1.7E-4	3.2E-3
19	1.2E-2	1.1E-5	9.2E-7	1.7E-4	3.1E-3
20	1.1E-2	1.1E-5	8.8E-7	1.6E-4	3.1E-3
21	1.1E-2	1.0E-5	8.4E-7	1.6E-4	3.0E-3
22	1.1E-2	9.9E-6	8.1E-7	1.6E-4	3.0E-3
23	1.1E-2	9.6E-6	7.8E-7	1.5E-4	2.9E-3
24	1.1E-2	9.3E-6	7.6E-7	1.5E-4	2.9E-3
25	1.0E-2	9.1E-6	7.4E-7	1.5E-4	2.8E-3
26	1.0E-2	8.8E-6	7.2E-7	1.5E-4	2.8E-3
27	1.0E-2	8.6E-6	7.0E-7	1.4E-4	2.8E-3
28	9.9E-3	8.4E-6	6.8E-7	1.4E-4	2.7E-3
29	9.8E-3	8.2E-6	6.7E-7	1.4E-4	2.7E-3
30	9.6E-3	8.1E-6	6.5E-7	1.4E-4	2.6E-3
31	9.5E-3	7.9E-6	6.4E-7	1.3E-4	2.6E-3
32	9.3E-3	7.8E-6	6.3E-7	1.3E-4	2.6E-3
33	9.1E-3	7.6E-6	6.2E-7	1.3E-4	2.5E-3
34	9.0E-3	7.5E-6	6.1E-7	1.3E-4	2.5E-3
35	8.8E-3	7.3E-6	5.9E-7	1.2E-4	2.4E-3
36	8.7E-3	7.2E-6	5.8E-7	1.2E-4	2.4E-3
37	8.6E-3	7.1E-6	5.7E-7	1.2E-4	2.4E-3
38	8.4E-3	7.0E-6	5.6E-7	1.2E-4	2.3E-3
39	8.3E-3	6.8E-6	5.5E-7	1.2E-4	2.3E-3
40	8.1E-3	6.7E-6	5.4E-7	1.1E-4	2.3E-3
41	8.0E-3	6.6E-6	5.3E-7	1.1E-4	2.2E-3
42	7.9E-3	6.5E-6	5.2E-7	1.1E-4	2.2E-3
43	7.8E-3	6.4E-6	5.2E-7	1.1E-4	2.2E-3
44	7.6E-3	6.3E-6	5.1E-7	1.1E-4	2.1E-3
45	7.5E-3	6.2E-6	5.0E-7	1.0E-4	2.1E-3
46	7.4E-3	6.1E-6	4.9E-7	1.0E-4	2.1E-3
47	7.3E-3	5.9E-6	4.8E-7	1.0E-4	2.0E-3
48	7.1E-3	5.8E-6	4.7E-7	1.0E-4	2.0E-3
49	7.0E-3	5.7E-6	4.6E-7	9.8E-5	2.0E-3
50	6.9E-3	5.7E-6	4.6E-7	9.6E-5	1.9E-3
51	6.8E-3	5.6E-6	4.5E-7	9.5E-5	1.9E-3
52	6.7E-3	5.5E-6	4.4E-7	9.3E-5	1.9E-3
53	6.6E-3	5.4E-6	4.3E-7	9.2E-5	1.9E-3
54	6.5E-3	5.3E-6	4.3E-7	9.0E-5	1.8E-3
55	6.4E-3	5.2E-6	4.2E-7	8.8E-5	1.8E-3
56	6.3E-3	5.1E-6	4.1E-7	8.7E-5	1.8E-3
57	6.2E-3	5.0E-6	4.1E-7	8.5E-5	1.8E-3
58	6.1E-3	4.9E-6	4.0E-7	8.4E-5	1.7E-3
59	6.0E-3	4.8E-6	3.9E-7	8.3E-5	1.7E-3
60	5.9E-3	4.8E-6	3.9E-7	8.1E-5	1.7E-3
61	5.8E-3	4.7E-6	3.8E-7	8.0E-5	1.7E-3
62	5.7E-3	4.6E-6	3.7E-7	7.8E-5	1.6E-3
63	5.6E-3	4.5E-6	3.7E-7	7.7E-5	1.6E-3
64	5.5E-3	4.4E-6	3.6E-7	7.6E-5	1.6E-3
65	5.4E-3	4.4E-6	3.5E-7	7.5E-5	1.6E-3
66	5.3E-3	4.3E-6	3.5E-7	7.3E-5	1.5E-3
67	5.2E-3	4.2E-6	3.4E-7	7.2E-5	1.5E-3
68	5.1E-3	4.2E-6	3.4E-7	7.1E-5	1.5E-3
69	5.1E-3	4.1E-6	3.3E-7	7.0E-5	1.5E-3
70	5.0E-3	4.0E-6	3.2E-7	6.8E-5	1.5E-3
71	4.9E-3	3.9E-6	3.2E-7	6.7E-5	1.4E-3
72	4.8E-3	3.9E-6	3.1E-7	6.6E-5	1.4E-3
73	4.7E-3	3.8E-6	3.1E-7	6.5E-5	1.4E-3
74	4.7E-3	3.8E-6	3.0E-7	6.4E-5	1.4E-3
75	4.6E-3	3.7E-6	3.0E-7	6.3E-5	1.4E-3
76	4.5E-3	3.6E-6	2.9E-7	6.2E-5	1.3E-3
77	4.5E-3	3.6E-6	2.9E-7	6.1E-5	1.3E-3
78	4.4E-3	3.5E-6	2.8E-7	6.0E-5	1.3E-3
79	4.3E-3	3.4E-6	2.8E-7	5.9E-5	1.3E-3
80	4.2E-3	3.4E-6	2.7E-7	5.8E-5	1.3E-3
81	4.2E-3	3.3E-6	2.7E-7	5.7E-5	1.3E-3
82	4.1E-3	3.3E-6	2.6E-7	5.6E-5	1.2E-3
83	4.0E-3	3.2E-6	2.6E-7	5.5E-5	1.2E-3
84	4.0E-3	3.2E-6	2.6E-7	5.4E-5	1.2E-3
85	3.9E-3	3.1E-6	2.5E-7	5.3E-5	1.2E-3
86	3.9E-3	3.1E-6	2.5E-7	5.2E-5	1.2E-3
87	3.8E-3	3.0E-6	2.4E-7	5.1E-5	1.2E-3
88	3.7E-3	3.0E-6	2.4E-7	5.0E-5	1.1E-3
89	3.7E-3	2.9E-6	2.3E-7	5.0E-5	1.1E-3
90	3.6E-3	2.9E-6	2.3E-7	4.9E-5	1.1E-3
91	3.6E-3	2.8E-6	2.3E-7	4.8E-5	1.1E-3
92	3.5E-3	2.8E-6	2.2E-7	4.7E-5	1.1E-3
93	3.4E-3	2.7E-6	2.2E-7	4.6E-5	1.1E-3
94	3.4E-3	2.7E-6	2.2E-7	4.5E-5	1.1E-3
95	3.3E-3	2.6E-6	2.1E-7	4.5E-5	1.0E-3
96	3.3E-3	2.6E-6	2.1E-7	4.4E-5	1.0E-3
97	3.2E-3	2.5E-6	2.1E-7	4.3E-5	1.0E-3
98	3.2E-3	2.5E-6	2.0E-7	4.2E-5	1.0E-3
99	3.1E-3	2.4E-6	2.0E-7	4.2E-5	9.9E-4
100	3.1E-3	2.4E-6	1.9E-7	4.1E-5	9.8E-4
110	2.6E-3	2.0E-6	1.6E-7	3.5E-5	8.6E-4
120	2.3E-3	1.7E-6	1.4E-7	2.9E-5	7.7E-4
130	2.0E-3	1.4E-6	1.2E-7	2.5E-5	6.9E-4
140	1.7E-3	1.2E-6	9.9E-8	2.1E-5	6.2E-4
150	1.5E-3	1.0E-6	8.3E-8	1.7E-5	5.6E-4
160	1.3E-3	8.7E-7	7.0E-8	1.5E-5	5.1E-4
170	1.1E-3	7.3E-7	5.9E-8	1.2E-5	4.7E-4
180	9.7E-4	6.2E-7	5.0E-8	1.0E-5	4.4E-4
190	8.6E-4	5.2E-7	4.2E-8	8.8E-6	4.1E-4
200	7.6E-4	4.4E-7	3.6E-8	7.4E-6	3.8E-4
210	6.8E-4	3.7E-7	3.0E-8	6.3E-6	3.6E-4
220	6.1E-4	3.1E-7	2.5E-8	5.3E-6	3.4E-4
230	5.6E-4	2.6E-7	2.1E-8	4.5E-6	3.3E-4
240	5.1E-4	2.2E-7	1.8E-8	3.8E-6	3.1E-4
250	4.7E-4	1.9E-7	1.5E-8	3.2E-6	3.0E-4
260	4.3E-4	1.6E-7	1.3E-8	2.7E-6	2.9E-4
270	4.0E-4	1.3E-7	1.1E-8	2.3E-6	2.8E-4
280	3.8E-4	1.1E-7	9.3E-9	1.9E-6	2.8E-4
290	3.5E-4	9.5E-8	7.9E-9	1.6E-6	2.7E-4
300	3.4E-4	8.1E-8	6.7E-9	1.4E-6	2.7E-4
310	3.2E-4	6.8E-8	5.7E-9	1.1E-6	2.6E-4
320	3.1E-4	5.8E-8	4.9E-9	9.6E-7	2.6E-4
330	3.0E-4	4.9E-8	4.1E-9	8.1E-7	2.5E-4
340	2.9E-4	4.1E-8	3.5E-9	6.8E-7	2.5E-4
350	2.8E-4	3.5E-8	3.0E-9	5.8E-7	2.5E-4
360	2.7E-4	3.0E-8	2.6E-9	4.9E-7	2.5E-4
365	2.7E-4	2.8E-8	2.4E-9	4.5E-7	2.5E-4
370	2.7E-4	2.5E-8	2.2E-9	4.1E-7	2.4E-4
380	2.6E-4	2.2E-8	1.9E-9	3.5E-7	2.4E-4
390	2.6E-4	1.9E-8	1.7E-9	2.9E-7	2.4E-4
400	2.5E-4	1.6E-8	1.5E-9	2.5E-7	2.4E-4
410	2.5E-4	1.4E-8	1.3E-9	2.1E-7	2.4E-4
420	2.5E-4	1.2E-8	1.1E-9	1.8E-7	2.4E-4
430	2.4E-4	1.0E-8	9.9E-10	1.5E-7	2.4E-4
440	2.4E-4	8.7E-9	8.8E-10	1.3E-7	2.3E-4
450	2.4E-4	7.6E-9	7.8E-10	1.1E-7	2.3E-4
460	2.4E-4	6.6E-9	7.0E-10	9.0E-8	2.3E-4
470	2.4E-4	5.8E-9	6.4E-10	7.6E-8	2.3E-4
480	2.3E-4	5.1E-9	5.8E-10	6.4E-8	2.3E-4
490	2.3E-4	4.5E-9	5.3E-10	5.4E-8	2.3E-4
500	2.3E-4	4.0E-9	4.9E-10	4.6E-8	2.3E-4
510	2.3E-4	3.6E-9	4.6E-10	3.9E-8	2.3E-4
520	2.3E-4	3.3E-9	4.3E-10	3.3E-8	2.3E-4
530	2.3E-4	3.0E-9	4.0E-10	2.8E-8	2.3E-4
540	2.3E-4	2.7E-9	3.8E-10	2.4E-8	2.3E-4
550	2.3E-4	2.5E-9	3.7E-10	2.1E-8	2.2E-4
560	2.3E-4	2.3E-9	3.5E-10	1.8E-8	2.2E-4
570	2.2E-4	2.2E-9	3.4E-10	1.5E-8	2.2E-4
580	2.2E-4	2.0E-9	3.3E-10	1.3E-8	2.2E-4
590	2.2E-4	1.9E-9	3.2E-10	1.1E-8	2.2E-4
600	2.2E-4	1.8E-9	3.1E-10	9.6E-9	2.2E-4
610	2.2E-4	1.7E-9	3.0E-10	8.3E-9	2.2E-4
620	2.2E-4	1.7E-9	2.9E-10	7.3E-9	2.2E-4
630	2.2E-4	1.6E-9	2.9E-10	6.4E-9	2.2E-4
640	2.2E-4	1.6E-9	2.8E-10	5.6E-9	2.2E-4
650	2.2E-4	1.5E-9	2.8E-10	5.0E-9	2.2E-4
660	2.2E-4	1.5E-9	2.8E-10	4.4E-9	2.2E-4
670	2.2E-4	1.5E-9	2.7E-10	4.0E-9	2.2E-4
680	2.2E-4	1.4E-9	2.7E-10	3.6E-9	2.2E-4
690	2.2E-4	1.4E-9	2.7E-10	3.2E-9	2.2E-4
700	2.1E-4	1.4E-9	2.7E-10	3.0E-9	2.1E-4
710	2.1E-4	1.4E-9	2.6E-10	2.7E-9	2.1E-4
720	2.1E-4	1.3E-9	2.6E-10	2.5E-9	2.1E-4
730	2.1E-4	1.3E-9	2.6E-10	2.4E-9	2.1E-4
740	2.1E-4	1.3E-9	2.6E-10	2.2E-9	2.1E-4
750	2.1E-4	1.3E-9	2.6E-10	2.1E-9	2.1E-4
760	2.1E-4	1.3E-9	2.5E-10	2.0E-9	2.1E-4
770	2.1E-4	1.3E-9	2.5E-10	1.9E-9	2.1E-4
780	2.1E-4	1.3E-9	2.5E-10	1.8E-9	2.1E-4
790	2.1E-4	1.3E-9	2.5E-10	1.8E-9	2.1E-4
800	2.1E-4	1.3E-9	2.5E-10	1.7E-9	2.1E-4
810	2.1E-4	1.2E-9	2.5E-10	1.6E-9	2.1E-4
820	2.1E-4	1.2E-9	2.5E-10	1.6E-9	2.1E-4
830	2.1E-4	1.2E-9	2.4E-10	1.6E-9	2.1E-4
840	2.1E-4	1.2E-9	2.4E-10	1.5E-9	2.1E-4
850	2.1E-4	1.2E-9	2.4E-10	1.5E-9	2.1E-4
860	2.0E-4	1.2E-9	2.4E-10	1.5E-9	2.0E-4
870	2.0E-4	1.2E-9	2.4E-10	1.5E-9	2.0E-4
880	2.0E-4	1.2E-9	2.4E-10	1.4E-9	2.0E-4
890	2.0E-4	1.2E-9	2.4E-10	1.4E-9	2.0E-4
900	2.0E-4	1.2E-9	2.4E-10	1.4E-9	2.0E-4
910	2.0E-4	1.2E-9	2.4E-10	1.4E-9	2.0E-4
920	2.0E-4	1.2E-9	2.3E-10	1.4E-9	2.0E-4
930	2.0E-4	1.2E-9	2.3E-10	1.4E-9	2.0E-4
940	2.0E-4	1.2E-9	2.3E-10	1.4E-9	2.0E-4
950	2.0E-4	1.2E-9	2.3E-10	1.4E-9	2.0E-4
960	2.0E-4	1.2E-9	2.3E-10	1.4E-9	2.0E-4
970	2.0E-4	1.2E-9	2.3E-10	1.3E-9	2.0E-4
980	2.0E-4	1.1E-9	2.3E-10	1.3E-9	2.0E-4
990	2.0E-4	1.1E-9	2.3E-10	1.3E-9	2.0E-4
1000	2.0E-4	1.1E-9	2.3E-10	1.3E-9	2.0E-4
1010	2.0E-4	1.1E-9	2.3E-10	1.3E-9	2.0E-4
1020	2.0E-4	1.1E-9	2.2E-10	1.3E-9	2.0E-4
1030	1.9E-4	1.1E-9	2.2E-10	1.3E-9	1.9E-4
1040	1.9E-4	1.1E-9	2.2E-10	1.3E-9	1.9E-4
1050	1.9E-4	1.1E-9	2.2E-10	1.3E-9	1.9E-4
1060	1.9E-4	1.1E-9	2.2E-10	1.3E-9	1.9E-4
1070	1.9E-4	1.1E-9	2.2E-10	1.3E-9	1.9E-4
1080	1.9E-4	1.1E-9	2.2E-10	1.3E-9	1.9E-4
1090	1.9E-4	1.1E-9	2.2E-10	1.3E-9	1.9E-4
1095	1.9E-4	1.1E-9	2.2E-10	1.3E-9	1.9E-4
1100	1.9E-4	1.1E-9	2.2E-10	1.3E-9	1.9E-4
1200	1.9E-4	1.0E-9	2.1E-10	1.2E-9	1.9E-4
1300	1.8E-4	1.0E-9	2.0E-10	8.5E-10	1.8E-4
1400	1.8E-4	9.6E-10	1.9E-10	8.2E-10	1.8E-4
1500	1.7E-4	9.2E-10	1.8E-10	7.8E-10	1.7E-4
1600	1.7E-4	8.8E-10	1.8E-10	7.5E-10	1.7E-4
1700	1.6E-4	8.4E-10	1.7E-10	7.2E-10	1.6E-4
1800	1.6E-4	8.1E-10	1.6E-10	6.9E-10	1.6E-4
1900	1.5E-4	7.7E-10	1.5E-10	6.6E-10	1.5E-4
2000	1.5E-4	7.4E-10	1.5E-10	6.4E-10	1.5E-4
2100	1.5E-4	7.1E-10	1.4E-10	6.1E-10	1.5E-4
2200	1.4E-4	6.8E-10	1.4E-10	5.9E-10	1.4E-4
2300	1.4E-4	6.6E-10	1.3E-10	5.6E-10	1.4E-4
2400	1.4E-4	6.3E-10	1.3E-10	5.4E-10	1.4E-4
2500	1.3E-4	6.1E-10	1.2E-10	5.2E-10	1.3E-4
2600	1.3E-4	5.8E-10	1.2E-10	5.0E-10	1.3E-4
2700	1.3E-4	5.6E-10	1.1E-10	4.8E-10	1.3E-4
2800	1.3E-4	5.4E-10	1.1E-10	4.6E-10	1.3E-4
2900	1.2E-4	5.2E-10	1.0E-10	4.4E-10	1.2E-4
3000	1.2E-4	5.0E-10	-	4.3E-10	1.2E-4
3100	1.2E-4	4.8E-10	-	4.1E-10	1.2E-4
3200	1.2E-4	4.6E-10	-	4.0E-10	1.2E-4
3300	1.1E-4	4.5E-10	-	3.8E-10	1.1E-4
3400	1.1E-4	4.3E-10	-	3.7E-10	1.1E-4
3500	1.1E-4	4.2E-10	-	3.5E-10	1.1E-4
3600	1.1E-4	4.0E-10	-	3.4E-10	1.1E-4
3650	1.1E-4	3.9E-10	-	3.4E-10	1.1E-4
4000	9.9E-5	3.5E-10	-	3.0E-10	9.9E-5
5000	8.4E-5	2.5E-10	-	2.1E-10	8.4E-5
6000	7.4E-5	1.9E-10	-	1.6E-10	7.4E-5
7000	6.5E-5	1.5E-10	-	1.3E-10	6.5E-5
8000	5.8E-5	1.2E-10	-	1.0E-10	5.8E-5
9000	5.3E-5	1.0E-10	-	-	5.3E-5
10000	4.8E-5	-	-	-	4.8E-5
11000	4.4E-5	-	-	-	4.4E-5
12000	4.0E-5	-	-	-	4.0E-5
13000	3.7E-5	-	-	-	3.7E-5
14000	3.4E-5	-	-	-	3.4E-5
15000	3.1E-5	-	-	-	3.1E-5
16000	2.9E-5	-	-	-	2.9E-5
17000	2.6E-5	-	-	-	2.6E-5
18000	2.4E-5	-	-	-	2.4E-5
18250	2.4E-5	-	-	-	2.4E-5
