Radionuclide	C-14
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	6.6E-1	-	-	7.8E-2	2.3E-2	1.3E-2
0.083333	6.4E-1	-	-	5.2E-2	2.7E-2	1.5E-2
0.125	6.3E-1	-	-	4.0E-2	2.8E-2	1.5E-2
0.25	5.7E-1	-	-	2.9E-2	2.6E-2	1.4E-2
0.375	5.2E-1	-	-	2.6E-2	2.3E-2	1.2E-2
0.5	4.7E-1	-	-	2.3E-2	2.0E-2	1.1E-2
0.625	4.3E-1	-	-	2.2E-2	1.7E-2	8.9E-3
0.75	3.9E-1	-	-	2.1E-2	1.5E-2	7.4E-3
0.875	3.7E-1	-	-	2.0E-2	1.2E-2	6.1E-3
1	3.4E-1	2.1E-1	9.3E-4	1.9E-2	1.1E-2	5.0E-3
1.125	3.3E-1	-	-	1.9E-2	9.0E-3	4.1E-3
1.25	3.1E-1	-	-	1.9E-2	7.7E-3	3.3E-3
1.375	3.0E-1	-	-	1.9E-2	6.7E-3	2.7E-3
1.5	2.9E-1	-	-	1.9E-2	5.8E-3	2.3E-3
1.625	2.8E-1	-	-	1.9E-2	5.1E-3	1.9E-3
1.75	2.7E-1	-	-	2.0E-2	4.6E-3	1.6E-3
1.875	2.6E-1	-	-	2.0E-2	4.1E-3	1.3E-3
2	2.5E-1	6.1E-2	5.4E-3	2.0E-2	3.7E-3	1.1E-3
2.25	2.4E-1	-	-	2.0E-2	3.2E-3	8.7E-4
2.5	2.3E-1	-	-	2.0E-2	2.8E-3	7.1E-4
2.75	2.3E-1	-	-	2.0E-2	2.6E-3	6.0E-4
3	2.2E-1	1.5E-2	9.3E-3	2.0E-2	2.4E-3	5.4E-4
3.25	2.1E-1	-	-	1.9E-2	2.3E-3	5.0E-4
3.5	2.0E-1	-	-	1.9E-2	2.1E-3	4.7E-4
3.75	2.0E-1	-	-	1.8E-2	2.1E-3	4.5E-4
4	1.9E-1	7.4E-3	1.0E-2	1.8E-2	2.0E-3	4.4E-4
4.25	1.8E-1	-	-	1.7E-2	1.9E-3	4.3E-4
4.5	1.8E-1	-	-	1.6E-2	1.8E-3	4.3E-4
4.75	1.7E-1	-	-	1.6E-2	1.8E-3	4.2E-4
5	1.7E-1	5.5E-3	9.3E-3	1.5E-2	1.7E-3	4.1E-4
5.5	1.6E-1	-	-	1.4E-2	1.6E-3	4.1E-4
6	1.5E-1	4.4E-3	7.9E-3	1.3E-2	1.5E-3	4.0E-4
6.5	1.4E-1	-	-	1.2E-2	1.4E-3	3.9E-4
7	1.3E-1	3.6E-3	6.6E-3	1.1E-2	1.3E-3	3.9E-4
7.5	1.3E-1	-	-	9.8E-3	1.2E-3	3.8E-4
8	1.2E-1	3.0E-3	5.5E-3	9.0E-3	1.2E-3	3.7E-4
8.5	1.2E-1	-	-	8.3E-3	1.1E-3	3.7E-4
9	1.1E-1	2.5E-3	4.5E-3	7.7E-3	1.1E-3	3.6E-4
9.5	1.1E-1	-	-	7.1E-3	1.0E-3	3.6E-4
10	1.0E-1	2.1E-3	3.7E-3	6.5E-3	9.6E-4	3.6E-4
11	9.4E-2	1.7E-3	3.1E-3	5.6E-3	8.8E-4	3.5E-4
12	8.7E-2	1.4E-3	2.5E-3	4.8E-3	8.1E-4	3.4E-4
13	8.2E-2	1.2E-3	2.1E-3	4.2E-3	7.5E-4	3.4E-4
14	7.7E-2	9.6E-4	1.7E-3	3.6E-3	7.0E-4	3.3E-4
15	7.4E-2	8.0E-4	1.4E-3	3.2E-3	6.6E-4	3.3E-4
16	7.0E-2	6.6E-4	1.2E-3	2.8E-3	6.3E-4	3.2E-4
17	6.7E-2	5.5E-4	9.8E-4	2.5E-3	6.0E-4	3.2E-4
18	6.5E-2	4.5E-4	8.1E-4	2.2E-3	5.7E-4	3.1E-4
19	6.3E-2	3.8E-4	6.7E-4	2.0E-3	5.5E-4	3.1E-4
20	6.1E-2	3.1E-4	5.5E-4	1.9E-3	5.3E-4	3.1E-4
21	6.0E-2	2.6E-4	4.6E-4	1.7E-3	5.2E-4	3.0E-4
22	5.8E-2	2.2E-4	3.8E-4	1.6E-3	5.0E-4	3.0E-4
23	5.7E-2	1.8E-4	3.1E-4	1.5E-3	4.9E-4	3.0E-4
24	5.6E-2	1.5E-4	2.6E-4	1.4E-3	4.8E-4	3.0E-4
25	5.5E-2	1.3E-4	2.1E-4	1.3E-3	4.7E-4	2.9E-4
26	5.4E-2	1.1E-4	1.8E-4	1.3E-3	4.6E-4	2.9E-4
27	5.3E-2	8.9E-5	1.5E-4	1.2E-3	4.5E-4	2.9E-4
28	5.2E-2	7.6E-5	1.2E-4	1.2E-3	4.5E-4	2.9E-4
29	5.2E-2	6.4E-5	1.0E-4	1.1E-3	4.4E-4	2.8E-4
30	5.1E-2	5.5E-5	8.3E-5	1.1E-3	4.3E-4	2.8E-4
31	5.0E-2	4.7E-5	6.9E-5	1.0E-3	4.3E-4	2.8E-4
32	5.0E-2	4.0E-5	5.7E-5	1.0E-3	4.2E-4	2.8E-4
33	4.9E-2	3.5E-5	4.8E-5	1.0E-3	4.2E-4	2.7E-4
34	4.9E-2	3.1E-5	4.0E-5	9.8E-4	4.1E-4	2.7E-4
35	4.8E-2	2.7E-5	3.3E-5	9.6E-4	4.1E-4	2.7E-4
36	4.7E-2	2.4E-5	2.8E-5	9.4E-4	4.0E-4	2.7E-4
37	4.7E-2	2.1E-5	2.3E-5	9.3E-4	4.0E-4	2.6E-4
38	4.6E-2	1.9E-5	1.9E-5	9.2E-4	3.9E-4	2.6E-4
39	4.6E-2	1.7E-5	1.6E-5	9.0E-4	3.9E-4	2.6E-4
40	4.6E-2	1.6E-5	1.4E-5	8.9E-4	3.9E-4	2.6E-4
41	4.5E-2	1.5E-5	1.2E-5	8.8E-4	3.8E-4	2.6E-4
42	4.5E-2	1.4E-5	9.9E-6	8.7E-4	3.8E-4	2.5E-4
43	4.4E-2	1.3E-5	8.5E-6	8.6E-4	3.7E-4	2.5E-4
44	4.4E-2	1.2E-5	7.3E-6	8.5E-4	3.7E-4	2.5E-4
45	4.3E-2	1.1E-5	6.3E-6	8.4E-4	3.7E-4	2.5E-4
46	4.3E-2	1.1E-5	5.5E-6	8.3E-4	3.6E-4	2.5E-4
47	4.2E-2	1.0E-5	4.8E-6	8.2E-4	3.6E-4	2.4E-4
48	4.2E-2	1.0E-5	4.3E-6	8.1E-4	3.6E-4	2.4E-4
49	4.2E-2	9.7E-6	3.8E-6	8.0E-4	3.5E-4	2.4E-4
50	4.1E-2	9.4E-6	3.4E-6	7.9E-4	3.5E-4	2.4E-4
51	4.1E-2	9.2E-6	3.1E-6	7.8E-4	3.4E-4	2.4E-4
52	4.0E-2	8.9E-6	2.8E-6	7.8E-4	3.4E-4	2.3E-4
53	4.0E-2	8.8E-6	2.6E-6	7.7E-4	3.4E-4	2.3E-4
54	4.0E-2	8.6E-6	2.4E-6	7.6E-4	3.3E-4	2.3E-4
55	3.9E-2	8.4E-6	2.3E-6	7.5E-4	3.3E-4	2.3E-4
56	3.9E-2	8.3E-6	2.1E-6	7.5E-4	3.3E-4	2.3E-4
57	3.8E-2	8.1E-6	2.0E-6	7.4E-4	3.2E-4	2.2E-4
58	3.8E-2	8.0E-6	1.9E-6	7.3E-4	3.2E-4	2.2E-4
59	3.8E-2	7.9E-6	1.8E-6	7.2E-4	3.2E-4	2.2E-4
60	3.7E-2	7.8E-6	1.8E-6	7.2E-4	3.2E-4	2.2E-4
61	3.7E-2	7.7E-6	1.7E-6	7.1E-4	3.1E-4	2.2E-4
62	3.7E-2	7.6E-6	1.7E-6	7.0E-4	3.1E-4	2.2E-4
63	3.6E-2	7.5E-6	1.6E-6	7.0E-4	3.1E-4	2.1E-4
64	3.6E-2	7.4E-6	1.6E-6	6.9E-4	3.0E-4	2.1E-4
65	3.5E-2	7.3E-6	1.5E-6	6.8E-4	3.0E-4	2.1E-4
66	3.5E-2	7.3E-6	1.5E-6	6.7E-4	3.0E-4	2.1E-4
67	3.5E-2	7.2E-6	1.5E-6	6.7E-4	2.9E-4	2.1E-4
68	3.4E-2	7.1E-6	1.4E-6	6.6E-4	2.9E-4	2.1E-4
69	3.4E-2	7.0E-6	1.4E-6	6.5E-4	2.9E-4	2.0E-4
70	3.4E-2	7.0E-6	1.4E-6	6.5E-4	2.9E-4	2.0E-4
71	3.3E-2	6.9E-6	1.4E-6	6.4E-4	2.8E-4	2.0E-4
72	3.3E-2	6.8E-6	1.4E-6	6.4E-4	2.8E-4	2.0E-4
73	3.3E-2	6.7E-6	1.3E-6	6.3E-4	2.8E-4	2.0E-4
74	3.2E-2	6.7E-6	1.3E-6	6.2E-4	2.7E-4	2.0E-4
75	3.2E-2	6.6E-6	1.3E-6	6.2E-4	2.7E-4	1.9E-4
76	3.2E-2	6.5E-6	1.3E-6	6.1E-4	2.7E-4	1.9E-4
77	3.1E-2	6.5E-6	1.3E-6	6.1E-4	2.7E-4	1.9E-4
78	3.1E-2	6.4E-6	1.3E-6	6.0E-4	2.6E-4	1.9E-4
79	3.1E-2	6.4E-6	1.3E-6	5.9E-4	2.6E-4	1.9E-4
80	3.1E-2	6.3E-6	1.2E-6	5.9E-4	2.6E-4	1.9E-4
81	3.0E-2	6.2E-6	1.2E-6	5.8E-4	2.6E-4	1.9E-4
82	3.0E-2	6.2E-6	1.2E-6	5.8E-4	2.5E-4	1.8E-4
83	3.0E-2	6.1E-6	1.2E-6	5.7E-4	2.5E-4	1.8E-4
84	2.9E-2	6.0E-6	1.2E-6	5.6E-4	2.5E-4	1.8E-4
85	2.9E-2	6.0E-6	1.2E-6	5.6E-4	2.5E-4	1.8E-4
86	2.9E-2	5.9E-6	1.2E-6	5.5E-4	2.4E-4	1.8E-4
87	2.9E-2	5.9E-6	1.2E-6	5.5E-4	2.4E-4	1.8E-4
88	2.8E-2	5.8E-6	1.1E-6	5.4E-4	2.4E-4	1.8E-4
89	2.8E-2	5.8E-6	1.1E-6	5.4E-4	2.4E-4	1.7E-4
90	2.8E-2	5.7E-6	1.1E-6	5.3E-4	2.3E-4	1.7E-4
91	2.7E-2	5.6E-6	1.1E-6	5.3E-4	2.3E-4	1.7E-4
92	2.7E-2	5.6E-6	1.1E-6	5.2E-4	2.3E-4	1.7E-4
93	2.7E-2	5.5E-6	1.1E-6	5.2E-4	2.3E-4	1.7E-4
94	2.7E-2	5.5E-6	1.1E-6	5.1E-4	2.3E-4	1.7E-4
95	2.6E-2	5.4E-6	1.1E-6	5.1E-4	2.2E-4	1.7E-4
96	2.6E-2	5.4E-6	1.1E-6	5.0E-4	2.2E-4	1.7E-4
97	2.6E-2	5.3E-6	1.0E-6	5.0E-4	2.2E-4	1.6E-4
98	2.6E-2	5.3E-6	1.0E-6	4.9E-4	2.2E-4	1.6E-4
99	2.5E-2	5.2E-6	1.0E-6	4.9E-4	2.1E-4	1.6E-4
100	2.5E-2	5.2E-6	1.0E-6	4.8E-4	2.1E-4	1.6E-4
110	2.3E-2	4.7E-6	9.2E-7	4.4E-4	1.9E-4	1.5E-4
120	2.1E-2	4.2E-6	8.3E-7	4.0E-4	1.7E-4	1.4E-4
130	1.9E-2	3.8E-6	7.5E-7	3.6E-4	1.6E-4	1.3E-4
140	1.7E-2	3.5E-6	6.8E-7	3.2E-4	1.4E-4	1.2E-4
150	1.5E-2	3.1E-6	6.2E-7	2.9E-4	1.3E-4	1.1E-4
160	1.4E-2	2.9E-6	5.6E-7	2.7E-4	1.2E-4	1.1E-4
170	1.3E-2	2.6E-6	5.1E-7	2.4E-4	1.1E-4	9.9E-5
180	1.1E-2	2.3E-6	4.6E-7	2.2E-4	9.6E-5	9.3E-5
190	1.0E-2	2.1E-6	4.2E-7	2.0E-4	8.7E-5	8.8E-5
200	9.3E-3	1.9E-6	3.8E-7	1.8E-4	7.9E-5	8.3E-5
210	8.5E-3	1.7E-6	3.4E-7	1.6E-4	7.1E-5	7.9E-5
220	7.7E-3	1.6E-6	3.1E-7	1.5E-4	6.5E-5	7.4E-5
230	7.0E-3	1.4E-6	2.8E-7	1.3E-4	5.9E-5	7.1E-5
240	6.3E-3	1.3E-6	2.5E-7	1.2E-4	5.3E-5	6.7E-5
250	5.7E-3	1.2E-6	2.3E-7	1.1E-4	4.8E-5	6.4E-5
260	5.2E-3	1.1E-6	2.1E-7	9.9E-5	4.4E-5	6.2E-5
270	4.7E-3	9.6E-7	1.9E-7	9.0E-5	3.9E-5	5.9E-5
280	4.3E-3	8.7E-7	1.7E-7	8.1E-5	3.6E-5	5.7E-5
290	3.9E-3	7.9E-7	1.5E-7	7.3E-5	3.2E-5	5.5E-5
300	3.5E-3	7.1E-7	1.4E-7	6.7E-5	2.9E-5	5.3E-5
310	3.2E-3	6.5E-7	1.3E-7	6.0E-5	2.7E-5	5.1E-5
320	2.9E-3	5.9E-7	1.1E-7	5.5E-5	2.4E-5	4.9E-5
330	2.6E-3	5.3E-7	1.0E-7	4.9E-5	2.2E-5	4.8E-5
340	2.4E-3	4.8E-7	9.4E-8	4.5E-5	2.0E-5	4.7E-5
350	2.1E-3	4.4E-7	8.5E-8	4.1E-5	1.8E-5	4.5E-5
360	1.9E-3	3.9E-7	7.7E-8	3.7E-5	1.6E-5	4.4E-5
365	1.9E-3	3.8E-7	7.4E-8	3.5E-5	1.5E-5	4.4E-5
370	1.8E-3	3.6E-7	7.0E-8	3.3E-5	1.5E-5	4.3E-5
380	1.6E-3	3.2E-7	6.3E-8	3.0E-5	1.3E-5	4.2E-5
390	1.5E-3	2.9E-7	5.7E-8	2.7E-5	1.2E-5	4.1E-5
400	1.3E-3	2.7E-7	5.2E-8	2.5E-5	1.1E-5	4.1E-5
410	1.2E-3	2.4E-7	4.7E-8	2.2E-5	9.9E-6	4.0E-5
420	1.1E-3	2.2E-7	4.3E-8	2.0E-5	8.9E-6	3.9E-5
430	9.9E-4	2.0E-7	3.9E-8	1.8E-5	8.1E-6	3.9E-5
440	9.0E-4	1.8E-7	3.5E-8	1.7E-5	7.3E-6	3.8E-5
450	8.2E-4	1.6E-7	3.2E-8	1.5E-5	6.6E-6	3.8E-5
460	7.4E-4	1.5E-7	2.9E-8	1.4E-5	6.0E-6	3.7E-5
470	6.8E-4	1.3E-7	2.6E-8	1.2E-5	5.4E-6	3.7E-5
480	6.2E-4	1.2E-7	2.4E-8	1.1E-5	4.9E-6	3.6E-5
490	5.6E-4	1.1E-7	2.1E-8	1.0E-5	4.5E-6	3.6E-5
500	5.1E-4	9.9E-8	1.9E-8	9.2E-6	4.0E-6	3.6E-5
510	4.7E-4	9.0E-8	1.8E-8	8.3E-6	3.7E-6	3.5E-5
520	4.2E-4	8.1E-8	1.6E-8	7.5E-6	3.3E-6	3.5E-5
530	3.9E-4	7.3E-8	1.4E-8	6.8E-6	3.0E-6	3.5E-5
540	3.5E-4	6.7E-8	1.3E-8	6.2E-6	2.7E-6	3.4E-5
550	3.2E-4	6.0E-8	1.2E-8	5.6E-6	2.5E-6	3.4E-5
560	3.0E-4	5.5E-8	1.1E-8	5.1E-6	2.2E-6	3.4E-5
570	2.7E-4	5.0E-8	9.7E-9	4.6E-6	2.0E-6	3.4E-5
580	2.5E-4	4.5E-8	8.8E-9	4.2E-6	1.8E-6	3.3E-5
590	2.3E-4	4.1E-8	8.0E-9	3.8E-6	1.7E-6	3.3E-5
600	2.1E-4	3.7E-8	7.2E-9	3.4E-6	1.5E-6	3.3E-5
610	1.9E-4	3.3E-8	6.5E-9	3.1E-6	1.4E-6	3.3E-5
620	1.8E-4	3.0E-8	5.9E-9	2.8E-6	1.2E-6	3.3E-5
630	1.6E-4	2.7E-8	5.4E-9	2.5E-6	1.1E-6	3.2E-5
640	1.5E-4	2.5E-8	4.9E-9	2.3E-6	1.0E-6	3.2E-5
650	1.4E-4	2.3E-8	4.4E-9	2.1E-6	9.2E-7	3.2E-5
660	1.3E-4	2.0E-8	4.0E-9	1.9E-6	8.3E-7	3.2E-5
670	1.2E-4	1.9E-8	3.6E-9	1.7E-6	7.5E-7	3.2E-5
680	1.1E-4	1.7E-8	3.3E-9	1.5E-6	6.8E-7	3.2E-5
690	1.0E-4	1.5E-8	3.0E-9	1.4E-6	6.2E-7	3.2E-5
700	9.7E-5	1.4E-8	2.7E-9	1.3E-6	5.6E-7	3.1E-5
710	9.1E-5	1.3E-8	2.5E-9	1.1E-6	5.1E-7	3.1E-5
720	8.5E-5	1.1E-8	2.2E-9	1.0E-6	4.6E-7	3.1E-5
730	8.0E-5	1.0E-8	2.0E-9	9.4E-7	4.1E-7	3.1E-5
740	7.5E-5	9.3E-9	1.8E-9	8.5E-7	3.8E-7	3.1E-5
750	7.1E-5	8.5E-9	1.7E-9	7.7E-7	3.4E-7	3.1E-5
