Radionuclide	C-14
Route of Intake	Inhalation
Material	Aerosols Barium carbonate, fA=0.99
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	5.7E-1	-	-	7.0E-2	6.9E-3	3.8E-3
0.083333	5.0E-1	-	-	4.1E-2	5.2E-3	3.3E-3
0.125	4.4E-1	-	-	2.8E-2	4.0E-3	2.9E-3
0.25	3.2E-1	-	-	1.6E-2	2.1E-3	2.3E-3
0.375	2.5E-1	-	-	1.3E-2	1.5E-3	2.2E-3
0.5	2.0E-1	-	-	1.1E-2	1.1E-3	2.2E-3
0.625	1.6E-1	-	-	9.4E-3	9.2E-4	2.2E-3
0.75	1.3E-1	-	-	8.2E-3	7.5E-4	2.2E-3
0.875	1.0E-1	-	-	7.1E-3	6.2E-4	2.2E-3
1	8.4E-2	8.7E-3	9.2E-4	6.3E-3	5.1E-4	2.2E-3
1.125	6.9E-2	-	-	5.5E-3	4.3E-4	2.2E-3
1.25	5.7E-2	-	-	4.9E-3	3.6E-4	2.2E-3
1.375	4.8E-2	-	-	4.3E-3	3.1E-4	2.2E-3
1.5	4.1E-2	-	-	3.8E-3	2.6E-4	2.2E-3
1.625	3.5E-2	-	-	3.3E-3	2.3E-4	2.2E-3
1.75	3.0E-2	-	-	2.9E-3	2.0E-4	2.2E-3
1.875	2.7E-2	-	-	2.6E-3	1.8E-4	2.2E-3
2	2.4E-2	1.3E-3	2.1E-3	2.3E-3	1.6E-4	2.2E-3
2.25	1.9E-2	-	-	1.8E-3	1.3E-4	2.2E-3
2.5	1.6E-2	-	-	1.4E-3	1.1E-4	2.2E-3
2.75	1.4E-2	-	-	1.0E-3	1.0E-4	2.2E-3
3	1.3E-2	3.0E-4	1.2E-3	8.0E-4	9.1E-5	2.2E-3
3.25	1.2E-2	-	-	6.3E-4	8.4E-5	2.2E-3
