Radionuclide	Cl-36
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
120	6.1E-4	3.6E-5	3.9E-7	1.3E-5	9.6E-6
130	3.4E-4	2.0E-5	2.2E-7	7.5E-6	5.4E-6
140	1.9E-4	1.1E-5	1.2E-7	4.2E-6	3.0E-6
150	1.1E-4	6.3E-6	6.8E-8	2.3E-6	1.7E-6
160	5.9E-5	3.5E-6	3.8E-8	1.3E-6	9.4E-7
170	3.3E-5	2.0E-6	2.1E-8	7.3E-7	5.2E-7
180	1.8E-5	1.1E-6	1.2E-8	4.1E-7	2.9E-7
190	1.0E-5	6.1E-7	6.6E-9	2.3E-7	1.6E-7
200	5.8E-6	3.4E-7	3.7E-9	1.3E-7	9.1E-8
210	3.2E-6	1.9E-7	2.1E-9	7.1E-8	5.1E-8
220	1.8E-6	1.1E-7	1.2E-9	4.0E-8	2.8E-8
230	1.0E-6	5.9E-8	6.5E-10	2.2E-8	1.6E-8
240	5.6E-7	3.3E-8	3.6E-10	1.2E-8	8.9E-9
250	3.1E-7	1.9E-8	2.0E-10	6.9E-9	4.9E-9
260	1.7E-7	1.0E-8	1.1E-10	3.9E-9	2.8E-9
270	9.7E-8	5.8E-9	-	2.2E-9	1.5E-9
280	5.4E-8	3.2E-9	-	1.2E-9	8.6E-10
290	3.0E-8	1.8E-9	-	6.7E-10	4.8E-10
300	1.7E-8	1.0E-9	-	3.7E-10	2.7E-10
310	9.5E-9	5.6E-10	-	2.1E-10	1.5E-10
320	5.3E-9	3.1E-10	-	1.2E-10	-
330	2.9E-9	1.8E-10	-	-	-
340	1.6E-9	-	-	-	-
350	9.2E-10	-	-	-	-
360	5.1E-10	-	-	-	-
365	3.8E-10	-	-	-	-
370	2.9E-10	-	-	-	-
380	1.6E-10	-	-	-	-
