Radionuclide	Cl-36
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
9.5	1.3E-1	-	-	6.4E-3	1.6E-2
10	1.3E-1	6.5E-3	2.7E-3	6.0E-3	1.5E-2
11	1.2E-1	6.1E-3	2.2E-3	5.2E-3	1.3E-2
12	1.1E-1	5.8E-3	1.8E-3	4.5E-3	1.1E-2
13	1.0E-1	5.5E-3	1.5E-3	4.0E-3	9.9E-3
14	9.7E-2	5.2E-3	1.2E-3	3.5E-3	8.8E-3
15	9.1E-2	4.9E-3	9.9E-4	3.1E-3	7.9E-3
16	8.6E-2	4.7E-3	8.1E-4	2.8E-3	7.1E-3
17	8.1E-2	4.4E-3	6.7E-4	2.5E-3	6.5E-3
18	7.6E-2	4.2E-3	5.5E-4	2.2E-3	5.9E-3
19	7.2E-2	3.9E-3	4.6E-4	2.0E-3	5.5E-3
20	6.8E-2	3.7E-3	3.8E-4	1.8E-3	5.1E-3
21	6.4E-2	3.5E-3	3.1E-4	1.7E-3	4.8E-3
22	6.0E-2	3.3E-3	2.6E-4	1.5E-3	4.5E-3
23	5.7E-2	3.1E-3	2.2E-4	1.4E-3	4.3E-3
24	5.4E-2	3.0E-3	1.8E-4	1.3E-3	4.1E-3
25	5.1E-2	2.8E-3	1.5E-4	1.2E-3	3.9E-3
26	4.8E-2	2.6E-3	1.3E-4	1.1E-3	3.8E-3
27	4.5E-2	2.5E-3	1.1E-4	1.0E-3	3.7E-3
28	4.3E-2	2.4E-3	9.4E-5	9.7E-4	3.6E-3
29	4.1E-2	2.2E-3	8.1E-5	9.0E-4	3.5E-3
30	3.9E-2	2.1E-3	7.0E-5	8.4E-4	3.4E-3
31	3.7E-2	2.0E-3	6.0E-5	7.9E-4	3.3E-3
32	3.5E-2	1.9E-3	5.3E-5	7.4E-4	3.2E-3
33	3.3E-2	1.8E-3	4.6E-5	6.9E-4	3.2E-3
34	3.1E-2	1.7E-3	4.1E-5	6.5E-4	3.1E-3
35	2.9E-2	1.6E-3	3.6E-5	6.1E-4	3.0E-3
36	2.8E-2	1.5E-3	3.2E-5	5.8E-4	3.0E-3
37	2.7E-2	1.4E-3	2.9E-5	5.4E-4	2.9E-3
38	2.5E-2	1.3E-3	2.6E-5	5.1E-4	2.9E-3
39	2.4E-2	1.2E-3	2.4E-5	4.8E-4	2.8E-3
40	2.3E-2	1.2E-3	2.2E-5	4.5E-4	2.8E-3
41	2.2E-2	1.1E-3	2.0E-5	4.3E-4	2.8E-3
42	2.1E-2	1.0E-3	1.9E-5	4.0E-4	2.7E-3
43	2.0E-2	9.9E-4	1.7E-5	3.8E-4	2.7E-3
44	1.9E-2	9.4E-4	1.6E-5	3.6E-4	2.7E-3
45	1.8E-2	8.8E-4	1.5E-5	3.4E-4	2.6E-3
46	1.7E-2	8.3E-4	1.4E-5	3.2E-4	2.6E-3
47	1.6E-2	7.9E-4	1.3E-5	3.0E-4	2.6E-3
48	1.5E-2	7.4E-4	1.2E-5	2.8E-4	2.5E-3
49	1.5E-2	7.0E-4	1.2E-5	2.7E-4	2.5E-3
50	1.4E-2	6.6E-4	1.1E-5	2.5E-4	2.5E-3
51	1.3E-2	6.3E-4	1.1E-5	2.4E-4	2.5E-3
52	1.3E-2	5.9E-4	1.0E-5	2.3E-4	2.4E-3
53	1.2E-2	5.6E-4	9.6E-6	2.1E-4	2.4E-3
54	1.2E-2	5.3E-4	9.2E-6	2.0E-4	2.4E-3
55	1.1E-2	5.0E-4	8.8E-6	1.9E-4	2.4E-3
56	1.1E-2	4.7E-4	8.4E-6	1.8E-4	2.3E-3
57	1.0E-2	4.5E-4	8.1E-6	1.7E-4	2.3E-3
58	9.6E-3	4.2E-4	7.8E-6	1.6E-4	2.3E-3
59	9.2E-3	4.0E-4	7.5E-6	1.5E-4	2.3E-3
60	8.9E-3	3.8E-4	7.2E-6	1.5E-4	2.3E-3
61	8.5E-3	3.6E-4	6.9E-6	1.4E-4	2.2E-3
62	8.1E-3	3.4E-4	6.7E-6	1.3E-4	2.2E-3
63	7.8E-3	3.2E-4	6.4E-6	1.2E-4	2.2E-3
64	7.5E-3	3.0E-4	6.2E-6	1.2E-4	2.2E-3
65	7.2E-3	2.8E-4	6.0E-6	1.1E-4	2.2E-3
66	6.9E-3	2.7E-4	5.8E-6	1.1E-4	2.1E-3
67	6.7E-3	2.5E-4	5.6E-6	1.0E-4	2.1E-3
68	6.4E-3	2.4E-4	5.4E-6	9.5E-5	2.1E-3
69	6.2E-3	2.3E-4	5.3E-6	9.0E-5	2.1E-3
70	6.0E-3	2.2E-4	5.1E-6	8.5E-5	2.1E-3
71	5.8E-3	2.0E-4	5.0E-6	8.1E-5	2.1E-3
72	5.6E-3	1.9E-4	4.8E-6	7.7E-5	2.0E-3
73	5.4E-3	1.8E-4	4.7E-6	7.3E-5	2.0E-3
74	5.2E-3	1.7E-4	4.6E-6	6.9E-5	2.0E-3
75	5.0E-3	1.6E-4	4.4E-6	6.6E-5	2.0E-3
76	4.9E-3	1.6E-4	4.3E-6	6.3E-5	2.0E-3
77	4.7E-3	1.5E-4	4.2E-6	6.0E-5	2.0E-3
78	4.6E-3	1.4E-4	4.1E-6	5.7E-5	2.0E-3
79	4.5E-3	1.3E-4	4.0E-6	5.4E-5	1.9E-3
80	4.3E-3	1.3E-4	3.9E-6	5.1E-5	1.9E-3
81	4.2E-3	1.2E-4	3.8E-6	4.9E-5	1.9E-3
82	4.1E-3	1.1E-4	3.7E-6	4.7E-5	1.9E-3
83	4.0E-3	1.1E-4	3.7E-6	4.4E-5	1.9E-3
84	3.9E-3	1.0E-4	3.6E-6	4.2E-5	1.9E-3
85	3.8E-3	9.7E-5	3.5E-6	4.0E-5	1.9E-3
86	3.7E-3	9.2E-5	3.4E-6	3.9E-5	1.8E-3
87	3.6E-3	8.7E-5	3.4E-6	3.7E-5	1.8E-3
88	3.5E-3	8.3E-5	3.3E-6	3.5E-5	1.8E-3
89	3.4E-3	7.9E-5	3.2E-6	3.4E-5	1.8E-3
90	3.3E-3	7.5E-5	3.2E-6	3.2E-5	1.8E-3
91	3.3E-3	7.2E-5	3.1E-6	3.1E-5	1.8E-3
92	3.2E-3	6.8E-5	3.1E-6	2.9E-5	1.8E-3
93	3.1E-3	6.5E-5	3.0E-6	2.8E-5	1.8E-3
94	3.1E-3	6.2E-5	2.9E-6	2.7E-5	1.7E-3
95	3.0E-3	5.9E-5	2.9E-6	2.6E-5	1.7E-3
96	2.9E-3	5.6E-5	2.8E-6	2.5E-5	1.7E-3
97	2.9E-3	5.4E-5	2.8E-6	2.4E-5	1.7E-3
98	2.8E-3	5.1E-5	2.8E-6	2.3E-5	1.7E-3
99	2.8E-3	4.9E-5	2.7E-6	2.2E-5	1.7E-3
100	2.7E-3	4.7E-5	2.7E-6	2.1E-5	1.7E-3
110	2.3E-3	3.0E-5	2.3E-6	1.5E-5	1.6E-3
120	2.1E-3	2.1E-5	2.1E-6	1.1E-5	1.5E-3
130	1.9E-3	1.5E-5	1.9E-6	8.8E-6	1.4E-3
140	1.7E-3	1.2E-5	1.7E-6	7.3E-6	1.3E-3
150	1.6E-3	1.0E-5	1.6E-6	6.4E-6	1.2E-3
160	1.5E-3	8.8E-6	1.4E-6	5.7E-6	1.1E-3
170	1.4E-3	7.8E-6	1.3E-6	5.1E-6	1.0E-3
180	1.3E-3	7.1E-6	1.2E-6	4.7E-6	9.8E-4
190	1.2E-3	6.6E-6	1.1E-6	4.3E-6	9.2E-4
200	1.1E-3	6.1E-6	1.0E-6	4.0E-6	8.7E-4
210	1.1E-3	5.7E-6	9.6E-7	3.7E-6	8.1E-4
220	1.0E-3	5.3E-6	8.9E-7	3.5E-6	7.6E-4
230	9.4E-4	5.0E-6	8.2E-7	3.2E-6	7.2E-4
240	8.9E-4	4.7E-6	7.6E-7	3.0E-6	6.7E-4
250	8.4E-4	4.4E-6	7.0E-7	2.8E-6	6.3E-4
260	7.9E-4	4.1E-6	6.5E-7	2.6E-6	5.9E-4
270	7.4E-4	3.9E-6	6.0E-7	2.4E-6	5.6E-4
280	7.0E-4	3.7E-6	5.5E-7	2.3E-6	5.2E-4
290	6.6E-4	3.4E-6	5.1E-7	2.1E-6	4.9E-4
300	6.2E-4	3.2E-6	4.7E-7	2.0E-6	4.6E-4
310	5.8E-4	3.0E-6	4.4E-7	1.9E-6	4.3E-4
320	5.5E-4	2.9E-6	4.0E-7	1.7E-6	4.1E-4
330	5.2E-4	2.7E-6	3.7E-7	1.6E-6	3.8E-4
340	4.9E-4	2.5E-6	3.4E-7	1.5E-6	3.6E-4
350	4.6E-4	2.4E-6	3.2E-7	1.4E-6	3.4E-4
360	4.3E-4	2.3E-6	2.9E-7	1.3E-6	3.2E-4
365	4.2E-4	2.2E-6	2.8E-7	1.3E-6	3.1E-4
370	4.1E-4	2.1E-6	2.7E-7	1.2E-6	3.0E-4
380	3.9E-4	2.0E-6	2.5E-7	1.2E-6	2.8E-4
390	3.6E-4	1.9E-6	2.3E-7	1.1E-6	2.7E-4
400	3.4E-4	1.8E-6	2.2E-7	1.0E-6	2.5E-4
410	3.2E-4	1.7E-6	2.0E-7	9.5E-7	2.4E-4
420	3.1E-4	1.6E-6	1.8E-7	8.9E-7	2.2E-4
430	2.9E-4	1.5E-6	1.7E-7	8.4E-7	2.1E-4
440	2.7E-4	1.4E-6	1.6E-7	7.8E-7	2.0E-4
450	2.6E-4	1.3E-6	1.5E-7	7.3E-7	1.9E-4
460	2.4E-4	1.3E-6	1.3E-7	6.9E-7	1.8E-4
470	2.3E-4	1.2E-6	1.2E-7	6.5E-7	1.7E-4
480	2.2E-4	1.1E-6	1.2E-7	6.0E-7	1.6E-4
490	2.1E-4	1.1E-6	1.1E-7	5.7E-7	1.5E-4
500	1.9E-4	1.0E-6	9.9E-8	5.3E-7	1.4E-4
510	1.8E-4	9.4E-7	9.1E-8	5.0E-7	1.3E-4
520	1.7E-4	8.9E-7	8.5E-8	4.7E-7	1.2E-4
530	1.6E-4	8.4E-7	7.8E-8	4.4E-7	1.2E-4
540	1.6E-4	7.9E-7	7.2E-8	4.1E-7	1.1E-4
550	1.5E-4	7.5E-7	6.7E-8	3.9E-7	1.1E-4
560	1.4E-4	7.1E-7	6.2E-8	3.7E-7	9.9E-5
570	1.3E-4	6.7E-7	5.7E-8	3.4E-7	9.4E-5
580	1.2E-4	6.3E-7	5.3E-8	3.2E-7	8.9E-5
590	1.2E-4	6.0E-7	4.9E-8	3.0E-7	8.4E-5
600	1.1E-4	5.7E-7	4.6E-8	2.9E-7	7.9E-5
610	1.1E-4	5.4E-7	4.2E-8	2.7E-7	7.5E-5
620	1.0E-4	5.1E-7	3.9E-8	2.5E-7	7.1E-5
630	9.4E-5	4.8E-7	3.6E-8	2.4E-7	6.7E-5
640	8.9E-5	4.5E-7	3.4E-8	2.2E-7	6.3E-5
650	8.5E-5	4.3E-7	3.1E-8	2.1E-7	6.0E-5
660	8.0E-5	4.1E-7	2.9E-8	2.0E-7	5.7E-5
670	7.6E-5	3.9E-7	2.7E-8	1.9E-7	5.4E-5
680	7.2E-5	3.7E-7	2.5E-8	1.8E-7	5.1E-5
690	6.8E-5	3.5E-7	2.3E-8	1.7E-7	4.8E-5
700	6.5E-5	3.3E-7	2.1E-8	1.6E-7	4.5E-5
710	6.1E-5	3.1E-7	2.0E-8	1.5E-7	4.3E-5
720	5.8E-5	2.9E-7	1.8E-8	1.4E-7	4.1E-5
730	5.5E-5	2.8E-7	1.7E-8	1.3E-7	3.9E-5
740	5.2E-5	2.6E-7	1.6E-8	1.2E-7	3.7E-5
750	4.9E-5	2.5E-7	1.5E-8	1.2E-7	3.5E-5
760	4.7E-5	2.4E-7	1.3E-8	1.1E-7	3.3E-5
770	4.4E-5	2.2E-7	1.2E-8	1.0E-7	3.1E-5
780	4.2E-5	2.1E-7	1.2E-8	9.8E-8	2.9E-5
790	4.0E-5	2.0E-7	1.1E-8	9.2E-8	2.8E-5
800	3.8E-5	1.9E-7	1.0E-8	8.7E-8	2.6E-5
810	3.6E-5	1.8E-7	9.3E-9	8.2E-8	2.5E-5
820	3.4E-5	1.7E-7	8.6E-9	7.7E-8	2.4E-5
830	3.2E-5	1.6E-7	8.0E-9	7.3E-8	2.3E-5
840	3.1E-5	1.5E-7	7.4E-9	6.9E-8	2.1E-5
850	2.9E-5	1.5E-7	6.9E-9	6.5E-8	2.0E-5
860	2.8E-5	1.4E-7	6.4E-9	6.2E-8	1.9E-5
870	2.6E-5	1.3E-7	5.9E-9	5.8E-8	1.8E-5
880	2.5E-5	1.3E-7	5.5E-9	5.5E-8	1.7E-5
890	2.4E-5	1.2E-7	5.1E-9	5.2E-8	1.6E-5
900	2.2E-5	1.1E-7	4.8E-9	4.9E-8	1.6E-5
910	2.1E-5	1.1E-7	4.4E-9	4.7E-8	1.5E-5
920	2.0E-5	1.0E-7	4.1E-9	4.4E-8	1.4E-5
930	1.9E-5	9.6E-8	3.8E-9	4.2E-8	1.3E-5
940	1.8E-5	9.1E-8	3.5E-9	3.9E-8	1.3E-5
950	1.7E-5	8.7E-8	3.3E-9	3.7E-8	1.2E-5
960	1.6E-5	8.2E-8	3.1E-9	3.5E-8	1.1E-5
970	1.6E-5	7.8E-8	2.9E-9	3.3E-8	1.1E-5
980	1.5E-5	7.4E-8	2.7E-9	3.2E-8	1.0E-5
990	1.4E-5	7.0E-8	2.5E-9	3.0E-8	9.7E-6
1000	1.3E-5	6.7E-8	2.3E-9	2.8E-8	9.2E-6
1010	1.3E-5	6.3E-8	2.1E-9	2.7E-8	8.7E-6
1020	1.2E-5	6.0E-8	2.0E-9	2.5E-8	8.3E-6
1030	1.1E-5	5.7E-8	1.9E-9	2.4E-8	7.8E-6
1040	1.1E-5	5.4E-8	1.7E-9	2.3E-8	7.4E-6
1050	1.0E-5	5.2E-8	1.6E-9	2.2E-8	7.1E-6
1060	9.8E-6	4.9E-8	1.5E-9	2.0E-8	6.7E-6
1070	9.3E-6	4.7E-8	1.4E-9	1.9E-8	6.4E-6
1080	8.8E-6	4.4E-8	1.3E-9	1.8E-8	6.1E-6
1090	8.4E-6	4.2E-8	1.2E-9	1.7E-8	5.7E-6
1095	8.2E-6	4.1E-8	1.2E-9	1.7E-8	5.6E-6
1100	8.0E-6	4.0E-8	1.1E-9	1.6E-8	5.5E-6
1200	4.8E-6	2.4E-8	5.7E-10	9.7E-9	3.3E-6
1300	2.9E-6	1.4E-8	2.9E-10	5.7E-9	2.0E-6
1400	1.7E-6	8.6E-9	1.5E-10	3.4E-9	1.2E-6
1500	1.0E-6	5.2E-9	-	2.0E-9	7.1E-7
1600	6.3E-7	3.2E-9	-	1.2E-9	4.3E-7
1700	3.8E-7	1.9E-9	-	7.4E-10	2.6E-7
1800	2.3E-7	1.2E-9	-	4.4E-10	1.6E-7
1900	1.4E-7	7.0E-10	-	2.7E-10	9.5E-8
2000	8.5E-8	4.2E-10	-	1.6E-10	5.8E-8
2100	5.2E-8	2.6E-10	-	-	3.5E-8
2200	3.1E-8	1.6E-10	-	-	2.1E-8
2300	1.9E-8	-	-	-	1.3E-8
2400	1.2E-8	-	-	-	7.8E-9
2500	7.0E-9	-	-	-	4.7E-9
2600	4.2E-9	-	-	-	2.9E-9
2700	2.6E-9	-	-	-	1.7E-9
2800	1.6E-9	-	-	-	1.0E-9
2900	9.4E-10	-	-	-	6.4E-10
3000	5.7E-10	-	-	-	3.9E-10
3100	3.5E-10	-	-	-	2.3E-10
3200	2.1E-10	-	-	-	1.4E-10
3300	1.3E-10	-	-	-	-
