Radionuclide	Cl-36
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
36	1.1E-1	1.1E-4	2.8E-4	4.9E-4	1.1E-1
37	1.1E-1	1.0E-4	2.6E-4	4.7E-4	1.1E-1
38	1.1E-1	9.5E-5	2.5E-4	4.5E-4	1.1E-1
39	1.1E-1	9.1E-5	2.5E-4	4.4E-4	1.1E-1
40	1.1E-1	8.6E-5	2.4E-4	4.3E-4	1.1E-1
41	1.1E-1	8.2E-5	2.3E-4	4.2E-4	1.1E-1
42	1.1E-1	7.8E-5	2.3E-4	4.1E-4	1.1E-1
43	1.1E-1	7.5E-5	2.2E-4	4.0E-4	1.1E-1
44	1.1E-1	7.1E-5	2.2E-4	4.0E-4	1.1E-1
45	1.1E-1	6.8E-5	2.2E-4	3.9E-4	1.1E-1
46	1.1E-1	6.5E-5	2.1E-4	3.9E-4	1.1E-1
47	1.1E-1	6.2E-5	2.1E-4	3.8E-4	1.1E-1
48	1.1E-1	5.9E-5	2.1E-4	3.8E-4	1.1E-1
49	1.1E-1	5.6E-5	2.1E-4	3.8E-4	1.1E-1
50	1.1E-1	5.4E-5	2.1E-4	3.7E-4	1.1E-1
51	1.1E-1	5.2E-5	2.1E-4	3.7E-4	1.1E-1
52	1.1E-1	4.9E-5	2.0E-4	3.7E-4	1.1E-1
53	1.1E-1	4.7E-5	2.0E-4	3.6E-4	1.1E-1
54	1.1E-1	4.5E-5	2.0E-4	3.6E-4	1.1E-1
55	1.1E-1	4.4E-5	2.0E-4	3.6E-4	1.1E-1
56	1.1E-1	4.2E-5	2.0E-4	3.6E-4	1.1E-1
57	1.1E-1	4.0E-5	2.0E-4	3.6E-4	1.1E-1
58	1.1E-1	3.9E-5	2.0E-4	3.5E-4	1.1E-1
59	1.1E-1	3.7E-5	2.0E-4	3.5E-4	1.1E-1
60	1.1E-1	3.6E-5	2.0E-4	3.5E-4	1.1E-1
61	1.1E-1	3.4E-5	2.0E-4	3.5E-4	1.0E-1
62	1.1E-1	3.3E-5	2.0E-4	3.5E-4	1.0E-1
63	1.1E-1	3.2E-5	2.0E-4	3.5E-4	1.0E-1
64	1.1E-1	3.1E-5	1.9E-4	3.4E-4	1.0E-1
65	1.1E-1	3.0E-5	1.9E-4	3.4E-4	1.0E-1
66	1.1E-1	2.9E-5	1.9E-4	3.4E-4	1.0E-1
67	1.0E-1	2.8E-5	1.9E-4	3.4E-4	1.0E-1
68	1.0E-1	2.7E-5	1.9E-4	3.4E-4	1.0E-1
69	1.0E-1	2.6E-5	1.9E-4	3.4E-4	1.0E-1
70	1.0E-1	2.5E-5	1.9E-4	3.4E-4	1.0E-1
71	1.0E-1	2.5E-5	1.9E-4	3.3E-4	1.0E-1
72	1.0E-1	2.4E-5	1.9E-4	3.3E-4	1.0E-1
73	1.0E-1	2.3E-5	1.9E-4	3.3E-4	1.0E-1
74	1.0E-1	2.3E-5	1.9E-4	3.3E-4	1.0E-1
75	1.0E-1	2.2E-5	1.9E-4	3.3E-4	1.0E-1
76	1.0E-1	2.1E-5	1.9E-4	3.3E-4	1.0E-1
77	1.0E-1	2.1E-5	1.9E-4	3.3E-4	1.0E-1
78	1.0E-1	2.0E-5	1.9E-4	3.3E-4	1.0E-1
79	1.0E-1	2.0E-5	1.9E-4	3.2E-4	1.0E-1
80	1.0E-1	1.9E-5	1.8E-4	3.2E-4	1.0E-1
81	1.0E-1	1.9E-5	1.8E-4	3.2E-4	1.0E-1
82	1.0E-1	1.9E-5	1.8E-4	3.2E-4	1.0E-1
83	1.0E-1	1.8E-5	1.8E-4	3.2E-4	1.0E-1
84	1.0E-1	1.8E-5	1.8E-4	3.2E-4	1.0E-1
85	1.0E-1	1.8E-5	1.8E-4	3.2E-4	1.0E-1
86	1.0E-1	1.7E-5	1.8E-4	3.2E-4	1.0E-1
87	1.0E-1	1.7E-5	1.8E-4	3.2E-4	1.0E-1
88	1.0E-1	1.7E-5	1.8E-4	3.1E-4	1.0E-1
89	1.0E-1	1.6E-5	1.8E-4	3.1E-4	9.9E-2
90	1.0E-1	1.6E-5	1.8E-4	3.1E-4	9.9E-2
91	1.0E-1	1.6E-5	1.8E-4	3.1E-4	9.9E-2
92	1.0E-1	1.6E-5	1.8E-4	3.1E-4	9.9E-2
93	1.0E-1	1.5E-5	1.8E-4	3.1E-4	9.9E-2
94	9.9E-2	1.5E-5	1.8E-4	3.1E-4	9.8E-2
95	9.9E-2	1.5E-5	1.8E-4	3.1E-4	9.8E-2
96	9.9E-2	1.5E-5	1.8E-4	3.1E-4	9.8E-2
97	9.9E-2	1.5E-5	1.8E-4	3.1E-4	9.8E-2
98	9.9E-2	1.4E-5	1.7E-4	3.0E-4	9.8E-2
99	9.8E-2	1.4E-5	1.7E-4	3.0E-4	9.8E-2
100	9.8E-2	1.4E-5	1.7E-4	3.0E-4	9.7E-2
110	9.6E-2	1.3E-5	1.7E-4	2.9E-4	9.6E-2
120	9.5E-2	1.2E-5	1.6E-4	2.8E-4	9.4E-2
130	9.3E-2	1.2E-5	1.6E-4	2.7E-4	9.2E-2
140	9.1E-2	1.1E-5	1.5E-4	2.7E-4	9.0E-2
150	9.0E-2	1.1E-5	1.5E-4	2.6E-4	8.9E-2
160	8.8E-2	1.1E-5	1.4E-4	2.5E-4	8.7E-2
170	8.6E-2	1.0E-5	1.4E-4	2.4E-4	8.6E-2
180	8.5E-2	1.0E-5	1.4E-4	2.4E-4	8.4E-2
190	8.4E-2	9.9E-6	1.3E-4	2.3E-4	8.3E-2
200	8.2E-2	9.7E-6	1.3E-4	2.2E-4	8.1E-2
210	8.1E-2	9.5E-6	1.2E-4	2.1E-4	8.0E-2
220	8.0E-2	9.3E-6	1.2E-4	2.1E-4	7.9E-2
230	7.8E-2	9.2E-6	1.2E-4	2.0E-4	7.8E-2
240	7.7E-2	9.0E-6	1.1E-4	2.0E-4	7.6E-2
250	7.6E-2	8.8E-6	1.1E-4	1.9E-4	7.5E-2
260	7.5E-2	8.7E-6	1.1E-4	1.8E-4	7.4E-2
270	7.4E-2	8.5E-6	1.0E-4	1.8E-4	7.3E-2
280	7.2E-2	8.4E-6	9.9E-5	1.7E-4	7.2E-2
290	7.1E-2	8.2E-6	9.6E-5	1.7E-4	7.1E-2
300	7.0E-2	8.1E-6	9.3E-5	1.6E-4	7.0E-2
310	6.9E-2	8.0E-6	9.1E-5	1.6E-4	6.9E-2
320	6.8E-2	7.8E-6	8.8E-5	1.5E-4	6.8E-2
330	6.7E-2	7.7E-6	8.5E-5	1.5E-4	6.7E-2
340	6.7E-2	7.6E-6	8.3E-5	1.4E-4	6.6E-2
350	6.6E-2	7.5E-6	8.0E-5	1.4E-4	6.5E-2
360	6.5E-2	7.4E-6	7.8E-5	1.4E-4	6.4E-2
365	6.4E-2	7.3E-6	7.6E-5	1.3E-4	6.4E-2
370	6.4E-2	7.2E-6	7.5E-5	1.3E-4	6.3E-2
380	6.3E-2	7.1E-6	7.3E-5	1.3E-4	6.3E-2
390	6.2E-2	7.0E-6	7.1E-5	1.2E-4	6.2E-2
400	6.2E-2	6.9E-6	6.9E-5	1.2E-4	6.1E-2
410	6.1E-2	6.8E-6	6.6E-5	1.2E-4	6.0E-2
420	6.0E-2	6.7E-6	6.4E-5	1.1E-4	6.0E-2
430	5.9E-2	6.6E-6	6.2E-5	1.1E-4	5.9E-2
440	5.9E-2	6.6E-6	6.1E-5	1.1E-4	5.8E-2
450	5.8E-2	6.5E-6	5.9E-5	1.0E-4	5.8E-2
460	5.7E-2	6.4E-6	5.7E-5	1.0E-4	5.7E-2
470	5.7E-2	6.3E-6	5.5E-5	9.7E-5	5.6E-2
480	5.6E-2	6.2E-6	5.4E-5	9.4E-5	5.6E-2
490	5.6E-2	6.1E-6	5.2E-5	9.1E-5	5.5E-2
500	5.5E-2	6.1E-6	5.0E-5	8.8E-5	5.5E-2
510	5.4E-2	6.0E-6	4.9E-5	8.6E-5	5.4E-2
520	5.4E-2	5.9E-6	4.7E-5	8.3E-5	5.3E-2
530	5.3E-2	5.8E-6	4.6E-5	8.1E-5	5.3E-2
540	5.3E-2	5.8E-6	4.4E-5	7.8E-5	5.2E-2
550	5.2E-2	5.7E-6	4.3E-5	7.6E-5	5.2E-2
560	5.2E-2	5.6E-6	4.2E-5	7.3E-5	5.1E-2
570	5.1E-2	5.6E-6	4.0E-5	7.1E-5	5.1E-2
580	5.1E-2	5.5E-6	3.9E-5	6.9E-5	5.1E-2
590	5.1E-2	5.5E-6	3.8E-5	6.7E-5	5.0E-2
600	5.0E-2	5.4E-6	3.7E-5	6.5E-5	5.0E-2
610	5.0E-2	5.4E-6	3.6E-5	6.3E-5	4.9E-2
620	4.9E-2	5.3E-6	3.5E-5	6.1E-5	4.9E-2
630	4.9E-2	5.3E-6	3.4E-5	5.9E-5	4.8E-2
640	4.9E-2	5.2E-6	3.3E-5	5.8E-5	4.8E-2
650	4.8E-2	5.2E-6	3.2E-5	5.6E-5	4.8E-2
660	4.8E-2	5.1E-6	3.1E-5	5.4E-5	4.7E-2
670	4.7E-2	5.1E-6	3.0E-5	5.3E-5	4.7E-2
680	4.7E-2	5.0E-6	2.9E-5	5.1E-5	4.7E-2
690	4.7E-2	5.0E-6	2.8E-5	5.0E-5	4.6E-2
700	4.6E-2	4.9E-6	2.7E-5	4.8E-5	4.6E-2
710	4.6E-2	4.9E-6	2.6E-5	4.7E-5	4.6E-2
720	4.6E-2	4.8E-6	2.5E-5	4.5E-5	4.5E-2
730	4.6E-2	4.8E-6	2.5E-5	4.4E-5	4.5E-2
740	4.5E-2	4.8E-6	2.4E-5	4.3E-5	4.5E-2
750	4.5E-2	4.7E-6	2.3E-5	4.1E-5	4.5E-2
760	4.5E-2	4.7E-6	2.2E-5	4.0E-5	4.4E-2
770	4.4E-2	4.7E-6	2.2E-5	3.9E-5	4.4E-2
780	4.4E-2	4.6E-6	2.1E-5	3.8E-5	4.4E-2
790	4.4E-2	4.6E-6	2.0E-5	3.7E-5	4.3E-2
800	4.4E-2	4.6E-6	2.0E-5	3.6E-5	4.3E-2
810	4.3E-2	4.5E-6	1.9E-5	3.5E-5	4.3E-2
820	4.3E-2	4.5E-6	1.9E-5	3.4E-5	4.3E-2
830	4.3E-2	4.5E-6	1.8E-5	3.3E-5	4.3E-2
840	4.3E-2	4.4E-6	1.8E-5	3.2E-5	4.2E-2
850	4.3E-2	4.4E-6	1.7E-5	3.1E-5	4.2E-2
860	4.2E-2	4.4E-6	1.7E-5	3.0E-5	4.2E-2
870	4.2E-2	4.4E-6	1.6E-5	2.9E-5	4.2E-2
880	4.2E-2	4.3E-6	1.6E-5	2.8E-5	4.1E-2
890	4.2E-2	4.3E-6	1.5E-5	2.7E-5	4.1E-2
900	4.2E-2	4.3E-6	1.5E-5	2.7E-5	4.1E-2
910	4.1E-2	4.3E-6	1.4E-5	2.6E-5	4.1E-2
920	4.1E-2	4.2E-6	1.4E-5	2.5E-5	4.1E-2
930	4.1E-2	4.2E-6	1.3E-5	2.4E-5	4.1E-2
940	4.1E-2	4.2E-6	1.3E-5	2.4E-5	4.0E-2
950	4.1E-2	4.2E-6	1.2E-5	2.3E-5	4.0E-2
960	4.0E-2	4.2E-6	1.2E-5	2.2E-5	4.0E-2
970	4.0E-2	4.1E-6	1.2E-5	2.2E-5	4.0E-2
980	4.0E-2	4.1E-6	1.1E-5	2.1E-5	4.0E-2
990	4.0E-2	4.1E-6	1.1E-5	2.0E-5	4.0E-2
1000	4.0E-2	4.1E-6	1.1E-5	2.0E-5	3.9E-2
1010	4.0E-2	4.1E-6	1.0E-5	1.9E-5	3.9E-2
1020	4.0E-2	4.0E-6	1.0E-5	1.9E-5	3.9E-2
1030	3.9E-2	4.0E-6	9.8E-6	1.8E-5	3.9E-2
1040	3.9E-2	4.0E-6	9.5E-6	1.8E-5	3.9E-2
1050	3.9E-2	4.0E-6	9.2E-6	1.7E-5	3.9E-2
1060	3.9E-2	4.0E-6	8.9E-6	1.7E-5	3.9E-2
1070	3.9E-2	4.0E-6	8.6E-6	1.6E-5	3.8E-2
1080	3.9E-2	3.9E-6	8.4E-6	1.6E-5	3.8E-2
1090	3.9E-2	3.9E-6	8.1E-6	1.5E-5	3.8E-2
1095	3.9E-2	3.9E-6	8.0E-6	1.5E-5	3.8E-2
1100	3.9E-2	3.9E-6	7.9E-6	1.5E-5	3.8E-2
1200	3.7E-2	3.8E-6	5.8E-6	1.1E-5	3.7E-2
1300	3.7E-2	3.7E-6	4.2E-6	8.6E-6	3.6E-2
1400	3.6E-2	3.6E-6	3.1E-6	6.7E-6	3.6E-2
1500	3.5E-2	3.5E-6	2.3E-6	5.2E-6	3.5E-2
1600	3.5E-2	3.5E-6	1.7E-6	4.2E-6	3.4E-2
1700	3.4E-2	3.4E-6	1.3E-6	3.4E-6	3.4E-2
1800	3.4E-2	3.4E-6	9.3E-7	2.8E-6	3.3E-2
1900	3.3E-2	3.3E-6	6.9E-7	2.4E-6	3.3E-2
2000	3.3E-2	3.3E-6	5.1E-7	2.1E-6	3.3E-2
2100	3.3E-2	3.2E-6	3.8E-7	1.8E-6	3.2E-2
2200	3.2E-2	3.2E-6	2.9E-7	1.7E-6	3.2E-2
2300	3.2E-2	3.2E-6	2.2E-7	1.5E-6	3.2E-2
2400	3.2E-2	3.1E-6	1.7E-7	1.4E-6	3.1E-2
2500	3.1E-2	3.1E-6	1.3E-7	1.4E-6	3.1E-2
2600	3.1E-2	3.1E-6	1.1E-7	1.3E-6	3.1E-2
2700	3.1E-2	3.0E-6	8.5E-8	1.3E-6	3.0E-2
2800	3.0E-2	3.0E-6	7.0E-8	1.2E-6	3.0E-2
2900	3.0E-2	3.0E-6	5.9E-8	1.2E-6	3.0E-2
3000	3.0E-2	2.9E-6	5.1E-8	1.2E-6	2.9E-2
3100	2.9E-2	2.9E-6	4.5E-8	1.1E-6	2.9E-2
3200	2.9E-2	2.9E-6	4.0E-8	1.1E-6	2.9E-2
3300	2.9E-2	2.9E-6	3.7E-8	1.1E-6	2.9E-2
3400	2.9E-2	2.8E-6	3.4E-8	1.1E-6	2.8E-2
3500	2.8E-2	2.8E-6	3.3E-8	1.1E-6	2.8E-2
3600	2.8E-2	2.8E-6	3.1E-8	1.1E-6	2.8E-2
3650	2.8E-2	2.8E-6	3.0E-8	1.1E-6	2.8E-2
4000	2.7E-2	2.7E-6	2.8E-8	1.0E-6	2.7E-2
5000	2.4E-2	2.4E-6	2.4E-8	9.2E-7	2.4E-2
6000	2.2E-2	2.2E-6	2.2E-8	8.3E-7	2.2E-2
7000	2.0E-2	2.0E-6	2.0E-8	7.5E-7	2.0E-2
8000	1.8E-2	1.8E-6	1.8E-8	6.8E-7	1.8E-2
9000	1.6E-2	1.6E-6	1.6E-8	6.2E-7	1.6E-2
10000	1.5E-2	1.5E-6	1.5E-8	5.6E-7	1.5E-2
11000	1.3E-2	1.3E-6	1.3E-8	5.1E-7	1.3E-2
12000	1.2E-2	1.2E-6	1.2E-8	4.6E-7	1.2E-2
13000	1.1E-2	1.1E-6	1.1E-8	4.1E-7	1.1E-2
14000	9.9E-3	9.8E-7	9.8E-9	3.7E-7	9.8E-3
15000	8.9E-3	8.8E-7	8.9E-9	3.4E-7	8.8E-3
16000	8.1E-3	8.0E-7	8.0E-9	3.1E-7	8.0E-3
17000	7.3E-3	7.2E-7	7.2E-9	2.8E-7	7.2E-3
18000	6.6E-3	6.6E-7	6.6E-9	2.5E-7	6.6E-3
18250	6.5E-3	6.4E-7	6.4E-9	2.4E-7	6.4E-3
