Radionuclide	Cl-36
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
120	3.1E-3	2.3E-5	3.9E-6	1.5E-5	2.6E-3
130	2.9E-3	1.9E-5	3.5E-6	1.3E-5	2.4E-3
140	2.7E-3	1.6E-5	3.3E-6	1.2E-5	2.2E-3
150	2.5E-3	1.5E-5	3.0E-6	1.0E-5	2.1E-3
160	2.3E-3	1.3E-5	2.8E-6	9.5E-6	1.9E-3
170	2.2E-3	1.2E-5	2.6E-6	8.8E-6	1.8E-3
180	2.0E-3	1.1E-5	2.4E-6	8.1E-6	1.7E-3
190	1.9E-3	1.0E-5	2.2E-6	7.5E-6	1.6E-3
200	1.8E-3	9.7E-6	2.0E-6	7.0E-6	1.5E-3
210	1.7E-3	9.1E-6	1.9E-6	6.5E-6	1.4E-3
220	1.6E-3	8.5E-6	1.7E-6	6.0E-6	1.3E-3
230	1.5E-3	7.9E-6	1.6E-6	5.6E-6	1.2E-3
240	1.4E-3	7.4E-6	1.5E-6	5.2E-6	1.2E-3
250	1.3E-3	7.0E-6	1.4E-6	4.9E-6	1.1E-3
260	1.2E-3	6.5E-6	1.3E-6	4.5E-6	1.0E-3
270	1.2E-3	6.1E-6	1.2E-6	4.2E-6	9.5E-4
280	1.1E-3	5.7E-6	1.1E-6	3.9E-6	8.9E-4
290	1.0E-3	5.4E-6	9.9E-7	3.7E-6	8.4E-4
300	9.5E-4	5.1E-6	9.1E-7	3.4E-6	7.8E-4
310	9.0E-4	4.7E-6	8.4E-7	3.2E-6	7.4E-4
320	8.4E-4	4.5E-6	7.8E-7	3.0E-6	6.9E-4
330	7.9E-4	4.2E-6	7.2E-7	2.8E-6	6.5E-4
340	7.4E-4	3.9E-6	6.6E-7	2.6E-6	6.1E-4
350	7.0E-4	3.7E-6	6.1E-7	2.4E-6	5.7E-4
360	6.6E-4	3.5E-6	5.7E-7	2.2E-6	5.4E-4
365	6.4E-4	3.4E-6	5.5E-7	2.2E-6	5.2E-4
370	6.2E-4	3.3E-6	5.2E-7	2.1E-6	5.1E-4
380	5.8E-4	3.1E-6	4.8E-7	1.9E-6	4.7E-4
390	5.5E-4	2.9E-6	4.5E-7	1.8E-6	4.5E-4
400	5.2E-4	2.7E-6	4.1E-7	1.7E-6	4.2E-4
410	4.9E-4	2.5E-6	3.8E-7	1.6E-6	3.9E-4
420	4.6E-4	2.4E-6	3.5E-7	1.5E-6	3.7E-4
430	4.3E-4	2.3E-6	3.3E-7	1.4E-6	3.5E-4
440	4.1E-4	2.1E-6	3.0E-7	1.3E-6	3.3E-4
450	3.8E-4	2.0E-6	2.8E-7	1.2E-6	3.1E-4
460	3.6E-4	1.9E-6	2.6E-7	1.1E-6	2.9E-4
470	3.4E-4	1.8E-6	2.4E-7	1.1E-6	2.7E-4
480	3.2E-4	1.7E-6	2.2E-7	9.9E-7	2.6E-4
490	3.0E-4	1.6E-6	2.0E-7	9.2E-7	2.4E-4
500	2.9E-4	1.5E-6	1.9E-7	8.6E-7	2.3E-4
510	2.7E-4	1.4E-6	1.7E-7	8.1E-7	2.2E-4
520	2.5E-4	1.3E-6	1.6E-7	7.6E-7	2.0E-4
530	2.4E-4	1.2E-6	1.5E-7	7.1E-7	1.9E-4
540	2.3E-4	1.2E-6	1.4E-7	6.6E-7	1.8E-4
550	2.1E-4	1.1E-6	1.3E-7	6.2E-7	1.7E-4
560	2.0E-4	1.0E-6	1.2E-7	5.8E-7	1.6E-4
570	1.9E-4	9.8E-7	1.1E-7	5.5E-7	1.5E-4
580	1.8E-4	9.3E-7	1.0E-7	5.1E-7	1.4E-4
590	1.7E-4	8.7E-7	9.3E-8	4.8E-7	1.4E-4
600	1.6E-4	8.3E-7	8.6E-8	4.5E-7	1.3E-4
610	1.5E-4	7.8E-7	8.0E-8	4.2E-7	1.2E-4
620	1.4E-4	7.4E-7	7.4E-8	4.0E-7	1.1E-4
630	1.4E-4	7.0E-7	6.8E-8	3.7E-7	1.1E-4
640	1.3E-4	6.6E-7	6.3E-8	3.5E-7	1.0E-4
650	1.2E-4	6.2E-7	5.9E-8	3.3E-7	9.6E-5
660	1.1E-4	5.9E-7	5.4E-8	3.1E-7	9.1E-5
670	1.1E-4	5.5E-7	5.0E-8	2.9E-7	8.6E-5
680	1.0E-4	5.2E-7	4.6E-8	2.7E-7	8.1E-5
690	9.7E-5	5.0E-7	4.3E-8	2.5E-7	7.7E-5
700	9.2E-5	4.7E-7	4.0E-8	2.4E-7	7.3E-5
710	8.7E-5	4.4E-7	3.7E-8	2.2E-7	6.9E-5
720	8.2E-5	4.2E-7	3.4E-8	2.1E-7	6.5E-5
730	7.8E-5	4.0E-7	3.2E-8	2.0E-7	6.1E-5
740	7.4E-5	3.8E-7	2.9E-8	1.9E-7	5.8E-5
750	7.0E-5	3.5E-7	2.7E-8	1.8E-7	5.5E-5
760	6.6E-5	3.4E-7	2.5E-8	1.7E-7	5.2E-5
770	6.3E-5	3.2E-7	2.3E-8	1.6E-7	4.9E-5
780	5.9E-5	3.0E-7	2.2E-8	1.5E-7	4.7E-5
790	5.6E-5	2.8E-7	2.0E-8	1.4E-7	4.4E-5
800	5.3E-5	2.7E-7	1.8E-8	1.3E-7	4.2E-5
810	5.0E-5	2.6E-7	1.7E-8	1.2E-7	4.0E-5
820	4.8E-5	2.4E-7	1.6E-8	1.2E-7	3.7E-5
830	4.5E-5	2.3E-7	1.5E-8	1.1E-7	3.6E-5
840	4.3E-5	2.2E-7	1.4E-8	1.0E-7	3.4E-5
850	4.1E-5	2.1E-7	1.3E-8	9.7E-8	3.2E-5
860	3.8E-5	1.9E-7	1.2E-8	9.1E-8	3.0E-5
870	3.6E-5	1.8E-7	1.1E-8	8.6E-8	2.9E-5
880	3.5E-5	1.7E-7	1.0E-8	8.1E-8	2.7E-5
890	3.3E-5	1.7E-7	9.3E-9	7.6E-8	2.6E-5
900	3.1E-5	1.6E-7	8.7E-9	7.2E-8	2.4E-5
910	2.9E-5	1.5E-7	8.0E-9	6.8E-8	2.3E-5
920	2.8E-5	1.4E-7	7.5E-9	6.4E-8	2.2E-5
930	2.7E-5	1.3E-7	6.9E-9	6.1E-8	2.1E-5
940	2.5E-5	1.3E-7	6.4E-9	5.7E-8	2.0E-5
950	2.4E-5	1.2E-7	6.0E-9	5.4E-8	1.9E-5
960	2.3E-5	1.1E-7	5.5E-9	5.1E-8	1.8E-5
970	2.1E-5	1.1E-7	5.1E-9	4.8E-8	1.7E-5
980	2.0E-5	1.0E-7	4.8E-9	4.6E-8	1.6E-5
990	1.9E-5	9.7E-8	4.4E-9	4.3E-8	1.5E-5
1000	1.8E-5	9.2E-8	4.1E-9	4.1E-8	1.4E-5
1010	1.7E-5	8.8E-8	3.8E-9	3.8E-8	1.4E-5
1020	1.7E-5	8.3E-8	3.5E-9	3.6E-8	1.3E-5
1030	1.6E-5	7.9E-8	3.3E-9	3.4E-8	1.2E-5
1040	1.5E-5	7.5E-8	3.1E-9	3.3E-8	1.2E-5
1050	1.4E-5	7.1E-8	2.8E-9	3.1E-8	1.1E-5
1060	1.3E-5	6.7E-8	2.6E-9	2.9E-8	1.0E-5
1070	1.3E-5	6.4E-8	2.5E-9	2.8E-8	9.9E-6
1080	1.2E-5	6.1E-8	2.3E-9	2.6E-8	9.4E-6
1090	1.1E-5	5.8E-8	2.1E-9	2.5E-8	8.9E-6
1095	1.1E-5	5.6E-8	2.1E-9	2.4E-8	8.7E-6
1100	1.1E-5	5.5E-8	2.0E-9	2.3E-8	8.5E-6
1200	6.5E-6	3.3E-8	9.7E-10	1.4E-8	5.0E-6
1300	3.9E-6	1.9E-8	4.8E-10	7.9E-9	3.0E-6
1400	2.3E-6	1.2E-8	2.5E-10	4.7E-9	1.8E-6
1500	1.4E-6	7.0E-9	1.3E-10	2.8E-9	1.1E-6
1600	8.5E-7	4.2E-9	-	1.7E-9	6.6E-7
1700	5.2E-7	2.6E-9	-	1.0E-9	4.0E-7
1800	3.1E-7	1.6E-9	-	6.0E-10	2.4E-7
1900	1.9E-7	9.4E-10	-	3.6E-10	1.5E-7
2000	1.1E-7	5.7E-10	-	2.2E-10	8.8E-8
2100	6.9E-8	3.4E-10	-	1.3E-10	5.3E-8
2200	4.2E-8	2.1E-10	-	-	3.2E-8
2300	2.5E-8	1.3E-10	-	-	2.0E-8
2400	1.5E-8	-	-	-	1.2E-8
2500	9.4E-9	-	-	-	7.2E-9
2600	5.7E-9	-	-	-	4.4E-9
2700	3.4E-9	-	-	-	2.6E-9
2800	2.1E-9	-	-	-	1.6E-9
2900	1.3E-9	-	-	-	9.7E-10
3000	7.7E-10	-	-	-	5.9E-10
3100	4.7E-10	-	-	-	3.6E-10
3200	2.8E-10	-	-	-	2.2E-10
3300	1.7E-10	-	-	-	1.3E-10
3400	1.0E-10	-	-	-	-
