Radionuclide	Cl-36
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
18	3.0E-1	1.8E-2	2.0E-4	6.7E-3	4.8E-3
19	2.9E-1	1.7E-2	1.8E-4	6.3E-3	4.5E-3
20	2.7E-1	1.6E-2	1.7E-4	5.9E-3	4.3E-3
21	2.5E-1	1.5E-2	1.6E-4	5.6E-3	4.0E-3
22	2.4E-1	1.4E-2	1.5E-4	5.3E-3	3.8E-3
23	2.3E-1	1.3E-2	1.5E-4	5.0E-3	3.6E-3
24	2.1E-1	1.3E-2	1.4E-4	4.7E-3	3.4E-3
25	2.0E-1	1.2E-2	1.3E-4	4.4E-3	3.2E-3
26	1.9E-1	1.1E-2	1.2E-4	4.2E-3	3.0E-3
27	1.8E-1	1.1E-2	1.2E-4	4.0E-3	2.8E-3
28	1.7E-1	1.0E-2	1.1E-4	3.7E-3	2.7E-3
29	1.6E-1	9.4E-3	1.0E-4	3.5E-3	2.5E-3
30	1.5E-1	8.9E-3	9.7E-5	3.3E-3	2.4E-3
31	1.4E-1	8.4E-3	9.1E-5	3.1E-3	2.2E-3
32	1.3E-1	7.9E-3	8.6E-5	3.0E-3	2.1E-3
33	1.3E-1	7.5E-3	8.1E-5	2.8E-3	2.0E-3
34	1.2E-1	7.1E-3	7.7E-5	2.6E-3	1.9E-3
35	1.1E-1	6.7E-3	7.2E-5	2.5E-3	1.8E-3
36	1.1E-1	6.3E-3	6.8E-5	2.3E-3	1.7E-3
37	1.0E-1	5.9E-3	6.4E-5	2.2E-3	1.6E-3
38	9.4E-2	5.6E-3	6.1E-5	2.1E-3	1.5E-3
39	8.9E-2	5.3E-3	5.7E-5	2.0E-3	1.4E-3
40	8.4E-2	5.0E-3	5.4E-5	1.9E-3	1.3E-3
41	7.9E-2	4.7E-3	5.1E-5	1.7E-3	1.3E-3
42	7.5E-2	4.4E-3	4.8E-5	1.6E-3	1.2E-3
43	7.0E-2	4.2E-3	4.5E-5	1.6E-3	1.1E-3
44	6.6E-2	3.9E-3	4.3E-5	1.5E-3	1.1E-3
45	6.3E-2	3.7E-3	4.0E-5	1.4E-3	9.9E-4
46	5.9E-2	3.5E-3	3.8E-5	1.3E-3	9.4E-4
47	5.6E-2	3.3E-3	3.6E-5	1.2E-3	8.8E-4
48	5.3E-2	3.1E-3	3.4E-5	1.2E-3	8.3E-4
49	5.0E-2	2.9E-3	3.2E-5	1.1E-3	7.9E-4
50	4.7E-2	2.8E-3	3.0E-5	1.0E-3	7.4E-4
51	4.4E-2	2.6E-3	2.9E-5	9.8E-4	7.0E-4
52	4.2E-2	2.5E-3	2.7E-5	9.2E-4	6.6E-4
53	3.9E-2	2.3E-3	2.5E-5	8.7E-4	6.2E-4
54	3.7E-2	2.2E-3	2.4E-5	8.2E-4	5.9E-4
55	3.5E-2	2.1E-3	2.3E-5	7.7E-4	5.5E-4
56	3.3E-2	2.0E-3	2.1E-5	7.3E-4	5.2E-4
57	3.1E-2	1.8E-3	2.0E-5	6.9E-4	4.9E-4
58	2.9E-2	1.7E-3	1.9E-5	6.5E-4	4.6E-4
59	2.8E-2	1.6E-3	1.8E-5	6.1E-4	4.4E-4
60	2.6E-2	1.6E-3	1.7E-5	5.8E-4	4.1E-4
61	2.5E-2	1.5E-3	1.6E-5	5.4E-4	3.9E-4
62	2.3E-2	1.4E-3	1.5E-5	5.1E-4	3.7E-4
63	2.2E-2	1.3E-3	1.4E-5	4.8E-4	3.5E-4
64	2.1E-2	1.2E-3	1.3E-5	4.6E-4	3.3E-4
65	2.0E-2	1.2E-3	1.3E-5	4.3E-4	3.1E-4
66	1.8E-2	1.1E-3	1.2E-5	4.1E-4	2.9E-4
67	1.7E-2	1.0E-3	1.1E-5	3.8E-4	2.8E-4
68	1.6E-2	9.7E-4	1.1E-5	3.6E-4	2.6E-4
69	1.5E-2	9.2E-4	1.0E-5	3.4E-4	2.4E-4
70	1.5E-2	8.7E-4	9.4E-6	3.2E-4	2.3E-4
71	1.4E-2	8.2E-4	8.9E-6	3.0E-4	2.2E-4
72	1.3E-2	7.7E-4	8.4E-6	2.9E-4	2.1E-4
73	1.2E-2	7.3E-4	7.9E-6	2.7E-4	1.9E-4
74	1.2E-2	6.9E-4	7.5E-6	2.6E-4	1.8E-4
75	1.1E-2	6.5E-4	7.0E-6	2.4E-4	1.7E-4
76	1.0E-2	6.1E-4	6.6E-6	2.3E-4	1.6E-4
77	9.7E-3	5.8E-4	6.3E-6	2.1E-4	1.5E-4
78	9.2E-3	5.4E-4	5.9E-6	2.0E-4	1.4E-4
79	8.6E-3	5.1E-4	5.6E-6	1.9E-4	1.4E-4
80	8.1E-3	4.8E-4	5.3E-6	1.8E-4	1.3E-4
81	7.7E-3	4.6E-4	5.0E-6	1.7E-4	1.2E-4
82	7.3E-3	4.3E-4	4.7E-6	1.6E-4	1.1E-4
83	6.8E-3	4.1E-4	4.4E-6	1.5E-4	1.1E-4
84	6.5E-3	3.8E-4	4.2E-6	1.4E-4	1.0E-4
85	6.1E-3	3.6E-4	3.9E-6	1.3E-4	9.6E-5
86	5.7E-3	3.4E-4	3.7E-6	1.3E-4	9.1E-5
87	5.4E-3	3.2E-4	3.5E-6	1.2E-4	8.6E-5
88	5.1E-3	3.0E-4	3.3E-6	1.1E-4	8.1E-5
89	4.8E-3	2.9E-4	3.1E-6	1.1E-4	7.6E-5
90	4.6E-3	2.7E-4	2.9E-6	1.0E-4	7.2E-5
91	4.3E-3	2.5E-4	2.8E-6	9.5E-5	6.8E-5
92	4.0E-3	2.4E-4	2.6E-6	8.9E-5	6.4E-5
93	3.8E-3	2.3E-4	2.5E-6	8.4E-5	6.0E-5
94	3.6E-3	2.1E-4	2.3E-6	8.0E-5	5.7E-5
95	3.4E-3	2.0E-4	2.2E-6	7.5E-5	5.4E-5
96	3.2E-3	1.9E-4	2.1E-6	7.1E-5	5.1E-5
97	3.0E-3	1.8E-4	2.0E-6	6.7E-5	4.8E-5
98	2.9E-3	1.7E-4	1.8E-6	6.3E-5	4.5E-5
99	2.7E-3	1.6E-4	1.7E-6	5.9E-5	4.3E-5
100	2.5E-3	1.5E-4	1.6E-6	5.6E-5	4.0E-5
110	1.4E-3	8.4E-5	9.2E-7	3.1E-5	2.2E-5
120	7.9E-4	4.7E-5	5.1E-7	1.7E-5	1.3E-5
130	4.4E-4	2.6E-5	2.9E-7	9.8E-6	7.0E-6
140	2.5E-4	1.5E-5	1.6E-7	5.5E-6	3.9E-6
150	1.4E-4	8.2E-6	8.9E-8	3.0E-6	2.2E-6
160	7.7E-5	4.6E-6	5.0E-8	1.7E-6	1.2E-6
170	4.3E-5	2.6E-6	2.8E-8	9.5E-7	6.8E-7
180	2.4E-5	1.4E-6	1.5E-8	5.3E-7	3.8E-7
190	1.3E-5	8.0E-7	8.7E-9	3.0E-7	2.1E-7
200	7.5E-6	4.4E-7	4.8E-9	1.7E-7	1.2E-7
210	4.2E-6	2.5E-7	2.7E-9	9.2E-8	6.6E-8
220	2.3E-6	1.4E-7	1.5E-9	5.2E-8	3.7E-8
230	1.3E-6	7.7E-8	8.4E-10	2.9E-8	2.1E-8
240	7.3E-7	4.3E-8	4.7E-10	1.6E-8	1.2E-8
250	4.1E-7	2.4E-8	2.6E-10	9.0E-9	6.4E-9
260	2.3E-7	1.3E-8	1.5E-10	5.0E-9	3.6E-9
270	1.3E-7	7.5E-9	-	2.8E-9	2.0E-9
280	7.1E-8	4.2E-9	-	1.6E-9	1.1E-9
290	3.9E-8	2.3E-9	-	8.7E-10	6.3E-10
300	2.2E-8	1.3E-9	-	4.9E-10	3.5E-10
310	1.2E-8	7.3E-10	-	2.7E-10	1.9E-10
320	6.9E-9	4.1E-10	-	1.5E-10	1.1E-10
330	3.8E-9	2.3E-10	-	-	-
340	2.1E-9	1.3E-10	-	-	-
350	1.2E-9	-	-	-	-
360	6.7E-10	-	-	-	-
365	5.0E-10	-	-	-	-
370	3.7E-10	-	-	-	-
380	2.1E-10	-	-	-	-
390	1.2E-10	-	-	-	-
