Radionuclide	Rb-81m
Route of Intake	Injection
Material	Injection, fA=0.99
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.6E-1	4.5E-3	9.7E-3	3.9E-2
0.083333	6.5E-2	1.1E-3	2.8E-3	8.6E-3
0.125	1.7E-2	2.7E-4	7.6E-4	1.9E-3
0.25	2.8E-4	4.2E-6	1.5E-5	2.4E-5
0.375	4.6E-6	6.5E-8	2.6E-7	3.4E-7
0.5	7.7E-8	1.0E-9	4.5E-9	5.0E-9
0.625	1.3E-9	-	-	-
