Radionuclide	Rb-81m
Route of Intake	Ingestion
Material	All forms, fA=0.99
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.6E-1	1.2E-1	5.0E-3	2.2E-2
0.083333	6.5E-2	1.4E-2	2.0E-3	7.7E-3
0.125	1.7E-2	1.7E-3	6.4E-4	2.0E-3
0.25	2.8E-4	8.7E-6	1.4E-5	2.7E-5
0.375	4.6E-6	1.1E-7	2.5E-7	3.6E-7
0.5	7.7E-8	1.8E-9	4.4E-9	5.2E-9
0.625	1.3E-9	-	-	-
