Radionuclide	Bi-210
Route of Intake	Ingestion
Material	All forms, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.9E-1	-	-	9.9E-1	1.1E-4	4.5E-4
0.083333	9.9E-1	-	-	9.8E-1	3.5E-4	1.7E-3
0.125	9.8E-1	-	-	9.6E-1	6.5E-4	3.4E-3
0.25	9.6E-1	-	-	9.3E-1	1.5E-3	8.2E-3
0.375	9.3E-1	-	-	9.0E-1	1.9E-3	1.1E-2
0.5	9.0E-1	-	-	8.6E-1	2.1E-3	1.2E-2
0.625	8.5E-1	-	-	8.2E-1	2.2E-3	1.2E-2
0.75	8.0E-1	-	-	7.7E-1	2.2E-3	1.2E-2
0.875	7.4E-1	-	-	7.1E-1	2.2E-3	1.2E-2
1	6.8E-1	1.3E-2	1.8E-1	6.5E-1	2.1E-3	1.1E-2
1.125	6.1E-1	-	-	5.9E-1	2.1E-3	1.1E-2
1.25	5.5E-1	-	-	5.2E-1	2.1E-3	1.1E-2
1.375	4.9E-1	-	-	4.6E-1	2.0E-3	1.0E-2
1.5	4.3E-1	-	-	4.1E-1	2.0E-3	9.8E-3
1.625	3.8E-1	-	-	3.6E-1	2.0E-3	9.4E-3
1.75	3.3E-1	-	-	3.1E-1	1.9E-3	9.1E-3
1.875	2.8E-1	-	-	2.6E-1	1.9E-3	8.7E-3
2	2.4E-1	3.9E-3	3.4E-1	2.3E-1	1.8E-3	8.4E-3
2.25	1.8E-1	-	-	1.6E-1	1.8E-3	7.8E-3
2.5	1.3E-1	-	-	1.2E-1	1.7E-3	7.3E-3
2.75	9.4E-2	-	-	8.0E-2	1.6E-3	6.8E-3
3	6.8E-2	1.8E-3	1.4E-1	5.6E-2	1.6E-3	6.3E-3
3.25	5.0E-2	-	-	3.8E-2	1.5E-3	5.9E-3
3.5	3.7E-2	-	-	2.6E-2	1.5E-3	5.5E-3
3.75	2.8E-2	-	-	1.8E-2	1.4E-3	5.2E-3
4	2.2E-2	8.9E-4	3.7E-2	1.2E-2	1.3E-3	4.9E-3
4.25	1.7E-2	-	-	8.2E-3	1.3E-3	4.6E-3
4.5	1.4E-2	-	-	5.6E-3	1.2E-3	4.3E-3
4.75	1.2E-2	-	-	3.9E-3	1.2E-3	4.0E-3
5	1.0E-2	4.7E-4	8.1E-3	2.8E-3	1.1E-3	3.8E-3
5.5	8.1E-3	-	-	1.5E-3	1.1E-3	3.4E-3
6	6.8E-3	2.8E-4	1.8E-3	8.8E-4	9.8E-4	3.0E-3
6.5	5.9E-3	-	-	5.9E-4	9.0E-4	2.7E-3
7	5.2E-3	1.8E-4	5.2E-4	4.3E-4	8.3E-4	2.4E-3
7.5	4.7E-3	-	-	3.3E-4	7.7E-4	2.1E-3
8	4.2E-3	1.3E-4	2.3E-4	2.6E-4	7.1E-4	1.9E-3
8.5	3.8E-3	-	-	2.2E-4	6.6E-4	1.7E-3
9	3.4E-3	9.9E-5	1.4E-4	1.8E-4	6.1E-4	1.6E-3
9.5	3.1E-3	-	-	1.5E-4	5.6E-4	1.4E-3
10	2.8E-3	7.8E-5	9.0E-5	1.3E-4	5.2E-4	1.3E-3
11	2.3E-3	6.3E-5	6.3E-5	9.4E-5	4.4E-4	1.0E-3
12	1.9E-3	5.1E-5	4.5E-5	7.1E-5	3.8E-4	8.5E-4
13	1.6E-3	4.2E-5	3.3E-5	5.4E-5	3.2E-4	7.0E-4
14	1.3E-3	3.5E-5	2.5E-5	4.2E-5	2.7E-4	5.7E-4
15	1.1E-3	2.9E-5	1.9E-5	3.3E-5	2.3E-4	4.7E-4
16	9.3E-4	2.4E-5	1.5E-5	2.6E-5	2.0E-4	3.9E-4
17	7.8E-4	2.0E-5	1.2E-5	2.1E-5	1.7E-4	3.2E-4
18	6.5E-4	1.6E-5	9.2E-6	1.7E-5	1.4E-4	2.7E-4
