Radionuclide	Ra-223
Route of Intake	Injection
Material	Injection, fA=0.2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	3.2E-1	2.5E-1	6.5E-2
0.083333	9.9E-1	-	-	3.5E-1	2.7E-1	6.6E-2
0.125	9.8E-1	-	-	3.7E-1	2.8E-1	6.8E-2
0.25	9.7E-1	-	-	4.1E-1	3.0E-1	7.1E-2
0.375	9.5E-1	-	-	4.4E-1	3.0E-1	7.0E-2
0.5	9.3E-1	-	-	4.4E-1	3.0E-1	6.9E-2
0.625	9.0E-1	-	-	4.4E-1	2.9E-1	6.6E-2
0.75	8.7E-1	-	-	4.3E-1	2.9E-1	6.4E-2
0.875	8.4E-1	-	-	4.1E-1	2.8E-1	6.1E-2
1	8.0E-1	1.4E-2	1.3E-1	3.9E-1	2.7E-1	5.8E-2
1.125	7.6E-1	-	-	3.7E-1	2.6E-1	5.5E-2
1.25	7.2E-1	-	-	3.5E-1	2.5E-1	5.3E-2
1.375	6.8E-1	-	-	3.3E-1	2.4E-1	5.0E-2
1.5	6.5E-1	-	-	3.0E-1	2.4E-1	4.7E-2
1.625	6.1E-1	-	-	2.8E-1	2.3E-1	4.5E-2
1.75	5.8E-1	-	-	2.6E-1	2.2E-1	4.3E-2
1.875	5.5E-1	-	-	2.4E-1	2.2E-1	4.1E-2
2	5.2E-1	2.4E-3	2.3E-1	2.2E-1	2.1E-1	3.9E-2
2.25	4.6E-1	-	-	1.9E-1	2.0E-1	3.5E-2
2.5	4.2E-1	-	-	1.6E-1	1.9E-1	3.2E-2
2.75	3.8E-1	-	-	1.4E-1	1.8E-1	2.8E-2
3	3.4E-1	1.5E-3	1.4E-1	1.2E-1	1.7E-1	2.6E-2
3.25	3.1E-1	-	-	1.0E-1	1.6E-1	2.3E-2
3.5	2.9E-1	-	-	9.0E-2	1.5E-1	2.1E-2
3.75	2.7E-1	-	-	8.0E-2	1.4E-1	1.9E-2
4	2.5E-1	1.0E-3	7.7E-2	7.0E-2	1.4E-1	1.7E-2
4.25	2.3E-1	-	-	6.2E-2	1.3E-1	1.5E-2
4.5	2.1E-1	-	-	5.6E-2	1.2E-1	1.4E-2
4.75	2.0E-1	-	-	5.0E-2	1.2E-1	1.3E-2
5	1.9E-1	6.7E-4	4.5E-2	4.5E-2	1.1E-1	1.1E-2
5.5	1.6E-1	-	-	3.6E-2	1.1E-1	9.4E-3
6	1.5E-1	4.5E-4	2.8E-2	2.9E-2	9.8E-2	7.7E-3
6.5	1.3E-1	-	-	2.4E-2	9.2E-2	6.3E-3
7	1.2E-1	3.0E-4	1.9E-2	2.0E-2	8.6E-2	5.2E-3
7.5	1.1E-1	-	-	1.6E-2	8.1E-2	4.3E-3
8	9.9E-2	2.0E-4	1.2E-2	1.3E-2	7.6E-2	3.6E-3
8.5	9.1E-2	-	-	1.1E-2	7.2E-2	3.0E-3
9	8.5E-2	1.4E-4	8.3E-3	9.1E-3	6.9E-2	2.5E-3
9.5	7.9E-2	-	-	7.6E-3	6.5E-2	2.1E-3
10	7.4E-2	9.9E-5	5.7E-3	6.3E-3	6.2E-2	1.8E-3
11	6.6E-2	7.1E-5	3.9E-3	4.5E-3	5.7E-2	1.3E-3
12	5.9E-2	5.2E-5	2.8E-3	3.2E-3	5.2E-2	9.9E-4
13	5.3E-2	3.9E-5	2.0E-3	2.4E-3	4.8E-2	7.7E-4
14	4.9E-2	3.0E-5	1.5E-3	1.8E-3	4.4E-2	6.1E-4
15	4.5E-2	2.4E-5	1.1E-3	1.4E-3	4.1E-2	5.1E-4
16	4.1E-2	2.0E-5	8.8E-4	1.2E-3	3.8E-2	4.3E-4
17	3.8E-2	1.6E-5	7.1E-4	9.6E-4	3.5E-2	3.7E-4
18	3.5E-2	1.4E-5	5.9E-4	8.2E-4	3.3E-2	3.3E-4
19	3.3E-2	1.2E-5	5.0E-4	7.1E-4	3.0E-2	2.9E-4
20	3.0E-2	1.1E-5	4.3E-4	6.3E-4	2.8E-2	2.7E-4
21	2.8E-2	9.8E-6	3.8E-4	5.6E-4	2.6E-2	2.4E-4
22	2.6E-2	8.8E-6	3.4E-4	5.0E-4	2.4E-2	2.2E-4
23	2.4E-2	8.0E-6	3.1E-4	4.6E-4	2.3E-2	2.1E-4
24	2.2E-2	7.3E-6	2.8E-4	4.2E-4	2.1E-2	1.9E-4
25	2.1E-2	6.7E-6	2.5E-4	3.8E-4	2.0E-2	1.8E-4
26	1.9E-2	6.2E-6	2.3E-4	3.5E-4	1.8E-2	1.7E-4
27	1.8E-2	5.7E-6	2.1E-4	3.2E-4	1.7E-2	1.5E-4
28	1.7E-2	5.3E-6	1.9E-4	3.0E-4	1.6E-2	1.4E-4
29	1.6E-2	4.8E-6	1.8E-4	2.8E-4	1.5E-2	1.3E-4
30	1.5E-2	4.5E-6	1.7E-4	2.5E-4	1.4E-2	1.3E-4
31	1.4E-2	4.1E-6	1.5E-4	2.3E-4	1.3E-2	1.2E-4
32	1.3E-2	3.8E-6	1.4E-4	2.2E-4	1.2E-2	1.1E-4
33	1.2E-2	3.5E-6	1.3E-4	2.0E-4	1.1E-2	1.0E-4
34	1.1E-2	3.3E-6	1.2E-4	1.9E-4	1.0E-2	9.5E-5
35	1.0E-2	3.0E-6	1.1E-4	1.7E-4	9.5E-3	8.9E-5
36	9.5E-3	2.8E-6	1.0E-4	1.6E-4	8.8E-3	8.3E-5
37	8.8E-3	2.6E-6	9.5E-5	1.5E-4	8.2E-3	7.8E-5
38	8.2E-3	2.4E-6	8.8E-5	1.4E-4	7.7E-3	7.3E-5
39	7.6E-3	2.2E-6	8.1E-5	1.3E-4	7.1E-3	6.8E-5
40	7.1E-3	2.0E-6	7.5E-5	1.2E-4	6.6E-3	6.4E-5
41	6.6E-3	1.9E-6	6.9E-5	1.1E-4	6.2E-3	6.0E-5
42	6.2E-3	1.7E-6	6.4E-5	1.0E-4	5.7E-3	5.6E-5
43	5.7E-3	1.6E-6	5.9E-5	9.2E-5	5.3E-3	5.2E-5
44	5.3E-3	1.5E-6	5.5E-5	8.5E-5	5.0E-3	4.9E-5
45	5.0E-3	1.4E-6	5.1E-5	7.9E-5	4.6E-3	4.6E-5
46	4.6E-3	1.3E-6	4.7E-5	7.3E-5	4.3E-3	4.3E-5
47	4.3E-3	1.2E-6	4.3E-5	6.8E-5	4.0E-3	4.0E-5
48	4.0E-3	1.1E-6	4.0E-5	6.3E-5	3.7E-3	3.7E-5
49	3.7E-3	1.0E-6	3.7E-5	5.8E-5	3.5E-3	3.5E-5
50	3.5E-3	9.3E-7	3.4E-5	5.4E-5	3.2E-3	3.3E-5
51	3.3E-3	8.6E-7	3.2E-5	5.0E-5	3.0E-3	3.1E-5
52	3.0E-3	7.9E-7	2.9E-5	4.6E-5	2.8E-3	2.9E-5
53	2.8E-3	7.3E-7	2.7E-5	4.2E-5	2.6E-3	2.7E-5
54	2.6E-3	6.8E-7	2.5E-5	3.9E-5	2.4E-3	2.5E-5
55	2.5E-3	6.3E-7	2.3E-5	3.6E-5	2.3E-3	2.3E-5
56	2.3E-3	5.8E-7	2.1E-5	3.4E-5	2.1E-3	2.2E-5
57	2.1E-3	5.4E-7	2.0E-5	3.1E-5	2.0E-3	2.1E-5
58	2.0E-3	5.0E-7	1.8E-5	2.9E-5	1.8E-3	1.9E-5
59	1.9E-3	4.6E-7	1.7E-5	2.7E-5	1.7E-3	1.8E-5
60	1.7E-3	4.2E-7	1.6E-5	2.5E-5	1.6E-3	1.7E-5
61	1.6E-3	3.9E-7	1.4E-5	2.3E-5	1.5E-3	1.6E-5
62	1.5E-3	3.6E-7	1.3E-5	2.1E-5	1.4E-3	1.5E-5
63	1.4E-3	3.4E-7	1.2E-5	2.0E-5	1.3E-3	1.4E-5
64	1.3E-3	3.1E-7	1.1E-5	1.8E-5	1.2E-3	1.3E-5
65	1.2E-3	2.9E-7	1.1E-5	1.7E-5	1.1E-3	1.2E-5
66	1.1E-3	2.7E-7	9.8E-6	1.6E-5	1.1E-3	1.1E-5
