Radionuclide	I-125
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
41	4.4E-2	1.7E-4	6.9E-5	1.7E-4	2.0E-2	2.2E-2	4.8E-4
42	4.4E-2	1.7E-4	6.8E-5	1.6E-4	2.0E-2	2.2E-2	4.8E-4
43	4.3E-2	1.7E-4	6.6E-5	1.6E-4	1.9E-2	2.2E-2	4.7E-4
44	4.2E-2	1.6E-4	6.5E-5	1.6E-4	1.9E-2	2.1E-2	4.6E-4
45	4.2E-2	1.6E-4	6.4E-5	1.6E-4	1.9E-2	2.1E-2	4.6E-4
46	4.1E-2	1.6E-4	6.3E-5	1.5E-4	1.8E-2	2.1E-2	4.5E-4
47	4.0E-2	1.6E-4	6.2E-5	1.5E-4	1.8E-2	2.0E-2	4.4E-4
48	3.9E-2	1.5E-4	6.1E-5	1.5E-4	1.8E-2	2.0E-2	4.4E-4
49	3.9E-2	1.5E-4	6.0E-5	1.5E-4	1.7E-2	2.0E-2	4.3E-4
50	3.8E-2	1.5E-4	5.9E-5	1.4E-4	1.7E-2	1.9E-2	4.2E-4
51	3.7E-2	1.5E-4	5.8E-5	1.4E-4	1.7E-2	1.9E-2	4.2E-4
52	3.7E-2	1.4E-4	5.7E-5	1.4E-4	1.6E-2	1.9E-2	4.1E-4
53	3.6E-2	1.4E-4	5.6E-5	1.4E-4	1.6E-2	1.8E-2	4.0E-4
54	3.6E-2	1.4E-4	5.5E-5	1.3E-4	1.6E-2	1.8E-2	4.0E-4
55	3.5E-2	1.4E-4	5.4E-5	1.3E-4	1.6E-2	1.8E-2	3.9E-4
56	3.4E-2	1.3E-4	5.3E-5	1.3E-4	1.5E-2	1.8E-2	3.9E-4
57	3.4E-2	1.3E-4	5.2E-5	1.3E-4	1.5E-2	1.7E-2	3.8E-4
58	3.3E-2	1.3E-4	5.1E-5	1.3E-4	1.5E-2	1.7E-2	3.7E-4
59	3.3E-2	1.3E-4	5.0E-5	1.2E-4	1.4E-2	1.7E-2	3.7E-4
60	3.2E-2	1.3E-4	4.9E-5	1.2E-4	1.4E-2	1.6E-2	3.6E-4
61	3.2E-2	1.2E-4	4.9E-5	1.2E-4	1.4E-2	1.6E-2	3.6E-4
62	3.1E-2	1.2E-4	4.8E-5	1.2E-4	1.4E-2	1.6E-2	3.5E-4
63	3.1E-2	1.2E-4	4.7E-5	1.2E-4	1.3E-2	1.6E-2	3.5E-4
64	3.0E-2	1.2E-4	4.6E-5	1.1E-4	1.3E-2	1.5E-2	3.4E-4
65	3.0E-2	1.2E-4	4.5E-5	1.1E-4	1.3E-2	1.5E-2	3.4E-4
66	2.9E-2	1.1E-4	4.5E-5	1.1E-4	1.3E-2	1.5E-2	3.3E-4
67	2.9E-2	1.1E-4	4.4E-5	1.1E-4	1.2E-2	1.5E-2	3.3E-4
68	2.8E-2	1.1E-4	4.3E-5	1.1E-4	1.2E-2	1.4E-2	3.2E-4
69	2.8E-2	1.1E-4	4.2E-5	1.0E-4	1.2E-2	1.4E-2	3.1E-4
70	2.7E-2	1.1E-4	4.2E-5	1.0E-4	1.2E-2	1.4E-2	3.1E-4
71	2.7E-2	1.0E-4	4.1E-5	1.0E-4	1.2E-2	1.4E-2	3.1E-4
72	2.6E-2	1.0E-4	4.0E-5	9.9E-5	1.1E-2	1.4E-2	3.0E-4
73	2.6E-2	1.0E-4	3.9E-5	9.8E-5	1.1E-2	1.3E-2	3.0E-4
74	2.5E-2	9.9E-5	3.9E-5	9.6E-5	1.1E-2	1.3E-2	2.9E-4
75	2.5E-2	9.7E-5	3.8E-5	9.4E-5	1.1E-2	1.3E-2	2.9E-4
76	2.4E-2	9.6E-5	3.7E-5	9.3E-5	1.1E-2	1.3E-2	2.8E-4
77	2.4E-2	9.4E-5	3.7E-5	9.1E-5	1.0E-2	1.3E-2	2.8E-4
78	2.4E-2	9.3E-5	3.6E-5	9.0E-5	1.0E-2	1.2E-2	2.7E-4
79	2.3E-2	9.1E-5	3.5E-5	8.8E-5	9.9E-3	1.2E-2	2.7E-4
80	2.3E-2	9.0E-5	3.5E-5	8.7E-5	9.8E-3	1.2E-2	2.6E-4
81	2.2E-2	8.8E-5	3.4E-5	8.5E-5	9.6E-3	1.2E-2	2.6E-4
82	2.2E-2	8.7E-5	3.4E-5	8.4E-5	9.4E-3	1.2E-2	2.6E-4
83	2.2E-2	8.5E-5	3.3E-5	8.2E-5	9.2E-3	1.1E-2	2.5E-4
84	2.1E-2	8.4E-5	3.3E-5	8.1E-5	9.1E-3	1.1E-2	2.5E-4
85	2.1E-2	8.2E-5	3.2E-5	7.9E-5	8.9E-3	1.1E-2	2.4E-4
86	2.1E-2	8.1E-5	3.1E-5	7.8E-5	8.7E-3	1.1E-2	2.4E-4
87	2.0E-2	7.9E-5	3.1E-5	7.7E-5	8.6E-3	1.1E-2	2.4E-4
88	2.0E-2	7.8E-5	3.0E-5	7.5E-5	8.4E-3	1.0E-2	2.3E-4
89	2.0E-2	7.7E-5	3.0E-5	7.4E-5	8.3E-3	1.0E-2	2.3E-4
90	1.9E-2	7.5E-5	2.9E-5	7.3E-5	8.1E-3	1.0E-2	2.3E-4
91	1.9E-2	7.4E-5	2.9E-5	7.2E-5	8.0E-3	1.0E-2	2.2E-4
92	1.9E-2	7.3E-5	2.8E-5	7.0E-5	7.8E-3	9.8E-3	2.2E-4
93	1.8E-2	7.2E-5	2.8E-5	6.9E-5	7.7E-3	9.7E-3	2.1E-4
94	1.8E-2	7.1E-5	2.7E-5	6.8E-5	7.5E-3	9.5E-3	2.1E-4
95	1.8E-2	6.9E-5	2.7E-5	6.7E-5	7.4E-3	9.4E-3	2.1E-4
96	1.7E-2	6.8E-5	2.6E-5	6.6E-5	7.3E-3	9.2E-3	2.0E-4
97	1.7E-2	6.7E-5	2.6E-5	6.5E-5	7.1E-3	9.1E-3	2.0E-4
98	1.7E-2	6.6E-5	2.5E-5	6.4E-5	7.0E-3	8.9E-3	2.0E-4
99	1.7E-2	6.5E-5	2.5E-5	6.2E-5	6.9E-3	8.8E-3	1.9E-4
100	1.6E-2	6.4E-5	2.5E-5	6.1E-5	6.7E-3	8.7E-3	1.9E-4
110	1.4E-2	5.4E-5	2.1E-5	5.2E-5	5.6E-3	7.4E-3	1.6E-4
120	1.2E-2	4.5E-5	1.7E-5	4.4E-5	4.7E-3	6.3E-3	1.4E-4
130	9.7E-3	3.8E-5	1.5E-5	3.7E-5	3.9E-3	5.3E-3	1.2E-4
140	8.2E-3	3.2E-5	1.2E-5	3.1E-5	3.2E-3	4.5E-3	1.0E-4
150	6.9E-3	2.7E-5	1.0E-5	2.6E-5	2.7E-3	3.9E-3	8.6E-5
160	5.8E-3	2.3E-5	8.6E-6	2.2E-5	2.2E-3	3.3E-3	7.3E-5
170	4.9E-3	1.9E-5	7.2E-6	1.8E-5	1.9E-3	2.8E-3	6.2E-5
180	4.1E-3	1.6E-5	6.1E-6	1.6E-5	1.6E-3	2.4E-3	5.3E-5
190	3.5E-3	1.4E-5	5.1E-6	1.3E-5	1.3E-3	2.0E-3	4.5E-5
200	2.9E-3	1.2E-5	4.3E-6	1.1E-5	1.1E-3	1.7E-3	3.8E-5
210	2.5E-3	9.8E-6	3.6E-6	9.3E-6	9.0E-4	1.4E-3	3.2E-5
220	2.1E-3	8.3E-6	3.0E-6	7.9E-6	7.5E-4	1.2E-3	2.7E-5
230	1.8E-3	7.0E-6	2.5E-6	6.6E-6	6.2E-4	1.0E-3	2.3E-5
240	1.5E-3	5.9E-6	2.1E-6	5.6E-6	5.2E-4	8.9E-4	2.0E-5
250	1.3E-3	5.0E-6	1.8E-6	4.7E-6	4.3E-4	7.5E-4	1.7E-5
260	1.1E-3	4.2E-6	1.5E-6	4.0E-6	3.6E-4	6.4E-4	1.4E-5
270	8.9E-4	3.5E-6	1.3E-6	3.3E-6	3.0E-4	5.4E-4	1.2E-5
280	7.5E-4	3.0E-6	1.1E-6	2.8E-6	2.5E-4	4.6E-4	1.0E-5
290	6.4E-4	2.5E-6	8.9E-7	2.4E-6	2.1E-4	3.9E-4	8.6E-6
300	5.4E-4	2.1E-6	7.5E-7	2.0E-6	1.8E-4	3.3E-4	7.3E-6
310	4.5E-4	1.8E-6	6.3E-7	1.7E-6	1.5E-4	2.8E-4	6.2E-6
320	3.8E-4	1.5E-6	5.3E-7	1.4E-6	1.2E-4	2.4E-4	5.3E-6
330	3.2E-4	1.3E-6	4.5E-7	1.2E-6	1.0E-4	2.0E-4	4.5E-6
340	2.7E-4	1.1E-6	3.8E-7	1.0E-6	8.6E-5	1.7E-4	3.8E-6
350	2.3E-4	9.1E-7	3.2E-7	8.5E-7	7.2E-5	1.4E-4	3.2E-6
360	1.9E-4	7.7E-7	2.7E-7	7.2E-7	6.0E-5	1.2E-4	2.7E-6
365	1.8E-4	7.0E-7	2.4E-7	6.6E-7	5.5E-5	1.1E-4	2.5E-6
370	1.6E-4	6.5E-7	2.2E-7	6.1E-7	5.0E-5	1.0E-4	2.3E-6
380	1.4E-4	5.4E-7	1.9E-7	5.1E-7	4.2E-5	8.8E-5	1.9E-6
390	1.2E-4	4.6E-7	1.6E-7	4.3E-7	3.5E-5	7.4E-5	1.7E-6
400	9.8E-5	3.9E-7	1.3E-7	3.6E-7	2.9E-5	6.3E-5	1.4E-6
410	8.3E-5	3.3E-7	1.1E-7	3.1E-7	2.5E-5	5.3E-5	1.2E-6
420	7.0E-5	2.8E-7	9.5E-8	2.6E-7	2.1E-5	4.5E-5	1.0E-6
430	5.9E-5	2.3E-7	8.0E-8	2.2E-7	1.7E-5	3.8E-5	8.5E-7
440	5.0E-5	2.0E-7	6.7E-8	1.8E-7	1.4E-5	3.2E-5	7.2E-7
450	4.2E-5	1.7E-7	5.6E-8	1.6E-7	1.2E-5	2.7E-5	6.1E-7
460	3.5E-5	1.4E-7	4.7E-8	1.3E-7	1.0E-5	2.3E-5	5.1E-7
470	3.0E-5	1.2E-7	4.0E-8	1.1E-7	8.5E-6	2.0E-5	4.4E-7
480	2.5E-5	1.0E-7	3.4E-8	9.3E-8	7.1E-6	1.7E-5	3.7E-7
490	2.1E-5	8.4E-8	2.8E-8	7.9E-8	6.0E-6	1.4E-5	3.1E-7
500	1.8E-5	7.1E-8	2.4E-8	6.6E-8	5.0E-6	1.2E-5	2.6E-7
510	1.5E-5	6.0E-8	2.0E-8	5.6E-8	4.2E-6	1.0E-5	2.2E-7
520	1.3E-5	5.1E-8	1.7E-8	4.7E-8	3.5E-6	8.5E-6	1.9E-7
530	1.1E-5	4.3E-8	1.4E-8	4.0E-8	2.9E-6	7.2E-6	1.6E-7
540	9.1E-6	3.6E-8	1.2E-8	3.4E-8	2.5E-6	6.1E-6	1.4E-7
550	7.7E-6	3.1E-8	1.0E-8	2.8E-8	2.1E-6	5.1E-6	1.1E-7
560	6.5E-6	2.6E-8	8.5E-9	2.4E-8	1.7E-6	4.3E-6	9.7E-8
570	5.5E-6	2.2E-8	7.2E-9	2.0E-8	1.5E-6	3.7E-6	8.2E-8
580	4.6E-6	1.8E-8	6.1E-9	1.7E-8	1.2E-6	3.1E-6	6.9E-8
590	3.9E-6	1.6E-8	5.1E-9	1.4E-8	1.0E-6	2.6E-6	5.9E-8
600	3.3E-6	1.3E-8	4.3E-9	1.2E-8	8.7E-7	2.2E-6	5.0E-8
610	2.8E-6	1.1E-8	3.6E-9	1.0E-8	7.3E-7	1.9E-6	4.2E-8
620	2.4E-6	9.3E-9	3.1E-9	8.6E-9	6.1E-7	1.6E-6	3.5E-8
630	2.0E-6	7.9E-9	2.6E-9	7.3E-9	5.1E-7	1.3E-6	3.0E-8
640	1.7E-6	6.7E-9	2.2E-9	6.1E-9	4.3E-7	1.1E-6	2.5E-8
650	1.4E-6	5.6E-9	1.8E-9	5.2E-9	3.6E-7	9.6E-7	2.1E-8
660	1.2E-6	4.7E-9	1.5E-9	4.4E-9	3.1E-7	8.1E-7	1.8E-8
670	1.0E-6	4.0E-9	1.3E-9	3.7E-9	2.6E-7	6.9E-7	1.5E-8
680	8.5E-7	3.4E-9	1.1E-9	3.1E-9	2.2E-7	5.8E-7	1.3E-8
690	7.2E-7	2.9E-9	9.2E-10	2.6E-9	1.8E-7	4.9E-7	1.1E-8
700	6.1E-7	2.4E-9	7.8E-10	2.2E-9	1.5E-7	4.2E-7	9.3E-9
710	5.1E-7	2.0E-9	6.6E-10	1.9E-9	1.3E-7	3.5E-7	7.8E-9
720	4.3E-7	1.7E-9	5.5E-10	1.6E-9	1.1E-7	3.0E-7	6.6E-9
730	3.7E-7	1.5E-9	4.7E-10	1.3E-9	9.1E-8	2.5E-7	5.6E-9
740	3.1E-7	1.2E-9	3.9E-10	1.1E-9	7.7E-8	2.1E-7	4.7E-9
750	2.6E-7	1.0E-9	3.3E-10	9.5E-10	6.5E-8	1.8E-7	4.0E-9
760	2.2E-7	8.8E-10	2.8E-10	8.0E-10	5.5E-8	1.5E-7	3.4E-9
770	1.9E-7	7.4E-10	2.4E-10	6.8E-10	4.6E-8	1.3E-7	2.9E-9
780	1.6E-7	6.2E-10	2.0E-10	5.7E-10	3.9E-8	1.1E-7	2.4E-9
790	1.3E-7	5.3E-10	1.7E-10	4.8E-10	3.3E-8	9.2E-8	2.0E-9
800	1.1E-7	4.5E-10	1.4E-10	4.1E-10	2.7E-8	7.7E-8	1.7E-9
810	9.5E-8	3.8E-10	1.2E-10	3.4E-10	2.3E-8	6.5E-8	1.5E-9
820	8.0E-8	3.2E-10	1.0E-10	2.9E-10	1.9E-8	5.5E-8	1.2E-9
830	6.7E-8	2.7E-10	-	2.4E-10	1.6E-8	4.7E-8	1.0E-9
840	5.7E-8	2.3E-10	-	2.1E-10	1.4E-8	3.9E-8	8.8E-10
850	4.8E-8	1.9E-10	-	1.7E-10	1.2E-8	3.3E-8	7.4E-10
860	4.1E-8	1.6E-10	-	1.5E-10	9.8E-9	2.8E-8	6.3E-10
870	3.4E-8	1.4E-10	-	1.2E-10	8.3E-9	2.4E-8	5.3E-10
880	2.9E-8	1.2E-10	-	1.0E-10	7.0E-9	2.0E-8	4.5E-10
890	2.5E-8	-	-	-	5.9E-9	1.7E-8	3.8E-10
900	2.1E-8	-	-	-	5.0E-9	1.4E-8	3.2E-10
910	1.7E-8	-	-	-	4.2E-9	1.2E-8	2.7E-10
920	1.5E-8	-	-	-	3.5E-9	1.0E-8	2.3E-10
930	1.2E-8	-	-	-	3.0E-9	8.7E-9	1.9E-10
940	1.1E-8	-	-	-	2.5E-9	7.3E-9	1.6E-10
950	8.9E-9	-	-	-	2.1E-9	6.2E-9	1.4E-10
960	7.5E-9	-	-	-	1.8E-9	5.2E-9	1.2E-10
970	6.4E-9	-	-	-	1.5E-9	4.4E-9	-
980	5.4E-9	-	-	-	1.3E-9	3.7E-9	-
990	4.5E-9	-	-	-	1.1E-9	3.2E-9	-
1000	3.8E-9	-	-	-	9.1E-10	2.7E-9	-
1010	3.2E-9	-	-	-	7.7E-10	2.3E-9	-
1020	2.7E-9	-	-	-	6.5E-10	1.9E-9	-
1030	2.3E-9	-	-	-	5.5E-10	1.6E-9	-
1040	2.0E-9	-	-	-	4.6E-10	1.4E-9	-
1050	1.6E-9	-	-	-	3.9E-10	1.2E-9	-
1060	1.4E-9	-	-	-	3.3E-10	9.7E-10	-
1070	1.2E-9	-	-	-	2.8E-10	8.2E-10	-
1080	9.9E-10	-	-	-	2.3E-10	6.9E-10	-
1090	8.4E-10	-	-	-	2.0E-10	5.9E-10	-
1095	7.7E-10	-	-	-	1.8E-10	5.4E-10	-
1100	7.1E-10	-	-	-	1.7E-10	5.0E-10	-
1200	1.3E-10	-	-	-	-	-	-
