Radionuclide	Fe-59
Route of Intake	Ingestion
Material	All unspecified forms, fA=0.1
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	9.9E-1	1.0E-3	7.9E-4
0.083333	1.0E+0	-	-	9.8E-1	5.3E-3	2.1E-3
0.125	1.0E+0	-	-	9.6E-1	1.3E-2	3.3E-3
0.25	9.9E-1	-	-	9.2E-1	4.0E-2	5.0E-3
0.375	9.8E-1	-	-	9.0E-1	6.0E-2	5.4E-3
0.5	9.6E-1	-	-	8.7E-1	7.1E-2	5.6E-3
0.625	9.3E-1	-	-	8.4E-1	7.5E-2	5.8E-3
0.75	8.9E-1	-	-	7.9E-1	7.6E-2	6.1E-3
0.875	8.4E-1	-	-	7.5E-1	7.5E-2	6.3E-3
1	7.9E-1	1.4E-5	2.0E-1	6.9E-1	7.4E-2	6.6E-3
1.125	7.3E-1	-	-	6.3E-1	7.2E-2	6.8E-3
1.25	6.7E-1	-	-	5.7E-1	7.1E-2	7.1E-3
1.375	6.1E-1	-	-	5.2E-1	6.9E-2	7.3E-3
1.5	5.5E-1	-	-	4.6E-1	6.7E-2	7.5E-3
1.625	5.0E-1	-	-	4.1E-1	6.6E-2	7.7E-3
1.75	4.5E-1	-	-	3.6E-1	6.4E-2	8.0E-3
1.875	4.1E-1	-	-	3.1E-1	6.2E-2	8.2E-3
2	3.6E-1	1.1E-6	4.1E-1	2.7E-1	6.1E-2	8.4E-3
2.25	2.9E-1	-	-	2.0E-1	5.8E-2	8.7E-3
2.5	2.4E-1	-	-	1.5E-1	5.5E-2	9.1E-3
2.75	2.0E-1	-	-	1.1E-1	5.2E-2	9.4E-3
3	1.7E-1	1.3E-6	1.9E-1	7.5E-2	4.9E-2	9.7E-3
3.25	1.5E-1	-	-	5.4E-2	4.7E-2	1.0E-2
3.5	1.3E-1	-	-	3.8E-2	4.5E-2	1.0E-2
3.75	1.2E-1	-	-	2.7E-2	4.2E-2	1.0E-2
4	1.1E-1	1.3E-6	5.5E-2	2.0E-2	4.0E-2	1.1E-2
4.25	1.0E-1	-	-	1.5E-2	3.8E-2	1.1E-2
4.5	1.0E-1	-	-	1.1E-2	3.6E-2	1.1E-2
4.75	9.8E-2	-	-	8.7E-3	3.5E-2	1.1E-2
5	9.6E-2	1.3E-6	1.3E-2	7.1E-3	3.3E-2	1.1E-2
5.5	9.3E-2	-	-	5.4E-3	3.0E-2	1.2E-2
6	9.1E-2	1.3E-6	2.7E-3	4.7E-3	2.8E-2	1.2E-2
6.5	9.0E-2	-	-	4.5E-3	2.5E-2	1.2E-2
7	9.0E-2	1.3E-6	5.2E-4	4.4E-3	2.3E-2	1.2E-2
7.5	8.9E-2	-	-	4.4E-3	2.1E-2	1.2E-2
8	8.8E-2	1.3E-6	1.1E-4	4.5E-3	2.0E-2	1.2E-2
8.5	8.7E-2	-	-	4.5E-3	1.8E-2	1.3E-2
9	8.7E-2	1.2E-6	3.2E-5	4.5E-3	1.7E-2	1.3E-2
9.5	8.6E-2	-	-	4.6E-3	1.6E-2	1.3E-2
10	8.5E-2	1.2E-6	1.9E-5	4.6E-3	1.5E-2	1.3E-2
11	8.4E-2	1.2E-6	1.7E-5	4.6E-3	1.4E-2	1.3E-2
12	8.3E-2	1.2E-6	1.6E-5	4.6E-3	1.2E-2	1.3E-2
13	8.1E-2	1.2E-6	1.6E-5	4.6E-3	1.1E-2	1.2E-2
14	8.0E-2	1.2E-6	1.6E-5	4.6E-3	1.1E-2	1.2E-2
15	7.9E-2	1.1E-6	1.6E-5	4.5E-3	9.9E-3	1.2E-2
16	7.8E-2	1.1E-6	1.5E-5	4.5E-3	9.4E-3	1.2E-2
17	7.6E-2	1.1E-6	1.5E-5	4.4E-3	9.0E-3	1.2E-2
18	7.5E-2	1.1E-6	1.5E-5	4.4E-3	8.6E-3	1.2E-2
19	7.4E-2	1.1E-6	1.5E-5	4.3E-3	8.4E-3	1.2E-2
20	7.3E-2	1.0E-6	1.5E-5	4.2E-3	8.1E-3	1.2E-2
21	7.2E-2	1.0E-6	1.4E-5	4.2E-3	7.9E-3	1.1E-2
22	7.1E-2	1.0E-6	1.4E-5	4.1E-3	7.7E-3	1.1E-2
23	6.9E-2	1.0E-6	1.4E-5	4.0E-3	7.5E-3	1.1E-2
24	6.8E-2	9.8E-7	1.4E-5	4.0E-3	7.4E-3	1.1E-2
25	6.7E-2	9.6E-7	1.3E-5	3.9E-3	7.3E-3	1.1E-2
26	6.6E-2	9.5E-7	1.3E-5	3.8E-3	7.1E-3	1.1E-2
27	6.5E-2	9.3E-7	1.3E-5	3.8E-3	7.0E-3	1.0E-2
28	6.4E-2	9.2E-7	1.3E-5	3.7E-3	6.9E-3	1.0E-2
29	6.3E-2	9.0E-7	1.3E-5	3.7E-3	6.8E-3	1.0E-2
30	6.2E-2	8.9E-7	1.2E-5	3.6E-3	6.7E-3	1.0E-2
31	6.1E-2	8.7E-7	1.2E-5	3.5E-3	6.6E-3	9.8E-3
32	6.0E-2	8.6E-7	1.2E-5	3.5E-3	6.5E-3	9.7E-3
33	5.9E-2	8.5E-7	1.2E-5	3.4E-3	6.4E-3	9.5E-3
34	5.8E-2	8.3E-7	1.2E-5	3.4E-3	6.3E-3	9.4E-3
35	5.7E-2	8.2E-7	1.1E-5	3.3E-3	6.2E-3	9.2E-3
36	5.7E-2	8.0E-7	1.1E-5	3.3E-3	6.1E-3	9.1E-3
37	5.6E-2	7.9E-7	1.1E-5	3.2E-3	6.0E-3	9.0E-3
38	5.5E-2	7.8E-7	1.1E-5	3.2E-3	5.9E-3	8.8E-3
39	5.4E-2	7.7E-7	1.1E-5	3.1E-3	5.9E-3	8.7E-3
40	5.3E-2	7.5E-7	1.0E-5	3.0E-3	5.8E-3	8.6E-3
41	5.2E-2	7.4E-7	1.0E-5	3.0E-3	5.7E-3	8.4E-3
42	5.1E-2	7.3E-7	1.0E-5	2.9E-3	5.6E-3	8.3E-3
43	5.1E-2	7.2E-7	1.0E-5	2.9E-3	5.5E-3	8.2E-3
44	5.0E-2	7.0E-7	9.8E-6	2.8E-3	5.5E-3	8.1E-3
45	4.9E-2	6.9E-7	9.7E-6	2.8E-3	5.4E-3	8.0E-3
46	4.8E-2	6.8E-7	9.5E-6	2.8E-3	5.3E-3	7.8E-3
47	4.8E-2	6.7E-7	9.4E-6	2.7E-3	5.2E-3	7.7E-3
48	4.7E-2	6.6E-7	9.2E-6	2.7E-3	5.2E-3	7.6E-3
49	4.6E-2	6.5E-7	9.0E-6	2.6E-3	5.1E-3	7.5E-3
50	4.5E-2	6.4E-7	8.9E-6	2.6E-3	5.0E-3	7.4E-3
51	4.5E-2	6.3E-7	8.8E-6	2.5E-3	4.9E-3	7.3E-3
52	4.4E-2	6.2E-7	8.6E-6	2.5E-3	4.9E-3	7.2E-3
53	4.3E-2	6.1E-7	8.5E-6	2.4E-3	4.8E-3	7.0E-3
54	4.3E-2	6.0E-7	8.3E-6	2.4E-3	4.7E-3	6.9E-3
55	4.2E-2	5.9E-7	8.2E-6	2.4E-3	4.7E-3	6.8E-3
56	4.1E-2	5.8E-7	8.1E-6	2.3E-3	4.6E-3	6.7E-3
57	4.1E-2	5.7E-7	7.9E-6	2.3E-3	4.5E-3	6.6E-3
58	4.0E-2	5.6E-7	7.8E-6	2.3E-3	4.5E-3	6.5E-3
59	3.9E-2	5.5E-7	7.7E-6	2.2E-3	4.4E-3	6.4E-3
60	3.9E-2	5.4E-7	7.5E-6	2.2E-3	4.3E-3	6.3E-3
61	3.8E-2	5.3E-7	7.4E-6	2.1E-3	4.3E-3	6.2E-3
62	3.7E-2	5.2E-7	7.3E-6	2.1E-3	4.2E-3	6.2E-3
63	3.7E-2	5.1E-7	7.2E-6	2.1E-3	4.2E-3	6.1E-3
64	3.6E-2	5.1E-7	7.1E-6	2.0E-3	4.1E-3	6.0E-3
65	3.6E-2	5.0E-7	7.0E-6	2.0E-3	4.0E-3	5.9E-3
66	3.5E-2	4.9E-7	6.8E-6	2.0E-3	4.0E-3	5.8E-3
67	3.5E-2	4.8E-7	6.7E-6	1.9E-3	3.9E-3	5.7E-3
68	3.4E-2	4.7E-7	6.6E-6	1.9E-3	3.9E-3	5.6E-3
69	3.4E-2	4.7E-7	6.5E-6	1.9E-3	3.8E-3	5.5E-3
70	3.3E-2	4.6E-7	6.4E-6	1.8E-3	3.8E-3	5.4E-3
71	3.3E-2	4.5E-7	6.3E-6	1.8E-3	3.7E-3	5.4E-3
72	3.2E-2	4.4E-7	6.2E-6	1.8E-3	3.7E-3	5.3E-3
73	3.2E-2	4.4E-7	6.1E-6	1.8E-3	3.6E-3	5.2E-3
74	3.1E-2	4.3E-7	6.0E-6	1.7E-3	3.5E-3	5.1E-3
75	3.1E-2	4.2E-7	5.9E-6	1.7E-3	3.5E-3	5.1E-3
76	3.0E-2	4.2E-7	5.8E-6	1.7E-3	3.4E-3	5.0E-3
77	3.0E-2	4.1E-7	5.7E-6	1.6E-3	3.4E-3	4.9E-3
78	2.9E-2	4.0E-7	5.6E-6	1.6E-3	3.3E-3	4.8E-3
79	2.9E-2	4.0E-7	5.5E-6	1.6E-3	3.3E-3	4.8E-3
80	2.8E-2	3.9E-7	5.4E-6	1.6E-3	3.3E-3	4.7E-3
81	2.8E-2	3.8E-7	5.3E-6	1.5E-3	3.2E-3	4.6E-3
82	2.7E-2	3.8E-7	5.3E-6	1.5E-3	3.2E-3	4.5E-3
83	2.7E-2	3.7E-7	5.2E-6	1.5E-3	3.1E-3	4.5E-3
84	2.6E-2	3.6E-7	5.1E-6	1.5E-3	3.1E-3	4.4E-3
85	2.6E-2	3.6E-7	5.0E-6	1.4E-3	3.0E-3	4.3E-3
86	2.6E-2	3.5E-7	4.9E-6	1.4E-3	3.0E-3	4.3E-3
87	2.5E-2	3.5E-7	4.8E-6	1.4E-3	2.9E-3	4.2E-3
88	2.5E-2	3.4E-7	4.8E-6	1.4E-3	2.9E-3	4.1E-3
89	2.4E-2	3.4E-7	4.7E-6	1.3E-3	2.9E-3	4.1E-3
90	2.4E-2	3.3E-7	4.6E-6	1.3E-3	2.8E-3	4.0E-3
91	2.4E-2	3.2E-7	4.5E-6	1.3E-3	2.8E-3	4.0E-3
92	2.3E-2	3.2E-7	4.5E-6	1.3E-3	2.7E-3	3.9E-3
93	2.3E-2	3.1E-7	4.4E-6	1.3E-3	2.7E-3	3.8E-3
94	2.3E-2	3.1E-7	4.3E-6	1.2E-3	2.7E-3	3.8E-3
95	2.2E-2	3.0E-7	4.2E-6	1.2E-3	2.6E-3	3.7E-3
96	2.2E-2	3.0E-7	4.2E-6	1.2E-3	2.6E-3	3.7E-3
97	2.2E-2	2.9E-7	4.1E-6	1.2E-3	2.5E-3	3.6E-3
98	2.1E-2	2.9E-7	4.0E-6	1.2E-3	2.5E-3	3.6E-3
99	2.1E-2	2.8E-7	4.0E-6	1.1E-3	2.5E-3	3.5E-3
100	2.1E-2	2.8E-7	3.9E-6	1.1E-3	2.4E-3	3.4E-3
110	1.8E-2	2.4E-7	3.3E-6	9.5E-4	2.1E-3	3.0E-3
120	1.5E-2	2.0E-7	2.8E-6	8.0E-4	1.8E-3	2.5E-3
130	1.3E-2	1.7E-7	2.4E-6	6.8E-4	1.6E-3	2.2E-3
140	1.1E-2	1.5E-7	2.0E-6	5.8E-4	1.3E-3	1.9E-3
150	9.3E-3	1.2E-7	1.7E-6	4.9E-4	1.2E-3	1.6E-3
160	8.0E-3	1.1E-7	1.5E-6	4.1E-4	1.0E-3	1.4E-3
