Radionuclide	Mo-93
Route of Intake	Inhalation
Material	Aerosols Type F, Chloride and ammonium molybdate, fA=0.9
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Liver*
91	1.3E-1	1.4E-3	2.9E-4	1.6E-3	6.0E-4	5.8E-2
92	1.2E-1	1.4E-3	2.8E-4	1.6E-3	6.0E-4	5.7E-2
93	1.2E-1	1.4E-3	2.8E-4	1.6E-3	5.9E-4	5.6E-2
94	1.2E-1	1.3E-3	2.7E-4	1.6E-3	5.9E-4	5.5E-2
95	1.2E-1	1.3E-3	2.7E-4	1.6E-3	5.8E-4	5.4E-2
96	1.2E-1	1.3E-3	2.7E-4	1.5E-3	5.7E-4	5.4E-2
97	1.2E-1	1.3E-3	2.6E-4	1.5E-3	5.7E-4	5.3E-2
98	1.1E-1	1.3E-3	2.6E-4	1.5E-3	5.6E-4	5.2E-2
99	1.1E-1	1.3E-3	2.5E-4	1.5E-3	5.6E-4	5.1E-2
100	1.1E-1	1.3E-3	2.5E-4	1.5E-3	5.5E-4	5.0E-2
110	9.8E-2	1.1E-3	2.1E-4	1.3E-3	4.9E-4	4.2E-2
120	8.5E-2	9.9E-4	1.8E-4	1.1E-3	4.4E-4	3.6E-2
130	7.4E-2	8.7E-4	1.5E-4	1.0E-3	4.0E-4	3.0E-2
140	6.5E-2	7.7E-4	1.3E-4	8.9E-4	3.5E-4	2.5E-2
150	5.7E-2	6.8E-4	1.1E-4	7.8E-4	3.1E-4	2.1E-2
160	4.9E-2	6.0E-4	9.0E-5	6.9E-4	2.8E-4	1.8E-2
170	4.3E-2	5.2E-4	7.6E-5	6.1E-4	2.5E-4	1.5E-2
180	3.7E-2	4.6E-4	6.4E-5	5.3E-4	2.2E-4	1.3E-2
190	3.3E-2	4.0E-4	5.4E-5	4.7E-4	1.9E-4	1.1E-2
200	2.8E-2	3.5E-4	4.5E-5	4.1E-4	1.7E-4	9.2E-3
210	2.5E-2	3.1E-4	3.8E-5	3.6E-4	1.5E-4	7.7E-3
220	2.1E-2	2.7E-4	3.2E-5	3.1E-4	1.3E-4	6.5E-3
230	1.9E-2	2.4E-4	2.7E-5	2.7E-4	1.2E-4	5.5E-3
240	1.6E-2	2.1E-4	2.3E-5	2.4E-4	1.0E-4	4.6E-3
250	1.4E-2	1.8E-4	1.9E-5	2.1E-4	8.9E-5	3.9E-3
260	1.2E-2	1.6E-4	1.6E-5	1.8E-4	7.8E-5	3.3E-3
270	1.0E-2	1.4E-4	1.4E-5	1.6E-4	6.8E-5	2.8E-3
280	9.1E-3	1.2E-4	1.2E-5	1.4E-4	5.9E-5	2.4E-3
290	7.9E-3	1.0E-4	9.8E-6	1.2E-4	5.2E-5	2.0E-3
300	6.8E-3	9.1E-5	8.3E-6	1.0E-4	4.5E-5	1.7E-3
310	5.9E-3	7.9E-5	7.0E-6	9.0E-5	4.0E-5	1.4E-3
320	5.1E-3	6.9E-5	5.9E-6	7.9E-5	3.5E-5	1.2E-3
330	4.4E-3	6.0E-5	5.0E-6	6.8E-5	3.0E-5	1.0E-3
340	3.8E-3	5.2E-5	4.2E-6	5.9E-5	2.6E-5	8.5E-4
350	3.3E-3	4.5E-5	3.5E-6	5.1E-5	2.3E-5	7.2E-4
360	2.9E-3	3.9E-5	3.0E-6	4.5E-5	2.0E-5	6.0E-4
365	2.7E-3	3.6E-5	2.7E-6	4.2E-5	1.8E-5	5.5E-4
370	2.5E-3	3.4E-5	2.5E-6	3.9E-5	1.7E-5	5.1E-4
380	2.1E-3	2.9E-5	2.1E-6	3.4E-5	1.5E-5	4.3E-4
390	1.8E-3	2.5E-5	1.8E-6	2.9E-5	1.3E-5	3.6E-4
400	1.6E-3	2.2E-5	1.5E-6	2.5E-5	1.1E-5	3.1E-4
410	1.4E-3	1.9E-5	1.3E-6	2.2E-5	9.8E-6	2.6E-4
420	1.2E-3	1.7E-5	1.1E-6	1.9E-5	8.5E-6	2.2E-4
430	1.0E-3	1.4E-5	9.1E-7	1.6E-5	7.4E-6	1.8E-4
440	8.8E-4	1.2E-5	7.7E-7	1.4E-5	6.4E-6	1.6E-4
450	7.6E-4	1.1E-5	6.5E-7	1.2E-5	5.5E-6	1.3E-4
460	6.6E-4	9.2E-6	5.5E-7	1.1E-5	4.8E-6	1.1E-4
470	5.7E-4	8.0E-6	4.6E-7	9.1E-6	4.2E-6	9.3E-5
480	4.9E-4	6.9E-6	3.9E-7	7.9E-6	3.6E-6	7.9E-5
490	4.2E-4	6.0E-6	3.3E-7	6.8E-6	3.1E-6	6.6E-5
500	3.6E-4	5.2E-6	2.8E-7	5.9E-6	2.7E-6	5.6E-5
510	3.1E-4	4.5E-6	2.3E-7	5.1E-6	2.3E-6	4.7E-5
520	2.7E-4	3.8E-6	2.0E-7	4.4E-6	2.0E-6	4.0E-5
530	2.3E-4	3.3E-6	1.7E-7	3.8E-6	1.7E-6	3.4E-5
540	2.0E-4	2.9E-6	1.4E-7	3.3E-6	1.5E-6	2.8E-5
550	1.7E-4	2.5E-6	1.2E-7	2.8E-6	1.3E-6	2.4E-5
560	1.5E-4	2.1E-6	1.0E-7	2.4E-6	1.1E-6	2.0E-5
570	1.3E-4	1.8E-6	8.4E-8	2.1E-6	9.7E-7	1.7E-5
580	1.1E-4	1.6E-6	7.1E-8	1.8E-6	8.4E-7	1.4E-5
590	9.4E-5	1.4E-6	6.0E-8	1.6E-6	7.2E-7	1.2E-5
600	8.1E-5	1.2E-6	5.0E-8	1.3E-6	6.2E-7	1.0E-5
610	7.0E-5	1.0E-6	4.3E-8	1.2E-6	5.4E-7	8.6E-6
620	6.0E-5	8.8E-7	3.6E-8	1.0E-6	4.6E-7	7.3E-6
630	5.2E-5	7.5E-7	3.0E-8	8.6E-7	4.0E-7	6.1E-6
640	4.5E-5	6.5E-7	2.6E-8	7.4E-7	3.4E-7	5.2E-6
650	3.8E-5	5.6E-7	2.2E-8	6.4E-7	3.0E-7	4.4E-6
660	3.3E-5	4.8E-7	1.8E-8	5.5E-7	2.6E-7	3.7E-6
670	2.8E-5	4.2E-7	1.5E-8	4.7E-7	2.2E-7	3.1E-6
680	2.4E-5	3.6E-7	1.3E-8	4.1E-7	1.9E-7	2.6E-6
690	2.1E-5	3.1E-7	1.1E-8	3.5E-7	1.6E-7	2.2E-6
700	1.8E-5	2.6E-7	9.2E-9	3.0E-7	1.4E-7	1.9E-6
710	1.5E-5	2.3E-7	7.8E-9	2.6E-7	1.2E-7	1.6E-6
720	1.3E-5	2.0E-7	6.6E-9	2.2E-7	1.0E-7	1.3E-6
730	1.1E-5	1.7E-7	5.5E-9	1.9E-7	9.0E-8	1.1E-6
740	9.8E-6	1.5E-7	4.7E-9	1.7E-7	7.8E-8	9.5E-7
750	8.4E-6	1.2E-7	3.9E-9	1.4E-7	6.7E-8	8.0E-7
760	7.2E-6	1.1E-7	3.3E-9	1.2E-7	5.8E-8	6.8E-7
770	6.2E-6	9.2E-8	2.8E-9	1.1E-7	5.0E-8	5.7E-7
780	5.3E-6	7.9E-8	2.4E-9	9.0E-8	4.3E-8	4.8E-7
790	4.6E-6	6.8E-8	2.0E-9	7.8E-8	3.7E-8	4.1E-7
800	3.9E-6	5.9E-8	1.7E-9	6.7E-8	3.2E-8	3.4E-7
810	3.4E-6	5.1E-8	1.4E-9	5.7E-8	2.7E-8	2.9E-7
820	2.9E-6	4.3E-8	1.2E-9	4.9E-8	2.3E-8	2.4E-7
830	2.5E-6	3.7E-8	1.0E-9	4.2E-8	2.0E-8	2.1E-7
840	2.1E-6	3.2E-8	8.5E-10	3.6E-8	1.7E-8	1.7E-7
850	1.8E-6	2.8E-8	7.2E-10	3.1E-8	1.5E-8	1.5E-7
860	1.6E-6	2.4E-8	6.1E-10	2.7E-8	1.3E-8	1.2E-7
870	1.4E-6	2.0E-8	5.1E-10	2.3E-8	1.1E-8	1.0E-7
880	1.2E-6	1.7E-8	4.3E-10	2.0E-8	9.4E-9	8.8E-8
890	1.0E-6	1.5E-8	3.6E-10	1.7E-8	8.1E-9	7.4E-8
900	8.6E-7	1.3E-8	3.1E-10	1.5E-8	7.0E-9	6.3E-8
910	7.4E-7	1.1E-8	2.6E-10	1.3E-8	6.0E-9	5.3E-8
920	6.3E-7	9.5E-9	2.2E-10	1.1E-8	5.1E-9	4.5E-8
930	5.4E-7	8.2E-9	1.8E-10	9.0E-9	4.4E-9	3.8E-8
940	4.6E-7	7.0E-9	1.6E-10	7.7E-9	3.8E-9	3.2E-8
950	4.0E-7	6.0E-9	1.3E-10	6.7E-9	3.3E-9	2.7E-8
960	3.4E-7	5.2E-9	1.1E-10	5.7E-9	2.8E-9	2.3E-8
970	2.9E-7	4.4E-9	-	4.9E-9	2.4E-9	1.9E-8
980	2.5E-7	3.8E-9	-	4.2E-9	2.1E-9	1.6E-8
990	2.2E-7	3.3E-9	-	3.6E-9	1.8E-9	1.4E-8
1000	1.9E-7	2.8E-9	-	3.1E-9	1.5E-9	1.1E-8
1010	1.6E-7	2.4E-9	-	2.7E-9	1.3E-9	9.7E-9
1020	1.4E-7	2.1E-9	-	2.3E-9	1.1E-9	8.2E-9
1030	1.2E-7	1.8E-9	-	2.0E-9	9.6E-10	6.9E-9
1040	1.0E-7	1.5E-9	-	1.7E-9	8.3E-10	5.8E-9
1050	8.6E-8	1.3E-9	-	1.4E-9	7.1E-10	4.9E-9
1060	7.4E-8	1.1E-9	-	1.2E-9	6.1E-10	4.1E-9
1070	6.3E-8	9.6E-10	-	1.1E-9	5.2E-10	3.5E-9
1080	5.4E-8	8.3E-10	-	9.2E-10	4.5E-10	3.0E-9
1090	4.6E-8	7.1E-10	-	7.9E-10	3.8E-10	2.5E-9
1095	4.3E-8	6.6E-10	-	7.3E-10	3.6E-10	2.3E-9
1100	4.0E-8	6.1E-10	-	6.8E-10	3.3E-10	2.1E-9
1200	8.5E-9	1.3E-10	-	1.5E-10	-	3.9E-10
1300	1.8E-9	-	-	-	-	-
1400	3.9E-10	-	-	-	-	-
