Radionuclide	Tc-99
Route of Intake	Inhalation
Material	Aerosols Type M, All unspecified forms, fA=0.18
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	8.1E-1	-	-	2.8E-1	7.5E-2	1.5E-4	2.3E-4	5.1E-4
0.083333	8.0E-1	-	-	3.1E-1	6.9E-2	3.4E-4	5.4E-4	1.4E-3
0.125	7.9E-1	-	-	3.3E-1	6.6E-2	5.3E-4	8.9E-4	2.4E-3
0.25	7.6E-1	-	-	3.7E-1	6.0E-2	8.9E-4	2.0E-3	5.3E-3
0.375	7.4E-1	-	-	4.1E-1	5.7E-2	1.0E-3	3.0E-3	6.9E-3
0.5	7.1E-1	-	-	4.3E-1	5.5E-2	1.1E-3	3.8E-3	7.4E-3
0.625	6.9E-1	-	-	4.5E-1	5.4E-2	1.0E-3	4.5E-3	7.1E-3
0.75	6.6E-1	-	-	4.5E-1	5.3E-2	1.0E-3	5.0E-3	6.6E-3
0.875	6.3E-1	-	-	4.5E-1	5.2E-2	9.4E-4	5.4E-3	5.9E-3
1	6.0E-1	2.0E-2	7.5E-2	4.4E-1	5.1E-2	8.8E-4	5.7E-3	5.3E-3
1.125	5.7E-1	-	-	4.2E-1	5.1E-2	8.2E-4	5.8E-3	4.7E-3
1.25	5.4E-1	-	-	4.0E-1	5.0E-2	7.6E-4	5.9E-3	4.1E-3
1.375	5.1E-1	-	-	3.8E-1	5.0E-2	7.0E-4	6.0E-3	3.6E-3
1.5	4.7E-1	-	-	3.6E-1	5.0E-2	6.5E-4	6.0E-3	3.2E-3
1.625	4.4E-1	-	-	3.3E-1	4.9E-2	6.0E-4	5.9E-3	2.9E-3
1.75	4.1E-1	-	-	3.0E-1	4.9E-2	5.5E-4	5.9E-3	2.6E-3
1.875	3.8E-1	-	-	2.8E-1	4.9E-2	5.1E-4	5.8E-3	2.4E-3
2	3.5E-1	1.1E-2	2.3E-1	2.5E-1	4.9E-2	4.8E-4	5.6E-3	2.2E-3
2.25	2.9E-1	-	-	2.0E-1	4.8E-2	4.1E-4	5.4E-3	1.9E-3
2.5	2.5E-1	-	-	1.6E-1	4.8E-2	3.6E-4	5.1E-3	1.7E-3
2.75	2.1E-1	-	-	1.3E-1	4.7E-2	3.1E-4	4.8E-3	1.6E-3
3	1.8E-1	4.5E-3	1.6E-1	1.0E-1	4.7E-2	2.8E-4	4.5E-3	1.5E-3
3.25	1.6E-1	-	-	8.0E-2	4.7E-2	2.5E-4	4.2E-3	1.4E-3
3.5	1.4E-1	-	-	6.3E-2	4.6E-2	2.2E-4	4.0E-3	1.4E-3
3.75	1.2E-1	-	-	4.9E-2	4.6E-2	2.0E-4	3.7E-3	1.3E-3
4	1.1E-1	2.8E-3	6.8E-2	3.9E-2	4.6E-2	1.8E-4	3.5E-3	1.3E-3
4.25	1.0E-1	-	-	3.2E-2	4.6E-2	1.7E-4	3.3E-3	1.2E-3
4.5	9.3E-2	-	-	2.6E-2	4.5E-2	1.5E-4	3.1E-3	1.2E-3
4.75	8.7E-2	-	-	2.1E-2	4.5E-2	1.4E-4	2.9E-3	1.2E-3
5	8.3E-2	2.0E-3	2.5E-2	1.8E-2	4.5E-2	1.3E-4	2.7E-3	1.1E-3
5.5	7.6E-2	-	-	1.3E-2	4.4E-2	1.1E-4	2.4E-3	1.1E-3
6	7.1E-2	1.6E-3	1.0E-2	1.0E-2	4.4E-2	9.4E-5	2.1E-3	1.0E-3
6.5	6.7E-2	-	-	8.4E-3	4.4E-2	8.2E-5	1.9E-3	1.0E-3
7	6.4E-2	1.2E-3	5.5E-3	7.1E-3	4.3E-2	7.2E-5	1.7E-3	9.6E-4
7.5	6.1E-2	-	-	6.1E-3	4.3E-2	6.3E-5	1.5E-3	9.2E-4
8	5.9E-2	9.5E-4	3.6E-3	5.4E-3	4.2E-2	5.6E-5	1.3E-3	8.9E-4
8.5	5.8E-2	-	-	4.7E-3	4.2E-2	4.9E-5	1.2E-3	8.6E-4
9	5.6E-2	7.5E-4	2.7E-3	4.2E-3	4.2E-2	4.4E-5	1.0E-3	8.4E-4
9.5	5.5E-2	-	-	3.8E-3	4.2E-2	3.9E-5	9.4E-4	8.1E-4
10	5.3E-2	6.0E-4	2.1E-3	3.4E-3	4.1E-2	3.5E-5	8.5E-4	7.9E-4
11	5.1E-2	4.9E-4	1.6E-3	2.7E-3	4.1E-2	2.8E-5	7.0E-4	7.5E-4
12	4.9E-2	4.0E-4	1.3E-3	2.2E-3	4.0E-2	2.3E-5	5.8E-4	7.2E-4
13	4.8E-2	3.3E-4	1.1E-3	1.9E-3	4.0E-2	1.9E-5	4.9E-4	6.9E-4
14	4.7E-2	2.8E-4	8.9E-4	1.6E-3	4.0E-2	1.6E-5	4.3E-4	6.6E-4
15	4.6E-2	2.4E-4	7.5E-4	1.3E-3	3.9E-2	1.4E-5	3.8E-4	6.3E-4
16	4.5E-2	2.1E-4	6.4E-4	1.2E-3	3.9E-2	1.2E-5	3.4E-4	6.1E-4
17	4.4E-2	1.9E-4	5.5E-4	1.0E-3	3.9E-2	1.1E-5	3.1E-4	5.9E-4
18	4.4E-2	1.7E-4	4.8E-4	9.3E-4	3.8E-2	9.8E-6	2.9E-4	5.7E-4
19	4.3E-2	1.5E-4	4.3E-4	8.4E-4	3.8E-2	8.9E-6	2.7E-4	5.5E-4
20	4.3E-2	1.4E-4	3.9E-4	7.7E-4	3.8E-2	8.3E-6	2.6E-4	5.3E-4
21	4.2E-2	1.3E-4	3.6E-4	7.2E-4	3.7E-2	7.8E-6	2.4E-4	5.2E-4
22	4.2E-2	1.3E-4	3.3E-4	6.8E-4	3.7E-2	7.3E-6	2.4E-4	5.0E-4
23	4.1E-2	1.2E-4	3.1E-4	6.4E-4	3.7E-2	7.0E-6	2.3E-4	4.9E-4
24	4.1E-2	1.2E-4	2.9E-4	6.2E-4	3.6E-2	6.7E-6	2.3E-4	4.7E-4
25	4.0E-2	1.1E-4	2.8E-4	5.9E-4	3.6E-2	6.5E-6	2.2E-4	4.6E-4
26	4.0E-2	1.1E-4	2.7E-4	5.7E-4	3.6E-2	6.3E-6	2.2E-4	4.4E-4
27	4.0E-2	1.1E-4	2.6E-4	5.5E-4	3.6E-2	6.1E-6	2.2E-4	4.3E-4
28	3.9E-2	1.0E-4	2.5E-4	5.4E-4	3.5E-2	6.0E-6	2.1E-4	4.2E-4
29	3.9E-2	1.0E-4	2.4E-4	5.3E-4	3.5E-2	5.9E-6	2.1E-4	4.1E-4
30	3.9E-2	9.9E-5	2.4E-4	5.2E-4	3.5E-2	5.7E-6	2.1E-4	4.0E-4
31	3.8E-2	9.7E-5	2.3E-4	5.0E-4	3.5E-2	5.6E-6	2.1E-4	3.8E-4
32	3.8E-2	9.6E-5	2.3E-4	5.0E-4	3.4E-2	5.5E-6	2.1E-4	3.7E-4
33	3.8E-2	9.4E-5	2.2E-4	4.9E-4	3.4E-2	5.4E-6	2.1E-4	3.6E-4
34	3.7E-2	9.3E-5	2.2E-4	4.8E-4	3.4E-2	5.4E-6	2.1E-4	3.5E-4
35	3.7E-2	9.1E-5	2.2E-4	4.7E-4	3.4E-2	5.3E-6	2.0E-4	3.4E-4
36	3.7E-2	9.0E-5	2.1E-4	4.6E-4	3.4E-2	5.2E-6	2.0E-4	3.3E-4
37	3.6E-2	8.9E-5	2.1E-4	4.6E-4	3.3E-2	5.1E-6	2.0E-4	3.2E-4
38	3.6E-2	8.7E-5	2.1E-4	4.5E-4	3.3E-2	5.1E-6	2.0E-4	3.1E-4
39	3.6E-2	8.6E-5	2.0E-4	4.5E-4	3.3E-2	5.0E-6	2.0E-4	3.1E-4
40	3.5E-2	8.5E-5	2.0E-4	4.4E-4	3.3E-2	4.9E-6	2.0E-4	3.0E-4
41	3.5E-2	8.4E-5	2.0E-4	4.3E-4	3.2E-2	4.9E-6	2.0E-4	2.9E-4
42	3.5E-2	8.3E-5	2.0E-4	4.3E-4	3.2E-2	4.8E-6	2.0E-4	2.8E-4
43	3.5E-2	8.2E-5	1.9E-4	4.2E-4	3.2E-2	4.7E-6	2.0E-4	2.7E-4
44	3.4E-2	8.1E-5	1.9E-4	4.2E-4	3.2E-2	4.7E-6	2.0E-4	2.7E-4
45	3.4E-2	8.0E-5	1.9E-4	4.1E-4	3.1E-2	4.6E-6	2.0E-4	2.6E-4
46	3.4E-2	7.9E-5	1.9E-4	4.1E-4	3.1E-2	4.6E-6	2.0E-4	2.5E-4
47	3.4E-2	7.8E-5	1.9E-4	4.0E-4	3.1E-2	4.5E-6	2.0E-4	2.5E-4
48	3.3E-2	7.7E-5	1.8E-4	4.0E-4	3.1E-2	4.5E-6	2.0E-4	2.4E-4
49	3.3E-2	7.6E-5	1.8E-4	3.9E-4	3.1E-2	4.4E-6	2.0E-4	2.3E-4
50	3.3E-2	7.5E-5	1.8E-4	3.9E-4	3.0E-2	4.4E-6	2.0E-4	2.3E-4
51	3.3E-2	7.4E-5	1.8E-4	3.8E-4	3.0E-2	4.3E-6	2.0E-4	2.2E-4
52	3.2E-2	7.4E-5	1.8E-4	3.8E-4	3.0E-2	4.3E-6	2.0E-4	2.2E-4
53	3.2E-2	7.3E-5	1.7E-4	3.8E-4	3.0E-2	4.2E-6	2.0E-4	2.1E-4
54	3.2E-2	7.2E-5	1.7E-4	3.7E-4	3.0E-2	4.2E-6	2.0E-4	2.0E-4
55	3.2E-2	7.1E-5	1.7E-4	3.7E-4	2.9E-2	4.1E-6	1.9E-4	2.0E-4
56	3.1E-2	7.0E-5	1.7E-4	3.6E-4	2.9E-2	4.1E-6	1.9E-4	1.9E-4
57	3.1E-2	7.0E-5	1.7E-4	3.6E-4	2.9E-2	4.0E-6	1.9E-4	1.9E-4
58	3.1E-2	6.9E-5	1.7E-4	3.6E-4	2.9E-2	4.0E-6	1.9E-4	1.8E-4
59	3.1E-2	6.8E-5	1.6E-4	3.5E-4	2.9E-2	3.9E-6	1.9E-4	1.8E-4
60	3.0E-2	6.7E-5	1.6E-4	3.5E-4	2.8E-2	3.9E-6	1.9E-4	1.8E-4
61	3.0E-2	6.7E-5	1.6E-4	3.5E-4	2.8E-2	3.9E-6	1.9E-4	1.7E-4
62	3.0E-2	6.6E-5	1.6E-4	3.4E-4	2.8E-2	3.8E-6	1.9E-4	1.7E-4
63	3.0E-2	6.5E-5	1.6E-4	3.4E-4	2.8E-2	3.8E-6	1.9E-4	1.6E-4
64	3.0E-2	6.5E-5	1.6E-4	3.3E-4	2.8E-2	3.7E-6	1.9E-4	1.6E-4
65	2.9E-2	6.4E-5	1.5E-4	3.3E-4	2.7E-2	3.7E-6	1.9E-4	1.6E-4
66	2.9E-2	6.3E-5	1.5E-4	3.3E-4	2.7E-2	3.7E-6	1.9E-4	1.5E-4
