Radionuclide	Ra-228
Route of Intake	Inhalation
Material	Aerosols Type S, fA=2E-3
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
64	4.7E-2	1.5E-7	9.2E-5	1.5E-4	4.6E-2	1.6E-4	4.5E-6
65	4.6E-2	1.5E-7	9.2E-5	1.5E-4	4.6E-2	1.5E-4	4.5E-6
66	4.6E-2	1.5E-7	9.1E-5	1.5E-4	4.6E-2	1.5E-4	4.5E-6
67	4.6E-2	1.5E-7	9.1E-5	1.5E-4	4.5E-2	1.5E-4	4.5E-6
68	4.6E-2	1.5E-7	9.1E-5	1.5E-4	4.5E-2	1.5E-4	4.5E-6
69	4.6E-2	1.5E-7	9.0E-5	1.5E-4	4.5E-2	1.5E-4	4.5E-6
70	4.6E-2	1.5E-7	9.0E-5	1.5E-4	4.5E-2	1.5E-4	4.5E-6
71	4.6E-2	1.5E-7	9.0E-5	1.5E-4	4.5E-2	1.5E-4	4.4E-6
72	4.6E-2	1.5E-7	8.9E-5	1.5E-4	4.5E-2	1.5E-4	4.4E-6
73	4.6E-2	1.5E-7	8.9E-5	1.5E-4	4.5E-2	1.5E-4	4.4E-6
74	4.6E-2	1.5E-7	8.9E-5	1.5E-4	4.5E-2	1.5E-4	4.4E-6
75	4.5E-2	1.5E-7	8.8E-5	1.5E-4	4.5E-2	1.5E-4	4.4E-6
76	4.5E-2	1.5E-7	8.8E-5	1.5E-4	4.5E-2	1.5E-4	4.4E-6
77	4.5E-2	1.4E-7	8.8E-5	1.5E-4	4.4E-2	1.4E-4	4.4E-6
78	4.5E-2	1.4E-7	8.7E-5	1.5E-4	4.4E-2	1.4E-4	4.4E-6
79	4.5E-2	1.4E-7	8.7E-5	1.5E-4	4.4E-2	1.4E-4	4.4E-6
80	4.5E-2	1.4E-7	8.7E-5	1.5E-4	4.4E-2	1.4E-4	4.4E-6
81	4.5E-2	1.4E-7	8.7E-5	1.5E-4	4.4E-2	1.4E-4	4.4E-6
82	4.5E-2	1.4E-7	8.6E-5	1.4E-4	4.4E-2	1.4E-4	4.4E-6
83	4.5E-2	1.4E-7	8.6E-5	1.4E-4	4.4E-2	1.4E-4	4.4E-6
84	4.5E-2	1.4E-7	8.6E-5	1.4E-4	4.4E-2	1.4E-4	4.3E-6
85	4.4E-2	1.4E-7	8.5E-5	1.4E-4	4.4E-2	1.4E-4	4.3E-6
86	4.4E-2	1.4E-7	8.5E-5	1.4E-4	4.4E-2	1.4E-4	4.3E-6
87	4.4E-2	1.4E-7	8.5E-5	1.4E-4	4.3E-2	1.4E-4	4.3E-6
88	4.4E-2	1.4E-7	8.4E-5	1.4E-4	4.3E-2	1.4E-4	4.3E-6
89	4.4E-2	1.4E-7	8.4E-5	1.4E-4	4.3E-2	1.4E-4	4.3E-6
90	4.4E-2	1.4E-7	8.4E-5	1.4E-4	4.3E-2	1.4E-4	4.3E-6
91	4.4E-2	1.4E-7	8.4E-5	1.4E-4	4.3E-2	1.4E-4	4.3E-6
92	4.4E-2	1.4E-7	8.3E-5	1.4E-4	4.3E-2	1.3E-4	4.3E-6
93	4.4E-2	1.4E-7	8.3E-5	1.4E-4	4.3E-2	1.3E-4	4.3E-6
94	4.4E-2	1.3E-7	8.3E-5	1.4E-4	4.3E-2	1.3E-4	4.3E-6
95	4.3E-2	1.3E-7	8.2E-5	1.4E-4	4.3E-2	1.3E-4	4.3E-6
96	4.3E-2	1.3E-7	8.2E-5	1.4E-4	4.3E-2	1.3E-4	4.3E-6
97	4.3E-2	1.3E-7	8.2E-5	1.4E-4	4.2E-2	1.3E-4	4.3E-6
98	4.3E-2	1.3E-7	8.2E-5	1.4E-4	4.2E-2	1.3E-4	4.3E-6
99	4.3E-2	1.3E-7	8.1E-5	1.4E-4	4.2E-2	1.3E-4	4.2E-6
100	4.3E-2	1.3E-7	8.1E-5	1.4E-4	4.2E-2	1.3E-4	4.2E-6
110	4.2E-2	1.3E-7	7.8E-5	1.3E-4	4.1E-2	1.3E-4	4.2E-6
120	4.1E-2	1.2E-7	7.6E-5	1.3E-4	4.0E-2	1.2E-4	4.1E-6
130	4.0E-2	1.2E-7	7.3E-5	1.2E-4	3.9E-2	1.2E-4	4.1E-6
140	3.9E-2	1.1E-7	7.1E-5	1.2E-4	3.9E-2	1.2E-4	4.0E-6
150	3.9E-2	1.1E-7	6.8E-5	1.1E-4	3.8E-2	1.2E-4	4.0E-6
160	3.8E-2	1.1E-7	6.6E-5	1.1E-4	3.7E-2	1.1E-4	3.9E-6
170	3.7E-2	1.1E-7	6.4E-5	1.1E-4	3.6E-2	1.1E-4	3.9E-6
180	3.6E-2	1.0E-7	6.2E-5	1.0E-4	3.6E-2	1.1E-4	3.9E-6
190	3.6E-2	1.0E-7	6.0E-5	1.0E-4	3.5E-2	1.1E-4	3.8E-6
200	3.5E-2	9.8E-8	5.8E-5	9.7E-5	3.4E-2	1.1E-4	3.8E-6
210	3.4E-2	9.5E-8	5.6E-5	9.4E-5	3.3E-2	1.1E-4	3.7E-6
220	3.3E-2	9.3E-8	5.4E-5	9.1E-5	3.3E-2	1.1E-4	3.7E-6
230	3.3E-2	9.1E-8	5.2E-5	8.8E-5	3.2E-2	1.1E-4	3.7E-6
240	3.2E-2	8.9E-8	5.0E-5	8.5E-5	3.2E-2	1.1E-4	3.6E-6
250	3.2E-2	8.7E-8	4.9E-5	8.2E-5	3.1E-2	1.1E-4	3.6E-6
260	3.1E-2	8.6E-8	4.7E-5	7.9E-5	3.0E-2	1.1E-4	3.6E-6
270	3.0E-2	8.4E-8	4.6E-5	7.7E-5	3.0E-2	1.1E-4	3.6E-6
280	3.0E-2	8.2E-8	4.4E-5	7.4E-5	2.9E-2	1.1E-4	3.5E-6
290	2.9E-2	8.1E-8	4.3E-5	7.2E-5	2.9E-2	1.1E-4	3.5E-6
300	2.9E-2	7.9E-8	4.1E-5	6.9E-5	2.8E-2	1.1E-4	3.5E-6
310	2.8E-2	7.8E-8	4.0E-5	6.7E-5	2.8E-2	1.1E-4	3.4E-6
320	2.8E-2	7.6E-8	3.9E-5	6.5E-5	2.7E-2	1.1E-4	3.4E-6
330	2.7E-2	7.5E-8	3.7E-5	6.3E-5	2.7E-2	1.1E-4	3.4E-6
340	2.7E-2	7.4E-8	3.6E-5	6.1E-5	2.6E-2	1.1E-4	3.4E-6
350	2.6E-2	7.2E-8	3.5E-5	5.9E-5	2.6E-2	1.0E-4	3.3E-6
360	2.6E-2	7.1E-8	3.4E-5	5.7E-5	2.5E-2	1.0E-4	3.3E-6
365	2.6E-2	7.0E-8	3.3E-5	5.6E-5	2.5E-2	1.0E-4	3.3E-6
370	2.6E-2	7.0E-8	3.3E-5	5.5E-5	2.5E-2	1.0E-4	3.3E-6
380	2.5E-2	6.9E-8	3.2E-5	5.3E-5	2.5E-2	1.0E-4	3.3E-6
390	2.5E-2	6.8E-8	3.1E-5	5.1E-5	2.4E-2	1.0E-4	3.2E-6
400	2.4E-2	6.7E-8	3.0E-5	5.0E-5	2.4E-2	1.0E-4	3.2E-6
410	2.4E-2	6.5E-8	2.9E-5	4.8E-5	2.3E-2	1.0E-4	3.2E-6
420	2.4E-2	6.4E-8	2.8E-5	4.6E-5	2.3E-2	1.0E-4	3.2E-6
430	2.3E-2	6.3E-8	2.7E-5	4.5E-5	2.3E-2	1.0E-4	3.1E-6
440	2.3E-2	6.3E-8	2.6E-5	4.3E-5	2.2E-2	1.0E-4	3.1E-6
450	2.3E-2	6.2E-8	2.5E-5	4.2E-5	2.2E-2	1.0E-4	3.1E-6
460	2.2E-2	6.1E-8	2.4E-5	4.1E-5	2.2E-2	1.0E-4	3.1E-6
470	2.2E-2	6.0E-8	2.4E-5	3.9E-5	2.1E-2	1.0E-4	3.0E-6
480	2.2E-2	5.9E-8	2.3E-5	3.8E-5	2.1E-2	1.0E-4	3.0E-6
490	2.1E-2	5.8E-8	2.2E-5	3.7E-5	2.1E-2	1.0E-4	3.0E-6
500	2.1E-2	5.7E-8	2.1E-5	3.6E-5	2.1E-2	1.0E-4	3.0E-6
510	2.1E-2	5.7E-8	2.1E-5	3.5E-5	2.0E-2	1.0E-4	3.0E-6
520	2.1E-2	5.6E-8	2.0E-5	3.3E-5	2.0E-2	1.0E-4	2.9E-6
530	2.0E-2	5.5E-8	1.9E-5	3.2E-5	2.0E-2	1.0E-4	2.9E-6
540	2.0E-2	5.4E-8	1.9E-5	3.1E-5	2.0E-2	1.0E-4	2.9E-6
550	2.0E-2	5.4E-8	1.8E-5	3.0E-5	1.9E-2	1.0E-4	2.9E-6
560	2.0E-2	5.3E-8	1.8E-5	2.9E-5	1.9E-2	1.0E-4	2.9E-6
570	1.9E-2	5.2E-8	1.7E-5	2.8E-5	1.9E-2	1.0E-4	2.8E-6
580	1.9E-2	5.2E-8	1.7E-5	2.8E-5	1.9E-2	1.0E-4	2.8E-6
590	1.9E-2	5.1E-8	1.6E-5	2.7E-5	1.8E-2	1.0E-4	2.8E-6
600	1.9E-2	5.0E-8	1.6E-5	2.6E-5	1.8E-2	1.0E-4	2.8E-6
610	1.8E-2	5.0E-8	1.5E-5	2.5E-5	1.8E-2	1.0E-4	2.8E-6
620	1.8E-2	4.9E-8	1.5E-5	2.4E-5	1.8E-2	1.0E-4	2.7E-6
630	1.8E-2	4.9E-8	1.4E-5	2.3E-5	1.8E-2	1.0E-4	2.7E-6
640	1.8E-2	4.8E-8	1.4E-5	2.3E-5	1.7E-2	1.0E-4	2.7E-6
650	1.8E-2	4.8E-8	1.3E-5	2.2E-5	1.7E-2	1.0E-4	2.7E-6
660	1.7E-2	4.7E-8	1.3E-5	2.1E-5	1.7E-2	1.0E-4	2.7E-6
670	1.7E-2	4.7E-8	1.2E-5	2.1E-5	1.7E-2	1.0E-4	2.7E-6
680	1.7E-2	4.6E-8	1.2E-5	2.0E-5	1.7E-2	1.0E-4	2.6E-6
690	1.7E-2	4.6E-8	1.2E-5	1.9E-5	1.6E-2	1.0E-4	2.6E-6
700	1.7E-2	4.5E-8	1.1E-5	1.9E-5	1.6E-2	1.0E-4	2.6E-6
710	1.7E-2	4.5E-8	1.1E-5	1.8E-5	1.6E-2	1.0E-4	2.6E-6
720	1.6E-2	4.4E-8	1.1E-5	1.8E-5	1.6E-2	1.0E-4	2.6E-6
730	1.6E-2	4.4E-8	1.0E-5	1.7E-5	1.6E-2	1.0E-4	2.6E-6
740	1.6E-2	4.3E-8	1.0E-5	1.7E-5	1.6E-2	1.0E-4	2.5E-6
750	1.6E-2	4.3E-8	9.7E-6	1.6E-5	1.5E-2	1.0E-4	2.5E-6
760	1.6E-2	4.2E-8	9.5E-6	1.6E-5	1.5E-2	1.0E-4	2.5E-6
770	1.6E-2	4.2E-8	9.2E-6	1.5E-5	1.5E-2	9.9E-5	2.5E-6
780	1.6E-2	4.2E-8	8.9E-6	1.5E-5	1.5E-2	9.9E-5	2.5E-6
790	1.5E-2	4.1E-8	8.6E-6	1.4E-5	1.5E-2	9.9E-5	2.5E-6
800	1.5E-2	4.1E-8	8.4E-6	1.4E-5	1.5E-2	9.9E-5	2.4E-6
810	1.5E-2	4.1E-8	8.1E-6	1.3E-5	1.5E-2	9.9E-5	2.4E-6
820	1.5E-2	4.0E-8	7.9E-6	1.3E-5	1.5E-2	9.8E-5	2.4E-6
830	1.5E-2	4.0E-8	7.7E-6	1.3E-5	1.4E-2	9.8E-5	2.4E-6
840	1.5E-2	4.0E-8	7.4E-6	1.2E-5	1.4E-2	9.8E-5	2.4E-6
850	1.5E-2	3.9E-8	7.2E-6	1.2E-5	1.4E-2	9.8E-5	2.4E-6
860	1.5E-2	3.9E-8	7.0E-6	1.1E-5	1.4E-2	9.8E-5	2.4E-6
870	1.4E-2	3.9E-8	6.8E-6	1.1E-5	1.4E-2	9.8E-5	2.3E-6
880	1.4E-2	3.8E-8	6.6E-6	1.1E-5	1.4E-2	9.7E-5	2.3E-6
890	1.4E-2	3.8E-8	6.4E-6	1.0E-5	1.4E-2	9.7E-5	2.3E-6
900	1.4E-2	3.8E-8	6.3E-6	1.0E-5	1.4E-2	9.7E-5	2.3E-6
910	1.4E-2	3.7E-8	6.1E-6	9.9E-6	1.3E-2	9.7E-5	2.3E-6
920	1.4E-2	3.7E-8	5.9E-6	9.6E-6	1.3E-2	9.7E-5	2.3E-6
930	1.4E-2	3.7E-8	5.7E-6	9.3E-6	1.3E-2	9.6E-5	2.3E-6
940	1.4E-2	3.6E-8	5.6E-6	9.0E-6	1.3E-2	9.6E-5	2.3E-6
950	1.4E-2	3.6E-8	5.4E-6	8.8E-6	1.3E-2	9.6E-5	2.2E-6
960	1.3E-2	3.6E-8	5.3E-6	8.5E-6	1.3E-2	9.6E-5	2.2E-6
970	1.3E-2	3.6E-8	5.1E-6	8.3E-6	1.3E-2	9.6E-5	2.2E-6
980	1.3E-2	3.5E-8	5.0E-6	8.0E-6	1.3E-2	9.5E-5	2.2E-6
990	1.3E-2	3.5E-8	4.9E-6	7.8E-6	1.3E-2	9.5E-5	2.2E-6
1000	1.3E-2	3.5E-8	4.7E-6	7.6E-6	1.3E-2	9.5E-5	2.2E-6
1010	1.3E-2	3.5E-8	4.6E-6	7.4E-6	1.3E-2	9.5E-5	2.2E-6
1020	1.3E-2	3.4E-8	4.5E-6	7.2E-6	1.2E-2	9.5E-5	2.2E-6
1030	1.3E-2	3.4E-8	4.4E-6	7.0E-6	1.2E-2	9.4E-5	2.1E-6
1040	1.3E-2	3.4E-8	4.3E-6	6.8E-6	1.2E-2	9.4E-5	2.1E-6
1050	1.3E-2	3.4E-8	4.1E-6	6.6E-6	1.2E-2	9.4E-5	2.1E-6
1060	1.3E-2	3.3E-8	4.0E-6	6.4E-6	1.2E-2	9.4E-5	2.1E-6
1070	1.2E-2	3.3E-8	3.9E-6	6.3E-6	1.2E-2	9.4E-5	2.1E-6
1080	1.2E-2	3.3E-8	3.8E-6	6.1E-6	1.2E-2	9.3E-5	2.1E-6
1090	1.2E-2	3.3E-8	3.7E-6	5.9E-6	1.2E-2	9.3E-5	2.1E-6
1095	1.2E-2	3.3E-8	3.7E-6	5.8E-6	1.2E-2	9.3E-5	2.1E-6
1100	1.2E-2	3.3E-8	3.6E-6	5.8E-6	1.2E-2	9.3E-5	2.1E-6
1200	1.1E-2	3.1E-8	2.9E-6	4.5E-6	1.1E-2	9.1E-5	2.0E-6
1300	1.1E-2	2.9E-8	2.3E-6	3.5E-6	1.0E-2	8.9E-5	1.9E-6
1400	1.0E-2	2.7E-8	1.9E-6	2.8E-6	9.9E-3	8.7E-5	1.8E-6
1500	9.8E-3	2.6E-8	1.6E-6	2.3E-6	9.4E-3	8.5E-5	1.7E-6
1600	9.3E-3	2.5E-8	1.3E-6	2.0E-6	9.0E-3	8.3E-5	1.6E-6
1700	8.9E-3	2.4E-8	1.2E-6	1.7E-6	8.6E-3	8.1E-5	1.6E-6
1800	8.5E-3	2.3E-8	1.0E-6	1.5E-6	8.2E-3	7.9E-5	1.5E-6
1900	8.1E-3	2.2E-8	9.4E-7	1.3E-6	7.8E-3	7.7E-5	1.4E-6
2000	7.8E-3	2.1E-8	8.6E-7	1.2E-6	7.5E-3	7.5E-5	1.4E-6
2100	7.4E-3	2.0E-8	7.9E-7	1.1E-6	7.2E-3	7.3E-5	1.3E-6
2200	7.1E-3	1.9E-8	7.4E-7	1.0E-6	6.9E-3	7.1E-5	1.3E-6
2300	6.8E-3	1.8E-8	6.9E-7	9.5E-7	6.6E-3	6.9E-5	1.2E-6
2400	6.5E-3	1.7E-8	6.5E-7	8.9E-7	6.3E-3	6.7E-5	1.2E-6
2500	6.3E-3	1.7E-8	6.2E-7	8.4E-7	6.0E-3	6.5E-5	1.1E-6
2600	6.0E-3	1.6E-8	5.9E-7	8.0E-7	5.8E-3	6.4E-5	1.1E-6
2700	5.7E-3	1.5E-8	5.6E-7	7.6E-7	5.5E-3	6.2E-5	1.1E-6
2800	5.5E-3	1.5E-8	5.3E-7	7.3E-7	5.3E-3	6.0E-5	1.0E-6
2900	5.3E-3	1.4E-8	5.1E-7	6.9E-7	5.1E-3	5.8E-5	9.7E-7
3000	5.0E-3	1.3E-8	4.9E-7	6.6E-7	4.8E-3	5.7E-5	9.3E-7
3100	4.8E-3	1.3E-8	4.7E-7	6.3E-7	4.6E-3	5.5E-5	9.0E-7
3200	4.6E-3	1.2E-8	4.5E-7	6.1E-7	4.4E-3	5.3E-5	8.6E-7
3300	4.4E-3	1.2E-8	4.3E-7	5.8E-7	4.3E-3	5.2E-5	8.3E-7
3400	4.3E-3	1.1E-8	4.1E-7	5.6E-7	4.1E-3	5.0E-5	8.0E-7
3500	4.1E-3	1.1E-8	3.9E-7	5.3E-7	3.9E-3	4.9E-5	7.7E-7
3600	3.9E-3	1.0E-8	3.7E-7	5.1E-7	3.7E-3	4.7E-5	7.4E-7
3650	3.8E-3	1.0E-8	3.7E-7	5.0E-7	3.7E-3	4.7E-5	7.2E-7
4000	3.3E-3	8.8E-9	3.1E-7	4.3E-7	3.2E-3	4.2E-5	6.3E-7
5000	2.1E-3	5.7E-9	2.1E-7	2.8E-7	2.0E-3	3.1E-5	4.2E-7
6000	1.4E-3	3.7E-9	1.3E-7	1.8E-7	1.3E-3	2.2E-5	2.8E-7
7000	9.1E-4	2.4E-9	8.7E-8	1.2E-7	8.7E-4	1.6E-5	1.8E-7
8000	5.9E-4	1.6E-9	5.7E-8	7.9E-8	5.6E-4	1.1E-5	1.2E-7
9000	3.9E-4	1.0E-9	3.7E-8	5.2E-8	3.7E-4	7.9E-6	8.0E-8
10000	2.5E-4	6.7E-10	2.4E-8	3.4E-8	2.4E-4	5.6E-6	5.2E-8
11000	1.6E-4	4.4E-10	1.6E-8	2.2E-8	1.5E-4	3.9E-6	3.4E-8
12000	1.1E-4	2.8E-10	1.0E-8	1.4E-8	1.0E-4	2.7E-6	2.2E-8
13000	6.9E-5	1.8E-10	6.6E-9	9.3E-9	6.6E-5	1.9E-6	1.5E-8
14000	4.5E-5	1.2E-10	4.3E-9	6.1E-9	4.3E-5	1.3E-6	9.5E-9
15000	2.9E-5	-	2.8E-9	4.0E-9	2.8E-5	9.0E-7	6.2E-9
