Radionuclide	In-111
Route of Intake	Ingestion
Material	All forms, fA=5E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.9E-1	-	-	9.9E-1	2.6E-5	3.7E-5
0.083333	9.8E-1	-	-	9.8E-1	7.8E-5	1.1E-4
0.125	9.7E-1	-	-	9.7E-1	1.4E-4	1.8E-4
0.25	9.4E-1	-	-	9.3E-1	2.8E-4	3.5E-4
0.375	9.0E-1	-	-	9.0E-1	3.8E-4	4.4E-4
0.5	8.6E-1	-	-	8.5E-1	4.4E-4	4.9E-4
0.625	8.0E-1	-	-	8.0E-1	4.8E-4	5.2E-4
0.75	7.4E-1	-	-	7.4E-1	5.0E-4	5.3E-4
0.875	6.8E-1	-	-	6.8E-1	5.0E-4	5.4E-4
1	6.1E-1	1.5E-6	1.7E-1	6.1E-1	5.0E-4	5.4E-4
1.125	5.5E-1	-	-	5.4E-1	5.0E-4	5.3E-4
1.25	4.8E-1	-	-	4.8E-1	4.8E-4	5.3E-4
1.375	4.2E-1	-	-	4.2E-1	4.7E-4	5.2E-4
1.5	3.7E-1	-	-	3.6E-1	4.6E-4	5.1E-4
1.625	3.1E-1	-	-	3.1E-1	4.4E-4	5.0E-4
1.75	2.7E-1	-	-	2.7E-1	4.3E-4	4.8E-4
1.875	2.3E-1	-	-	2.3E-1	4.1E-4	4.7E-4
2	1.9E-1	1.8E-6	2.9E-1	1.9E-1	4.0E-4	4.6E-4
2.25	1.4E-1	-	-	1.3E-1	3.7E-4	4.3E-4
2.5	9.4E-2	-	-	9.1E-2	3.4E-4	4.1E-4
2.75	6.4E-2	-	-	6.2E-2	3.2E-4	3.8E-4
3	4.3E-2	1.5E-6	1.1E-1	4.1E-2	2.9E-4	3.6E-4
3.25	2.9E-2	-	-	2.7E-2	2.7E-4	3.4E-4
3.5	2.0E-2	-	-	1.8E-2	2.5E-4	3.2E-4
3.75	1.3E-2	-	-	1.2E-2	2.4E-4	3.0E-4
4	9.2E-3	1.2E-6	2.5E-2	7.4E-3	2.2E-4	2.8E-4
4.25	6.4E-3	-	-	4.8E-3	2.1E-4	2.6E-4
4.5	4.6E-3	-	-	3.0E-3	1.9E-4	2.4E-4
4.75	3.4E-3	-	-	1.9E-3	1.8E-4	2.3E-4
5	2.6E-3	9.4E-7	4.6E-3	1.2E-3	1.7E-4	2.1E-4
5.5	1.7E-3	-	-	4.9E-4	1.5E-4	1.9E-4
6	1.3E-3	7.2E-7	7.6E-4	2.0E-4	1.3E-4	1.7E-4
6.5	1.0E-3	-	-	8.5E-5	1.1E-4	1.5E-4
7	8.9E-4	5.5E-7	1.2E-4	4.0E-5	1.0E-4	1.3E-4
7.5	7.7E-4	-	-	2.2E-5	8.8E-5	1.1E-4
8	6.7E-4	4.1E-7	1.7E-5	1.4E-5	7.8E-5	1.0E-4
8.5	5.9E-4	-	-	1.0E-5	6.9E-5	8.9E-5
9	5.2E-4	3.1E-7	2.8E-6	8.4E-6	6.1E-5	7.9E-5
9.5	4.6E-4	-	-	7.1E-6	5.4E-5	7.0E-5
10	4.1E-4	2.4E-7	6.1E-7	6.1E-6	4.7E-5	6.2E-5
11	3.2E-4	1.8E-7	2.2E-7	4.7E-6	3.7E-5	4.8E-5
12	2.5E-4	1.3E-7	1.1E-7	3.6E-6	2.9E-5	3.8E-5
13	1.9E-4	1.0E-7	7.2E-8	2.8E-6	2.2E-5	2.9E-5
14	1.5E-4	7.6E-8	4.9E-8	2.2E-6	1.7E-5	2.3E-5
15	1.2E-4	5.7E-8	3.5E-8	1.7E-6	1.4E-5	1.8E-5
16	9.2E-5	4.3E-8	2.6E-8	1.3E-6	1.1E-5	1.4E-5
17	7.2E-5	3.3E-8	2.0E-8	1.0E-6	8.3E-6	1.1E-5
18	5.6E-5	2.5E-8	1.5E-8	8.0E-7	6.5E-6	8.5E-6
19	4.4E-5	1.8E-8	1.2E-8	6.2E-7	5.1E-6	6.7E-6
20	3.4E-5	1.4E-8	9.1E-9	4.9E-7	3.9E-6	5.2E-6
21	2.7E-5	1.0E-8	7.0E-9	3.8E-7	3.1E-6	4.1E-6
22	2.1E-5	7.9E-9	5.5E-9	3.0E-7	2.4E-6	3.2E-6
23	1.6E-5	6.0E-9	4.3E-9	2.3E-7	1.9E-6	2.5E-6
24	1.3E-5	4.5E-9	3.3E-9	1.8E-7	1.5E-6	1.9E-6
25	9.9E-6	3.4E-9	2.6E-9	1.4E-7	1.1E-6	1.5E-6
26	7.7E-6	2.6E-9	2.0E-9	1.1E-7	8.9E-7	1.2E-6
27	6.0E-6	1.9E-9	1.6E-9	8.6E-8	6.9E-7	9.3E-7
28	4.7E-6	1.5E-9	1.2E-9	6.7E-8	5.4E-7	7.2E-7
29	3.7E-6	1.1E-9	9.6E-10	5.2E-8	4.2E-7	5.7E-7
30	2.9E-6	8.4E-10	7.5E-10	4.1E-8	3.3E-7	4.4E-7
31	2.2E-6	6.3E-10	5.8E-10	3.2E-8	2.6E-7	3.5E-7
32	1.7E-6	4.8E-10	4.5E-10	2.5E-8	2.0E-7	2.7E-7
33	1.4E-6	3.6E-10	3.5E-10	1.9E-8	1.6E-7	2.1E-7
34	1.1E-6	2.7E-10	2.8E-10	1.5E-8	1.2E-7	1.6E-7
35	8.3E-7	2.1E-10	2.2E-10	1.2E-8	9.5E-8	1.3E-7
36	6.5E-7	1.6E-10	1.7E-10	9.2E-9	7.4E-8	1.0E-7
37	5.1E-7	1.2E-10	1.3E-10	7.2E-9	5.8E-8	7.9E-8
38	4.0E-7	-	1.0E-10	5.6E-9	4.5E-8	6.1E-8
39	3.1E-7	-	-	4.4E-9	3.5E-8	4.8E-8
40	2.4E-7	-	-	3.4E-9	2.8E-8	3.7E-8
41	1.9E-7	-	-	2.7E-9	2.1E-8	2.9E-8
42	1.5E-7	-	-	2.1E-9	1.7E-8	2.3E-8
43	1.1E-7	-	-	1.6E-9	1.3E-8	1.8E-8
44	9.0E-8	-	-	1.3E-9	1.0E-8	1.4E-8
45	7.0E-8	-	-	1.0E-9	8.0E-9	1.1E-8
46	5.5E-8	-	-	7.8E-10	6.2E-9	8.5E-9
47	4.3E-8	-	-	6.1E-10	4.8E-9	6.6E-9
48	3.3E-8	-	-	4.7E-10	3.8E-9	5.2E-9
49	2.6E-8	-	-	3.7E-10	3.0E-9	4.1E-9
50	2.0E-8	-	-	2.9E-10	2.3E-9	3.2E-9
51	1.6E-8	-	-	2.2E-10	1.8E-9	2.5E-9
52	1.2E-8	-	-	1.8E-10	1.4E-9	1.9E-9
53	9.6E-9	-	-	1.4E-10	1.1E-9	1.5E-9
54	7.5E-9	-	-	1.0E-10	8.5E-10	1.2E-9
55	5.9E-9	-	-	-	6.7E-10	9.2E-10
56	4.6E-9	-	-	-	5.2E-10	7.2E-10
57	3.6E-9	-	-	-	4.1E-10	5.6E-10
58	2.8E-9	-	-	-	3.2E-10	4.4E-10
59	2.2E-9	-	-	-	2.5E-10	3.4E-10
60	1.7E-9	-	-	-	1.9E-10	2.7E-10
61	1.3E-9	-	-	-	1.5E-10	2.1E-10
62	1.0E-9	-	-	-	1.2E-10	1.6E-10
63	8.1E-10	-	-	-	-	1.3E-10
64	6.3E-10	-	-	-	-	-
65	4.9E-10	-	-	-	-	-
66	3.9E-10	-	-	-	-	-
67	3.0E-10	-	-	-	-	-
68	2.4E-10	-	-	-	-	-
69	1.8E-10	-	-	-	-	-
70	1.4E-10	-	-	-	-	-
71	1.1E-10	-	-	-	-	-
