Radionuclide	Hg-203
Route of Intake	Injection
Material	Injection, fA=0.1
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.7E-1	-	-	8.4E-2	3.2E-2	1.7E-1
0.083333	9.6E-1	-	-	9.0E-2	1.8E-2	2.0E-1
0.125	9.5E-1	-	-	9.2E-2	1.3E-2	2.0E-1
0.25	9.4E-1	-	-	9.4E-2	1.0E-2	2.1E-1
0.375	9.4E-1	-	-	9.6E-2	9.4E-3	2.0E-1
0.5	9.4E-1	-	-	9.8E-2	9.0E-3	2.0E-1
0.625	9.3E-1	-	-	9.9E-2	8.6E-3	2.0E-1
0.75	9.2E-1	-	-	9.9E-2	8.2E-3	1.9E-1
0.875	9.2E-1	-	-	9.8E-2	7.8E-3	1.9E-1
1	9.1E-1	5.2E-3	1.8E-2	9.6E-2	7.5E-3	1.9E-1
1.125	9.0E-1	-	-	9.4E-2	7.2E-3	1.8E-1
1.25	8.9E-1	-	-	9.1E-2	6.9E-3	1.8E-1
1.375	8.8E-1	-	-	8.9E-2	6.6E-3	1.8E-1
1.5	8.7E-1	-	-	8.5E-2	6.4E-3	1.7E-1
1.625	8.6E-1	-	-	8.2E-2	6.1E-3	1.7E-1
1.75	8.6E-1	-	-	7.9E-2	5.9E-3	1.7E-1
1.875	8.5E-1	-	-	7.6E-2	5.7E-3	1.6E-1
2	8.4E-1	6.1E-3	4.9E-2	7.3E-2	5.5E-3	1.6E-1
2.25	8.2E-1	-	-	6.8E-2	5.1E-3	1.6E-1
2.5	8.1E-1	-	-	6.3E-2	4.8E-3	1.5E-1
2.75	7.9E-1	-	-	5.9E-2	4.5E-3	1.4E-1
3	7.8E-1	6.1E-3	4.0E-2	5.6E-2	4.2E-3	1.4E-1
3.25	7.7E-1	-	-	5.2E-2	4.0E-3	1.3E-1
3.5	7.5E-1	-	-	5.0E-2	3.8E-3	1.3E-1
3.75	7.4E-1	-	-	4.7E-2	3.6E-3	1.2E-1
4	7.3E-1	6.1E-3	3.0E-2	4.5E-2	3.4E-3	1.2E-1
4.25	7.2E-1	-	-	4.3E-2	3.3E-3	1.1E-1
4.5	7.1E-1	-	-	4.1E-2	3.1E-3	1.1E-1
4.75	7.0E-1	-	-	4.0E-2	3.0E-3	1.1E-1
5	6.9E-1	6.0E-3	2.4E-2	3.8E-2	2.9E-3	1.0E-1
5.5	6.7E-1	-	-	3.5E-2	2.7E-3	9.3E-2
6	6.5E-1	5.9E-3	2.0E-2	3.3E-2	2.5E-3	8.6E-2
6.5	6.3E-1	-	-	3.1E-2	2.4E-3	8.0E-2
7	6.2E-1	5.8E-3	1.7E-2	2.8E-2	2.3E-3	7.4E-2
7.5	6.0E-1	-	-	2.7E-2	2.2E-3	6.8E-2
8	5.9E-1	5.6E-3	1.4E-2	2.5E-2	2.1E-3	6.3E-2
8.5	5.8E-1	-	-	2.3E-2	2.0E-3	5.8E-2
9	5.6E-1	5.5E-3	1.2E-2	2.2E-2	1.9E-3	5.4E-2
9.5	5.5E-1	-	-	2.0E-2	1.9E-3	5.0E-2
10	5.4E-1	5.4E-3	1.0E-2	1.9E-2	1.8E-3	4.6E-2
11	5.2E-1	5.2E-3	9.0E-3	1.7E-2	1.7E-3	4.0E-2
12	4.9E-1	5.1E-3	7.8E-3	1.5E-2	1.6E-3	3.5E-2
13	4.7E-1	5.0E-3	6.8E-3	1.3E-2	1.6E-3	3.0E-2
14	4.6E-1	4.9E-3	5.9E-3	1.2E-2	1.5E-3	2.6E-2
15	4.4E-1	4.7E-3	5.1E-3	1.1E-2	1.4E-3	2.3E-2
16	4.2E-1	4.6E-3	4.5E-3	9.8E-3	1.4E-3	2.0E-2
17	4.1E-1	4.5E-3	4.0E-3	8.9E-3	1.3E-3	1.8E-2
18	3.9E-1	4.4E-3	3.5E-3	8.2E-3	1.3E-3	1.6E-2
19	3.8E-1	4.2E-3	3.1E-3	7.5E-3	1.2E-3	1.4E-2
20	3.7E-1	4.1E-3	2.8E-3	7.0E-3	1.2E-3	1.3E-2
21	3.6E-1	4.0E-3	2.5E-3	6.5E-3	1.1E-3	1.1E-2
22	3.4E-1	3.9E-3	2.3E-3	6.0E-3	1.1E-3	1.0E-2
23	3.3E-1	3.8E-3	2.1E-3	5.7E-3	1.0E-3	9.5E-3
24	3.2E-1	3.7E-3	1.9E-3	5.3E-3	9.9E-4	8.7E-3
25	3.1E-1	3.6E-3	1.8E-3	5.0E-3	9.5E-4	8.0E-3
26	3.0E-1	3.5E-3	1.6E-3	4.7E-3	9.1E-4	7.4E-3
27	2.9E-1	3.4E-3	1.5E-3	4.5E-3	8.8E-4	6.8E-3
28	2.8E-1	3.3E-3	1.4E-3	4.2E-3	8.4E-4	6.4E-3
29	2.7E-1	3.2E-3	1.3E-3	4.0E-3	8.1E-4	5.9E-3
30	2.7E-1	3.1E-3	1.2E-3	3.8E-3	7.8E-4	5.6E-3
31	2.6E-1	3.0E-3	1.1E-3	3.7E-3	7.5E-4	5.2E-3
32	2.5E-1	3.0E-3	1.1E-3	3.5E-3	7.2E-4	4.9E-3
33	2.4E-1	2.9E-3	1.0E-3	3.3E-3	6.9E-4	4.7E-3
34	2.3E-1	2.8E-3	9.6E-4	3.2E-3	6.6E-4	4.4E-3
35	2.3E-1	2.7E-3	9.1E-4	3.1E-3	6.4E-4	4.2E-3
36	2.2E-1	2.6E-3	8.7E-4	2.9E-3	6.1E-4	4.0E-3
37	2.1E-1	2.6E-3	8.2E-4	2.8E-3	5.9E-4	3.8E-3
38	2.1E-1	2.5E-3	7.9E-4	2.7E-3	5.6E-4	3.6E-3
39	2.0E-1	2.4E-3	7.5E-4	2.6E-3	5.4E-4	3.5E-3
40	1.9E-1	2.4E-3	7.2E-4	2.5E-3	5.2E-4	3.3E-3
41	1.9E-1	2.3E-3	6.8E-4	2.4E-3	5.0E-4	3.2E-3
42	1.8E-1	2.2E-3	6.5E-4	2.3E-3	4.8E-4	3.0E-3
43	1.8E-1	2.2E-3	6.3E-4	2.2E-3	4.6E-4	2.9E-3
44	1.7E-1	2.1E-3	6.0E-4	2.2E-3	4.4E-4	2.8E-3
45	1.7E-1	2.0E-3	5.8E-4	2.1E-3	4.3E-4	2.7E-3
46	1.6E-1	2.0E-3	5.5E-4	2.0E-3	4.1E-4	2.6E-3
47	1.6E-1	1.9E-3	5.3E-4	1.9E-3	3.9E-4	2.4E-3
48	1.5E-1	1.9E-3	5.1E-4	1.9E-3	3.8E-4	2.4E-3
49	1.5E-1	1.8E-3	4.9E-4	1.8E-3	3.6E-4	2.3E-3
50	1.4E-1	1.8E-3	4.7E-4	1.7E-3	3.5E-4	2.2E-3
51	1.4E-1	1.7E-3	4.5E-4	1.7E-3	3.4E-4	2.1E-3
52	1.3E-1	1.7E-3	4.3E-4	1.6E-3	3.2E-4	2.0E-3
53	1.3E-1	1.6E-3	4.2E-4	1.5E-3	3.1E-4	1.9E-3
54	1.3E-1	1.6E-3	4.0E-4	1.5E-3	3.0E-4	1.9E-3
55	1.2E-1	1.5E-3	3.9E-4	1.4E-3	2.9E-4	1.8E-3
56	1.2E-1	1.5E-3	3.7E-4	1.4E-3	2.8E-4	1.7E-3
57	1.1E-1	1.4E-3	3.6E-4	1.3E-3	2.7E-4	1.6E-3
58	1.1E-1	1.4E-3	3.4E-4	1.3E-3	2.6E-4	1.6E-3
59	1.1E-1	1.4E-3	3.3E-4	1.3E-3	2.5E-4	1.5E-3
60	1.0E-1	1.3E-3	3.2E-4	1.2E-3	2.4E-4	1.5E-3
61	1.0E-1	1.3E-3	3.1E-4	1.2E-3	2.3E-4	1.4E-3
62	9.8E-2	1.2E-3	2.9E-4	1.1E-3	2.2E-4	1.4E-3
63	9.5E-2	1.2E-3	2.8E-4	1.1E-3	2.1E-4	1.3E-3
64	9.2E-2	1.2E-3	2.7E-4	1.1E-3	2.0E-4	1.3E-3
65	9.0E-2	1.1E-3	2.6E-4	1.0E-3	1.9E-4	1.2E-3
66	8.7E-2	1.1E-3	2.5E-4	9.8E-4	1.9E-4	1.2E-3
67	8.4E-2	1.1E-3	2.4E-4	9.5E-4	1.8E-4	1.1E-3
68	8.2E-2	1.0E-3	2.3E-4	9.2E-4	1.7E-4	1.1E-3
69	7.9E-2	1.0E-3	2.3E-4	8.9E-4	1.7E-4	1.0E-3
70	7.7E-2	9.7E-4	2.2E-4	8.6E-4	1.6E-4	1.0E-3
71	7.5E-2	9.4E-4	2.1E-4	8.3E-4	1.5E-4	9.7E-4
72	7.2E-2	9.2E-4	2.0E-4	8.0E-4	1.5E-4	9.3E-4
73	7.0E-2	8.9E-4	1.9E-4	7.7E-4	1.4E-4	9.0E-4
74	6.8E-2	8.6E-4	1.9E-4	7.5E-4	1.4E-4	8.7E-4
75	6.6E-2	8.4E-4	1.8E-4	7.2E-4	1.3E-4	8.4E-4
76	6.4E-2	8.1E-4	1.7E-4	7.0E-4	1.3E-4	8.1E-4
77	6.2E-2	7.9E-4	1.7E-4	6.8E-4	1.2E-4	7.8E-4
78	6.0E-2	7.6E-4	1.6E-4	6.5E-4	1.2E-4	7.5E-4
79	5.8E-2	7.4E-4	1.6E-4	6.3E-4	1.1E-4	7.2E-4
80	5.7E-2	7.2E-4	1.5E-4	6.1E-4	1.1E-4	6.9E-4
81	5.5E-2	7.0E-4	1.4E-4	5.9E-4	1.0E-4	6.7E-4
82	5.3E-2	6.8E-4	1.4E-4	5.7E-4	1.0E-4	6.5E-4
83	5.2E-2	6.6E-4	1.3E-4	5.6E-4	9.6E-5	6.2E-4
84	5.0E-2	6.4E-4	1.3E-4	5.4E-4	9.3E-5	6.0E-4
85	4.9E-2	6.2E-4	1.2E-4	5.2E-4	8.9E-5	5.8E-4
86	4.7E-2	6.0E-4	1.2E-4	5.0E-4	8.6E-5	5.6E-4
87	4.6E-2	5.8E-4	1.2E-4	4.9E-4	8.2E-5	5.4E-4
88	4.4E-2	5.6E-4	1.1E-4	4.7E-4	7.9E-5	5.2E-4
89	4.3E-2	5.5E-4	1.1E-4	4.6E-4	7.6E-5	5.0E-4
90	4.2E-2	5.3E-4	1.0E-4	4.4E-4	7.3E-5	4.8E-4
91	4.0E-2	5.1E-4	1.0E-4	4.3E-4	7.1E-5	4.6E-4
92	3.9E-2	5.0E-4	9.7E-5	4.1E-4	6.8E-5	4.5E-4
93	3.8E-2	4.8E-4	9.3E-5	4.0E-4	6.5E-5	4.3E-4
94	3.7E-2	4.7E-4	9.0E-5	3.9E-4	6.3E-5	4.2E-4
95	3.6E-2	4.6E-4	8.7E-5	3.8E-4	6.1E-5	4.0E-4
96	3.5E-2	4.4E-4	8.4E-5	3.6E-4	5.8E-5	3.9E-4
97	3.4E-2	4.3E-4	8.1E-5	3.5E-4	5.6E-5	3.7E-4
98	3.3E-2	4.2E-4	7.8E-5	3.4E-4	5.4E-5	3.6E-4
99	3.2E-2	4.0E-4	7.5E-5	3.3E-4	5.2E-5	3.5E-4
