Radionuclide	Co-60
Route of Intake	Ingestion
Material	All chemical forms, fA=0.1
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.0E+0	-	-	9.9E-1	5.3E-4	2.5E-3
0.083333	1.0E+0	-	-	9.8E-1	1.5E-3	7.9E-3
0.125	1.0E+0	-	-	9.6E-1	2.5E-3	1.3E-2
0.25	9.8E-1	-	-	9.3E-1	4.7E-3	2.5E-2
0.375	9.7E-1	-	-	9.0E-1	5.7E-3	2.9E-2
0.5	9.4E-1	-	-	8.8E-1	6.2E-3	3.1E-2
0.625	9.1E-1	-	-	8.5E-1	6.4E-3	3.1E-2
0.75	8.7E-1	-	-	8.1E-1	6.5E-3	3.0E-2
0.875	8.2E-1	-	-	7.6E-1	6.6E-3	3.0E-2
1	7.6E-1	3.5E-2	2.0E-1	7.0E-1	6.6E-3	2.9E-2
1.125	7.1E-1	-	-	6.5E-1	6.6E-3	2.8E-2
1.25	6.5E-1	-	-	5.9E-1	6.7E-3	2.7E-2
1.375	5.9E-1	-	-	5.3E-1	6.7E-3	2.6E-2
1.5	5.3E-1	-	-	4.7E-1	6.7E-3	2.5E-2
1.625	4.7E-1	-	-	4.2E-1	6.7E-3	2.5E-2
1.75	4.2E-1	-	-	3.7E-1	6.7E-3	2.4E-2
1.875	3.8E-1	-	-	3.2E-1	6.7E-3	2.3E-2
2	3.3E-1	5.4E-3	4.3E-1	2.8E-1	6.7E-3	2.2E-2
2.25	2.6E-1	-	-	2.1E-1	6.7E-3	2.1E-2
2.5	2.0E-1	-	-	1.5E-1	6.7E-3	2.0E-2
2.75	1.6E-1	-	-	1.1E-1	6.7E-3	1.9E-2
3	1.3E-1	4.1E-3	2.0E-1	8.0E-2	6.7E-3	1.8E-2
3.25	1.0E-1	-	-	5.7E-2	6.7E-3	1.7E-2
3.5	8.5E-2	-	-	4.0E-2	6.7E-3	1.6E-2
3.75	7.2E-2	-	-	2.9E-2	6.6E-3	1.5E-2
4	6.3E-2	3.1E-3	6.0E-2	2.0E-2	6.6E-3	1.4E-2
4.25	5.6E-2	-	-	1.5E-2	6.6E-3	1.3E-2
4.5	5.1E-2	-	-	1.1E-2	6.5E-3	1.3E-2
4.75	4.8E-2	-	-	7.9E-3	6.5E-3	1.2E-2
5	4.5E-2	2.5E-3	1.5E-2	6.0E-3	6.4E-3	1.1E-2
5.5	4.1E-2	-	-	3.7E-3	6.3E-3	1.0E-2
6	3.9E-2	2.0E-3	4.1E-3	2.6E-3	6.2E-3	9.6E-3
6.5	3.7E-2	-	-	2.0E-3	6.1E-3	8.8E-3
7	3.6E-2	1.6E-3	1.5E-3	1.7E-3	6.0E-3	8.1E-3
7.5	3.5E-2	-	-	1.5E-3	5.9E-3	7.6E-3
8	3.4E-2	1.3E-3	8.4E-4	1.3E-3	5.7E-3	7.1E-3
8.5	3.3E-2	-	-	1.2E-3	5.6E-3	6.7E-3
9	3.2E-2	1.1E-3	6.0E-4	1.1E-3	5.5E-3	6.3E-3
9.5	3.1E-2	-	-	1.0E-3	5.4E-3	6.0E-3
10	3.0E-2	9.8E-4	4.7E-4	9.7E-4	5.3E-3	5.8E-3
11	2.9E-2	8.5E-4	3.8E-4	8.6E-4	5.0E-3	5.3E-3
12	2.8E-2	7.5E-4	3.1E-4	7.7E-4	4.8E-3	5.0E-3
13	2.7E-2	6.7E-4	2.6E-4	7.0E-4	4.6E-3	4.7E-3
14	2.6E-2	6.1E-4	2.3E-4	6.4E-4	4.4E-3	4.5E-3
15	2.6E-2	5.5E-4	2.0E-4	6.0E-4	4.2E-3	4.4E-3
16	2.5E-2	5.1E-4	1.7E-4	5.6E-4	4.1E-3	4.3E-3
17	2.4E-2	4.7E-4	1.5E-4	5.3E-4	3.9E-3	4.2E-3
18	2.4E-2	4.3E-4	1.4E-4	5.0E-4	3.7E-3	4.1E-3
19	2.3E-2	4.0E-4	1.3E-4	4.8E-4	3.6E-3	4.0E-3
20	2.3E-2	3.7E-4	1.2E-4	4.6E-4	3.5E-3	3.9E-3
21	2.2E-2	3.5E-4	1.1E-4	4.4E-4	3.4E-3	3.9E-3
22	2.2E-2	3.3E-4	9.8E-5	4.2E-4	3.2E-3	3.8E-3
23	2.1E-2	3.1E-4	9.1E-5	4.1E-4	3.1E-3	3.8E-3
24	2.1E-2	2.9E-4	8.5E-5	3.9E-4	3.0E-3	3.8E-3
25	2.1E-2	2.7E-4	7.9E-5	3.8E-4	3.0E-3	3.7E-3
26	2.0E-2	2.6E-4	7.4E-5	3.7E-4	2.9E-3	3.7E-3
27	2.0E-2	2.4E-4	7.0E-5	3.6E-4	2.8E-3	3.7E-3
28	2.0E-2	2.3E-4	6.5E-5	3.5E-4	2.7E-3	3.6E-3
29	1.9E-2	2.2E-4	6.2E-5	3.4E-4	2.7E-3	3.6E-3
30	1.9E-2	2.0E-4	5.8E-5	3.3E-4	2.6E-3	3.6E-3
31	1.9E-2	1.9E-4	5.5E-5	3.2E-4	2.5E-3	3.6E-3
32	1.9E-2	1.8E-4	5.2E-5	3.1E-4	2.5E-3	3.5E-3
33	1.8E-2	1.7E-4	4.9E-5	3.0E-4	2.4E-3	3.5E-3
34	1.8E-2	1.7E-4	4.7E-5	3.0E-4	2.4E-3	3.5E-3
35	1.8E-2	1.6E-4	4.4E-5	2.9E-4	2.4E-3	3.5E-3
36	1.8E-2	1.5E-4	4.2E-5	2.8E-4	2.3E-3	3.5E-3
37	1.8E-2	1.4E-4	4.0E-5	2.8E-4	2.3E-3	3.5E-3
38	1.7E-2	1.4E-4	3.8E-5	2.7E-4	2.2E-3	3.4E-3
39	1.7E-2	1.3E-4	3.6E-5	2.7E-4	2.2E-3	3.4E-3
40	1.7E-2	1.3E-4	3.5E-5	2.6E-4	2.2E-3	3.4E-3
41	1.7E-2	1.2E-4	3.3E-5	2.6E-4	2.2E-3	3.4E-3
42	1.7E-2	1.2E-4	3.2E-5	2.5E-4	2.1E-3	3.4E-3
43	1.7E-2	1.1E-4	3.0E-5	2.5E-4	2.1E-3	3.4E-3
44	1.6E-2	1.1E-4	2.9E-5	2.5E-4	2.1E-3	3.4E-3
45	1.6E-2	1.0E-4	2.8E-5	2.4E-4	2.1E-3	3.4E-3
46	1.6E-2	9.9E-5	2.7E-5	2.4E-4	2.1E-3	3.3E-3
47	1.6E-2	9.6E-5	2.6E-5	2.3E-4	2.0E-3	3.3E-3
48	1.6E-2	9.2E-5	2.5E-5	2.3E-4	2.0E-3	3.3E-3
49	1.6E-2	8.9E-5	2.4E-5	2.3E-4	2.0E-3	3.3E-3
50	1.6E-2	8.6E-5	2.3E-5	2.2E-4	2.0E-3	3.3E-3
51	1.6E-2	8.4E-5	2.2E-5	2.2E-4	2.0E-3	3.3E-3
52	1.5E-2	8.1E-5	2.1E-5	2.2E-4	2.0E-3	3.3E-3
53	1.5E-2	7.9E-5	2.1E-5	2.2E-4	2.0E-3	3.3E-3
54	1.5E-2	7.7E-5	2.0E-5	2.1E-4	1.9E-3	3.3E-3
55	1.5E-2	7.4E-5	2.0E-5	2.1E-4	1.9E-3	3.3E-3
56	1.5E-2	7.2E-5	1.9E-5	2.1E-4	1.9E-3	3.3E-3
57	1.5E-2	7.0E-5	1.8E-5	2.1E-4	1.9E-3	3.2E-3
58	1.5E-2	6.9E-5	1.8E-5	2.0E-4	1.9E-3	3.2E-3
59	1.5E-2	6.7E-5	1.7E-5	2.0E-4	1.9E-3	3.2E-3
60	1.5E-2	6.5E-5	1.7E-5	2.0E-4	1.9E-3	3.2E-3
61	1.5E-2	6.4E-5	1.6E-5	2.0E-4	1.9E-3	3.2E-3
62	1.4E-2	6.2E-5	1.6E-5	2.0E-4	1.9E-3	3.2E-3
63	1.4E-2	6.1E-5	1.6E-5	1.9E-4	1.9E-3	3.2E-3
64	1.4E-2	6.0E-5	1.5E-5	1.9E-4	1.9E-3	3.2E-3
65	1.4E-2	5.8E-5	1.5E-5	1.9E-4	1.9E-3	3.2E-3
66	1.4E-2	5.7E-5	1.5E-5	1.9E-4	1.9E-3	3.2E-3
67	1.4E-2	5.6E-5	1.4E-5	1.9E-4	1.9E-3	3.2E-3
68	1.4E-2	5.5E-5	1.4E-5	1.8E-4	1.9E-3	3.2E-3
69	1.4E-2	5.4E-5	1.4E-5	1.8E-4	1.9E-3	3.2E-3
70	1.4E-2	5.3E-5	1.3E-5	1.8E-4	1.9E-3	3.2E-3
71	1.4E-2	5.2E-5	1.3E-5	1.8E-4	1.8E-3	3.1E-3
72	1.4E-2	5.1E-5	1.3E-5	1.8E-4	1.8E-3	3.1E-3
73	1.4E-2	5.0E-5	1.3E-5	1.8E-4	1.8E-3	3.1E-3
74	1.4E-2	4.9E-5	1.2E-5	1.8E-4	1.8E-3	3.1E-3
75	1.4E-2	4.9E-5	1.2E-5	1.7E-4	1.8E-3	3.1E-3
76	1.3E-2	4.8E-5	1.2E-5	1.7E-4	1.8E-3	3.1E-3
77	1.3E-2	4.7E-5	1.2E-5	1.7E-4	1.8E-3	3.1E-3
78	1.3E-2	4.6E-5	1.2E-5	1.7E-4	1.8E-3	3.1E-3
79	1.3E-2	4.6E-5	1.1E-5	1.7E-4	1.8E-3	3.1E-3
80	1.3E-2	4.5E-5	1.1E-5	1.7E-4	1.8E-3	3.1E-3
81	1.3E-2	4.4E-5	1.1E-5	1.7E-4	1.8E-3	3.1E-3
82	1.3E-2	4.4E-5	1.1E-5	1.6E-4	1.8E-3	3.1E-3
83	1.3E-2	4.3E-5	1.1E-5	1.6E-4	1.8E-3	3.1E-3
84	1.3E-2	4.3E-5	1.1E-5	1.6E-4	1.8E-3	3.1E-3
85	1.3E-2	4.2E-5	1.0E-5	1.6E-4	1.8E-3	3.1E-3
86	1.3E-2	4.1E-5	1.0E-5	1.6E-4	1.8E-3	3.1E-3
87	1.3E-2	4.1E-5	1.0E-5	1.6E-4	1.8E-3	3.1E-3
88	1.3E-2	4.0E-5	1.0E-5	1.6E-4	1.8E-3	3.0E-3
89	1.3E-2	4.0E-5	9.9E-6	1.6E-4	1.8E-3	3.0E-3
90	1.3E-2	3.9E-5	9.8E-6	1.5E-4	1.8E-3	3.0E-3
91	1.3E-2	3.9E-5	9.7E-6	1.5E-4	1.8E-3	3.0E-3
92	1.3E-2	3.8E-5	9.6E-6	1.5E-4	1.8E-3	3.0E-3
93	1.3E-2	3.8E-5	9.4E-6	1.5E-4	1.8E-3	3.0E-3
94	1.2E-2	3.7E-5	9.3E-6	1.5E-4	1.8E-3	3.0E-3
95	1.2E-2	3.7E-5	9.2E-6	1.5E-4	1.8E-3	3.0E-3
96	1.2E-2	3.7E-5	9.1E-6	1.5E-4	1.8E-3	3.0E-3
97	1.2E-2	3.6E-5	9.0E-6	1.5E-4	1.8E-3	3.0E-3
98	1.2E-2	3.6E-5	8.9E-6	1.5E-4	1.8E-3	3.0E-3
99	1.2E-2	3.5E-5	8.8E-6	1.5E-4	1.8E-3	3.0E-3
100	1.2E-2	3.5E-5	8.7E-6	1.4E-4	1.8E-3	3.0E-3
110	1.2E-2	3.1E-5	7.8E-6	1.4E-4	1.8E-3	2.9E-3
120	1.1E-2	2.8E-5	7.0E-6	1.3E-4	1.8E-3	2.9E-3
130	1.1E-2	2.6E-5	6.3E-6	1.2E-4	1.8E-3	2.8E-3
140	1.1E-2	2.3E-5	5.8E-6	1.1E-4	1.8E-3	2.8E-3
150	1.0E-2	2.1E-5	5.3E-6	1.1E-4	1.8E-3	2.7E-3
160	1.0E-2	2.0E-5	4.8E-6	1.0E-4	1.7E-3	2.6E-3
170	9.7E-3	1.8E-5	4.4E-6	1.0E-4	1.7E-3	2.6E-3
180	9.5E-3	1.7E-5	4.1E-6	9.6E-5	1.7E-3	2.5E-3
190	9.2E-3	1.5E-5	3.8E-6	9.2E-5	1.7E-3	2.5E-3
200	9.0E-3	1.4E-5	3.5E-6	8.9E-5	1.7E-3	2.4E-3
210	8.8E-3	1.3E-5	3.2E-6	8.6E-5	1.7E-3	2.4E-3
220	8.6E-3	1.2E-5	3.0E-6	8.3E-5	1.7E-3	2.3E-3
230	8.4E-3	1.2E-5	2.8E-6	8.1E-5	1.7E-3	2.3E-3
240	8.3E-3	1.1E-5	2.6E-6	7.8E-5	1.7E-3	2.3E-3
250	8.1E-3	1.0E-5	2.5E-6	7.6E-5	1.7E-3	2.2E-3
260	8.0E-3	9.6E-6	2.4E-6	7.4E-5	1.7E-3	2.2E-3
270	7.8E-3	9.1E-6	2.2E-6	7.2E-5	1.6E-3	2.1E-3
280	7.7E-3	8.7E-6	2.1E-6	7.1E-5	1.6E-3	2.1E-3
290	7.5E-3	8.3E-6	2.0E-6	6.9E-5	1.6E-3	2.0E-3
300	7.4E-3	7.9E-6	1.9E-6	6.8E-5	1.6E-3	2.0E-3
310	7.3E-3	7.6E-6	1.8E-6	6.6E-5	1.6E-3	1.9E-3
320	7.2E-3	7.2E-6	1.8E-6	6.5E-5	1.6E-3	1.9E-3
330	7.1E-3	7.0E-6	1.7E-6	6.4E-5	1.6E-3	1.9E-3
340	6.9E-3	6.7E-6	1.6E-6	6.3E-5	1.6E-3	1.8E-3
350	6.8E-3	6.5E-6	1.6E-6	6.2E-5	1.6E-3	1.8E-3
360	6.7E-3	6.3E-6	1.5E-6	6.1E-5	1.6E-3	1.8E-3
365	6.7E-3	6.2E-6	1.5E-6	6.0E-5	1.6E-3	1.7E-3
370	6.6E-3	6.1E-6	1.5E-6	6.0E-5	1.6E-3	1.7E-3
380	6.5E-3	5.9E-6	1.4E-6	5.9E-5	1.6E-3	1.7E-3
390	6.4E-3	5.7E-6	1.4E-6	5.8E-5	1.5E-3	1.6E-3
400	6.4E-3	5.5E-6	1.3E-6	5.7E-5	1.5E-3	1.6E-3
410	6.3E-3	5.4E-6	1.3E-6	5.6E-5	1.5E-3	1.6E-3
420	6.2E-3	5.3E-6	1.3E-6	5.5E-5	1.5E-3	1.5E-3
430	6.1E-3	5.1E-6	1.2E-6	5.5E-5	1.5E-3	1.5E-3
440	6.0E-3	5.0E-6	1.2E-6	5.4E-5	1.5E-3	1.5E-3
450	5.9E-3	4.9E-6	1.2E-6	5.3E-5	1.5E-3	1.5E-3
460	5.8E-3	4.8E-6	1.2E-6	5.2E-5	1.5E-3	1.4E-3
470	5.8E-3	4.7E-6	1.1E-6	5.2E-5	1.5E-3	1.4E-3
480	5.7E-3	4.6E-6	1.1E-6	5.1E-5	1.5E-3	1.4E-3
490	5.6E-3	4.5E-6	1.1E-6	5.0E-5	1.5E-3	1.3E-3
500	5.5E-3	4.4E-6	1.1E-6	5.0E-5	1.5E-3	1.3E-3
510	5.5E-3	4.3E-6	1.0E-6	4.9E-5	1.4E-3	1.3E-3
520	5.4E-3	4.2E-6	1.0E-6	4.8E-5	1.4E-3	1.3E-3
530	5.3E-3	4.1E-6	1.0E-6	4.8E-5	1.4E-3	1.2E-3
540	5.2E-3	4.0E-6	9.8E-7	4.7E-5	1.4E-3	1.2E-3
550	5.2E-3	4.0E-6	9.6E-7	4.6E-5	1.4E-3	1.2E-3
560	5.1E-3	3.9E-6	9.4E-7	4.6E-5	1.4E-3	1.2E-3
570	5.0E-3	3.8E-6	9.2E-7	4.5E-5	1.4E-3	1.1E-3
580	5.0E-3	3.8E-6	9.1E-7	4.5E-5	1.4E-3	1.1E-3
590	4.9E-3	3.7E-6	8.9E-7	4.4E-5	1.4E-3	1.1E-3
600	4.9E-3	3.6E-6	8.7E-7	4.4E-5	1.4E-3	1.1E-3
610	4.8E-3	3.6E-6	8.6E-7	4.3E-5	1.4E-3	1.0E-3
620	4.7E-3	3.5E-6	8.4E-7	4.3E-5	1.4E-3	1.0E-3
630	4.7E-3	3.4E-6	8.3E-7	4.2E-5	1.3E-3	1.0E-3
640	4.6E-3	3.4E-6	8.2E-7	4.1E-5	1.3E-3	9.8E-4
650	4.6E-3	3.3E-6	8.0E-7	4.1E-5	1.3E-3	9.6E-4
660	4.5E-3	3.3E-6	7.9E-7	4.0E-5	1.3E-3	9.4E-4
670	4.4E-3	3.2E-6	7.8E-7	4.0E-5	1.3E-3	9.2E-4
680	4.4E-3	3.2E-6	7.6E-7	3.9E-5	1.3E-3	9.0E-4
690	4.3E-3	3.1E-6	7.5E-7	3.9E-5	1.3E-3	8.8E-4
700	4.3E-3	3.1E-6	7.4E-7	3.8E-5	1.3E-3	8.6E-4
710	4.2E-3	3.0E-6	7.3E-7	3.8E-5	1.3E-3	8.5E-4
720	4.2E-3	3.0E-6	7.1E-7	3.8E-5	1.3E-3	8.3E-4
730	4.1E-3	2.9E-6	7.0E-7	3.7E-5	1.3E-3	8.1E-4
740	4.1E-3	2.9E-6	6.9E-7	3.7E-5	1.3E-3	8.0E-4
750	4.0E-3	2.8E-6	6.8E-7	3.6E-5	1.3E-3	7.8E-4
760	4.0E-3	2.8E-6	6.7E-7	3.6E-5	1.3E-3	7.6E-4
770	3.9E-3	2.7E-6	6.6E-7	3.5E-5	1.2E-3	7.5E-4
780	3.9E-3	2.7E-6	6.5E-7	3.5E-5	1.2E-3	7.3E-4
790	3.8E-3	2.6E-6	6.4E-7	3.4E-5	1.2E-3	7.2E-4
800	3.8E-3	2.6E-6	6.3E-7	3.4E-5	1.2E-3	7.0E-4
810	3.7E-3	2.6E-6	6.2E-7	3.4E-5	1.2E-3	6.9E-4
820	3.7E-3	2.5E-6	6.1E-7	3.3E-5	1.2E-3	6.7E-4
830	3.6E-3	2.5E-6	6.0E-7	3.3E-5	1.2E-3	6.6E-4
840	3.6E-3	2.4E-6	5.9E-7	3.2E-5	1.2E-3	6.5E-4
850	3.6E-3	2.4E-6	5.8E-7	3.2E-5	1.2E-3	6.3E-4
860	3.5E-3	2.4E-6	5.7E-7	3.2E-5	1.2E-3	6.2E-4
870	3.5E-3	2.3E-6	5.6E-7	3.1E-5	1.2E-3	6.1E-4
880	3.4E-3	2.3E-6	5.5E-7	3.1E-5	1.2E-3	6.0E-4
890	3.4E-3	2.3E-6	5.4E-7	3.0E-5	1.2E-3	5.8E-4
900	3.4E-3	2.2E-6	5.4E-7	3.0E-5	1.2E-3	5.7E-4
910	3.3E-3	2.2E-6	5.3E-7	3.0E-5	1.2E-3	5.6E-4
920	3.3E-3	2.1E-6	5.2E-7	2.9E-5	1.1E-3	5.5E-4
930	3.2E-3	2.1E-6	5.1E-7	2.9E-5	1.1E-3	5.4E-4
940	3.2E-3	2.1E-6	5.0E-7	2.9E-5	1.1E-3	5.3E-4
950	3.2E-3	2.1E-6	4.9E-7	2.8E-5	1.1E-3	5.2E-4
960	3.1E-3	2.0E-6	4.9E-7	2.8E-5	1.1E-3	5.1E-4
970	3.1E-3	2.0E-6	4.8E-7	2.8E-5	1.1E-3	4.9E-4
980	3.1E-3	2.0E-6	4.7E-7	2.7E-5	1.1E-3	4.8E-4
990	3.0E-3	1.9E-6	4.7E-7	2.7E-5	1.1E-3	4.8E-4
1000	3.0E-3	1.9E-6	4.6E-7	2.7E-5	1.1E-3	4.7E-4
1010	3.0E-3	1.9E-6	4.5E-7	2.6E-5	1.1E-3	4.6E-4
1020	2.9E-3	1.8E-6	4.4E-7	2.6E-5	1.1E-3	4.5E-4
1030	2.9E-3	1.8E-6	4.4E-7	2.6E-5	1.1E-3	4.4E-4
1040	2.9E-3	1.8E-6	4.3E-7	2.5E-5	1.1E-3	4.3E-4
1050	2.8E-3	1.8E-6	4.2E-7	2.5E-5	1.1E-3	4.2E-4
1060	2.8E-3	1.7E-6	4.2E-7	2.5E-5	1.1E-3	4.1E-4
1070	2.8E-3	1.7E-6	4.1E-7	2.4E-5	1.1E-3	4.0E-4
1080	2.7E-3	1.7E-6	4.1E-7	2.4E-5	1.0E-3	4.0E-4
