Radionuclide	H-3
Route of Intake	Inhalation
Material	Aerosols Type F, LaNiAl tritide, fA=0.99
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*
10	3.5E-1	1.4E-2	1.1E-3	9.4E-3	6.7E-3
11	3.3E-1	1.3E-2	1.0E-3	8.8E-3	6.2E-3
12	3.0E-1	1.2E-2	9.5E-4	8.2E-3	5.8E-3
13	2.8E-1	1.1E-2	8.9E-4	7.7E-3	5.4E-3
14	2.7E-1	1.0E-2	8.3E-4	7.2E-3	5.1E-3
15	2.5E-1	9.6E-3	7.7E-4	6.7E-3	4.7E-3
16	2.3E-1	9.0E-3	7.2E-4	6.2E-3	4.4E-3
17	2.2E-1	8.4E-3	6.7E-4	5.8E-3	4.1E-3
18	2.0E-1	7.8E-3	6.3E-4	5.4E-3	3.8E-3
19	1.9E-1	7.3E-3	5.8E-4	5.1E-3	3.6E-3
20	1.8E-1	6.8E-3	5.5E-4	4.7E-3	3.3E-3
21	1.6E-1	6.3E-3	5.1E-4	4.4E-3	3.1E-3
22	1.5E-1	5.9E-3	4.7E-4	4.1E-3	2.9E-3
23	1.4E-1	5.5E-3	4.4E-4	3.9E-3	2.7E-3
24	1.3E-1	5.1E-3	4.1E-4	3.6E-3	2.5E-3
25	1.3E-1	4.8E-3	3.8E-4	3.4E-3	2.4E-3
26	1.2E-1	4.5E-3	3.6E-4	3.1E-3	2.2E-3
27	1.1E-1	4.2E-3	3.3E-4	2.9E-3	2.1E-3
28	1.0E-1	3.9E-3	3.1E-4	2.7E-3	1.9E-3
29	9.6E-2	3.6E-3	2.9E-4	2.6E-3	1.8E-3
30	9.0E-2	3.4E-3	2.7E-4	2.4E-3	1.7E-3
31	8.4E-2	3.2E-3	2.5E-4	2.2E-3	1.6E-3
32	7.9E-2	2.9E-3	2.4E-4	2.1E-3	1.5E-3
33	7.4E-2	2.7E-3	2.2E-4	2.0E-3	1.4E-3
34	6.9E-2	2.6E-3	2.1E-4	1.8E-3	1.3E-3
35	6.5E-2	2.4E-3	1.9E-4	1.7E-3	1.2E-3
36	6.1E-2	2.2E-3	1.8E-4	1.6E-3	1.1E-3
37	5.7E-2	2.1E-3	1.7E-4	1.5E-3	1.0E-3
38	5.3E-2	1.9E-3	1.6E-4	1.4E-3	9.8E-4
39	5.0E-2	1.8E-3	1.5E-4	1.3E-3	9.2E-4
40	4.7E-2	1.7E-3	1.4E-4	1.2E-3	8.6E-4
41	4.4E-2	1.6E-3	1.3E-4	1.2E-3	8.0E-4
42	4.1E-2	1.5E-3	1.2E-4	1.1E-3	7.5E-4
43	3.9E-2	1.4E-3	1.1E-4	1.0E-3	7.0E-4
44	3.6E-2	1.3E-3	1.0E-4	9.5E-4	6.6E-4
45	3.4E-2	1.2E-3	9.7E-5	8.9E-4	6.1E-4
46	3.2E-2	1.1E-3	9.0E-5	8.3E-4	5.8E-4
47	3.0E-2	1.0E-3	8.4E-5	7.8E-4	5.4E-4
48	2.8E-2	9.8E-4	7.9E-5	7.4E-4	5.1E-4
49	2.7E-2	9.2E-4	7.3E-5	6.9E-4	4.7E-4
50	2.5E-2	8.6E-4	6.9E-5	6.5E-4	4.4E-4
51	2.4E-2	8.0E-4	6.4E-5	6.1E-4	4.2E-4
52	2.2E-2	7.5E-4	6.0E-5	5.7E-4	3.9E-4
53	2.1E-2	7.0E-4	5.6E-5	5.4E-4	3.7E-4
54	2.0E-2	6.5E-4	5.2E-5	5.1E-4	3.4E-4
55	1.9E-2	6.1E-4	4.9E-5	4.8E-4	3.2E-4
56	1.8E-2	5.7E-4	4.6E-5	4.5E-4	3.0E-4
57	1.7E-2	5.3E-4	4.3E-5	4.2E-4	2.9E-4
58	1.6E-2	5.0E-4	4.0E-5	4.0E-4	2.7E-4
59	1.5E-2	4.7E-4	3.7E-5	3.8E-4	2.5E-4
60	1.4E-2	4.4E-4	3.5E-5	3.5E-4	2.4E-4
61	1.3E-2	4.1E-4	3.3E-5	3.3E-4	2.2E-4
62	1.3E-2	3.8E-4	3.1E-5	3.2E-4	2.1E-4
63	1.2E-2	3.6E-4	2.9E-5	3.0E-4	2.0E-4
64	1.1E-2	3.4E-4	2.7E-5	2.8E-4	1.9E-4
65	1.1E-2	3.1E-4	2.5E-5	2.7E-4	1.8E-4
66	1.0E-2	2.9E-4	2.4E-5	2.5E-4	1.7E-4
67	9.8E-3	2.8E-4	2.2E-5	2.4E-4	1.6E-4
68	9.3E-3	2.6E-4	2.1E-5	2.3E-4	1.5E-4
69	8.9E-3	2.4E-4	1.9E-5	2.1E-4	1.4E-4
70	8.4E-3	2.3E-4	1.8E-5	2.0E-4	1.3E-4
71	8.1E-3	2.1E-4	1.7E-5	1.9E-4	1.2E-4
72	7.7E-3	2.0E-4	1.6E-5	1.8E-4	1.2E-4
73	7.3E-3	1.9E-4	1.5E-5	1.7E-4	1.1E-4
74	7.0E-3	1.8E-4	1.4E-5	1.7E-4	1.1E-4
75	6.7E-3	1.7E-4	1.3E-5	1.6E-4	1.0E-4
76	6.4E-3	1.6E-4	1.2E-5	1.5E-4	9.6E-5
77	6.2E-3	1.5E-4	1.2E-5	1.4E-4	9.1E-5
78	5.9E-3	1.4E-4	1.1E-5	1.4E-4	8.6E-5
79	5.7E-3	1.3E-4	1.0E-5	1.3E-4	8.2E-5
80	5.5E-3	1.2E-4	9.7E-6	1.3E-4	7.8E-5
81	5.2E-3	1.2E-4	9.1E-6	1.2E-4	7.4E-5
82	5.0E-3	1.1E-4	8.6E-6	1.2E-4	7.1E-5
83	4.9E-3	1.0E-4	8.1E-6	1.1E-4	6.8E-5
84	4.7E-3	9.6E-5	7.6E-6	1.1E-4	6.5E-5
85	4.5E-3	9.1E-5	7.2E-6	1.0E-4	6.2E-5
86	4.4E-3	8.6E-5	6.8E-6	9.8E-5	5.9E-5
87	4.2E-3	8.1E-5	6.4E-6	9.4E-5	5.6E-5
88	4.1E-3	7.7E-5	6.0E-6	9.0E-5	5.4E-5
89	3.9E-3	7.2E-5	5.7E-6	8.7E-5	5.2E-5
90	3.8E-3	6.8E-5	5.4E-6	8.4E-5	5.0E-5
91	3.7E-3	6.5E-5	5.1E-6	8.1E-5	4.8E-5
92	3.6E-3	6.1E-5	4.8E-6	7.8E-5	4.6E-5
93	3.5E-3	5.8E-5	4.6E-6	7.5E-5	4.4E-5
94	3.4E-3	5.5E-5	4.3E-6	7.3E-5	4.2E-5
95	3.3E-3	5.2E-5	4.1E-6	7.0E-5	4.1E-5
96	3.2E-3	5.0E-5	3.9E-6	6.8E-5	3.9E-5
97	3.1E-3	4.7E-5	3.7E-6	6.6E-5	3.8E-5
98	3.0E-3	4.5E-5	3.5E-6	6.4E-5	3.7E-5
99	2.9E-3	4.3E-5	3.3E-6	6.2E-5	3.5E-5
100	2.9E-3	4.1E-5	3.2E-6	6.0E-5	3.4E-5
110	2.3E-3	2.6E-5	2.0E-6	4.6E-5	2.5E-5
120	1.9E-3	1.8E-5	1.3E-6	3.8E-5	2.0E-5
130	1.6E-3	1.3E-5	9.7E-7	3.2E-5	1.6E-5
140	1.4E-3	9.9E-6	7.4E-7	2.7E-5	1.4E-5
150	1.3E-3	7.9E-6	5.9E-7	2.4E-5	1.2E-5
160	1.1E-3	6.4E-6	4.8E-7	2.1E-5	1.1E-5
170	1.0E-3	5.4E-6	4.0E-7	1.9E-5	9.5E-6
180	9.3E-4	4.5E-6	3.4E-7	1.8E-5	8.6E-6
190	8.5E-4	3.9E-6	2.9E-7	1.6E-5	7.8E-6
200	7.9E-4	3.3E-6	2.5E-7	1.5E-5	7.1E-6
210	7.3E-4	2.8E-6	2.1E-7	1.4E-5	6.5E-6
220	6.8E-4	2.5E-6	1.8E-7	1.3E-5	6.0E-6
230	6.4E-4	2.1E-6	1.6E-7	1.2E-5	5.6E-6
240	6.0E-4	1.9E-6	1.4E-7	1.1E-5	5.2E-6
250	5.7E-4	1.6E-6	1.2E-7	1.0E-5	4.9E-6
260	5.4E-4	1.4E-6	1.1E-7	9.9E-6	4.6E-6
270	5.2E-4	1.3E-6	9.4E-8	9.4E-6	4.4E-6
280	4.9E-4	1.1E-6	8.4E-8	9.0E-6	4.2E-6
290	4.7E-4	1.0E-6	7.5E-8	8.6E-6	4.0E-6
300	4.6E-4	9.1E-7	6.7E-8	8.3E-6	3.8E-6
310	4.4E-4	8.3E-7	6.1E-8	8.0E-6	3.7E-6
320	4.2E-4	7.5E-7	5.5E-8	7.7E-6	3.5E-6
330	4.1E-4	6.9E-7	5.1E-8	7.4E-6	3.4E-6
340	4.0E-4	6.3E-7	4.7E-8	7.2E-6	3.3E-6
350	3.9E-4	5.9E-7	4.3E-8	7.0E-6	3.2E-6
360	3.8E-4	5.5E-7	4.0E-8	6.8E-6	3.1E-6
365	3.7E-4	5.3E-7	3.9E-8	6.7E-6	3.0E-6
370	3.7E-4	5.1E-7	3.8E-8	6.6E-6	3.0E-6
380	3.6E-4	4.8E-7	3.5E-8	6.4E-6	2.9E-6
390	3.5E-4	4.5E-7	3.3E-8	6.2E-6	2.8E-6
400	3.4E-4	4.3E-7	3.2E-8	6.1E-6	2.8E-6
410	3.3E-4	4.1E-7	3.0E-8	5.9E-6	2.7E-6
420	3.2E-4	3.9E-7	2.9E-8	5.8E-6	2.6E-6
430	3.1E-4	3.7E-7	2.7E-8	5.7E-6	2.6E-6
440	3.1E-4	3.6E-7	2.6E-8	5.5E-6	2.5E-6
450	3.0E-4	3.5E-7	2.5E-8	5.4E-6	2.4E-6
460	2.9E-4	3.3E-7	2.4E-8	5.3E-6	2.4E-6
470	2.9E-4	3.2E-7	2.4E-8	5.2E-6	2.3E-6
480	2.8E-4	3.1E-7	2.3E-8	5.0E-6	2.3E-6
490	2.8E-4	3.0E-7	2.2E-8	4.9E-6	2.2E-6
500	2.7E-4	3.0E-7	2.2E-8	4.8E-6	2.2E-6
510	2.6E-4	2.9E-7	2.1E-8	4.7E-6	2.1E-6
520	2.6E-4	2.8E-7	2.0E-8	4.6E-6	2.1E-6
530	2.5E-4	2.7E-7	2.0E-8	4.5E-6	2.0E-6
540	2.5E-4	2.7E-7	1.9E-8	4.4E-6	2.0E-6
550	2.4E-4	2.6E-7	1.9E-8	4.3E-6	2.0E-6
560	2.4E-4	2.5E-7	1.8E-8	4.3E-6	1.9E-6
570	2.3E-4	2.5E-7	1.8E-8	4.2E-6	1.9E-6
580	2.3E-4	2.4E-7	1.8E-8	4.1E-6	1.8E-6
590	2.2E-4	2.4E-7	1.7E-8	4.0E-6	1.8E-6
600	2.2E-4	2.3E-7	1.7E-8	3.9E-6	1.8E-6
610	2.1E-4	2.3E-7	1.6E-8	3.8E-6	1.7E-6
620	2.1E-4	2.2E-7	1.6E-8	3.8E-6	1.7E-6
630	2.1E-4	2.2E-7	1.6E-8	3.7E-6	1.7E-6
640	2.0E-4	2.1E-7	1.5E-8	3.6E-6	1.6E-6
650	2.0E-4	2.1E-7	1.5E-8	3.5E-6	1.6E-6
660	1.9E-4	2.0E-7	1.5E-8	3.5E-6	1.6E-6
670	1.9E-4	2.0E-7	1.4E-8	3.4E-6	1.5E-6
680	1.9E-4	1.9E-7	1.4E-8	3.3E-6	1.5E-6
690	1.8E-4	1.9E-7	1.4E-8	3.3E-6	1.5E-6
700	1.8E-4	1.9E-7	1.4E-8	3.2E-6	1.4E-6
710	1.7E-4	1.8E-7	1.3E-8	3.1E-6	1.4E-6
720	1.7E-4	1.8E-7	1.3E-8	3.1E-6	1.4E-6
730	1.7E-4	1.7E-7	1.3E-8	3.0E-6	1.4E-6
740	1.6E-4	1.7E-7	1.2E-8	2.9E-6	1.3E-6
750	1.6E-4	1.7E-7	1.2E-8	2.9E-6	1.3E-6
760	1.6E-4	1.6E-7	1.2E-8	2.8E-6	1.3E-6
770	1.5E-4	1.6E-7	1.2E-8	2.8E-6	1.2E-6
780	1.5E-4	1.6E-7	1.2E-8	2.7E-6	1.2E-6
790	1.5E-4	1.5E-7	1.1E-8	2.6E-6	1.2E-6
800	1.4E-4	1.5E-7	1.1E-8	2.6E-6	1.2E-6
810	1.4E-4	1.5E-7	1.1E-8	2.5E-6	1.1E-6
820	1.4E-4	1.5E-7	1.1E-8	2.5E-6	1.1E-6
830	1.4E-4	1.4E-7	1.0E-8	2.4E-6	1.1E-6
840	1.3E-4	1.4E-7	1.0E-8	2.4E-6	1.1E-6
850	1.3E-4	1.4E-7	1.0E-8	2.3E-6	1.1E-6
860	1.3E-4	1.3E-7	9.8E-9	2.3E-6	1.0E-6
870	1.3E-4	1.3E-7	9.6E-9	2.2E-6	1.0E-6
880	1.2E-4	1.3E-7	9.4E-9	2.2E-6	9.9E-7
890	1.2E-4	1.3E-7	9.2E-9	2.2E-6	9.7E-7
900	1.2E-4	1.2E-7	9.0E-9	2.1E-6	9.5E-7
910	1.2E-4	1.2E-7	8.8E-9	2.1E-6	9.3E-7
920	1.1E-4	1.2E-7	8.6E-9	2.0E-6	9.2E-7
930	1.1E-4	1.2E-7	8.4E-9	2.0E-6	9.0E-7
940	1.1E-4	1.1E-7	8.3E-9	1.9E-6	8.8E-7
950	1.1E-4	1.1E-7	8.1E-9	1.9E-6	8.6E-7
960	1.0E-4	1.1E-7	7.9E-9	1.9E-6	8.4E-7
970	1.0E-4	1.1E-7	7.8E-9	1.8E-6	8.3E-7
980	1.0E-4	1.0E-7	7.6E-9	1.8E-6	8.1E-7
990	9.8E-5	1.0E-7	7.5E-9	1.8E-6	7.9E-7
1000	9.6E-5	1.0E-7	7.3E-9	1.7E-6	7.8E-7
1010	9.4E-5	9.8E-8	7.2E-9	1.7E-6	7.6E-7
1020	9.2E-5	9.6E-8	7.0E-9	1.7E-6	7.5E-7
1030	9.0E-5	9.4E-8	6.9E-9	1.6E-6	7.3E-7
1040	8.8E-5	9.2E-8	6.7E-9	1.6E-6	7.2E-7
1050	8.7E-5	9.1E-8	6.6E-9	1.6E-6	7.0E-7
1060	8.5E-5	8.9E-8	6.5E-9	1.5E-6	6.9E-7
1070	8.3E-5	8.7E-8	6.3E-9	1.5E-6	6.7E-7
1080	8.2E-5	8.5E-8	6.2E-9	1.5E-6	6.6E-7
1090	8.0E-5	8.3E-8	6.1E-9	1.4E-6	6.5E-7
1095	7.9E-5	8.3E-8	6.0E-9	1.4E-6	6.4E-7
1100	7.8E-5	8.2E-8	6.0E-9	1.4E-6	6.3E-7
1200	6.4E-5	6.7E-8	4.9E-9	1.1E-6	5.2E-7
1300	5.2E-5	5.4E-8	4.0E-9	9.3E-7	4.2E-7
1400	4.2E-5	4.4E-8	3.2E-9	7.6E-7	3.4E-7
1500	3.4E-5	3.6E-8	2.6E-9	6.2E-7	2.8E-7
1600	2.8E-5	2.9E-8	2.1E-9	5.0E-7	2.3E-7
1700	2.3E-5	2.4E-8	1.7E-9	4.1E-7	1.8E-7
1800	1.9E-5	1.9E-8	1.4E-9	3.3E-7	1.5E-7
1900	1.5E-5	1.6E-8	1.2E-9	2.7E-7	1.2E-7
2000	1.2E-5	1.3E-8	9.4E-10	2.2E-7	1.0E-7
2100	1.0E-5	1.1E-8	7.7E-10	1.8E-7	8.1E-8
2200	8.2E-6	8.6E-9	6.2E-10	1.5E-7	6.6E-8
2300	6.7E-6	7.0E-9	5.1E-10	1.2E-7	5.4E-8
2400	5.4E-6	5.7E-9	4.1E-10	9.7E-8	4.4E-8
2500	4.4E-6	4.6E-9	3.4E-10	7.9E-8	3.6E-8
2600	3.6E-6	3.8E-9	2.7E-10	6.5E-8	2.9E-8
2700	2.9E-6	3.1E-9	2.2E-10	5.3E-8	2.4E-8
2800	2.4E-6	2.5E-9	1.8E-10	4.3E-8	1.9E-8
2900	1.9E-6	2.0E-9	1.5E-10	3.5E-8	1.6E-8
3000	1.6E-6	1.7E-9	1.2E-10	2.8E-8	1.3E-8
3100	1.3E-6	1.3E-9	-	2.3E-8	1.0E-8
3200	1.1E-6	1.1E-9	-	1.9E-8	8.5E-9
3300	8.6E-7	8.9E-10	-	1.5E-8	6.9E-9
3400	7.0E-7	7.3E-10	-	1.2E-8	5.6E-9
3500	5.7E-7	5.9E-10	-	1.0E-8	4.6E-9
3600	4.6E-7	4.8E-10	-	8.2E-9	3.7E-9
3650	4.2E-7	4.4E-10	-	7.4E-9	3.4E-9
4000	2.0E-7	2.1E-10	-	3.6E-9	1.6E-9
5000	2.6E-8	-	-	4.7E-10	2.1E-10
6000	3.4E-9	-	-	-	-
7000	4.3E-10	-	-	-	-
