Radionuclide	Th-226
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.6E-1	1.6E-2	3.0E-2	2.4E-2
0.083333	6.5E-2	3.8E-3	1.0E-2	5.7E-3
0.125	1.7E-2	9.0E-4	3.3E-3	1.4E-3
0.25	2.8E-4	1.2E-5	8.0E-5	1.9E-5
0.375	4.7E-6	1.6E-7	1.7E-6	2.9E-7
0.5	7.9E-8	2.2E-9	3.2E-8	4.3E-9
0.625	1.3E-9	-	5.8E-10	-
