Radionuclide	I-131
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Liver*
24	6.7E-3	1.5E-6	1.6E-5	2.7E-5	6.4E-3	2.4E-4	4.8E-6
25	6.2E-3	1.4E-6	1.4E-5	2.4E-5	5.8E-3	2.2E-4	4.4E-6
26	5.6E-3	1.3E-6	1.3E-5	2.1E-5	5.3E-3	2.0E-4	4.1E-6
27	5.2E-3	1.2E-6	1.1E-5	1.9E-5	4.9E-3	1.8E-4	3.8E-6
28	4.7E-3	1.1E-6	1.0E-5	1.7E-5	4.5E-3	1.7E-4	3.5E-6
29	4.3E-3	9.8E-7	9.0E-6	1.5E-5	4.1E-3	1.5E-4	3.2E-6
30	3.9E-3	9.0E-7	8.1E-6	1.4E-5	3.7E-3	1.4E-4	2.9E-6
31	3.6E-3	8.2E-7	7.3E-6	1.3E-5	3.4E-3	1.3E-4	2.7E-6
32	3.3E-3	7.5E-7	6.6E-6	1.1E-5	3.1E-3	1.2E-4	2.5E-6
33	3.0E-3	6.9E-7	6.0E-6	1.0E-5	2.9E-3	1.1E-4	2.3E-6
34	2.8E-3	6.3E-7	5.4E-6	9.4E-6	2.6E-3	9.7E-5	2.1E-6
35	2.5E-3	5.8E-7	4.9E-6	8.6E-6	2.4E-3	8.8E-5	1.9E-6
36	2.3E-3	5.3E-7	4.5E-6	7.8E-6	2.2E-3	8.1E-5	1.7E-6
37	2.1E-3	4.9E-7	4.1E-6	7.1E-6	2.0E-3	7.4E-5	1.6E-6
38	1.9E-3	4.4E-7	3.7E-6	6.5E-6	1.8E-3	6.7E-5	1.5E-6
39	1.8E-3	4.1E-7	3.4E-6	5.9E-6	1.7E-3	6.1E-5	1.3E-6
40	1.6E-3	3.7E-7	3.1E-6	5.4E-6	1.5E-3	5.6E-5	1.2E-6
41	1.5E-3	3.4E-7	2.8E-6	4.9E-6	1.4E-3	5.1E-5	1.1E-6
42	1.4E-3	3.1E-7	2.6E-6	4.5E-6	1.3E-3	4.7E-5	1.0E-6
43	1.2E-3	2.8E-7	2.4E-6	4.1E-6	1.2E-3	4.3E-5	9.3E-7
44	1.1E-3	2.6E-7	2.2E-6	3.8E-6	1.1E-3	3.9E-5	8.5E-7
45	1.0E-3	2.4E-7	2.0E-6	3.4E-6	9.9E-4	3.5E-5	7.8E-7
46	9.6E-4	2.2E-7	1.8E-6	3.1E-6	9.1E-4	3.2E-5	7.1E-7
47	8.8E-4	2.0E-7	1.6E-6	2.9E-6	8.3E-4	3.0E-5	6.5E-7
48	8.0E-4	1.8E-7	1.5E-6	2.6E-6	7.6E-4	2.7E-5	5.9E-7
49	7.3E-4	1.7E-7	1.4E-6	2.4E-6	7.0E-4	2.5E-5	5.4E-7
50	6.7E-4	1.5E-7	1.3E-6	2.2E-6	6.4E-4	2.3E-5	5.0E-7
51	6.1E-4	1.4E-7	1.1E-6	2.0E-6	5.8E-4	2.1E-5	4.5E-7
52	5.6E-4	1.3E-7	1.0E-6	1.8E-6	5.4E-4	1.9E-5	4.1E-7
53	5.2E-4	1.2E-7	9.6E-7	1.7E-6	4.9E-4	1.7E-5	3.8E-7
54	4.7E-4	1.1E-7	8.8E-7	1.5E-6	4.5E-4	1.6E-5	3.5E-7
55	4.3E-4	9.7E-8	8.0E-7	1.4E-6	4.1E-4	1.4E-5	3.2E-7
56	4.0E-4	8.9E-8	7.3E-7	1.3E-6	3.8E-4	1.3E-5	2.9E-7
57	3.6E-4	8.1E-8	6.7E-7	1.2E-6	3.4E-4	1.2E-5	2.6E-7
58	3.3E-4	7.4E-8	6.1E-7	1.1E-6	3.1E-4	1.1E-5	2.4E-7
59	3.0E-4	6.8E-8	5.6E-7	9.8E-7	2.9E-4	9.9E-6	2.2E-7
60	2.8E-4	6.2E-8	5.1E-7	8.9E-7	2.6E-4	9.0E-6	2.0E-7
61	2.5E-4	5.7E-8	4.7E-7	8.2E-7	2.4E-4	8.3E-6	1.8E-7
62	2.3E-4	5.2E-8	4.3E-7	7.5E-7	2.2E-4	7.5E-6	1.7E-7
63	2.1E-4	4.7E-8	3.9E-7	6.8E-7	2.0E-4	6.9E-6	1.5E-7
64	1.9E-4	4.3E-8	3.6E-7	6.2E-7	1.9E-4	6.3E-6	1.4E-7
65	1.8E-4	4.0E-8	3.3E-7	5.7E-7	1.7E-4	5.7E-6	1.3E-7
66	1.6E-4	3.6E-8	3.0E-7	5.2E-7	1.6E-4	5.2E-6	1.2E-7
67	1.5E-4	3.3E-8	2.7E-7	4.8E-7	1.4E-4	4.8E-6	1.1E-7
68	1.4E-4	3.0E-8	2.5E-7	4.4E-7	1.3E-4	4.4E-6	9.7E-8
69	1.3E-4	2.8E-8	2.3E-7	4.0E-7	1.2E-4	4.0E-6	8.8E-8
70	1.1E-4	2.5E-8	2.1E-7	3.6E-7	1.1E-4	3.6E-6	8.1E-8
71	1.0E-4	2.3E-8	1.9E-7	3.3E-7	1.0E-4	3.3E-6	7.4E-8
72	9.6E-5	2.1E-8	1.7E-7	3.0E-7	9.1E-5	3.0E-6	6.7E-8
73	8.8E-5	1.9E-8	1.6E-7	2.8E-7	8.4E-5	2.8E-6	6.1E-8
74	8.0E-5	1.8E-8	1.5E-7	2.5E-7	7.7E-5	2.5E-6	5.6E-8
75	7.4E-5	1.6E-8	1.3E-7	2.3E-7	7.0E-5	2.3E-6	5.1E-8
76	6.7E-5	1.5E-8	1.2E-7	2.1E-7	6.4E-5	2.1E-6	4.7E-8
77	6.2E-5	1.3E-8	1.1E-7	1.9E-7	5.9E-5	1.9E-6	4.3E-8
78	5.6E-5	1.2E-8	1.0E-7	1.8E-7	5.4E-5	1.8E-6	3.9E-8
79	5.2E-5	1.1E-8	9.3E-8	1.6E-7	4.9E-5	1.6E-6	3.6E-8
80	4.7E-5	1.0E-8	8.5E-8	1.5E-7	4.5E-5	1.5E-6	3.3E-8
81	4.3E-5	9.4E-9	7.8E-8	1.4E-7	4.1E-5	1.3E-6	3.0E-8
82	4.0E-5	8.5E-9	7.1E-8	1.2E-7	3.8E-5	1.2E-6	2.7E-8
83	3.6E-5	7.8E-9	6.5E-8	1.1E-7	3.5E-5	1.1E-6	2.5E-8
84	3.3E-5	7.1E-9	6.0E-8	1.0E-7	3.2E-5	1.0E-6	2.3E-8
85	3.0E-5	6.5E-9	5.4E-8	9.5E-8	2.9E-5	9.3E-7	2.1E-8
86	2.8E-5	6.0E-9	5.0E-8	8.7E-8	2.7E-5	8.5E-7	1.9E-8
87	2.5E-5	5.4E-9	4.6E-8	8.0E-8	2.4E-5	7.7E-7	1.7E-8
88	2.3E-5	5.0E-9	4.2E-8	7.3E-8	2.2E-5	7.1E-7	1.6E-8
89	2.1E-5	4.5E-9	3.8E-8	6.6E-8	2.0E-5	6.5E-7	1.4E-8
90	2.0E-5	4.2E-9	3.5E-8	6.1E-8	1.9E-5	5.9E-7	1.3E-8
91	1.8E-5	3.8E-9	3.2E-8	5.6E-8	1.7E-5	5.4E-7	1.2E-8
92	1.6E-5	3.5E-9	2.9E-8	5.1E-8	1.6E-5	4.9E-7	1.1E-8
93	1.5E-5	3.2E-9	2.7E-8	4.6E-8	1.4E-5	4.5E-7	1.0E-8
94	1.4E-5	2.9E-9	2.4E-8	4.2E-8	1.3E-5	4.1E-7	9.1E-9
95	1.3E-5	2.6E-9	2.2E-8	3.9E-8	1.2E-5	3.7E-7	8.3E-9
96	1.1E-5	2.4E-9	2.0E-8	3.6E-8	1.1E-5	3.4E-7	7.6E-9
97	1.1E-5	2.2E-9	1.9E-8	3.2E-8	1.0E-5	3.1E-7	6.9E-9
98	9.6E-6	2.0E-9	1.7E-8	3.0E-8	9.2E-6	2.8E-7	6.3E-9
99	8.8E-6	1.8E-9	1.6E-8	2.7E-8	8.4E-6	2.6E-7	5.8E-9
100	8.1E-6	1.7E-9	1.4E-8	2.5E-8	7.7E-6	2.4E-7	5.3E-9
110	3.3E-6	6.9E-10	5.8E-9	1.0E-8	3.2E-6	9.6E-8	2.1E-9
120	1.4E-6	2.8E-10	2.4E-9	4.1E-9	1.3E-6	3.9E-8	8.5E-10
130	5.7E-7	1.1E-10	9.7E-10	1.7E-9	5.4E-7	1.6E-8	3.4E-10
140	2.4E-7	-	4.0E-10	6.9E-10	2.3E-7	6.3E-9	1.4E-10
150	9.7E-8	-	1.6E-10	2.8E-10	9.3E-8	2.5E-9	-
160	4.0E-8	-	-	1.1E-10	3.9E-8	1.0E-9	-
170	1.7E-8	-	-	-	1.6E-8	4.1E-10	-
180	6.9E-9	-	-	-	6.6E-9	1.7E-10	-
190	2.9E-9	-	-	-	2.7E-9	-	-
200	1.2E-9	-	-	-	1.1E-9	-	-
210	4.9E-10	-	-	-	4.7E-10	-	-
220	2.0E-10	-	-	-	1.9E-10	-	-
