Radionuclide	Sr-85
Route of Intake	Injection
Material	Injection, fA=0.25
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*
10	3.7E-1	1.1E-2	4.0E-3	9.0E-3	1.8E-1
11	3.5E-1	9.6E-3	3.5E-3	8.1E-3	1.8E-1
12	3.3E-1	8.6E-3	3.1E-3	7.3E-3	1.8E-1
13	3.2E-1	7.8E-3	2.7E-3	6.7E-3	1.7E-1
14	3.1E-1	7.1E-3	2.4E-3	6.1E-3	1.7E-1
15	3.0E-1	6.5E-3	2.2E-3	5.6E-3	1.7E-1
16	2.8E-1	5.9E-3	2.0E-3	5.1E-3	1.7E-1
17	2.7E-1	5.4E-3	1.8E-3	4.7E-3	1.7E-1
18	2.6E-1	5.0E-3	1.7E-3	4.4E-3	1.6E-1
19	2.6E-1	4.6E-3	1.6E-3	4.0E-3	1.6E-1
20	2.5E-1	4.3E-3	1.4E-3	3.7E-3	1.6E-1
21	2.4E-1	3.9E-3	1.3E-3	3.4E-3	1.6E-1
22	2.3E-1	3.7E-3	1.2E-3	3.2E-3	1.6E-1
23	2.2E-1	3.4E-3	1.1E-3	3.0E-3	1.6E-1
24	2.2E-1	3.1E-3	1.0E-3	2.7E-3	1.6E-1
25	2.1E-1	2.9E-3	9.7E-4	2.5E-3	1.5E-1
26	2.1E-1	2.7E-3	9.0E-4	2.4E-3	1.5E-1
27	2.0E-1	2.5E-3	8.4E-4	2.2E-3	1.5E-1
28	2.0E-1	2.3E-3	7.8E-4	2.0E-3	1.5E-1
29	1.9E-1	2.2E-3	7.2E-4	1.9E-3	1.5E-1
30	1.9E-1	2.0E-3	6.7E-4	1.8E-3	1.5E-1
31	1.8E-1	1.9E-3	6.3E-4	1.6E-3	1.4E-1
32	1.8E-1	1.8E-3	5.8E-4	1.5E-3	1.4E-1
33	1.7E-1	1.6E-3	5.4E-4	1.4E-3	1.4E-1
34	1.7E-1	1.5E-3	5.1E-4	1.3E-3	1.4E-1
35	1.6E-1	1.4E-3	4.7E-4	1.2E-3	1.4E-1
36	1.6E-1	1.3E-3	4.4E-4	1.1E-3	1.4E-1
37	1.6E-1	1.3E-3	4.1E-4	1.1E-3	1.3E-1
38	1.5E-1	1.2E-3	3.9E-4	1.0E-3	1.3E-1
39	1.5E-1	1.1E-3	3.6E-4	9.3E-4	1.3E-1
40	1.5E-1	1.0E-3	3.4E-4	8.7E-4	1.3E-1
41	1.5E-1	9.6E-4	3.2E-4	8.2E-4	1.3E-1
42	1.4E-1	9.1E-4	3.0E-4	7.7E-4	1.3E-1
43	1.4E-1	8.5E-4	2.8E-4	7.2E-4	1.2E-1
44	1.4E-1	8.0E-4	2.6E-4	6.7E-4	1.2E-1
45	1.4E-1	7.5E-4	2.5E-4	6.3E-4	1.2E-1
46	1.3E-1	7.1E-4	2.3E-4	5.9E-4	1.2E-1
47	1.3E-1	6.7E-4	2.2E-4	5.6E-4	1.2E-1
48	1.3E-1	6.3E-4	2.0E-4	5.3E-4	1.2E-1
49	1.3E-1	6.0E-4	1.9E-4	4.9E-4	1.2E-1
50	1.2E-1	5.6E-4	1.8E-4	4.7E-4	1.1E-1
51	1.2E-1	5.3E-4	1.7E-4	4.4E-4	1.1E-1
52	1.2E-1	5.0E-4	1.6E-4	4.2E-4	1.1E-1
53	1.2E-1	4.8E-4	1.5E-4	3.9E-4	1.1E-1
54	1.2E-1	4.5E-4	1.5E-4	3.7E-4	1.1E-1
55	1.1E-1	4.3E-4	1.4E-4	3.5E-4	1.1E-1
56	1.1E-1	4.1E-4	1.3E-4	3.3E-4	1.1E-1
57	1.1E-1	3.9E-4	1.3E-4	3.2E-4	1.0E-1
58	1.1E-1	3.7E-4	1.2E-4	3.0E-4	1.0E-1
59	1.1E-1	3.5E-4	1.1E-4	2.9E-4	1.0E-1
60	1.1E-1	3.4E-4	1.1E-4	2.7E-4	1.0E-1
61	1.0E-1	3.2E-4	1.0E-4	2.6E-4	9.9E-2
62	1.0E-1	3.1E-4	9.9E-5	2.5E-4	9.8E-2
63	1.0E-1	3.0E-4	9.4E-5	2.4E-4	9.7E-2
64	1.0E-1	2.8E-4	9.0E-5	2.3E-4	9.6E-2
65	9.9E-2	2.7E-4	8.6E-5	2.2E-4	9.4E-2
66	9.8E-2	2.6E-4	8.3E-5	2.1E-4	9.3E-2
67	9.6E-2	2.5E-4	8.0E-5	2.0E-4	9.2E-2
68	9.5E-2	2.4E-4	7.6E-5	1.9E-4	9.1E-2
69	9.3E-2	2.3E-4	7.4E-5	1.8E-4	9.0E-2
70	9.2E-2	2.2E-4	7.1E-5	1.8E-4	8.9E-2
71	9.1E-2	2.2E-4	6.8E-5	1.7E-4	8.7E-2
72	9.0E-2	2.1E-4	6.6E-5	1.6E-4	8.6E-2
73	8.8E-2	2.0E-4	6.3E-5	1.6E-4	8.5E-2
74	8.7E-2	2.0E-4	6.1E-5	1.5E-4	8.4E-2
75	8.6E-2	1.9E-4	5.9E-5	1.5E-4	8.3E-2
76	8.5E-2	1.8E-4	5.7E-5	1.4E-4	8.2E-2
77	8.4E-2	1.8E-4	5.5E-5	1.4E-4	8.1E-2
78	8.3E-2	1.7E-4	5.4E-5	1.3E-4	8.0E-2
79	8.2E-2	1.7E-4	5.2E-5	1.3E-4	7.9E-2
80	8.1E-2	1.6E-4	5.1E-5	1.3E-4	7.8E-2
81	7.9E-2	1.6E-4	4.9E-5	1.2E-4	7.7E-2
82	7.8E-2	1.5E-4	4.8E-5	1.2E-4	7.6E-2
83	7.7E-2	1.5E-4	4.6E-5	1.1E-4	7.5E-2
84	7.6E-2	1.5E-4	4.5E-5	1.1E-4	7.4E-2
85	7.5E-2	1.4E-4	4.4E-5	1.1E-4	7.3E-2
86	7.4E-2	1.4E-4	4.3E-5	1.1E-4	7.2E-2
87	7.3E-2	1.3E-4	4.2E-5	1.0E-4	7.1E-2
88	7.2E-2	1.3E-4	4.1E-5	1.0E-4	7.0E-2
89	7.2E-2	1.3E-4	4.0E-5	9.8E-5	7.0E-2
90	7.1E-2	1.2E-4	3.9E-5	9.6E-5	6.9E-2
91	7.0E-2	1.2E-4	3.8E-5	9.3E-5	6.8E-2
92	6.9E-2	1.2E-4	3.7E-5	9.1E-5	6.7E-2
93	6.8E-2	1.2E-4	3.6E-5	8.9E-5	6.6E-2
94	6.7E-2	1.1E-4	3.5E-5	8.7E-5	6.5E-2
95	6.6E-2	1.1E-4	3.4E-5	8.5E-5	6.5E-2
96	6.5E-2	1.1E-4	3.4E-5	8.3E-5	6.4E-2
97	6.5E-2	1.1E-4	3.3E-5	8.1E-5	6.3E-2
98	6.4E-2	1.0E-4	3.2E-5	8.0E-5	6.2E-2
99	6.3E-2	1.0E-4	3.1E-5	7.8E-5	6.1E-2
100	6.2E-2	1.0E-4	3.1E-5	7.6E-5	6.1E-2
110	5.5E-2	8.2E-5	2.5E-5	6.3E-5	5.3E-2
120	4.8E-2	6.8E-5	2.1E-5	5.2E-5	4.7E-2
130	4.3E-2	5.7E-5	1.7E-5	4.4E-5	4.2E-2
140	3.8E-2	4.8E-5	1.5E-5	3.7E-5	3.7E-2
150	3.3E-2	4.0E-5	1.2E-5	3.2E-5	3.3E-2
160	2.9E-2	3.4E-5	1.0E-5	2.7E-5	2.9E-2
170	2.6E-2	2.9E-5	8.8E-6	2.3E-5	2.6E-2
180	2.3E-2	2.4E-5	7.4E-6	1.9E-5	2.3E-2
190	2.0E-2	2.1E-5	6.3E-6	1.7E-5	2.0E-2
200	1.8E-2	1.7E-5	5.3E-6	1.4E-5	1.8E-2
210	1.6E-2	1.5E-5	4.5E-6	1.2E-5	1.6E-2
220	1.4E-2	1.3E-5	3.8E-6	1.0E-5	1.4E-2
230	1.3E-2	1.1E-5	3.3E-6	9.0E-6	1.3E-2
240	1.1E-2	9.0E-6	2.8E-6	7.7E-6	1.1E-2
250	1.0E-2	7.7E-6	2.3E-6	6.6E-6	9.9E-3
260	9.0E-3	6.5E-6	2.0E-6	5.7E-6	8.8E-3
270	8.0E-3	5.6E-6	1.7E-6	4.9E-6	7.9E-3
280	7.1E-3	4.7E-6	1.4E-6	4.2E-6	7.0E-3
290	6.3E-3	4.0E-6	1.2E-6	3.6E-6	6.2E-3
300	5.6E-3	3.5E-6	1.1E-6	3.2E-6	5.6E-3
310	5.0E-3	3.0E-6	9.0E-7	2.7E-6	5.0E-3
320	4.5E-3	2.5E-6	7.7E-7	2.4E-6	4.4E-3
330	4.0E-3	2.2E-6	6.6E-7	2.0E-6	3.9E-3
340	3.6E-3	1.9E-6	5.7E-7	1.8E-6	3.5E-3
350	3.2E-3	1.6E-6	4.9E-7	1.5E-6	3.1E-3
360	2.8E-3	1.4E-6	4.2E-7	1.3E-6	2.8E-3
365	2.7E-3	1.3E-6	3.9E-7	1.3E-6	2.7E-3
370	2.5E-3	1.2E-6	3.6E-7	1.2E-6	2.5E-3
380	2.3E-3	1.0E-6	3.1E-7	1.0E-6	2.2E-3
390	2.0E-3	8.7E-7	2.7E-7	8.9E-7	2.0E-3
400	1.8E-3	7.5E-7	2.3E-7	7.8E-7	1.8E-3
410	1.6E-3	6.5E-7	2.0E-7	6.8E-7	1.6E-3
420	1.4E-3	5.6E-7	1.7E-7	6.0E-7	1.4E-3
430	1.3E-3	4.9E-7	1.5E-7	5.2E-7	1.3E-3
440	1.2E-3	4.2E-7	1.3E-7	4.6E-7	1.1E-3
450	1.0E-3	3.7E-7	1.1E-7	4.0E-7	1.0E-3
460	9.3E-4	3.2E-7	9.7E-8	3.5E-7	9.2E-4
470	8.3E-4	2.8E-7	8.4E-8	3.1E-7	8.2E-4
480	7.4E-4	2.4E-7	7.3E-8	2.7E-7	7.3E-4
490	6.6E-4	2.1E-7	6.4E-8	2.4E-7	6.6E-4
500	5.9E-4	1.8E-7	5.6E-8	2.1E-7	5.9E-4
510	5.3E-4	1.6E-7	4.9E-8	1.9E-7	5.3E-4
520	4.8E-4	1.4E-7	4.3E-8	1.7E-7	4.7E-4
530	4.3E-4	1.2E-7	3.7E-8	1.5E-7	4.2E-4
540	3.8E-4	1.1E-7	3.3E-8	1.3E-7	3.8E-4
550	3.4E-4	9.4E-8	2.9E-8	1.2E-7	3.4E-4
560	3.1E-4	8.3E-8	2.5E-8	1.0E-7	3.0E-4
570	2.7E-4	7.2E-8	2.2E-8	9.0E-8	2.7E-4
580	2.5E-4	6.4E-8	1.9E-8	8.0E-8	2.4E-4
590	2.2E-4	5.6E-8	1.7E-8	7.1E-8	2.2E-4
600	2.0E-4	4.9E-8	1.5E-8	6.3E-8	1.9E-4
610	1.8E-4	4.4E-8	1.3E-8	5.6E-8	1.7E-4
620	1.6E-4	3.8E-8	1.2E-8	5.0E-8	1.6E-4
630	1.4E-4	3.4E-8	1.0E-8	4.4E-8	1.4E-4
640	1.3E-4	3.0E-8	9.1E-9	3.9E-8	1.3E-4
650	1.1E-4	2.6E-8	8.1E-9	3.5E-8	1.1E-4
660	1.0E-4	2.3E-8	7.1E-9	3.1E-8	1.0E-4
670	9.1E-5	2.1E-8	6.3E-9	2.8E-8	9.0E-5
680	8.2E-5	1.8E-8	5.6E-9	2.5E-8	8.1E-5
690	7.3E-5	1.6E-8	4.9E-9	2.2E-8	7.2E-5
700	6.6E-5	1.4E-8	4.4E-9	2.0E-8	6.5E-5
710	5.9E-5	1.3E-8	3.9E-9	1.7E-8	5.8E-5
720	5.3E-5	1.1E-8	3.5E-9	1.6E-8	5.2E-5
730	4.7E-5	1.0E-8	3.1E-9	1.4E-8	4.7E-5
740	4.2E-5	9.0E-9	2.7E-9	1.2E-8	4.2E-5
750	3.8E-5	8.0E-9	2.4E-9	1.1E-8	3.8E-5
760	3.4E-5	7.1E-9	2.2E-9	9.9E-9	3.4E-5
770	3.0E-5	6.3E-9	1.9E-9	8.8E-9	3.0E-5
780	2.7E-5	5.6E-9	1.7E-9	7.9E-9	2.7E-5
790	2.4E-5	5.0E-9	1.5E-9	7.0E-9	2.4E-5
800	2.2E-5	4.4E-9	1.4E-9	6.3E-9	2.2E-5
810	2.0E-5	4.0E-9	1.2E-9	5.6E-9	1.9E-5
820	1.8E-5	3.5E-9	1.1E-9	5.0E-9	1.7E-5
830	1.6E-5	3.1E-9	9.6E-10	4.5E-9	1.6E-5
840	1.4E-5	2.8E-9	8.5E-10	4.0E-9	1.4E-5
850	1.3E-5	2.5E-9	7.6E-10	3.6E-9	1.3E-5
860	1.1E-5	2.2E-9	6.8E-10	3.2E-9	1.1E-5
870	1.0E-5	2.0E-9	6.1E-10	2.9E-9	1.0E-5
880	9.1E-6	1.8E-9	5.4E-10	2.6E-9	9.0E-6
890	8.2E-6	1.6E-9	4.8E-10	2.3E-9	8.1E-6
900	7.3E-6	1.4E-9	4.3E-10	2.0E-9	7.3E-6
910	6.6E-6	1.3E-9	3.8E-10	1.8E-9	6.5E-6
920	5.9E-6	1.1E-9	3.4E-10	1.6E-9	5.8E-6
930	5.3E-6	1.0E-9	3.1E-10	1.5E-9	5.2E-6
940	4.7E-6	9.0E-10	2.7E-10	1.3E-9	4.7E-6
950	4.2E-6	8.0E-10	2.4E-10	1.2E-9	4.2E-6
960	3.8E-6	7.2E-10	2.2E-10	1.0E-9	3.8E-6
970	3.4E-6	6.4E-10	2.0E-10	6.4E-10	3.4E-6
980	3.1E-6	5.7E-10	1.7E-10	5.8E-10	3.0E-6
990	2.7E-6	5.1E-10	1.6E-10	5.2E-10	2.7E-6
1000	2.5E-6	4.6E-10	1.4E-10	4.6E-10	2.4E-6
1010	2.2E-6	4.1E-10	1.2E-10	4.1E-10	2.2E-6
1020	2.0E-6	3.7E-10	1.1E-10	3.7E-10	2.0E-6
1030	1.8E-6	3.3E-10	-	3.3E-10	1.8E-6
1040	1.6E-6	2.9E-10	-	3.0E-10	1.6E-6
1050	1.4E-6	2.6E-10	-	2.7E-10	1.4E-6
1060	1.3E-6	2.3E-10	-	2.4E-10	1.3E-6
1070	1.1E-6	2.1E-10	-	2.1E-10	1.1E-6
1080	1.0E-6	1.9E-10	-	1.9E-10	1.0E-6
1090	9.2E-7	1.7E-10	-	1.7E-10	9.1E-7
1095	8.7E-7	1.6E-10	-	1.6E-10	8.6E-7
1100	8.2E-7	1.5E-10	-	1.5E-10	8.1E-7
1200	2.8E-7	-	-	-	2.7E-7
1300	9.3E-8	-	-	-	9.2E-8
1400	3.1E-8	-	-	-	3.1E-8
1500	1.0E-8	-	-	-	1.0E-8
1600	3.5E-9	-	-	-	3.5E-9
1700	1.2E-9	-	-	-	1.2E-9
1800	4.0E-10	-	-	-	3.9E-10
1900	1.3E-10	-	-	-	-
