Radionuclide	In-112m
Route of Intake	Injection
Material	Injection, fA=5E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	1.3E-1	8.7E-3	9.8E-3	1.3E-2
0.083333	1.8E-2	1.1E-3	1.4E-3	1.8E-3
0.125	2.3E-3	1.4E-4	2.0E-4	2.5E-4
0.25	5.4E-6	2.8E-7	5.5E-7	6.2E-7
0.375	1.2E-8	6.0E-10	1.4E-9	1.5E-9
