Radionuclide	Sr-85m
Route of Intake	Inhalation
Material	Aerosols Type S, FAP, PSL, fA=2.5E-3
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	4.7E-1	-	-	4.2E-2	3.7E-1	5.3E-5
0.083333	2.5E-1	-	-	2.7E-2	2.0E-1	6.9E-5
0.125	1.4E-1	-	-	1.7E-2	1.1E-1	6.1E-5
0.25	2.2E-2	-	-	3.3E-3	1.6E-2	2.1E-5
0.375	3.4E-3	-	-	5.9E-4	2.6E-3	4.6E-6
0.5	5.3E-4	-	-	1.0E-4	4.0E-4	9.1E-7
0.625	8.3E-5	-	-	1.7E-5	6.3E-5	1.6E-7
0.75	1.3E-5	-	-	2.7E-6	9.9E-6	2.9E-8
0.875	2.0E-6	-	-	4.3E-7	1.5E-6	4.8E-9
1	3.2E-7	4.6E-10	1.1E-8	6.8E-8	2.4E-7	7.4E-10
1.125	5.0E-8	-	-	1.0E-8	3.8E-8	-
1.25	7.7E-9	-	-	1.5E-9	6.0E-9	-
1.375	1.2E-9	-	-	-	9.3E-10	-
1.5	1.9E-10	-	-	-	1.1E-10	-
