Radionuclide	Sr-85m
Route of Intake	Inhalation
Material	Aerosols Type M, Fuel fragments, all unspecified forms, fA=5E-2
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	5.3E-1	-	-	1.7E-1	8.2E-2	4.3E-4
0.083333	2.8E-1	-	-	1.1E-1	3.8E-2	5.4E-4
0.125	1.5E-1	-	-	6.4E-2	1.8E-2	4.8E-4
0.25	2.3E-2	-	-	1.2E-2	2.4E-3	1.7E-4
0.375	3.5E-3	-	-	2.1E-3	3.4E-4	3.9E-5
0.5	5.4E-4	-	-	3.5E-4	5.0E-5	7.7E-6
0.625	8.3E-5	-	-	5.8E-5	7.5E-6	1.4E-6
0.75	1.3E-5	-	-	9.2E-6	1.1E-6	2.4E-7
0.875	1.9E-6	-	-	1.4E-6	1.8E-7	4.1E-8
1	2.9E-7	3.9E-9	3.9E-8	2.2E-7	2.7E-8	6.9E-9
1.125	4.3E-8	-	-	3.3E-8	4.0E-9	1.0E-9
1.25	6.4E-9	-	-	5.0E-9	5.9E-10	-
1.375	9.5E-10	-	-	7.1E-10	-	-
1.5	1.4E-10	-	-	-	-	-
