Radionuclide	Sr-85m
Route of Intake	Inhalation
Material	Aerosols Type S, FAP, PSL, fA=2.5E-3
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	2.7E-1	-	-	7.8E-2	7.1E-2	1.4E-5
0.083333	1.5E-1	-	-	4.7E-2	3.7E-2	1.8E-5
0.125	7.8E-2	-	-	2.8E-2	2.0E-2	1.6E-5
0.25	1.2E-2	-	-	5.3E-3	3.1E-3	5.6E-6
0.375	1.9E-3	-	-	9.3E-4	4.8E-4	1.3E-6
0.5	2.9E-4	-	-	1.6E-4	7.6E-5	2.6E-7
0.625	4.4E-5	-	-	2.6E-5	1.2E-5	4.7E-8
0.75	6.8E-6	-	-	4.1E-6	1.9E-6	8.2E-9
0.875	1.0E-6	-	-	6.4E-7	2.9E-7	1.3E-9
1	1.6E-7	1.3E-10	1.7E-8	9.9E-8	4.6E-8	1.2E-10
1.125	2.4E-8	-	-	1.5E-8	7.3E-9	-
1.25	3.6E-9	-	-	2.2E-9	1.1E-9	-
1.375	5.4E-10	-	-	2.3E-10	1.6E-10	-
