Radionuclide	Sr-85m
Route of Intake	Inhalation
Material	Aerosols Type F, Strontium chloride, sulphate and carbonate, fA=0.25
AMTD/AMAD, µm	20

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	3.6E-1	-	-	1.0E-1	5.4E-3	5.2E-3
0.083333	1.9E-1	-	-	6.0E-2	1.8E-3	4.5E-3
0.125	1.0E-1	-	-	3.4E-2	7.8E-4	3.3E-3
0.25	1.5E-2	-	-	5.8E-3	1.0E-4	8.2E-4
0.375	2.3E-3	-	-	9.9E-4	1.4E-5	1.7E-4
0.5	3.5E-4	-	-	1.6E-4	2.1E-6	3.1E-5
0.625	5.3E-5	-	-	2.6E-5	3.1E-7	5.4E-6
0.75	8.1E-6	-	-	4.2E-6	4.6E-8	9.3E-7
0.875	1.2E-6	-	-	6.5E-7	6.8E-9	1.6E-7
1	1.9E-7	1.5E-8	1.9E-8	1.0E-7	1.0E-9	2.6E-8
1.125	2.8E-8	-	-	1.5E-8	1.5E-10	4.2E-9
1.25	4.2E-9	-	-	2.2E-9	-	6.2E-10
1.375	6.3E-10	-	-	2.4E-10	-	-
