Radionuclide	Ni-57
Route of Intake	Injection
Material	Injection, fA=5E-2
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
0.041667	9.6E-1	-	-	4.4E-2	7.1E-2	6.0E-2
0.083333	9.0E-1	-	-	3.7E-2	7.4E-2	4.7E-2
0.125	8.3E-1	-	-	3.3E-2	7.5E-2	3.8E-2
0.25	6.8E-1	-	-	3.1E-2	7.0E-2	2.6E-2
0.375	5.8E-1	-	-	3.1E-2	6.2E-2	2.0E-2
0.5	5.2E-1	-	-	3.1E-2	5.4E-2	1.7E-2
0.625	4.6E-1	-	-	3.1E-2	4.7E-2	1.4E-2
0.75	4.1E-1	-	-	3.0E-2	4.1E-2	1.2E-2
0.875	3.7E-1	-	-	2.9E-2	3.5E-2	1.1E-2
1	3.4E-1	2.6E-1	2.7E-3	2.7E-2	3.1E-2	9.4E-3
1.125	3.0E-1	-	-	2.5E-2	2.7E-2	8.4E-3
1.25	2.7E-1	-	-	2.4E-2	2.3E-2	7.5E-3
1.375	2.5E-1	-	-	2.2E-2	2.0E-2	6.8E-3
1.5	2.2E-1	-	-	2.0E-2	1.8E-2	6.1E-3
1.625	2.0E-1	-	-	1.8E-2	1.5E-2	5.6E-3
1.75	1.9E-1	-	-	1.6E-2	1.3E-2	5.1E-3
1.875	1.7E-1	-	-	1.5E-2	1.2E-2	4.6E-3
2	1.5E-1	4.7E-2	6.8E-3	1.3E-2	1.0E-2	4.2E-3
2.25	1.3E-1	-	-	1.1E-2	7.8E-3	3.5E-3
2.5	1.1E-1	-	-	8.6E-3	6.0E-3	3.0E-3
2.75	9.0E-2	-	-	6.8E-3	4.6E-3	2.5E-3
3	7.6E-2	1.5E-2	4.0E-3	5.4E-3	3.5E-3	2.2E-3
3.25	6.5E-2	-	-	4.2E-3	2.8E-3	1.9E-3
3.5	5.5E-2	-	-	3.3E-3	2.2E-3	1.6E-3
3.75	4.8E-2	-	-	2.6E-3	1.7E-3	1.4E-3
4	4.1E-2	4.7E-3	1.6E-3	2.1E-3	1.3E-3	1.2E-3
4.25	3.6E-2	-	-	1.7E-3	1.1E-3	1.0E-3
4.5	3.1E-2	-	-	1.4E-3	8.5E-4	9.1E-4
4.75	2.7E-2	-	-	1.1E-3	6.8E-4	7.9E-4
5	2.4E-2	1.5E-3	5.3E-4	8.9E-4	5.5E-4	6.9E-4
5.5	1.8E-2	-	-	6.0E-4	3.7E-4	5.4E-4
6	1.4E-2	5.0E-4	1.7E-4	4.2E-4	2.6E-4	4.2E-4
6.5	1.1E-2	-	-	3.0E-4	1.8E-4	3.2E-4
7	8.5E-3	1.7E-4	5.6E-5	2.1E-4	1.3E-4	2.5E-4
7.5	6.7E-3	-	-	1.6E-4	9.7E-5	2.0E-4
8	5.3E-3	6.2E-5	1.8E-5	1.2E-4	7.2E-5	1.6E-4
8.5	4.2E-3	-	-	9.1E-5	5.5E-5	1.2E-4
9	3.3E-3	2.4E-5	6.3E-6	7.0E-5	4.2E-5	9.6E-5
9.5	2.6E-3	-	-	5.4E-5	3.2E-5	7.5E-5
10	2.0E-3	1.0E-5	2.2E-6	4.2E-5	2.5E-5	5.9E-5
11	1.3E-3	4.6E-6	8.6E-7	2.6E-5	1.5E-5	3.7E-5
12	7.9E-4	2.2E-6	3.6E-7	1.6E-5	9.4E-6	2.3E-5
