Radionuclide	Th-228
Route of Intake	Inhalation
Material	Aerosols Type M, Thorium hydroxide, fA=1E-4
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Pb-212)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Pb-212)	Lungs* (Pb-212)	Skeleton* (Pb-212)	Liver* (Pb-212)
3.5	5.2E-2	-	-	2.8E-2	1.6E-2	4.7E-3	8.9E-4
3.75	4.8E-2	-	-	2.4E-2	1.6E-2	5.0E-3	9.2E-4
4	4.4E-2	1.1E-4	8.6E-2	2.0E-2	1.6E-2	5.2E-3	9.4E-4
4.25	4.2E-2	-	-	1.7E-2	1.6E-2	5.4E-3	9.6E-4
4.5	3.9E-2	-	-	1.5E-2	1.6E-2	5.6E-3	9.8E-4
4.75	3.8E-2	-	-	1.3E-2	1.6E-2	5.8E-3	1.0E-3
5	3.7E-2	9.5E-5	3.0E-2	1.1E-2	1.6E-2	6.0E-3	1.0E-3
5.5	3.5E-2	-	-	9.7E-3	1.6E-2	6.3E-3	1.0E-3
6	3.4E-2	8.0E-5	1.3E-2	8.6E-3	1.5E-2	6.6E-3	1.1E-3
6.5	3.3E-2	-	-	7.9E-3	1.5E-2	6.9E-3	1.1E-3
7	3.2E-2	6.9E-5	7.1E-3	7.4E-3	1.4E-2	7.1E-3	1.1E-3
7.5	3.1E-2	-	-	7.0E-3	1.3E-2	7.3E-3	1.1E-3
8	3.0E-2	6.0E-5	5.1E-3	6.6E-3	1.3E-2	7.5E-3	1.1E-3
8.5	2.9E-2	-	-	6.3E-3	1.2E-2	7.7E-3	1.1E-3
9	2.9E-2	5.3E-5	4.0E-3	5.9E-3	1.1E-2	7.9E-3	1.1E-3
9.5	2.8E-2	-	-	5.7E-3	1.1E-2	8.0E-3	1.1E-3
10	2.7E-2	4.8E-5	3.2E-3	5.4E-3	1.0E-2	8.1E-3	1.1E-3
11	2.6E-2	4.3E-5	2.6E-3	4.9E-3	8.9E-3	8.4E-3	1.1E-3
12	2.4E-2	4.0E-5	2.1E-3	4.4E-3	7.9E-3	8.5E-3	1.1E-3
13	2.3E-2	3.6E-5	1.7E-3	4.0E-3	7.1E-3	8.7E-3	1.1E-3
14	2.2E-2	3.4E-5	1.4E-3	3.7E-3	6.3E-3	8.8E-3	1.1E-3
15	2.1E-2	3.1E-5	1.2E-3	3.4E-3	5.7E-3	8.9E-3	1.1E-3
16	2.1E-2	3.0E-5	9.5E-4	3.2E-3	5.2E-3	9.0E-3	1.1E-3
17	2.0E-2	2.8E-5	7.7E-4	3.0E-3	4.7E-3	9.0E-3	1.1E-3
18	2.0E-2	2.6E-5	6.3E-4	2.8E-3	4.3E-3	9.1E-3	1.1E-3
19	1.9E-2	2.5E-5	5.1E-4	2.7E-3	4.0E-3	9.1E-3	1.1E-3
20	1.9E-2	2.4E-5	4.2E-4	2.6E-3	3.8E-3	9.2E-3	1.1E-3
21	1.9E-2	2.2E-5	3.4E-4	2.5E-3	3.6E-3	9.2E-3	1.1E-3
22	1.8E-2	2.1E-5	2.8E-4	2.4E-3	3.4E-3	9.2E-3	1.1E-3
23	1.8E-2	2.0E-5	2.3E-4	2.3E-3	3.2E-3	9.2E-3	1.1E-3
24	1.8E-2	1.9E-5	1.9E-4	2.3E-3	3.1E-3	9.2E-3	1.1E-3
25	1.8E-2	1.8E-5	1.5E-4	2.2E-3	3.0E-3	9.2E-3	1.1E-3
26	1.8E-2	1.8E-5	1.3E-4	2.2E-3	2.9E-3	9.2E-3	1.1E-3
27	1.8E-2	1.7E-5	1.0E-4	2.2E-3	2.8E-3	9.2E-3	1.1E-3
28	1.8E-2	1.6E-5	8.5E-5	2.1E-3	2.8E-3	9.3E-3	1.1E-3
29	1.7E-2	1.5E-5	7.0E-5	2.1E-3	2.7E-3	9.3E-3	1.1E-3
30	1.7E-2	1.5E-5	5.8E-5	2.1E-3	2.6E-3	9.3E-3	1.1E-3
31	1.7E-2	1.4E-5	4.8E-5	2.1E-3	2.6E-3	9.3E-3	1.1E-3
32	1.7E-2	1.4E-5	4.0E-5	2.1E-3	2.6E-3	9.3E-3	1.1E-3
33	1.7E-2	1.3E-5	3.4E-5	2.1E-3	2.5E-3	9.3E-3	1.1E-3
34	1.7E-2	1.3E-5	2.8E-5	2.0E-3	2.5E-3	9.3E-3	1.1E-3
35	1.7E-2	1.2E-5	2.4E-5	2.0E-3	2.5E-3	9.3E-3	1.1E-3
36	1.7E-2	1.2E-5	2.0E-5	2.0E-3	2.4E-3	9.3E-3	1.1E-3
37	1.7E-2	1.1E-5	1.7E-5	2.0E-3	2.4E-3	9.3E-3	1.1E-3
38	1.7E-2	1.1E-5	1.5E-5	2.0E-3	2.4E-3	9.3E-3	1.1E-3
39	1.7E-2	1.0E-5	1.3E-5	2.0E-3	2.4E-3	9.3E-3	1.1E-3
40	1.7E-2	9.8E-6	1.2E-5	2.0E-3	2.3E-3	9.3E-3	1.1E-3
41	1.7E-2	9.4E-6	1.0E-5	2.0E-3	2.3E-3	9.3E-3	1.1E-3
42	1.7E-2	9.1E-6	9.3E-6	2.0E-3	2.3E-3	9.2E-3	1.1E-3
43	1.7E-2	8.7E-6	8.5E-6	2.0E-3	2.3E-3	9.2E-3	1.1E-3
44	1.7E-2	8.4E-6	7.7E-6	2.0E-3	2.3E-3	9.2E-3	1.1E-3
45	1.7E-2	8.1E-6	7.2E-6	2.0E-3	2.2E-3	9.2E-3	1.1E-3
46	1.7E-2	7.8E-6	6.7E-6	2.0E-3	2.2E-3	9.2E-3	1.1E-3
47	1.7E-2	7.5E-6	6.3E-6	2.0E-3	2.2E-3	9.2E-3	1.1E-3
48	1.7E-2	7.2E-6	5.9E-6	2.0E-3	2.2E-3	9.2E-3	1.1E-3
49	1.7E-2	7.0E-6	5.7E-6	2.0E-3	2.2E-3	9.2E-3	1.1E-3
50	1.7E-2	6.7E-6	5.4E-6	2.0E-3	2.2E-3	9.2E-3	1.1E-3
51	1.7E-2	6.5E-6	5.2E-6	2.0E-3	2.1E-3	9.2E-3	1.1E-3
52	1.7E-2	6.3E-6	5.1E-6	2.0E-3	2.1E-3	9.2E-3	1.1E-3
53	1.7E-2	6.0E-6	4.9E-6	2.0E-3	2.1E-3	9.2E-3	1.1E-3
54	1.7E-2	5.8E-6	4.8E-6	2.0E-3	2.1E-3	9.2E-3	1.1E-3
55	1.7E-2	5.6E-6	4.7E-6	2.0E-3	2.1E-3	9.2E-3	1.1E-3
56	1.7E-2	5.4E-6	4.6E-6	2.0E-3	2.1E-3	9.2E-3	1.1E-3
57	1.6E-2	5.3E-6	4.5E-6	2.0E-3	2.1E-3	9.2E-3	1.1E-3
58	1.6E-2	5.1E-6	4.5E-6	2.0E-3	2.0E-3	9.2E-3	1.1E-3
59	1.6E-2	4.9E-6	4.4E-6	1.9E-3	2.0E-3	9.2E-3	1.1E-3
60	1.6E-2	4.8E-6	4.3E-6	1.9E-3	2.0E-3	9.2E-3	1.1E-3
61	1.6E-2	4.6E-6	4.3E-6	1.9E-3	2.0E-3	9.2E-3	1.1E-3
62	1.6E-2	4.5E-6	4.2E-6	1.9E-3	2.0E-3	9.2E-3	1.1E-3
63	1.6E-2	4.3E-6	4.2E-6	1.9E-3	2.0E-3	9.2E-3	1.1E-3
64	1.6E-2	4.2E-6	4.1E-6	1.9E-3	2.0E-3	9.2E-3	1.1E-3
65	1.6E-2	4.1E-6	4.1E-6	1.9E-3	1.9E-3	9.2E-3	1.1E-3
66	1.6E-2	4.0E-6	4.1E-6	1.9E-3	1.9E-3	9.2E-3	1.1E-3
67	1.6E-2	3.8E-6	4.0E-6	1.9E-3	1.9E-3	9.2E-3	1.1E-3
68	1.6E-2	3.7E-6	4.0E-6	1.9E-3	1.9E-3	9.2E-3	1.1E-3
69	1.6E-2	3.6E-6	4.0E-6	1.9E-3	1.9E-3	9.2E-3	1.1E-3
70	1.6E-2	3.5E-6	3.9E-6	1.9E-3	1.9E-3	9.2E-3	1.1E-3
71	1.6E-2	3.4E-6	3.9E-6	1.9E-3	1.9E-3	9.2E-3	1.1E-3
72	1.6E-2	3.3E-6	3.9E-6	1.9E-3	1.8E-3	9.2E-3	1.1E-3
73	1.6E-2	3.3E-6	3.8E-6	1.9E-3	1.8E-3	9.2E-3	1.1E-3
74	1.6E-2	3.2E-6	3.8E-6	1.9E-3	1.8E-3	9.2E-3	1.1E-3
75	1.6E-2	3.1E-6	3.8E-6	1.9E-3	1.8E-3	9.2E-3	1.1E-3
76	1.6E-2	3.0E-6	3.7E-6	1.9E-3	1.8E-3	9.2E-3	1.1E-3
77	1.6E-2	2.9E-6	3.7E-6	1.9E-3	1.8E-3	9.2E-3	1.1E-3
78	1.6E-2	2.9E-6	3.7E-6	1.9E-3	1.8E-3	9.2E-3	1.1E-3
79	1.6E-2	2.8E-6	3.6E-6	1.9E-3	1.8E-3	9.2E-3	1.1E-3
80	1.6E-2	2.7E-6	3.6E-6	1.9E-3	1.7E-3	9.2E-3	1.1E-3
81	1.6E-2	2.7E-6	3.6E-6	1.9E-3	1.7E-3	9.2E-3	1.1E-3
82	1.6E-2	2.6E-6	3.6E-6	1.9E-3	1.7E-3	9.2E-3	1.1E-3
83	1.6E-2	2.6E-6	3.5E-6	1.9E-3	1.7E-3	9.2E-3	1.1E-3
84	1.6E-2	2.5E-6	3.5E-6	1.9E-3	1.7E-3	9.1E-3	1.1E-3
85	1.6E-2	2.5E-6	3.5E-6	1.9E-3	1.7E-3	9.1E-3	1.1E-3
86	1.6E-2	2.4E-6	3.5E-6	1.9E-3	1.7E-3	9.1E-3	1.1E-3
87	1.6E-2	2.4E-6	3.4E-6	1.9E-3	1.7E-3	9.1E-3	1.1E-3
88	1.6E-2	2.3E-6	3.4E-6	1.9E-3	1.6E-3	9.1E-3	1.1E-3
89	1.6E-2	2.3E-6	3.4E-6	1.9E-3	1.6E-3	9.1E-3	1.1E-3
90	1.6E-2	2.2E-6	3.3E-6	1.9E-3	1.6E-3	9.1E-3	1.1E-3
91	1.6E-2	2.2E-6	3.3E-6	1.9E-3	1.6E-3	9.1E-3	1.1E-3
92	1.6E-2	2.2E-6	3.3E-6	1.9E-3	1.6E-3	9.1E-3	1.1E-3
93	1.6E-2	2.1E-6	3.3E-6	1.9E-3	1.6E-3	9.1E-3	1.1E-3
94	1.6E-2	2.1E-6	3.2E-6	1.9E-3	1.6E-3	9.1E-3	1.1E-3
95	1.6E-2	2.0E-6	3.2E-6	1.9E-3	1.6E-3	9.1E-3	1.1E-3
96	1.6E-2	2.0E-6	3.2E-6	1.9E-3	1.6E-3	9.1E-3	1.1E-3
97	1.6E-2	2.0E-6	3.2E-6	1.9E-3	1.5E-3	9.1E-3	1.1E-3
98	1.6E-2	1.9E-6	3.1E-6	1.9E-3	1.5E-3	9.1E-3	1.1E-3
99	1.6E-2	1.9E-6	3.1E-6	1.9E-3	1.5E-3	9.1E-3	1.1E-3
100	1.6E-2	1.9E-6	3.1E-6	1.9E-3	1.5E-3	9.1E-3	1.1E-3
110	1.5E-2	1.7E-6	2.9E-6	1.8E-3	1.4E-3	9.1E-3	1.1E-3
120	1.5E-2	1.5E-6	2.7E-6	1.8E-3	1.3E-3	9.0E-3	1.1E-3
130	1.5E-2	1.4E-6	2.5E-6	1.8E-3	1.2E-3	9.0E-3	1.1E-3
140	1.5E-2	1.3E-6	2.3E-6	1.8E-3	1.1E-3	8.9E-3	1.1E-3
150	1.5E-2	1.2E-6	2.1E-6	1.8E-3	1.1E-3	8.9E-3	1.1E-3
160	1.5E-2	1.2E-6	2.0E-6	1.8E-3	1.0E-3	8.9E-3	1.1E-3
170	1.4E-2	1.1E-6	1.9E-6	1.7E-3	9.4E-4	8.8E-3	1.1E-3
180	1.4E-2	1.1E-6	1.7E-6	1.7E-3	8.8E-4	8.8E-3	1.1E-3
190	1.4E-2	1.1E-6	1.6E-6	1.7E-3	8.2E-4	8.7E-3	1.1E-3
200	1.4E-2	1.0E-6	1.5E-6	1.7E-3	7.7E-4	8.6E-3	1.1E-3
210	1.4E-2	1.0E-6	1.4E-6	1.7E-3	7.2E-4	8.6E-3	1.0E-3
220	1.4E-2	9.9E-7	1.3E-6	1.6E-3	6.8E-4	8.5E-3	1.0E-3
230	1.3E-2	9.6E-7	1.2E-6	1.6E-3	6.4E-4	8.5E-3	1.0E-3
240	1.3E-2	9.4E-7	1.2E-6	1.6E-3	6.0E-4	8.4E-3	1.0E-3
250	1.3E-2	9.1E-7	1.1E-6	1.6E-3	5.7E-4	8.4E-3	1.0E-3
260	1.3E-2	8.9E-7	1.0E-6	1.6E-3	5.3E-4	8.3E-3	1.0E-3
270	1.3E-2	8.7E-7	9.6E-7	1.6E-3	5.0E-4	8.3E-3	1.0E-3
280	1.3E-2	8.5E-7	9.1E-7	1.5E-3	4.7E-4	8.2E-3	1.0E-3
290	1.3E-2	8.3E-7	8.6E-7	1.5E-3	4.5E-4	8.1E-3	1.0E-3
300	1.3E-2	8.1E-7	8.1E-7	1.5E-3	4.2E-4	8.1E-3	9.9E-4
310	1.2E-2	8.0E-7	7.6E-7	1.5E-3	4.0E-4	8.0E-3	9.9E-4
320	1.2E-2	7.8E-7	7.2E-7	1.5E-3	3.8E-4	7.9E-3	9.8E-4
330	1.2E-2	7.6E-7	6.9E-7	1.4E-3	3.6E-4	7.9E-3	9.8E-4
340	1.2E-2	7.5E-7	6.5E-7	1.4E-3	3.4E-4	7.8E-3	9.7E-4
350	1.2E-2	7.3E-7	6.2E-7	1.4E-3	3.2E-4	7.8E-3	9.6E-4
360	1.2E-2	7.2E-7	5.9E-7	1.4E-3	3.1E-4	7.7E-3	9.6E-4
365	1.2E-2	7.1E-7	5.7E-7	1.4E-3	3.0E-4	7.7E-3	9.5E-4
370	1.2E-2	7.0E-7	5.6E-7	1.4E-3	2.9E-4	7.6E-3	9.5E-4
380	1.2E-2	6.9E-7	5.3E-7	1.4E-3	2.8E-4	7.6E-3	9.4E-4
390	1.1E-2	6.8E-7	5.1E-7	1.4E-3	2.7E-4	7.5E-3	9.4E-4
400	1.1E-2	6.7E-7	4.9E-7	1.3E-3	2.5E-4	7.5E-3	9.3E-4
410	1.1E-2	6.5E-7	4.6E-7	1.3E-3	2.4E-4	7.4E-3	9.2E-4
420	1.1E-2	6.4E-7	4.4E-7	1.3E-3	2.3E-4	7.3E-3	9.2E-4
430	1.1E-2	6.3E-7	4.3E-7	1.3E-3	2.2E-4	7.3E-3	9.1E-4
440	1.1E-2	6.2E-7	4.1E-7	1.3E-3	2.1E-4	7.2E-3	9.0E-4
450	1.1E-2	6.1E-7	3.9E-7	1.3E-3	2.0E-4	7.2E-3	9.0E-4
460	1.1E-2	6.0E-7	3.8E-7	1.3E-3	1.9E-4	7.1E-3	8.9E-4
470	1.1E-2	5.9E-7	3.6E-7	1.2E-3	1.9E-4	7.0E-3	8.8E-4
480	1.0E-2	5.8E-7	3.5E-7	1.2E-3	1.8E-4	7.0E-3	8.8E-4
490	1.0E-2	5.7E-7	3.4E-7	1.2E-3	1.7E-4	6.9E-3	8.7E-4
500	1.0E-2	5.6E-7	3.2E-7	1.2E-3	1.7E-4	6.9E-3	8.6E-4
510	1.0E-2	5.5E-7	3.1E-7	1.2E-3	1.6E-4	6.8E-3	8.6E-4
520	1.0E-2	5.4E-7	3.0E-7	1.2E-3	1.5E-4	6.7E-3	8.5E-4
530	1.0E-2	5.4E-7	2.9E-7	1.2E-3	1.5E-4	6.7E-3	8.4E-4
540	9.9E-3	5.3E-7	2.8E-7	1.1E-3	1.4E-4	6.6E-3	8.4E-4
550	9.8E-3	5.2E-7	2.7E-7	1.1E-3	1.4E-4	6.6E-3	8.3E-4
560	9.7E-3	5.1E-7	2.6E-7	1.1E-3	1.3E-4	6.5E-3	8.2E-4
570	9.6E-3	5.0E-7	2.6E-7	1.1E-3	1.3E-4	6.5E-3	8.2E-4
580	9.5E-3	5.0E-7	2.5E-7	1.1E-3	1.3E-4	6.4E-3	8.1E-4
590	9.4E-3	4.9E-7	2.4E-7	1.1E-3	1.2E-4	6.3E-3	8.0E-4
600	9.3E-3	4.8E-7	2.3E-7	1.1E-3	1.2E-4	6.3E-3	8.0E-4
610	9.2E-3	4.8E-7	2.3E-7	1.1E-3	1.1E-4	6.2E-3	7.9E-4
620	9.1E-3	4.7E-7	2.2E-7	1.0E-3	1.1E-4	6.2E-3	7.9E-4
630	9.1E-3	4.6E-7	2.2E-7	1.0E-3	1.1E-4	6.1E-3	7.8E-4
640	9.0E-3	4.6E-7	2.1E-7	1.0E-3	1.1E-4	6.1E-3	7.7E-4
650	8.9E-3	4.5E-7	2.0E-7	1.0E-3	1.0E-4	6.0E-3	7.7E-4
660	8.8E-3	4.4E-7	2.0E-7	9.9E-4	1.0E-4	6.0E-3	7.6E-4
670	8.7E-3	4.4E-7	1.9E-7	9.8E-4	9.8E-5	5.9E-3	7.5E-4
680	8.6E-3	4.3E-7	1.9E-7	9.7E-4	9.5E-5	5.9E-3	7.5E-4
690	8.5E-3	4.2E-7	1.8E-7	9.6E-4	9.3E-5	5.8E-3	7.4E-4
700	8.5E-3	4.2E-7	1.8E-7	9.5E-4	9.1E-5	5.7E-3	7.3E-4
710	8.4E-3	4.1E-7	1.8E-7	9.4E-4	8.9E-5	5.7E-3	7.3E-4
720	8.3E-3	4.1E-7	1.7E-7	9.3E-4	8.7E-5	5.6E-3	7.2E-4
730	8.2E-3	4.0E-7	1.7E-7	9.2E-4	8.5E-5	5.6E-3	7.2E-4
740	8.1E-3	4.0E-7	1.6E-7	9.1E-4	8.3E-5	5.5E-3	7.1E-4
750	8.1E-3	3.9E-7	1.6E-7	9.0E-4	8.1E-5	5.5E-3	7.0E-4
760	8.0E-3	3.9E-7	1.6E-7	8.9E-4	8.0E-5	5.4E-3	7.0E-4
770	7.9E-3	3.8E-7	1.5E-7	8.8E-4	7.8E-5	5.4E-3	6.9E-4
780	7.8E-3	3.8E-7	1.5E-7	8.7E-4	7.7E-5	5.3E-3	6.8E-4
790	7.8E-3	3.7E-7	1.5E-7	8.6E-4	7.5E-5	5.3E-3	6.8E-4
800	7.7E-3	3.7E-7	1.4E-7	8.5E-4	7.4E-5	5.2E-3	6.7E-4
810	7.6E-3	3.6E-7	1.4E-7	8.4E-4	7.2E-5	5.2E-3	6.7E-4
820	7.5E-3	3.6E-7	1.4E-7	8.3E-4	7.1E-5	5.2E-3	6.6E-4
830	7.5E-3	3.5E-7	1.3E-7	8.2E-4	7.0E-5	5.1E-3	6.6E-4
840	7.4E-3	3.5E-7	1.3E-7	8.1E-4	6.8E-5	5.1E-3	6.5E-4
850	7.3E-3	3.4E-7	1.3E-7	8.0E-4	6.7E-5	5.0E-3	6.4E-4
860	7.3E-3	3.4E-7	1.3E-7	7.9E-4	6.6E-5	5.0E-3	6.4E-4
870	7.2E-3	3.3E-7	1.2E-7	7.8E-4	6.5E-5	4.9E-3	6.3E-4
880	7.1E-3	3.3E-7	1.2E-7	7.8E-4	6.4E-5	4.9E-3	6.3E-4
890	7.0E-3	3.3E-7	1.2E-7	7.7E-4	6.3E-5	4.8E-3	6.2E-4
900	7.0E-3	3.2E-7	1.2E-7	7.6E-4	6.2E-5	4.8E-3	6.2E-4
910	6.9E-3	3.2E-7	1.1E-7	7.5E-4	6.1E-5	4.7E-3	6.1E-4
920	6.8E-3	3.1E-7	1.1E-7	7.4E-4	6.0E-5	4.7E-3	6.0E-4
930	6.8E-3	3.1E-7	1.1E-7	7.3E-4	5.9E-5	4.7E-3	6.0E-4
940	6.7E-3	3.1E-7	1.1E-7	7.2E-4	5.8E-5	4.6E-3	5.9E-4
950	6.6E-3	3.0E-7	1.0E-7	7.2E-4	5.7E-5	4.6E-3	5.9E-4
960	6.6E-3	3.0E-7	1.0E-7	7.1E-4	5.7E-5	4.5E-3	5.8E-4
970	6.5E-3	2.9E-7	1.0E-7	7.0E-4	5.6E-5	4.5E-3	5.8E-4
980	6.5E-3	2.9E-7	9.9E-8	6.9E-4	5.5E-5	4.4E-3	5.7E-4
990	6.4E-3	2.9E-7	9.7E-8	6.9E-4	5.4E-5	4.4E-3	5.7E-4
1000	6.3E-3	2.8E-7	9.5E-8	6.8E-4	5.3E-5	4.4E-3	5.6E-4
1010	6.3E-3	2.8E-7	9.4E-8	6.7E-4	5.3E-5	4.3E-3	5.6E-4
1020	6.2E-3	2.8E-7	9.2E-8	6.6E-4	5.2E-5	4.3E-3	5.5E-4
1030	6.1E-3	2.7E-7	9.0E-8	6.6E-4	5.1E-5	4.2E-3	5.5E-4
1040	6.1E-3	2.7E-7	8.8E-8	6.5E-4	5.1E-5	4.2E-3	5.4E-4
1050	6.0E-3	2.7E-7	8.7E-8	6.4E-4	5.0E-5	4.2E-3	5.4E-4
1060	6.0E-3	2.6E-7	8.5E-8	6.3E-4	4.9E-5	4.1E-3	5.3E-4
1070	5.9E-3	2.6E-7	8.4E-8	6.3E-4	4.9E-5	4.1E-3	5.3E-4
1080	5.9E-3	2.6E-7	8.2E-8	6.2E-4	4.8E-5	4.0E-3	5.2E-4
1090	5.8E-3	2.5E-7	8.1E-8	6.1E-4	4.7E-5	4.0E-3	5.2E-4
1095	5.8E-3	2.5E-7	8.0E-8	6.1E-4	4.7E-5	4.0E-3	5.1E-4
1100	5.7E-3	2.5E-7	7.9E-8	6.1E-4	4.7E-5	4.0E-3	5.1E-4
1200	5.2E-3	2.2E-7	6.7E-8	5.4E-4	4.1E-5	3.6E-3	4.6E-4
1300	4.7E-3	2.0E-7	5.6E-8	4.9E-4	3.7E-5	3.3E-3	4.2E-4
1400	4.3E-3	1.7E-7	4.8E-8	4.4E-4	3.3E-5	3.0E-3	3.8E-4
1500	3.9E-3	1.5E-7	4.1E-8	3.9E-4	2.9E-5	2.7E-3	3.5E-4
1600	3.5E-3	1.4E-7	3.5E-8	3.5E-4	2.6E-5	2.5E-3	3.1E-4
1700	3.2E-3	1.2E-7	3.0E-8	3.1E-4	2.4E-5	2.2E-3	2.8E-4
1800	2.9E-3	1.1E-7	2.6E-8	2.8E-4	2.1E-5	2.0E-3	2.6E-4
1900	2.6E-3	9.7E-8	2.3E-8	2.5E-4	1.9E-5	1.8E-3	2.3E-4
2000	2.4E-3	8.6E-8	2.0E-8	2.3E-4	1.7E-5	1.7E-3	2.1E-4
2100	2.1E-3	7.7E-8	1.8E-8	2.1E-4	1.6E-5	1.5E-3	1.9E-4
2200	1.9E-3	6.8E-8	1.5E-8	1.8E-4	1.4E-5	1.4E-3	1.7E-4
2300	1.7E-3	6.1E-8	1.4E-8	1.7E-4	1.3E-5	1.2E-3	1.6E-4
2400	1.6E-3	5.4E-8	1.2E-8	1.5E-4	1.1E-5	1.1E-3	1.4E-4
2500	1.4E-3	4.8E-8	1.1E-8	1.3E-4	1.0E-5	1.0E-3	1.3E-4
2600	1.3E-3	4.3E-8	9.3E-9	1.2E-4	9.2E-6	9.3E-4	1.1E-4
2700	1.2E-3	3.9E-8	8.2E-9	1.1E-4	8.3E-6	8.4E-4	1.0E-4
2800	1.1E-3	3.4E-8	7.3E-9	9.8E-5	7.5E-6	7.6E-4	9.4E-5
2900	9.6E-4	3.1E-8	6.5E-9	8.9E-5	6.7E-6	6.9E-4	8.4E-5
3000	8.6E-4	2.7E-8	5.8E-9	8.0E-5	6.1E-6	6.2E-4	7.6E-5
3100	7.8E-4	2.5E-8	5.1E-9	7.2E-5	5.5E-6	5.6E-4	6.9E-5
3200	7.1E-4	2.2E-8	4.6E-9	6.5E-5	4.9E-6	5.1E-4	6.2E-5
3300	6.4E-4	2.0E-8	4.1E-9	5.9E-5	4.5E-6	4.6E-4	5.6E-5
3400	5.8E-4	1.8E-8	3.6E-9	5.3E-5	4.0E-6	4.2E-4	5.1E-5
3500	5.2E-4	1.6E-8	3.2E-9	4.8E-5	3.6E-6	3.8E-4	4.6E-5
3600	4.7E-4	1.4E-8	2.9E-9	4.3E-5	3.3E-6	3.4E-4	4.1E-5
3650	4.5E-4	1.3E-8	2.7E-9	4.1E-5	3.1E-6	3.3E-4	3.9E-5
4000	3.2E-4	9.0E-9	1.8E-9	2.8E-5	2.2E-6	2.3E-4	2.7E-5
5000	1.2E-4	3.0E-9	6.1E-10	1.0E-5	7.8E-7	8.4E-5	9.7E-6
6000	4.2E-5	1.0E-9	2.1E-10	3.7E-6	2.8E-7	3.1E-5	3.4E-6
7000	1.5E-5	3.5E-10	-	1.3E-6	1.0E-7	1.1E-5	1.2E-6
8000	5.6E-6	1.2E-10	-	4.8E-7	3.6E-8	4.2E-6	4.3E-7
9000	2.0E-6	-	-	1.7E-7	1.3E-8	1.5E-6	1.5E-7
10000	7.5E-7	-	-	6.2E-8	4.7E-9	5.7E-7	5.4E-8
11000	2.7E-7	-	-	2.2E-8	1.7E-9	2.1E-7	1.9E-8
12000	1.0E-7	-	-	8.1E-9	6.1E-10	7.7E-8	6.8E-9
13000	3.7E-8	-	-	2.9E-9	2.2E-10	2.8E-8	2.4E-9
14000	1.3E-8	-	-	1.1E-9	-	1.0E-8	8.7E-10
15000	4.9E-9	-	-	3.9E-10	-	3.8E-9	3.1E-10
16000	1.8E-9	-	-	1.4E-10	-	1.4E-9	1.1E-10
17000	6.5E-10	-	-	-	-	5.1E-10	-
