Radionuclide	Th-228
Route of Intake	Inhalation
Material	Aerosols Type S, Oxide, all unspecified forms, fA=5E-6
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Pb-212)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Pb-212)	Lungs* (Pb-212)	Skeleton* (Pb-212)	Liver* (Pb-212)
10	1.2E-1	3.7E-6	1.6E-3	1.8E-3	1.1E-1	5.4E-4	7.6E-5
11	1.2E-1	3.5E-6	1.3E-3	1.6E-3	1.2E-1	5.6E-4	7.7E-5
12	1.2E-1	3.2E-6	1.1E-3	1.5E-3	1.2E-1	5.8E-4	7.8E-5
13	1.2E-1	3.1E-6	9.8E-4	1.3E-3	1.2E-1	5.9E-4	7.9E-5
14	1.2E-1	2.9E-6	8.5E-4	1.2E-3	1.2E-1	6.0E-4	8.0E-5
15	1.3E-1	2.8E-6	7.4E-4	1.1E-3	1.2E-1	6.1E-4	8.0E-5
16	1.3E-1	2.7E-6	6.6E-4	1.0E-3	1.2E-1	6.2E-4	8.1E-5
17	1.3E-1	2.6E-6	5.9E-4	9.4E-4	1.2E-1	6.3E-4	8.1E-5
18	1.3E-1	2.6E-6	5.3E-4	8.8E-4	1.3E-1	6.4E-4	8.2E-5
19	1.3E-1	2.5E-6	4.8E-4	8.3E-4	1.3E-1	6.4E-4	8.2E-5
20	1.3E-1	2.4E-6	4.5E-4	7.8E-4	1.3E-1	6.5E-4	8.3E-5
21	1.3E-1	2.4E-6	4.1E-4	7.5E-4	1.3E-1	6.6E-4	8.3E-5
22	1.3E-1	2.3E-6	3.9E-4	7.2E-4	1.3E-1	6.6E-4	8.4E-5
23	1.3E-1	2.2E-6	3.7E-4	6.9E-4	1.3E-1	6.7E-4	8.4E-5
24	1.3E-1	2.2E-6	3.5E-4	6.7E-4	1.3E-1	6.7E-4	8.5E-5
25	1.3E-1	2.1E-6	3.3E-4	6.6E-4	1.3E-1	6.8E-4	8.5E-5
26	1.3E-1	2.1E-6	3.2E-4	6.4E-4	1.3E-1	6.8E-4	8.6E-5
27	1.3E-1	2.1E-6	3.1E-4	6.3E-4	1.3E-1	6.9E-4	8.6E-5
28	1.3E-1	2.0E-6	3.0E-4	6.2E-4	1.2E-1	6.9E-4	8.6E-5
29	1.3E-1	2.0E-6	2.9E-4	6.1E-4	1.2E-1	6.9E-4	8.7E-5
30	1.3E-1	1.9E-6	2.9E-4	6.0E-4	1.2E-1	7.0E-4	8.7E-5
31	1.3E-1	1.9E-6	2.8E-4	6.0E-4	1.2E-1	7.0E-4	8.8E-5
32	1.3E-1	1.9E-6	2.8E-4	5.9E-4	1.2E-1	7.1E-4	8.8E-5
33	1.3E-1	1.8E-6	2.8E-4	5.9E-4	1.2E-1	7.1E-4	8.9E-5
34	1.2E-1	1.8E-6	2.7E-4	5.9E-4	1.2E-1	7.2E-4	8.9E-5
35	1.2E-1	1.8E-6	2.7E-4	5.8E-4	1.2E-1	7.2E-4	8.9E-5
36	1.2E-1	1.8E-6	2.7E-4	5.8E-4	1.2E-1	7.2E-4	9.0E-5
37	1.2E-1	1.7E-6	2.6E-4	5.8E-4	1.2E-1	7.3E-4	9.0E-5
38	1.2E-1	1.7E-6	2.6E-4	5.7E-4	1.2E-1	7.3E-4	9.1E-5
39	1.2E-1	1.7E-6	2.6E-4	5.7E-4	1.2E-1	7.3E-4	9.1E-5
40	1.2E-1	1.7E-6	2.6E-4	5.7E-4	1.2E-1	7.4E-4	9.2E-5
41	1.2E-1	1.6E-6	2.6E-4	5.7E-4	1.2E-1	7.4E-4	9.2E-5
42	1.2E-1	1.6E-6	2.6E-4	5.7E-4	1.2E-1	7.5E-4	9.2E-5
43	1.2E-1	1.6E-6	2.5E-4	5.7E-4	1.2E-1	7.5E-4	9.3E-5
44	1.2E-1	1.6E-6	2.5E-4	5.7E-4	1.2E-1	7.5E-4	9.3E-5
45	1.2E-1	1.6E-6	2.5E-4	5.6E-4	1.2E-1	7.6E-4	9.4E-5
46	1.2E-1	1.5E-6	2.5E-4	5.6E-4	1.2E-1	7.6E-4	9.4E-5
47	1.2E-1	1.5E-6	2.5E-4	5.6E-4	1.2E-1	7.6E-4	9.5E-5
48	1.2E-1	1.5E-6	2.5E-4	5.6E-4	1.2E-1	7.7E-4	9.5E-5
49	1.2E-1	1.5E-6	2.5E-4	5.6E-4	1.2E-1	7.7E-4	9.5E-5
50	1.2E-1	1.5E-6	2.5E-4	5.6E-4	1.2E-1	7.7E-4	9.6E-5
51	1.2E-1	1.5E-6	2.4E-4	5.6E-4	1.2E-1	7.8E-4	9.6E-5
52	1.2E-1	1.4E-6	2.4E-4	5.6E-4	1.2E-1	7.8E-4	9.7E-5
53	1.2E-1	1.4E-6	2.4E-4	5.6E-4	1.2E-1	7.8E-4	9.7E-5
54	1.2E-1	1.4E-6	2.4E-4	5.5E-4	1.2E-1	7.9E-4	9.7E-5
55	1.2E-1	1.4E-6	2.4E-4	5.5E-4	1.2E-1	7.9E-4	9.8E-5
56	1.2E-1	1.4E-6	2.4E-4	5.5E-4	1.2E-1	8.0E-4	9.8E-5
57	1.2E-1	1.4E-6	2.4E-4	5.5E-4	1.2E-1	8.0E-4	9.9E-5
58	1.2E-1	1.4E-6	2.4E-4	5.5E-4	1.1E-1	8.0E-4	9.9E-5
59	1.2E-1	1.4E-6	2.4E-4	5.5E-4	1.1E-1	8.1E-4	9.9E-5
60	1.2E-1	1.3E-6	2.4E-4	5.5E-4	1.1E-1	8.1E-4	1.0E-4
61	1.2E-1	1.3E-6	2.3E-4	5.5E-4	1.1E-1	8.1E-4	1.0E-4
62	1.2E-1	1.3E-6	2.3E-4	5.5E-4	1.1E-1	8.2E-4	1.0E-4
63	1.1E-1	1.3E-6	2.3E-4	5.5E-4	1.1E-1	8.2E-4	1.0E-4
64	1.1E-1	1.3E-6	2.3E-4	5.4E-4	1.1E-1	8.2E-4	1.0E-4
65	1.1E-1	1.3E-6	2.3E-4	5.4E-4	1.1E-1	8.3E-4	1.0E-4
66	1.1E-1	1.3E-6	2.3E-4	5.4E-4	1.1E-1	8.3E-4	1.0E-4
67	1.1E-1	1.3E-6	2.3E-4	5.4E-4	1.1E-1	8.3E-4	1.0E-4
68	1.1E-1	1.3E-6	2.3E-4	5.4E-4	1.1E-1	8.4E-4	1.0E-4
69	1.1E-1	1.3E-6	2.3E-4	5.4E-4	1.1E-1	8.4E-4	1.0E-4
70	1.1E-1	1.3E-6	2.3E-4	5.4E-4	1.1E-1	8.4E-4	1.0E-4
71	1.1E-1	1.2E-6	2.3E-4	5.4E-4	1.1E-1	8.5E-4	1.0E-4
72	1.1E-1	1.2E-6	2.2E-4	5.4E-4	1.1E-1	8.5E-4	1.0E-4
73	1.1E-1	1.2E-6	2.2E-4	5.4E-4	1.1E-1	8.5E-4	1.0E-4
74	1.1E-1	1.2E-6	2.2E-4	5.4E-4	1.1E-1	8.6E-4	1.1E-4
75	1.1E-1	1.2E-6	2.2E-4	5.3E-4	1.1E-1	8.6E-4	1.1E-4
76	1.1E-1	1.2E-6	2.2E-4	5.3E-4	1.1E-1	8.6E-4	1.1E-4
77	1.1E-1	1.2E-6	2.2E-4	5.3E-4	1.1E-1	8.7E-4	1.1E-4
78	1.1E-1	1.2E-6	2.2E-4	5.3E-4	1.1E-1	8.7E-4	1.1E-4
79	1.1E-1	1.2E-6	2.2E-4	5.3E-4	1.1E-1	8.7E-4	1.1E-4
80	1.1E-1	1.2E-6	2.2E-4	5.3E-4	1.1E-1	8.7E-4	1.1E-4
81	1.1E-1	1.2E-6	2.2E-4	5.3E-4	1.1E-1	8.8E-4	1.1E-4
82	1.1E-1	1.2E-6	2.2E-4	5.3E-4	1.1E-1	8.8E-4	1.1E-4
83	1.1E-1	1.2E-6	2.1E-4	5.3E-4	1.1E-1	8.8E-4	1.1E-4
84	1.1E-1	1.2E-6	2.1E-4	5.3E-4	1.1E-1	8.9E-4	1.1E-4
85	1.1E-1	1.2E-6	2.1E-4	5.3E-4	1.1E-1	8.9E-4	1.1E-4
86	1.1E-1	1.2E-6	2.1E-4	5.3E-4	1.1E-1	8.9E-4	1.1E-4
87	1.1E-1	1.1E-6	2.1E-4	5.2E-4	1.1E-1	9.0E-4	1.1E-4
88	1.1E-1	1.1E-6	2.1E-4	5.2E-4	1.1E-1	9.0E-4	1.1E-4
89	1.1E-1	1.1E-6	2.1E-4	5.2E-4	1.0E-1	9.0E-4	1.1E-4
90	1.1E-1	1.1E-6	2.1E-4	5.2E-4	1.0E-1	9.1E-4	1.1E-4
91	1.1E-1	1.1E-6	2.1E-4	5.2E-4	1.0E-1	9.1E-4	1.1E-4
92	1.1E-1	1.1E-6	2.1E-4	5.2E-4	1.0E-1	9.1E-4	1.1E-4
93	1.1E-1	1.1E-6	2.1E-4	5.2E-4	1.0E-1	9.1E-4	1.1E-4
94	1.1E-1	1.1E-6	2.0E-4	5.2E-4	1.0E-1	9.2E-4	1.1E-4
95	1.0E-1	1.1E-6	2.0E-4	5.2E-4	1.0E-1	9.2E-4	1.1E-4
96	1.0E-1	1.1E-6	2.0E-4	5.2E-4	1.0E-1	9.2E-4	1.1E-4
97	1.0E-1	1.1E-6	2.0E-4	5.2E-4	1.0E-1	9.3E-4	1.1E-4
98	1.0E-1	1.1E-6	2.0E-4	5.2E-4	1.0E-1	9.3E-4	1.1E-4
99	1.0E-1	1.1E-6	2.0E-4	5.1E-4	1.0E-1	9.3E-4	1.1E-4
100	1.0E-1	1.1E-6	2.0E-4	5.1E-4	1.0E-1	9.4E-4	1.1E-4
110	1.0E-1	1.1E-6	1.9E-4	5.1E-4	9.9E-2	9.6E-4	1.2E-4
120	9.8E-2	1.0E-6	1.8E-4	5.0E-4	9.6E-2	9.9E-4	1.2E-4
130	9.5E-2	1.0E-6	1.8E-4	4.9E-4	9.3E-2	1.0E-3	1.2E-4
140	9.2E-2	9.7E-7	1.7E-4	4.8E-4	9.0E-2	1.0E-3	1.3E-4
150	9.0E-2	9.5E-7	1.6E-4	4.8E-4	8.8E-2	1.1E-3	1.3E-4
160	8.8E-2	9.2E-7	1.6E-4	4.7E-4	8.6E-2	1.1E-3	1.3E-4
170	8.5E-2	9.0E-7	1.5E-4	4.6E-4	8.3E-2	1.1E-3	1.4E-4
180	8.3E-2	8.8E-7	1.4E-4	4.6E-4	8.1E-2	1.1E-3	1.4E-4
190	8.1E-2	8.6E-7	1.4E-4	4.5E-4	7.9E-2	1.1E-3	1.4E-4
200	7.9E-2	8.4E-7	1.3E-4	4.5E-4	7.7E-2	1.2E-3	1.4E-4
210	7.7E-2	8.2E-7	1.3E-4	4.4E-4	7.5E-2	1.2E-3	1.5E-4
220	7.5E-2	8.1E-7	1.2E-4	4.3E-4	7.3E-2	1.2E-3	1.5E-4
230	7.3E-2	7.9E-7	1.2E-4	4.3E-4	7.1E-2	1.2E-3	1.5E-4
240	7.1E-2	7.7E-7	1.1E-4	4.2E-4	6.9E-2	1.2E-3	1.5E-4
250	6.9E-2	7.6E-7	1.1E-4	4.2E-4	6.7E-2	1.2E-3	1.5E-4
260	6.8E-2	7.4E-7	1.0E-4	4.1E-4	6.6E-2	1.3E-3	1.5E-4
270	6.6E-2	7.2E-7	1.0E-4	4.1E-4	6.4E-2	1.3E-3	1.6E-4
280	6.5E-2	7.1E-7	9.6E-5	4.0E-4	6.2E-2	1.3E-3	1.6E-4
290	6.3E-2	7.0E-7	9.2E-5	4.0E-4	6.1E-2	1.3E-3	1.6E-4
300	6.2E-2	6.8E-7	8.8E-5	3.9E-4	5.9E-2	1.3E-3	1.6E-4
310	6.0E-2	6.7E-7	8.5E-5	3.9E-4	5.8E-2	1.3E-3	1.6E-4
320	5.9E-2	6.6E-7	8.1E-5	3.9E-4	5.7E-2	1.3E-3	1.6E-4
330	5.7E-2	6.4E-7	7.8E-5	3.8E-4	5.5E-2	1.3E-3	1.6E-4
340	5.6E-2	6.3E-7	7.5E-5	3.8E-4	5.4E-2	1.3E-3	1.7E-4
350	5.5E-2	6.2E-7	7.2E-5	3.7E-4	5.3E-2	1.4E-3	1.7E-4
360	5.4E-2	6.1E-7	6.9E-5	3.7E-4	5.2E-2	1.4E-3	1.7E-4
365	5.3E-2	6.0E-7	6.8E-5	3.7E-4	5.1E-2	1.4E-3	1.7E-4
370	5.3E-2	6.0E-7	6.6E-5	3.7E-4	5.0E-2	1.4E-3	1.7E-4
380	5.1E-2	5.9E-7	6.4E-5	3.6E-4	4.9E-2	1.4E-3	1.7E-4
390	5.0E-2	5.8E-7	6.1E-5	3.6E-4	4.8E-2	1.4E-3	1.7E-4
400	4.9E-2	5.7E-7	5.9E-5	3.5E-4	4.7E-2	1.4E-3	1.7E-4
410	4.8E-2	5.6E-7	5.6E-5	3.5E-4	4.6E-2	1.4E-3	1.7E-4
420	4.7E-2	5.5E-7	5.4E-5	3.5E-4	4.5E-2	1.4E-3	1.7E-4
430	4.6E-2	5.4E-7	5.2E-5	3.4E-4	4.4E-2	1.4E-3	1.7E-4
440	4.5E-2	5.3E-7	5.0E-5	3.4E-4	4.3E-2	1.4E-3	1.7E-4
450	4.4E-2	5.2E-7	4.8E-5	3.4E-4	4.2E-2	1.4E-3	1.7E-4
460	4.4E-2	5.1E-7	4.6E-5	3.4E-4	4.1E-2	1.4E-3	1.7E-4
470	4.3E-2	5.0E-7	4.4E-5	3.3E-4	4.0E-2	1.4E-3	1.8E-4
480	4.2E-2	4.9E-7	4.2E-5	3.3E-4	4.0E-2	1.4E-3	1.8E-4
490	4.1E-2	4.9E-7	4.1E-5	3.3E-4	3.9E-2	1.4E-3	1.8E-4
500	4.0E-2	4.8E-7	3.9E-5	3.2E-4	3.8E-2	1.4E-3	1.8E-4
510	3.9E-2	4.7E-7	3.7E-5	3.2E-4	3.7E-2	1.4E-3	1.8E-4
520	3.9E-2	4.6E-7	3.6E-5	3.2E-4	3.7E-2	1.4E-3	1.8E-4
530	3.8E-2	4.6E-7	3.4E-5	3.2E-4	3.6E-2	1.4E-3	1.8E-4
540	3.7E-2	4.5E-7	3.3E-5	3.1E-4	3.5E-2	1.4E-3	1.8E-4
550	3.7E-2	4.4E-7	3.2E-5	3.1E-4	3.4E-2	1.4E-3	1.8E-4
560	3.6E-2	4.4E-7	3.0E-5	3.1E-4	3.4E-2	1.4E-3	1.8E-4
570	3.5E-2	4.3E-7	2.9E-5	3.0E-4	3.3E-2	1.4E-3	1.8E-4
580	3.5E-2	4.2E-7	2.8E-5	3.0E-4	3.3E-2	1.4E-3	1.8E-4
590	3.4E-2	4.2E-7	2.7E-5	3.0E-4	3.2E-2	1.4E-3	1.8E-4
600	3.4E-2	4.1E-7	2.6E-5	3.0E-4	3.1E-2	1.4E-3	1.8E-4
610	3.3E-2	4.0E-7	2.5E-5	2.9E-4	3.1E-2	1.4E-3	1.8E-4
620	3.2E-2	4.0E-7	2.4E-5	2.9E-4	3.0E-2	1.4E-3	1.8E-4
630	3.2E-2	3.9E-7	2.3E-5	2.9E-4	3.0E-2	1.4E-3	1.8E-4
640	3.1E-2	3.9E-7	2.2E-5	2.9E-4	2.9E-2	1.4E-3	1.8E-4
650	3.1E-2	3.8E-7	2.1E-5	2.9E-4	2.9E-2	1.4E-3	1.8E-4
660	3.0E-2	3.8E-7	2.0E-5	2.8E-4	2.8E-2	1.4E-3	1.8E-4
670	3.0E-2	3.7E-7	1.9E-5	2.8E-4	2.8E-2	1.4E-3	1.8E-4
680	2.9E-2	3.7E-7	1.9E-5	2.8E-4	2.7E-2	1.4E-3	1.8E-4
690	2.9E-2	3.6E-7	1.8E-5	2.8E-4	2.7E-2	1.4E-3	1.8E-4
700	2.8E-2	3.6E-7	1.7E-5	2.7E-4	2.6E-2	1.4E-3	1.8E-4
710	2.8E-2	3.5E-7	1.7E-5	2.7E-4	2.6E-2	1.4E-3	1.8E-4
720	2.8E-2	3.5E-7	1.6E-5	2.7E-4	2.5E-2	1.4E-3	1.7E-4
730	2.7E-2	3.4E-7	1.5E-5	2.7E-4	2.5E-2	1.4E-3	1.7E-4
740	2.7E-2	3.4E-7	1.5E-5	2.7E-4	2.5E-2	1.4E-3	1.7E-4
750	2.6E-2	3.4E-7	1.4E-5	2.6E-4	2.4E-2	1.4E-3	1.7E-4
760	2.6E-2	3.3E-7	1.3E-5	2.6E-4	2.4E-2	1.4E-3	1.7E-4
770	2.5E-2	3.3E-7	1.3E-5	2.6E-4	2.3E-2	1.4E-3	1.7E-4
780	2.5E-2	3.2E-7	1.2E-5	2.6E-4	2.3E-2	1.4E-3	1.7E-4
790	2.5E-2	3.2E-7	1.2E-5	2.6E-4	2.3E-2	1.4E-3	1.7E-4
800	2.4E-2	3.1E-7	1.1E-5	2.6E-4	2.2E-2	1.4E-3	1.7E-4
810	2.4E-2	3.1E-7	1.1E-5	2.5E-4	2.2E-2	1.4E-3	1.7E-4
820	2.4E-2	3.1E-7	1.1E-5	2.5E-4	2.2E-2	1.3E-3	1.7E-4
830	2.3E-2	3.0E-7	1.0E-5	2.5E-4	2.1E-2	1.3E-3	1.7E-4
840	2.3E-2	3.0E-7	9.7E-6	2.5E-4	2.1E-2	1.3E-3	1.7E-4
850	2.3E-2	3.0E-7	9.3E-6	2.5E-4	2.1E-2	1.3E-3	1.7E-4
860	2.2E-2	2.9E-7	9.0E-6	2.4E-4	2.0E-2	1.3E-3	1.7E-4
870	2.2E-2	2.9E-7	8.6E-6	2.4E-4	2.0E-2	1.3E-3	1.7E-4
880	2.2E-2	2.9E-7	8.3E-6	2.4E-4	2.0E-2	1.3E-3	1.7E-4
890	2.1E-2	2.8E-7	7.9E-6	2.4E-4	1.9E-2	1.3E-3	1.7E-4
900	2.1E-2	2.8E-7	7.6E-6	2.4E-4	1.9E-2	1.3E-3	1.7E-4
910	2.1E-2	2.8E-7	7.3E-6	2.4E-4	1.9E-2	1.3E-3	1.7E-4
920	2.1E-2	2.7E-7	7.0E-6	2.3E-4	1.9E-2	1.3E-3	1.7E-4
930	2.0E-2	2.7E-7	6.7E-6	2.3E-4	1.8E-2	1.3E-3	1.6E-4
940	2.0E-2	2.7E-7	6.5E-6	2.3E-4	1.8E-2	1.3E-3	1.6E-4
950	2.0E-2	2.6E-7	6.2E-6	2.3E-4	1.8E-2	1.3E-3	1.6E-4
960	2.0E-2	2.6E-7	6.0E-6	2.3E-4	1.8E-2	1.3E-3	1.6E-4
970	1.9E-2	2.6E-7	5.7E-6	2.3E-4	1.7E-2	1.3E-3	1.6E-4
980	1.9E-2	2.6E-7	5.5E-6	2.2E-4	1.7E-2	1.3E-3	1.6E-4
990	1.9E-2	2.5E-7	5.3E-6	2.2E-4	1.7E-2	1.3E-3	1.6E-4
1000	1.9E-2	2.5E-7	5.1E-6	2.2E-4	1.7E-2	1.3E-3	1.6E-4
1010	1.8E-2	2.5E-7	4.9E-6	2.2E-4	1.6E-2	1.3E-3	1.6E-4
1020	1.8E-2	2.4E-7	4.7E-6	2.2E-4	1.6E-2	1.2E-3	1.6E-4
1030	1.8E-2	2.4E-7	4.5E-6	2.2E-4	1.6E-2	1.2E-3	1.6E-4
1040	1.8E-2	2.4E-7	4.3E-6	2.1E-4	1.6E-2	1.2E-3	1.6E-4
1050	1.7E-2	2.4E-7	4.1E-6	2.1E-4	1.6E-2	1.2E-3	1.6E-4
1060	1.7E-2	2.3E-7	4.0E-6	2.1E-4	1.5E-2	1.2E-3	1.6E-4
1070	1.7E-2	2.3E-7	3.8E-6	2.1E-4	1.5E-2	1.2E-3	1.6E-4
1080	1.7E-2	2.3E-7	3.7E-6	2.1E-4	1.5E-2	1.2E-3	1.5E-4
1090	1.7E-2	2.3E-7	3.5E-6	2.1E-4	1.5E-2	1.2E-3	1.5E-4
1095	1.6E-2	2.3E-7	3.4E-6	2.1E-4	1.5E-2	1.2E-3	1.5E-4
1100	1.6E-2	2.2E-7	3.4E-6	2.1E-4	1.5E-2	1.2E-3	1.5E-4
1200	1.5E-2	2.0E-7	2.3E-6	1.9E-4	1.3E-2	1.1E-3	1.5E-4
1300	1.3E-2	1.8E-7	1.5E-6	1.8E-4	1.1E-2	1.1E-3	1.4E-4
1400	1.2E-2	1.6E-7	1.0E-6	1.7E-4	1.0E-2	1.0E-3	1.3E-4
1500	1.0E-2	1.5E-7	6.8E-7	1.6E-4	9.0E-3	9.7E-4	1.2E-4
1600	9.3E-3	1.4E-7	4.6E-7	1.4E-4	8.0E-3	9.1E-4	1.2E-4
1700	8.4E-3	1.2E-7	3.1E-7	1.3E-4	7.1E-3	8.6E-4	1.1E-4
1800	7.5E-3	1.1E-7	2.1E-7	1.2E-4	6.4E-3	8.0E-4	1.0E-4
1900	6.8E-3	1.0E-7	1.5E-7	1.2E-4	5.7E-3	7.5E-4	9.6E-5
2000	6.1E-3	9.2E-8	1.0E-7	1.1E-4	5.1E-3	7.0E-4	8.9E-5
2100	5.5E-3	8.3E-8	7.2E-8	9.9E-5	4.6E-3	6.6E-4	8.3E-5
2200	5.0E-3	7.5E-8	5.2E-8	9.2E-5	4.1E-3	6.1E-4	7.7E-5
2300	4.5E-3	6.9E-8	3.8E-8	8.5E-5	3.7E-3	5.7E-4	7.2E-5
2400	4.0E-3	6.2E-8	2.8E-8	7.8E-5	3.3E-3	5.3E-4	6.7E-5
2500	3.6E-3	5.6E-8	2.2E-8	7.2E-5	2.9E-3	4.9E-4	6.2E-5
2600	3.3E-3	5.1E-8	1.7E-8	6.7E-5	2.6E-3	4.6E-4	5.7E-5
2700	3.0E-3	4.6E-8	1.4E-8	6.2E-5	2.4E-3	4.2E-4	5.3E-5
2800	2.7E-3	4.2E-8	1.1E-8	5.7E-5	2.1E-3	3.9E-4	4.9E-5
2900	2.4E-3	3.8E-8	9.5E-9	5.2E-5	1.9E-3	3.6E-4	4.6E-5
3000	2.2E-3	3.5E-8	8.1E-9	4.8E-5	1.7E-3	3.4E-4	4.2E-5
3100	2.0E-3	3.1E-8	7.0E-9	4.4E-5	1.5E-3	3.1E-4	3.9E-5
3200	1.8E-3	2.8E-8	6.1E-9	4.1E-5	1.4E-3	2.9E-4	3.6E-5
3300	1.6E-3	2.6E-8	5.4E-9	3.8E-5	1.2E-3	2.7E-4	3.3E-5
3400	1.4E-3	2.3E-8	4.8E-9	3.4E-5	1.1E-3	2.4E-4	3.0E-5
3500	1.3E-3	2.1E-8	4.3E-9	3.2E-5	9.9E-4	2.3E-4	2.8E-5
3600	1.2E-3	1.9E-8	3.8E-9	2.9E-5	8.8E-4	2.1E-4	2.6E-5
3650	1.1E-3	1.8E-8	3.6E-9	2.8E-5	8.4E-4	2.0E-4	2.5E-5
4000	7.8E-4	1.3E-8	2.5E-9	2.1E-5	5.7E-4	1.5E-4	1.8E-5
5000	2.8E-4	4.8E-9	9.3E-10	8.5E-6	1.9E-4	6.4E-5	7.7E-6
6000	1.0E-4	1.8E-9	3.4E-10	3.4E-6	6.4E-5	2.6E-5	3.1E-6
7000	3.6E-5	6.5E-10	1.3E-10	1.4E-6	2.2E-5	1.1E-5	1.2E-6
8000	1.3E-5	2.4E-10	-	5.3E-7	7.2E-6	4.2E-6	4.8E-7
9000	4.7E-6	-	-	2.1E-7	2.4E-6	1.7E-6	1.9E-7
10000	1.7E-6	-	-	7.9E-8	8.1E-7	6.5E-7	7.1E-8
11000	6.1E-7	-	-	3.0E-8	2.7E-7	2.5E-7	2.7E-8
12000	2.2E-7	-	-	1.1E-8	9.1E-8	9.6E-8	1.0E-8
13000	7.9E-8	-	-	4.3E-9	3.1E-8	3.7E-8	3.7E-9
14000	2.9E-8	-	-	1.6E-9	1.0E-8	1.4E-8	1.4E-9
15000	1.0E-8	-	-	5.9E-10	3.5E-9	5.3E-9	5.2E-10
16000	3.8E-9	-	-	2.2E-10	1.2E-9	2.0E-9	1.9E-10
