Radionuclide	Th-228
Route of Intake	Inhalation
Material	Aerosols Type S, Oxide, all unspecified forms, fA=5E-6
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Pb-212)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Pb-212)	Lungs* (Pb-212)	Skeleton* (Pb-212)	Liver* (Pb-212)
140	1.5E-2	1.6E-7	2.7E-5	9.0E-5	1.4E-2	2.3E-4	2.8E-5
150	1.5E-2	1.6E-7	2.6E-5	8.9E-5	1.4E-2	2.4E-4	2.9E-5
160	1.4E-2	1.6E-7	2.5E-5	8.8E-5	1.4E-2	2.4E-4	2.9E-5
170	1.4E-2	1.5E-7	2.4E-5	8.7E-5	1.3E-2	2.4E-4	2.9E-5
180	1.4E-2	1.5E-7	2.3E-5	8.6E-5	1.3E-2	2.4E-4	3.0E-5
190	1.3E-2	1.5E-7	2.2E-5	8.4E-5	1.3E-2	2.5E-4	3.0E-5
200	1.3E-2	1.4E-7	2.1E-5	8.3E-5	1.2E-2	2.5E-4	3.1E-5
210	1.3E-2	1.4E-7	2.0E-5	8.2E-5	1.2E-2	2.5E-4	3.1E-5
220	1.2E-2	1.4E-7	2.0E-5	8.1E-5	1.2E-2	2.5E-4	3.1E-5
230	1.2E-2	1.3E-7	1.9E-5	8.0E-5	1.1E-2	2.6E-4	3.1E-5
240	1.2E-2	1.3E-7	1.8E-5	7.9E-5	1.1E-2	2.6E-4	3.2E-5
250	1.2E-2	1.3E-7	1.7E-5	7.8E-5	1.1E-2	2.6E-4	3.2E-5
260	1.1E-2	1.3E-7	1.7E-5	7.7E-5	1.0E-2	2.6E-4	3.2E-5
270	1.1E-2	1.2E-7	1.6E-5	7.7E-5	1.0E-2	2.6E-4	3.2E-5
280	1.1E-2	1.2E-7	1.5E-5	7.6E-5	1.0E-2	2.7E-4	3.3E-5
290	1.0E-2	1.2E-7	1.5E-5	7.5E-5	9.7E-3	2.7E-4	3.3E-5
300	1.0E-2	1.2E-7	1.4E-5	7.4E-5	9.5E-3	2.7E-4	3.3E-5
310	1.0E-2	1.1E-7	1.3E-5	7.3E-5	9.3E-3	2.7E-4	3.3E-5
320	9.8E-3	1.1E-7	1.3E-5	7.2E-5	9.0E-3	2.7E-4	3.3E-5
330	9.6E-3	1.1E-7	1.2E-5	7.2E-5	8.8E-3	2.7E-4	3.4E-5
340	9.4E-3	1.1E-7	1.2E-5	7.1E-5	8.6E-3	2.7E-4	3.4E-5
350	9.2E-3	1.1E-7	1.1E-5	7.0E-5	8.4E-3	2.7E-4	3.4E-5
360	9.0E-3	1.0E-7	1.1E-5	6.9E-5	8.2E-3	2.7E-4	3.4E-5
365	8.9E-3	1.0E-7	1.1E-5	6.9E-5	8.1E-3	2.7E-4	3.4E-5
370	8.8E-3	1.0E-7	1.1E-5	6.9E-5	8.0E-3	2.7E-4	3.4E-5
380	8.6E-3	1.0E-7	1.0E-5	6.8E-5	7.9E-3	2.8E-4	3.4E-5
390	8.4E-3	9.9E-8	9.7E-6	6.7E-5	7.7E-3	2.8E-4	3.4E-5
400	8.2E-3	9.7E-8	9.3E-6	6.7E-5	7.5E-3	2.8E-4	3.4E-5
410	8.1E-3	9.6E-8	9.0E-6	6.6E-5	7.3E-3	2.8E-4	3.4E-5
420	7.9E-3	9.4E-8	8.6E-6	6.5E-5	7.2E-3	2.8E-4	3.4E-5
430	7.8E-3	9.3E-8	8.3E-6	6.5E-5	7.0E-3	2.8E-4	3.5E-5
440	7.6E-3	9.1E-8	7.9E-6	6.4E-5	6.9E-3	2.8E-4	3.5E-5
450	7.4E-3	9.0E-8	7.6E-6	6.4E-5	6.7E-3	2.8E-4	3.5E-5
460	7.3E-3	8.8E-8	7.3E-6	6.3E-5	6.6E-3	2.8E-4	3.5E-5
470	7.2E-3	8.7E-8	7.0E-6	6.2E-5	6.5E-3	2.8E-4	3.5E-5
480	7.0E-3	8.5E-8	6.7E-6	6.2E-5	6.3E-3	2.8E-4	3.5E-5
490	6.9E-3	8.4E-8	6.5E-6	6.1E-5	6.2E-3	2.8E-4	3.5E-5
500	6.8E-3	8.3E-8	6.2E-6	6.1E-5	6.1E-3	2.8E-4	3.5E-5
510	6.6E-3	8.1E-8	6.0E-6	6.0E-5	6.0E-3	2.8E-4	3.5E-5
520	6.5E-3	8.0E-8	5.7E-6	6.0E-5	5.8E-3	2.8E-4	3.5E-5
530	6.4E-3	7.9E-8	5.5E-6	5.9E-5	5.7E-3	2.8E-4	3.5E-5
540	6.3E-3	7.8E-8	5.3E-6	5.9E-5	5.6E-3	2.8E-4	3.5E-5
550	6.2E-3	7.7E-8	5.1E-6	5.8E-5	5.5E-3	2.8E-4	3.5E-5
560	6.1E-3	7.6E-8	4.9E-6	5.8E-5	5.4E-3	2.8E-4	3.5E-5
570	6.0E-3	7.5E-8	4.7E-6	5.7E-5	5.3E-3	2.8E-4	3.5E-5
580	5.9E-3	7.3E-8	4.5E-6	5.7E-5	5.2E-3	2.8E-4	3.5E-5
590	5.8E-3	7.2E-8	4.3E-6	5.6E-5	5.1E-3	2.7E-4	3.5E-5
600	5.7E-3	7.1E-8	4.1E-6	5.6E-5	5.0E-3	2.7E-4	3.4E-5
610	5.6E-3	7.0E-8	4.0E-6	5.5E-5	4.9E-3	2.7E-4	3.4E-5
620	5.5E-3	6.9E-8	3.8E-6	5.5E-5	4.8E-3	2.7E-4	3.4E-5
630	5.4E-3	6.8E-8	3.7E-6	5.4E-5	4.7E-3	2.7E-4	3.4E-5
640	5.3E-3	6.8E-8	3.5E-6	5.4E-5	4.7E-3	2.7E-4	3.4E-5
650	5.2E-3	6.7E-8	3.4E-6	5.4E-5	4.6E-3	2.7E-4	3.4E-5
660	5.1E-3	6.6E-8	3.2E-6	5.3E-5	4.5E-3	2.7E-4	3.4E-5
670	5.0E-3	6.5E-8	3.1E-6	5.3E-5	4.4E-3	2.7E-4	3.4E-5
680	5.0E-3	6.4E-8	3.0E-6	5.2E-5	4.3E-3	2.7E-4	3.4E-5
690	4.9E-3	6.3E-8	2.9E-6	5.2E-5	4.3E-3	2.7E-4	3.4E-5
700	4.8E-3	6.2E-8	2.7E-6	5.1E-5	4.2E-3	2.7E-4	3.4E-5
710	4.7E-3	6.2E-8	2.6E-6	5.1E-5	4.1E-3	2.7E-4	3.4E-5
720	4.7E-3	6.1E-8	2.5E-6	5.1E-5	4.1E-3	2.7E-4	3.4E-5
730	4.6E-3	6.0E-8	2.4E-6	5.0E-5	4.0E-3	2.7E-4	3.3E-5
740	4.5E-3	5.9E-8	2.3E-6	5.0E-5	3.9E-3	2.6E-4	3.3E-5
750	4.5E-3	5.9E-8	2.2E-6	4.9E-5	3.9E-3	2.6E-4	3.3E-5
760	4.4E-3	5.8E-8	2.1E-6	4.9E-5	3.8E-3	2.6E-4	3.3E-5
770	4.3E-3	5.7E-8	2.1E-6	4.9E-5	3.7E-3	2.6E-4	3.3E-5
780	4.3E-3	5.6E-8	2.0E-6	4.8E-5	3.7E-3	2.6E-4	3.3E-5
790	4.2E-3	5.6E-8	1.9E-6	4.8E-5	3.6E-3	2.6E-4	3.3E-5
800	4.1E-3	5.5E-8	1.8E-6	4.8E-5	3.6E-3	2.6E-4	3.3E-5
810	4.1E-3	5.4E-8	1.8E-6	4.7E-5	3.5E-3	2.6E-4	3.3E-5
820	4.0E-3	5.4E-8	1.7E-6	4.7E-5	3.5E-3	2.6E-4	3.3E-5
830	4.0E-3	5.3E-8	1.6E-6	4.7E-5	3.4E-3	2.6E-4	3.2E-5
840	3.9E-3	5.2E-8	1.6E-6	4.6E-5	3.4E-3	2.5E-4	3.2E-5
850	3.9E-3	5.2E-8	1.5E-6	4.6E-5	3.3E-3	2.5E-4	3.2E-5
860	3.8E-3	5.1E-8	1.4E-6	4.5E-5	3.3E-3	2.5E-4	3.2E-5
870	3.8E-3	5.1E-8	1.4E-6	4.5E-5	3.2E-3	2.5E-4	3.2E-5
880	3.7E-3	5.0E-8	1.3E-6	4.5E-5	3.2E-3	2.5E-4	3.2E-5
890	3.7E-3	4.9E-8	1.3E-6	4.4E-5	3.1E-3	2.5E-4	3.2E-5
900	3.6E-3	4.9E-8	1.2E-6	4.4E-5	3.1E-3	2.5E-4	3.2E-5
910	3.6E-3	4.8E-8	1.2E-6	4.4E-5	3.0E-3	2.5E-4	3.1E-5
920	3.5E-3	4.8E-8	1.1E-6	4.4E-5	3.0E-3	2.5E-4	3.1E-5
930	3.5E-3	4.7E-8	1.1E-6	4.3E-5	2.9E-3	2.5E-4	3.1E-5
940	3.4E-3	4.7E-8	1.0E-6	4.3E-5	2.9E-3	2.4E-4	3.1E-5
950	3.4E-3	4.6E-8	9.9E-7	4.3E-5	2.9E-3	2.4E-4	3.1E-5
960	3.3E-3	4.6E-8	9.5E-7	4.2E-5	2.8E-3	2.4E-4	3.1E-5
970	3.3E-3	4.5E-8	9.1E-7	4.2E-5	2.8E-3	2.4E-4	3.1E-5
980	3.3E-3	4.5E-8	8.8E-7	4.2E-5	2.7E-3	2.4E-4	3.0E-5
990	3.2E-3	4.4E-8	8.4E-7	4.1E-5	2.7E-3	2.4E-4	3.0E-5
1000	3.2E-3	4.4E-8	8.1E-7	4.1E-5	2.7E-3	2.4E-4	3.0E-5
1010	3.1E-3	4.3E-8	7.8E-7	4.1E-5	2.6E-3	2.4E-4	3.0E-5
1020	3.1E-3	4.3E-8	7.5E-7	4.0E-5	2.6E-3	2.3E-4	3.0E-5
1030	3.1E-3	4.2E-8	7.2E-7	4.0E-5	2.6E-3	2.3E-4	3.0E-5
1040	3.0E-3	4.2E-8	6.9E-7	4.0E-5	2.5E-3	2.3E-4	3.0E-5
1050	3.0E-3	4.1E-8	6.6E-7	4.0E-5	2.5E-3	2.3E-4	2.9E-5
1060	2.9E-3	4.1E-8	6.3E-7	3.9E-5	2.5E-3	2.3E-4	2.9E-5
1070	2.9E-3	4.1E-8	6.1E-7	3.9E-5	2.4E-3	2.3E-4	2.9E-5
1080	2.9E-3	4.0E-8	5.8E-7	3.9E-5	2.4E-3	2.3E-4	2.9E-5
1090	2.8E-3	4.0E-8	5.6E-7	3.8E-5	2.4E-3	2.3E-4	2.9E-5
1095	2.8E-3	3.9E-8	5.5E-7	3.8E-5	2.4E-3	2.3E-4	2.9E-5
1100	2.8E-3	3.9E-8	5.4E-7	3.8E-5	2.3E-3	2.3E-4	2.9E-5
1200	2.5E-3	3.5E-8	3.6E-7	3.5E-5	2.1E-3	2.1E-4	2.7E-5
1300	2.2E-3	3.2E-8	2.4E-7	3.3E-5	1.8E-3	2.0E-4	2.6E-5
1400	2.0E-3	2.9E-8	1.6E-7	3.1E-5	1.6E-3	1.9E-4	2.4E-5
1500	1.8E-3	2.6E-8	1.1E-7	2.8E-5	1.4E-3	1.8E-4	2.3E-5
1600	1.6E-3	2.4E-8	7.3E-8	2.6E-5	1.3E-3	1.7E-4	2.1E-5
1700	1.4E-3	2.1E-8	5.0E-8	2.4E-5	1.1E-3	1.6E-4	2.0E-5
1800	1.3E-3	1.9E-8	3.4E-8	2.3E-5	1.0E-3	1.5E-4	1.9E-5
1900	1.2E-3	1.8E-8	2.4E-8	2.1E-5	9.1E-4	1.4E-4	1.7E-5
2000	1.1E-3	1.6E-8	1.6E-8	1.9E-5	8.2E-4	1.3E-4	1.6E-5
2100	9.5E-4	1.5E-8	1.2E-8	1.8E-5	7.3E-4	1.2E-4	1.5E-5
2200	8.6E-4	1.3E-8	8.5E-9	1.7E-5	6.6E-4	1.1E-4	1.4E-5
2300	7.7E-4	1.2E-8	6.2E-9	1.5E-5	5.9E-4	1.0E-4	1.3E-5
2400	7.0E-4	1.1E-8	4.7E-9	1.4E-5	5.3E-4	9.6E-5	1.2E-5
2500	6.3E-4	9.8E-9	3.6E-9	1.3E-5	4.7E-4	8.9E-5	1.1E-5
2600	5.7E-4	8.9E-9	2.9E-9	1.2E-5	4.2E-4	8.2E-5	1.0E-5
2700	5.1E-4	8.1E-9	2.3E-9	1.1E-5	3.8E-4	7.6E-5	9.6E-6
2800	4.6E-4	7.3E-9	1.9E-9	1.0E-5	3.4E-4	7.1E-5	8.9E-6
2900	4.2E-4	6.6E-9	1.6E-9	9.4E-6	3.0E-4	6.5E-5	8.2E-6
3000	3.8E-4	6.0E-9	1.4E-9	8.6E-6	2.7E-4	6.0E-5	7.5E-6
3100	3.4E-4	5.5E-9	1.2E-9	7.9E-6	2.4E-4	5.6E-5	7.0E-6
3200	3.1E-4	5.0E-9	1.1E-9	7.3E-6	2.2E-4	5.1E-5	6.4E-6
3300	2.8E-4	4.5E-9	9.3E-10	6.7E-6	2.0E-4	4.7E-5	5.9E-6
3400	2.5E-4	4.1E-9	8.3E-10	6.1E-6	1.8E-4	4.4E-5	5.4E-6
3500	2.2E-4	3.7E-9	7.4E-10	5.6E-6	1.6E-4	4.0E-5	5.0E-6
3600	2.0E-4	3.3E-9	6.7E-10	5.2E-6	1.4E-4	3.7E-5	4.6E-6
3650	1.9E-4	3.2E-9	6.3E-10	4.9E-6	1.3E-4	3.6E-5	4.4E-6
4000	1.3E-4	2.2E-9	4.4E-10	3.7E-6	9.1E-5	2.7E-5	3.3E-6
5000	4.8E-5	8.3E-10	1.6E-10	1.5E-6	3.1E-5	1.1E-5	1.4E-6
6000	1.7E-5	3.1E-10	-	6.0E-7	1.0E-5	4.6E-6	5.5E-7
7000	6.2E-6	1.1E-10	-	2.4E-7	3.4E-6	1.9E-6	2.2E-7
8000	2.2E-6	-	-	9.3E-8	1.2E-6	7.4E-7	8.4E-8
9000	8.1E-7	-	-	3.6E-8	3.9E-7	2.9E-7	3.2E-8
10000	2.9E-7	-	-	1.4E-8	1.3E-7	1.1E-7	1.2E-8
11000	1.0E-7	-	-	5.2E-9	4.4E-8	4.4E-8	4.6E-9
12000	3.8E-8	-	-	2.0E-9	1.5E-8	1.7E-8	1.7E-9
13000	1.4E-8	-	-	7.4E-10	4.9E-9	6.4E-9	6.5E-10
14000	5.0E-9	-	-	2.8E-10	1.6E-9	2.4E-9	2.4E-10
15000	1.8E-9	-	-	1.0E-10	5.5E-10	9.2E-10	-
16000	6.5E-10	-	-	-	1.9E-10	3.5E-10	-
17000	2.4E-10	-	-	-	-	1.3E-10	-
