Radionuclide	Th-228
Route of Intake	Inhalation
Material	Aerosols Type S, Oxide, all unspecified forms, fA=5E-6
AMTD/AMAD, µm	0.003

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Pb-212)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Pb-212)	Lungs* (Pb-212)	Skeleton* (Pb-212)	Liver* (Pb-212)
33	1.0E-1	2.6E-6	3.2E-4	7.8E-4	9.9E-2	1.4E-3	1.7E-4
34	1.0E-1	2.5E-6	3.0E-4	7.5E-4	9.9E-2	1.4E-3	1.7E-4
35	1.0E-1	2.4E-6	2.8E-4	7.3E-4	9.8E-2	1.4E-3	1.7E-4
36	1.0E-1	2.4E-6	2.7E-4	7.1E-4	9.8E-2	1.4E-3	1.7E-4
37	1.0E-1	2.3E-6	2.6E-4	7.0E-4	9.8E-2	1.4E-3	1.7E-4
38	1.0E-1	2.2E-6	2.5E-4	6.8E-4	9.7E-2	1.4E-3	1.7E-4
39	1.0E-1	2.2E-6	2.4E-4	6.7E-4	9.7E-2	1.4E-3	1.7E-4
40	1.0E-1	2.1E-6	2.3E-4	6.6E-4	9.7E-2	1.4E-3	1.7E-4
41	9.9E-2	2.1E-6	2.2E-4	6.6E-4	9.7E-2	1.4E-3	1.7E-4
42	9.9E-2	2.0E-6	2.2E-4	6.5E-4	9.6E-2	1.4E-3	1.7E-4
43	9.9E-2	2.0E-6	2.2E-4	6.5E-4	9.6E-2	1.4E-3	1.7E-4
44	9.9E-2	1.9E-6	2.1E-4	6.4E-4	9.6E-2	1.4E-3	1.7E-4
45	9.8E-2	1.9E-6	2.1E-4	6.4E-4	9.5E-2	1.4E-3	1.7E-4
46	9.8E-2	1.8E-6	2.1E-4	6.3E-4	9.5E-2	1.4E-3	1.7E-4
47	9.8E-2	1.8E-6	2.0E-4	6.3E-4	9.5E-2	1.4E-3	1.8E-4
48	9.7E-2	1.8E-6	2.0E-4	6.3E-4	9.5E-2	1.4E-3	1.8E-4
49	9.7E-2	1.7E-6	2.0E-4	6.3E-4	9.4E-2	1.4E-3	1.8E-4
50	9.7E-2	1.7E-6	2.0E-4	6.2E-4	9.4E-2	1.4E-3	1.8E-4
51	9.7E-2	1.7E-6	2.0E-4	6.2E-4	9.4E-2	1.5E-3	1.8E-4
52	9.6E-2	1.6E-6	2.0E-4	6.2E-4	9.3E-2	1.5E-3	1.8E-4
53	9.6E-2	1.6E-6	1.9E-4	6.2E-4	9.3E-2	1.5E-3	1.8E-4
54	9.6E-2	1.6E-6	1.9E-4	6.2E-4	9.3E-2	1.5E-3	1.8E-4
55	9.5E-2	1.5E-6	1.9E-4	6.2E-4	9.3E-2	1.5E-3	1.8E-4
56	9.5E-2	1.5E-6	1.9E-4	6.1E-4	9.2E-2	1.5E-3	1.8E-4
57	9.5E-2	1.5E-6	1.9E-4	6.1E-4	9.2E-2	1.5E-3	1.8E-4
58	9.5E-2	1.5E-6	1.9E-4	6.1E-4	9.2E-2	1.5E-3	1.8E-4
59	9.4E-2	1.4E-6	1.9E-4	6.1E-4	9.1E-2	1.5E-3	1.8E-4
60	9.4E-2	1.4E-6	1.9E-4	6.1E-4	9.1E-2	1.5E-3	1.8E-4
61	9.4E-2	1.4E-6	1.9E-4	6.1E-4	9.1E-2	1.5E-3	1.8E-4
62	9.4E-2	1.4E-6	1.9E-4	6.1E-4	9.1E-2	1.5E-3	1.8E-4
63	9.3E-2	1.3E-6	1.9E-4	6.1E-4	9.0E-2	1.5E-3	1.8E-4
64	9.3E-2	1.3E-6	1.8E-4	6.1E-4	9.0E-2	1.5E-3	1.8E-4
65	9.3E-2	1.3E-6	1.8E-4	6.0E-4	9.0E-2	1.5E-3	1.8E-4
66	9.2E-2	1.3E-6	1.8E-4	6.0E-4	9.0E-2	1.5E-3	1.8E-4
67	9.2E-2	1.3E-6	1.8E-4	6.0E-4	8.9E-2	1.5E-3	1.8E-4
68	9.2E-2	1.3E-6	1.8E-4	6.0E-4	8.9E-2	1.5E-3	1.8E-4
69	9.2E-2	1.2E-6	1.8E-4	6.0E-4	8.9E-2	1.5E-3	1.8E-4
70	9.1E-2	1.2E-6	1.8E-4	6.0E-4	8.9E-2	1.5E-3	1.8E-4
71	9.1E-2	1.2E-6	1.8E-4	6.0E-4	8.8E-2	1.5E-3	1.8E-4
72	9.1E-2	1.2E-6	1.8E-4	6.0E-4	8.8E-2	1.5E-3	1.8E-4
73	9.1E-2	1.2E-6	1.8E-4	6.0E-4	8.8E-2	1.5E-3	1.8E-4
74	9.0E-2	1.2E-6	1.8E-4	6.0E-4	8.8E-2	1.5E-3	1.8E-4
75	9.0E-2	1.2E-6	1.8E-4	6.0E-4	8.7E-2	1.5E-3	1.8E-4
76	9.0E-2	1.2E-6	1.8E-4	5.9E-4	8.7E-2	1.5E-3	1.8E-4
77	9.0E-2	1.1E-6	1.7E-4	5.9E-4	8.7E-2	1.5E-3	1.8E-4
78	8.9E-2	1.1E-6	1.7E-4	5.9E-4	8.6E-2	1.5E-3	1.8E-4
79	8.9E-2	1.1E-6	1.7E-4	5.9E-4	8.6E-2	1.5E-3	1.8E-4
80	8.9E-2	1.1E-6	1.7E-4	5.9E-4	8.6E-2	1.5E-3	1.8E-4
81	8.9E-2	1.1E-6	1.7E-4	5.9E-4	8.6E-2	1.5E-3	1.8E-4
82	8.8E-2	1.1E-6	1.7E-4	5.9E-4	8.5E-2	1.5E-3	1.8E-4
83	8.8E-2	1.1E-6	1.7E-4	5.9E-4	8.5E-2	1.5E-3	1.8E-4
84	8.8E-2	1.1E-6	1.7E-4	5.9E-4	8.5E-2	1.5E-3	1.8E-4
85	8.8E-2	1.1E-6	1.7E-4	5.9E-4	8.5E-2	1.5E-3	1.8E-4
86	8.7E-2	1.1E-6	1.7E-4	5.9E-4	8.4E-2	1.5E-3	1.8E-4
87	8.7E-2	1.1E-6	1.7E-4	5.8E-4	8.4E-2	1.5E-3	1.9E-4
88	8.7E-2	1.0E-6	1.7E-4	5.8E-4	8.4E-2	1.5E-3	1.9E-4
89	8.7E-2	1.0E-6	1.7E-4	5.8E-4	8.4E-2	1.5E-3	1.9E-4
90	8.6E-2	1.0E-6	1.7E-4	5.8E-4	8.4E-2	1.5E-3	1.9E-4
91	8.6E-2	1.0E-6	1.6E-4	5.8E-4	8.3E-2	1.5E-3	1.9E-4
92	8.6E-2	1.0E-6	1.6E-4	5.8E-4	8.3E-2	1.5E-3	1.9E-4
93	8.6E-2	1.0E-6	1.6E-4	5.8E-4	8.3E-2	1.5E-3	1.9E-4
94	8.5E-2	1.0E-6	1.6E-4	5.8E-4	8.3E-2	1.5E-3	1.9E-4
95	8.5E-2	1.0E-6	1.6E-4	5.8E-4	8.2E-2	1.5E-3	1.9E-4
96	8.5E-2	9.9E-7	1.6E-4	5.8E-4	8.2E-2	1.5E-3	1.9E-4
97	8.5E-2	9.9E-7	1.6E-4	5.8E-4	8.2E-2	1.5E-3	1.9E-4
98	8.4E-2	9.8E-7	1.6E-4	5.7E-4	8.2E-2	1.5E-3	1.9E-4
99	8.4E-2	9.7E-7	1.6E-4	5.7E-4	8.1E-2	1.5E-3	1.9E-4
100	8.4E-2	9.7E-7	1.6E-4	5.7E-4	8.1E-2	1.6E-3	1.9E-4
110	8.2E-2	9.3E-7	1.5E-4	5.6E-4	7.9E-2	1.6E-3	1.9E-4
120	8.0E-2	8.9E-7	1.5E-4	5.6E-4	7.7E-2	1.6E-3	1.9E-4
130	7.7E-2	8.6E-7	1.4E-4	5.5E-4	7.4E-2	1.6E-3	1.9E-4
140	7.5E-2	8.4E-7	1.3E-4	5.4E-4	7.2E-2	1.6E-3	2.0E-4
150	7.3E-2	8.2E-7	1.3E-4	5.3E-4	7.0E-2	1.6E-3	2.0E-4
160	7.1E-2	8.0E-7	1.2E-4	5.3E-4	6.9E-2	1.6E-3	2.0E-4
170	7.0E-2	7.8E-7	1.2E-4	5.2E-4	6.7E-2	1.7E-3	2.0E-4
180	6.8E-2	7.6E-7	1.1E-4	5.1E-4	6.5E-2	1.7E-3	2.0E-4
190	6.6E-2	7.5E-7	1.1E-4	5.1E-4	6.3E-2	1.7E-3	2.0E-4
200	6.4E-2	7.3E-7	1.1E-4	5.0E-4	6.1E-2	1.7E-3	2.1E-4
210	6.3E-2	7.2E-7	1.0E-4	4.9E-4	6.0E-2	1.7E-3	2.1E-4
220	6.1E-2	7.0E-7	9.7E-5	4.9E-4	5.8E-2	1.7E-3	2.1E-4
230	6.0E-2	6.9E-7	9.3E-5	4.8E-4	5.7E-2	1.7E-3	2.1E-4
240	5.8E-2	6.7E-7	9.0E-5	4.7E-4	5.5E-2	1.7E-3	2.1E-4
250	5.7E-2	6.6E-7	8.6E-5	4.7E-4	5.4E-2	1.7E-3	2.1E-4
260	5.6E-2	6.5E-7	8.3E-5	4.6E-4	5.3E-2	1.7E-3	2.1E-4
270	5.4E-2	6.4E-7	7.9E-5	4.6E-4	5.1E-2	1.7E-3	2.1E-4
280	5.3E-2	6.2E-7	7.6E-5	4.5E-4	5.0E-2	1.7E-3	2.1E-4
290	5.2E-2	6.1E-7	7.3E-5	4.5E-4	4.9E-2	1.7E-3	2.1E-4
300	5.1E-2	6.0E-7	7.0E-5	4.4E-4	4.8E-2	1.7E-3	2.1E-4
310	4.9E-2	5.9E-7	6.7E-5	4.4E-4	4.7E-2	1.7E-3	2.1E-4
320	4.8E-2	5.8E-7	6.5E-5	4.3E-4	4.5E-2	1.7E-3	2.1E-4
330	4.7E-2	5.7E-7	6.2E-5	4.3E-4	4.4E-2	1.7E-3	2.1E-4
340	4.6E-2	5.6E-7	6.0E-5	4.2E-4	4.3E-2	1.7E-3	2.2E-4
350	4.5E-2	5.5E-7	5.7E-5	4.2E-4	4.2E-2	1.7E-3	2.2E-4
360	4.4E-2	5.4E-7	5.5E-5	4.1E-4	4.1E-2	1.7E-3	2.2E-4
365	4.4E-2	5.3E-7	5.4E-5	4.1E-4	4.1E-2	1.7E-3	2.2E-4
370	4.3E-2	5.3E-7	5.3E-5	4.1E-4	4.0E-2	1.7E-3	2.2E-4
380	4.2E-2	5.2E-7	5.1E-5	4.1E-4	3.9E-2	1.7E-3	2.2E-4
390	4.1E-2	5.1E-7	4.9E-5	4.0E-4	3.9E-2	1.7E-3	2.2E-4
400	4.1E-2	5.0E-7	4.7E-5	4.0E-4	3.8E-2	1.7E-3	2.2E-4
410	4.0E-2	4.9E-7	4.5E-5	3.9E-4	3.7E-2	1.7E-3	2.2E-4
420	3.9E-2	4.9E-7	4.3E-5	3.9E-4	3.6E-2	1.7E-3	2.2E-4
430	3.8E-2	4.8E-7	4.1E-5	3.8E-4	3.5E-2	1.7E-3	2.2E-4
440	3.7E-2	4.7E-7	4.0E-5	3.8E-4	3.5E-2	1.7E-3	2.2E-4
450	3.7E-2	4.6E-7	3.8E-5	3.8E-4	3.4E-2	1.7E-3	2.2E-4
460	3.6E-2	4.6E-7	3.6E-5	3.7E-4	3.3E-2	1.7E-3	2.2E-4
470	3.5E-2	4.5E-7	3.5E-5	3.7E-4	3.2E-2	1.7E-3	2.2E-4
480	3.5E-2	4.4E-7	3.4E-5	3.7E-4	3.2E-2	1.7E-3	2.2E-4
490	3.4E-2	4.3E-7	3.2E-5	3.6E-4	3.1E-2	1.7E-3	2.1E-4
500	3.3E-2	4.3E-7	3.1E-5	3.6E-4	3.1E-2	1.7E-3	2.1E-4
510	3.3E-2	4.2E-7	3.0E-5	3.6E-4	3.0E-2	1.7E-3	2.1E-4
520	3.2E-2	4.2E-7	2.9E-5	3.5E-4	2.9E-2	1.7E-3	2.1E-4
530	3.2E-2	4.1E-7	2.7E-5	3.5E-4	2.9E-2	1.7E-3	2.1E-4
540	3.1E-2	4.0E-7	2.6E-5	3.5E-4	2.8E-2	1.7E-3	2.1E-4
550	3.0E-2	4.0E-7	2.5E-5	3.4E-4	2.8E-2	1.7E-3	2.1E-4
560	3.0E-2	3.9E-7	2.4E-5	3.4E-4	2.7E-2	1.7E-3	2.1E-4
570	2.9E-2	3.9E-7	2.3E-5	3.4E-4	2.7E-2	1.7E-3	2.1E-4
580	2.9E-2	3.8E-7	2.2E-5	3.3E-4	2.6E-2	1.7E-3	2.1E-4
590	2.8E-2	3.7E-7	2.1E-5	3.3E-4	2.6E-2	1.7E-3	2.1E-4
600	2.8E-2	3.7E-7	2.1E-5	3.3E-4	2.5E-2	1.7E-3	2.1E-4
610	2.7E-2	3.6E-7	2.0E-5	3.2E-4	2.5E-2	1.7E-3	2.1E-4
620	2.7E-2	3.6E-7	1.9E-5	3.2E-4	2.4E-2	1.7E-3	2.1E-4
630	2.6E-2	3.5E-7	1.8E-5	3.2E-4	2.4E-2	1.6E-3	2.1E-4
640	2.6E-2	3.5E-7	1.7E-5	3.2E-4	2.3E-2	1.6E-3	2.1E-4
650	2.6E-2	3.4E-7	1.7E-5	3.1E-4	2.3E-2	1.6E-3	2.1E-4
660	2.5E-2	3.4E-7	1.6E-5	3.1E-4	2.3E-2	1.6E-3	2.1E-4
670	2.5E-2	3.4E-7	1.5E-5	3.1E-4	2.2E-2	1.6E-3	2.0E-4
680	2.4E-2	3.3E-7	1.5E-5	3.1E-4	2.2E-2	1.6E-3	2.0E-4
690	2.4E-2	3.3E-7	1.4E-5	3.0E-4	2.2E-2	1.6E-3	2.0E-4
700	2.4E-2	3.2E-7	1.4E-5	3.0E-4	2.1E-2	1.6E-3	2.0E-4
710	2.3E-2	3.2E-7	1.3E-5	3.0E-4	2.1E-2	1.6E-3	2.0E-4
720	2.3E-2	3.1E-7	1.3E-5	3.0E-4	2.0E-2	1.6E-3	2.0E-4
730	2.3E-2	3.1E-7	1.2E-5	2.9E-4	2.0E-2	1.6E-3	2.0E-4
740	2.2E-2	3.1E-7	1.2E-5	2.9E-4	2.0E-2	1.6E-3	2.0E-4
750	2.2E-2	3.0E-7	1.1E-5	2.9E-4	1.9E-2	1.6E-3	2.0E-4
760	2.2E-2	3.0E-7	1.1E-5	2.9E-4	1.9E-2	1.6E-3	2.0E-4
770	2.1E-2	3.0E-7	1.0E-5	2.8E-4	1.9E-2	1.6E-3	2.0E-4
780	2.1E-2	2.9E-7	9.9E-6	2.8E-4	1.9E-2	1.5E-3	2.0E-4
790	2.1E-2	2.9E-7	9.5E-6	2.8E-4	1.8E-2	1.5E-3	2.0E-4
800	2.0E-2	2.8E-7	9.1E-6	2.8E-4	1.8E-2	1.5E-3	1.9E-4
810	2.0E-2	2.8E-7	8.7E-6	2.7E-4	1.8E-2	1.5E-3	1.9E-4
820	2.0E-2	2.8E-7	8.4E-6	2.7E-4	1.7E-2	1.5E-3	1.9E-4
830	2.0E-2	2.7E-7	8.1E-6	2.7E-4	1.7E-2	1.5E-3	1.9E-4
840	1.9E-2	2.7E-7	7.7E-6	2.7E-4	1.7E-2	1.5E-3	1.9E-4
850	1.9E-2	2.7E-7	7.4E-6	2.6E-4	1.7E-2	1.5E-3	1.9E-4
860	1.9E-2	2.6E-7	7.1E-6	2.6E-4	1.6E-2	1.5E-3	1.9E-4
870	1.8E-2	2.6E-7	6.8E-6	2.6E-4	1.6E-2	1.5E-3	1.9E-4
880	1.8E-2	2.6E-7	6.6E-6	2.6E-4	1.6E-2	1.5E-3	1.9E-4
890	1.8E-2	2.6E-7	6.3E-6	2.6E-4	1.6E-2	1.5E-3	1.9E-4
900	1.8E-2	2.5E-7	6.1E-6	2.5E-4	1.5E-2	1.5E-3	1.9E-4
910	1.8E-2	2.5E-7	5.8E-6	2.5E-4	1.5E-2	1.4E-3	1.8E-4
920	1.7E-2	2.5E-7	5.6E-6	2.5E-4	1.5E-2	1.4E-3	1.8E-4
930	1.7E-2	2.4E-7	5.4E-6	2.5E-4	1.5E-2	1.4E-3	1.8E-4
940	1.7E-2	2.4E-7	5.2E-6	2.5E-4	1.5E-2	1.4E-3	1.8E-4
950	1.7E-2	2.4E-7	4.9E-6	2.4E-4	1.4E-2	1.4E-3	1.8E-4
960	1.6E-2	2.4E-7	4.7E-6	2.4E-4	1.4E-2	1.4E-3	1.8E-4
970	1.6E-2	2.3E-7	4.6E-6	2.4E-4	1.4E-2	1.4E-3	1.8E-4
980	1.6E-2	2.3E-7	4.4E-6	2.4E-4	1.4E-2	1.4E-3	1.8E-4
990	1.6E-2	2.3E-7	4.2E-6	2.4E-4	1.4E-2	1.4E-3	1.8E-4
1000	1.6E-2	2.3E-7	4.0E-6	2.3E-4	1.3E-2	1.4E-3	1.8E-4
1010	1.5E-2	2.2E-7	3.9E-6	2.3E-4	1.3E-2	1.4E-3	1.7E-4
1020	1.5E-2	2.2E-7	3.7E-6	2.3E-4	1.3E-2	1.4E-3	1.7E-4
1030	1.5E-2	2.2E-7	3.6E-6	2.3E-4	1.3E-2	1.4E-3	1.7E-4
1040	1.5E-2	2.2E-7	3.4E-6	2.3E-4	1.3E-2	1.3E-3	1.7E-4
1050	1.5E-2	2.1E-7	3.3E-6	2.3E-4	1.3E-2	1.3E-3	1.7E-4
1060	1.4E-2	2.1E-7	3.2E-6	2.2E-4	1.2E-2	1.3E-3	1.7E-4
1070	1.4E-2	2.1E-7	3.0E-6	2.2E-4	1.2E-2	1.3E-3	1.7E-4
1080	1.4E-2	2.1E-7	2.9E-6	2.2E-4	1.2E-2	1.3E-3	1.7E-4
1090	1.4E-2	2.0E-7	2.8E-6	2.2E-4	1.2E-2	1.3E-3	1.7E-4
1095	1.4E-2	2.0E-7	2.7E-6	2.2E-4	1.2E-2	1.3E-3	1.7E-4
1100	1.4E-2	2.0E-7	2.7E-6	2.2E-4	1.2E-2	1.3E-3	1.7E-4
1200	1.2E-2	1.8E-7	1.8E-6	2.0E-4	1.0E-2	1.2E-3	1.6E-4
1300	1.1E-2	1.6E-7	1.2E-6	1.8E-4	9.2E-3	1.2E-3	1.5E-4
1400	9.8E-3	1.5E-7	8.1E-7	1.7E-4	8.1E-3	1.1E-3	1.4E-4
1500	8.8E-3	1.3E-7	5.4E-7	1.6E-4	7.2E-3	1.0E-3	1.3E-4
1600	7.9E-3	1.2E-7	3.7E-7	1.5E-4	6.5E-3	9.4E-4	1.2E-4
1700	7.1E-3	1.1E-7	2.5E-7	1.3E-4	5.8E-3	8.8E-4	1.1E-4
1800	6.4E-3	9.9E-8	1.7E-7	1.2E-4	5.2E-3	8.2E-4	1.0E-4
1900	5.7E-3	9.0E-8	1.2E-7	1.1E-4	4.6E-3	7.6E-4	9.7E-5
2000	5.2E-3	8.1E-8	8.3E-8	1.1E-4	4.1E-3	7.1E-4	9.0E-5
2100	4.7E-3	7.4E-8	5.9E-8	9.7E-5	3.7E-3	6.6E-4	8.3E-5
2200	4.2E-3	6.7E-8	4.3E-8	9.0E-5	3.3E-3	6.1E-4	7.7E-5
2300	3.8E-3	6.1E-8	3.1E-8	8.2E-5	3.0E-3	5.6E-4	7.1E-5
2400	3.4E-3	5.5E-8	2.4E-8	7.6E-5	2.7E-3	5.2E-4	6.6E-5
2500	3.1E-3	5.0E-8	1.8E-8	7.0E-5	2.4E-3	4.8E-4	6.1E-5
2600	2.8E-3	4.5E-8	1.5E-8	6.4E-5	2.1E-3	4.5E-4	5.6E-5
2700	2.5E-3	4.1E-8	1.2E-8	5.9E-5	1.9E-3	4.1E-4	5.2E-5
2800	2.3E-3	3.7E-8	9.7E-9	5.4E-5	1.7E-3	3.8E-4	4.8E-5
2900	2.0E-3	3.4E-8	8.2E-9	5.0E-5	1.5E-3	3.5E-4	4.4E-5
3000	1.8E-3	3.0E-8	7.0E-9	4.6E-5	1.4E-3	3.2E-4	4.0E-5
3100	1.7E-3	2.8E-8	6.1E-9	4.2E-5	1.2E-3	3.0E-4	3.7E-5
3200	1.5E-3	2.5E-8	5.3E-9	3.8E-5	1.1E-3	2.7E-4	3.4E-5
3300	1.4E-3	2.3E-8	4.7E-9	3.5E-5	9.9E-4	2.5E-4	3.1E-5
3400	1.2E-3	2.0E-8	4.2E-9	3.2E-5	8.9E-4	2.3E-4	2.9E-5
3500	1.1E-3	1.9E-8	3.7E-9	3.0E-5	8.0E-4	2.1E-4	2.6E-5
3600	1.0E-3	1.7E-8	3.4E-9	2.7E-5	7.1E-4	2.0E-4	2.4E-5
3650	9.5E-4	1.6E-8	3.2E-9	2.6E-5	6.8E-4	1.9E-4	2.3E-5
4000	6.6E-4	1.1E-8	2.2E-9	1.9E-5	4.6E-4	1.4E-4	1.7E-5
5000	2.4E-4	4.1E-9	8.1E-10	7.8E-6	1.5E-4	5.9E-5	7.0E-6
6000	8.5E-5	1.5E-9	3.0E-10	3.1E-6	5.2E-5	2.4E-5	2.8E-6
7000	3.1E-5	5.5E-10	1.1E-10	1.2E-6	1.7E-5	9.6E-6	1.1E-6
8000	1.1E-5	2.0E-10	-	4.7E-7	5.8E-6	3.8E-6	4.3E-7
9000	4.0E-6	-	-	1.8E-7	2.0E-6	1.5E-6	1.6E-7
10000	1.4E-6	-	-	6.9E-8	6.6E-7	5.7E-7	6.2E-8
11000	5.2E-7	-	-	2.6E-8	2.2E-7	2.2E-7	2.3E-8
12000	1.9E-7	-	-	9.9E-9	7.4E-8	8.4E-8	8.7E-9
13000	6.8E-8	-	-	3.7E-9	2.5E-8	3.2E-8	3.2E-9
14000	2.4E-8	-	-	1.4E-9	8.3E-9	1.2E-8	1.2E-9
15000	8.9E-9	-	-	5.1E-10	2.8E-9	4.6E-9	4.4E-10
16000	3.2E-9	-	-	1.9E-10	9.4E-10	1.7E-9	1.6E-10
