Radionuclide	Ba-139
Route of Intake	Inhalation
Material	Aerosols Type F, Barium chloride, carbonate, fA=0.2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	4.9E-1	-	-	1.6E-1	2.2E-2	1.2E-2
0.083333	2.9E-1	-	-	1.1E-1	5.7E-3	1.2E-2
0.125	1.7E-1	-	-	6.9E-2	1.6E-3	8.7E-3
0.25	3.8E-2	-	-	1.8E-2	8.7E-5	2.7E-3
0.375	8.1E-3	-	-	4.4E-3	1.2E-5	7.0E-4
0.5	1.7E-3	-	-	1.0E-3	2.3E-6	1.7E-4
0.625	3.8E-4	-	-	2.4E-4	4.5E-7	4.0E-5
0.75	8.1E-5	-	-	5.4E-5	9.0E-8	9.3E-6
0.875	1.7E-5	-	-	1.2E-5	1.8E-8	2.1E-6
1	3.6E-6	8.3E-8	5.0E-7	2.6E-6	3.7E-9	4.7E-7
1.125	7.7E-7	-	-	5.5E-7	7.6E-10	1.0E-7
1.25	1.6E-7	-	-	1.2E-7	1.6E-10	2.3E-8
1.375	3.4E-8	-	-	2.4E-8	-	5.1E-9
1.5	7.0E-9	-	-	5.1E-9	-	1.1E-9
1.625	1.4E-9	-	-	1.0E-9	-	2.4E-10
1.75	3.0E-10	-	-	2.1E-10	-	-
