Radionuclide	Ba-139
Route of Intake	Inhalation
Material	Aerosols Type F, Barium chloride, carbonate, fA=0.2
AMTD/AMAD, µm	3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Skeleton*
0.041667	4.7E-1	-	-	1.4E-1	2.9E-2	1.4E-2
0.083333	2.8E-1	-	-	9.9E-2	7.7E-3	1.3E-2
0.125	1.7E-1	-	-	6.5E-2	2.2E-3	9.8E-3
0.25	3.6E-2	-	-	1.7E-2	9.8E-5	3.0E-3
0.375	7.7E-3	-	-	4.1E-3	1.3E-5	7.6E-4
0.5	1.7E-3	-	-	9.8E-4	2.3E-6	1.8E-4
0.625	3.6E-4	-	-	2.3E-4	4.5E-7	4.3E-5
0.75	7.7E-5	-	-	5.1E-5	9.0E-8	9.7E-6
0.875	1.6E-5	-	-	1.1E-5	1.8E-8	2.2E-6
1	3.5E-6	8.8E-8	4.8E-7	2.4E-6	3.7E-9	4.9E-7
1.125	7.4E-7	-	-	5.2E-7	7.7E-10	1.1E-7
1.25	1.5E-7	-	-	1.1E-7	1.6E-10	2.4E-8
1.375	3.2E-8	-	-	2.3E-8	-	5.2E-9
1.5	6.7E-9	-	-	4.8E-9	-	1.1E-9
1.625	1.4E-9	-	-	9.8E-10	-	2.5E-10
1.75	2.9E-10	-	-	2.0E-10	-	-
