Radionuclide	Br-84
Route of Intake	Inhalation
Material	Aerosols Type S, fA=1E-2
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.1E-1	7.5E-2	1.0E-2
0.083333	5.5E-2	2.3E-2	2.6E-3
0.125	1.5E-2	6.6E-3	6.6E-4
0.25	2.8E-4	1.6E-4	1.2E-5
0.375	5.4E-6	3.4E-6	2.3E-7
0.5	1.0E-7	7.2E-8	4.5E-9
0.625	2.0E-9	1.5E-9	-
