Radionuclide	Br-84
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.2E-1	7.4E-2	2.0E-2
0.083333	5.8E-2	2.2E-2	5.1E-3
0.125	1.6E-2	6.3E-3	1.3E-3
0.25	3.0E-4	1.4E-4	2.3E-5
0.375	5.7E-6	3.0E-6	4.4E-7
0.5	1.1E-7	6.2E-8	8.4E-9
0.625	2.1E-9	1.2E-9	1.6E-10
