Radionuclide	Br-84
Route of Intake	Inhalation
Material	Aerosols Type F, fA=0.99
AMTD/AMAD, µm	0.3

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	8.0E-2	6.0E-3	1.5E-2
0.083333	2.1E-2	1.1E-3	1.4E-3
0.125	5.7E-3	2.3E-4	1.6E-4
0.25	1.1E-4	3.3E-6	1.5E-6
0.375	2.2E-6	6.1E-8	3.0E-8
0.5	4.2E-8	1.2E-9	6.1E-10
0.625	8.3E-10	-	-
