Radionuclide	Br-84
Route of Intake	Inhalation
Material	Aerosols Type M, fA=0.2
AMTD/AMAD, µm	0.001

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*
0.041667	2.6E-1	8.6E-2	4.1E-2
0.083333	7.0E-2	2.6E-2	9.5E-3
0.125	1.9E-2	7.6E-3	2.3E-3
0.25	3.6E-4	1.7E-4	3.7E-5
0.375	7.0E-6	3.6E-6	6.6E-7
0.5	1.3E-7	7.5E-8	1.2E-8
0.625	2.6E-9	1.5E-9	2.3E-10
