Radionuclide	Te-133
Route of Intake	Inhalation
Material	Aerosols Type F, Tellurium chloride, tellurium dioxide, fA=0.3
AMTD/AMAD, µm	10

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
0.041667	2.8E-2	7.0E-3	7.6E-4	3.4E-6	3.4E-4	4.9E-4
0.083333	9.5E-4	2.6E-4	2.4E-5	1.6E-7	1.4E-5	2.0E-5
0.125	3.4E-5	9.6E-6	9.3E-7	7.4E-9	5.6E-7	8.3E-7
0.25	1.5E-9	4.7E-10	-	-	-	-
