Radionuclide	In-107
Route of Intake	Ingestion
Material	All forms, fA=5E-3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Alimentary Tract*	Skeleton*	Liver*
0.041667	2.8E-1	2.8E-1	7.3E-6	1.0E-5
0.083333	7.7E-2	7.7E-2	6.1E-6	8.4E-6
0.125	2.1E-2	2.1E-2	3.0E-6	4.0E-6
0.25	4.5E-4	4.5E-4	1.4E-7	1.7E-7
0.375	9.5E-6	9.5E-6	4.0E-9	4.7E-9
0.5	2.0E-7	2.0E-7	1.0E-10	1.1E-10
0.625	4.1E-9	4.1E-9	-	-
