Radionuclide	Ru-106
Route of Intake	Inhalation
Material	Aerosols Type F, Chloride, oxalate, fA=5E-2
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Rh-106)	Urine (24-hour sample) (Rh-106)	Faeces (24-hour sample) (Rh-106)	Alimentary Tract* (Rh-106)	Lungs* (Rh-106)	Skeleton* (Rh-106)	Liver* (Rh-106)
72	5.5E-2	2.2E-4	5.4E-5	8.8E-4	3.9E-4	1.0E-2	3.8E-3
73	5.4E-2	2.1E-4	5.3E-5	8.7E-4	3.8E-4	1.0E-2	3.8E-3
74	5.4E-2	2.0E-4	5.1E-5	8.6E-4	3.8E-4	1.0E-2	3.8E-3
75	5.4E-2	2.0E-4	5.0E-5	8.5E-4	3.8E-4	1.0E-2	3.7E-3
76	5.3E-2	1.9E-4	4.8E-5	8.5E-4	3.7E-4	1.0E-2	3.7E-3
77	5.3E-2	1.9E-4	4.7E-5	8.4E-4	3.7E-4	1.0E-2	3.7E-3
78	5.3E-2	1.8E-4	4.6E-5	8.3E-4	3.6E-4	1.0E-2	3.6E-3
79	5.2E-2	1.8E-4	4.4E-5	8.3E-4	3.6E-4	1.0E-2	3.6E-3
80	5.2E-2	1.7E-4	4.3E-5	8.2E-4	3.6E-4	1.0E-2	3.6E-3
81	5.2E-2	1.7E-4	4.2E-5	8.1E-4	3.6E-4	1.0E-2	3.5E-3
82	5.1E-2	1.6E-4	4.1E-5	8.1E-4	3.5E-4	1.0E-2	3.5E-3
83	5.1E-2	1.6E-4	4.0E-5	8.0E-4	3.5E-4	1.0E-2	3.5E-3
84	5.1E-2	1.6E-4	3.9E-5	7.9E-4	3.5E-4	1.0E-2	3.4E-3
85	5.1E-2	1.5E-4	3.8E-5	7.9E-4	3.4E-4	1.0E-2	3.4E-3
86	5.0E-2	1.5E-4	3.7E-5	7.8E-4	3.4E-4	9.9E-3	3.4E-3
87	5.0E-2	1.5E-4	3.6E-5	7.7E-4	3.4E-4	9.9E-3	3.4E-3
88	5.0E-2	1.4E-4	3.5E-5	7.7E-4	3.4E-4	9.9E-3	3.3E-3
89	5.0E-2	1.4E-4	3.4E-5	7.6E-4	3.3E-4	9.9E-3	3.3E-3
90	4.9E-2	1.4E-4	3.4E-5	7.6E-4	3.3E-4	9.8E-3	3.3E-3
91	4.9E-2	1.3E-4	3.3E-5	7.5E-4	3.3E-4	9.8E-3	3.3E-3
92	4.9E-2	1.3E-4	3.2E-5	7.5E-4	3.3E-4	9.8E-3	3.2E-3
93	4.9E-2	1.3E-4	3.1E-5	7.4E-4	3.2E-4	9.8E-3	3.2E-3
94	4.8E-2	1.3E-4	3.1E-5	7.4E-4	3.2E-4	9.7E-3	3.2E-3
95	4.8E-2	1.2E-4	3.0E-5	7.3E-4	3.2E-4	9.7E-3	3.2E-3
96	4.8E-2	1.2E-4	2.9E-5	7.3E-4	3.2E-4	9.7E-3	3.1E-3
97	4.8E-2	1.2E-4	2.9E-5	7.2E-4	3.2E-4	9.7E-3	3.1E-3
98	4.7E-2	1.2E-4	2.8E-5	7.2E-4	3.1E-4	9.7E-3	3.1E-3
99	4.7E-2	1.1E-4	2.8E-5	7.1E-4	3.1E-4	9.6E-3	3.1E-3
100	4.7E-2	1.1E-4	2.7E-5	7.1E-4	3.1E-4	9.6E-3	3.1E-3
110	4.5E-2	9.1E-5	2.2E-5	6.7E-4	2.9E-4	9.4E-3	2.9E-3
120	4.3E-2	7.7E-5	1.9E-5	6.3E-4	2.8E-4	9.2E-3	2.7E-3
130	4.1E-2	6.6E-5	1.6E-5	6.0E-4	2.6E-4	9.0E-3	2.5E-3
140	4.0E-2	5.7E-5	1.4E-5	5.8E-4	2.5E-4	8.8E-3	2.4E-3
150	3.8E-2	5.0E-5	1.2E-5	5.5E-4	2.4E-4	8.6E-3	2.2E-3
160	3.7E-2	4.4E-5	1.1E-5	5.3E-4	2.3E-4	8.5E-3	2.1E-3
170	3.6E-2	4.0E-5	9.4E-6	5.1E-4	2.3E-4	8.3E-3	2.0E-3
180	3.5E-2	3.6E-5	8.4E-6	5.0E-4	2.2E-4	8.1E-3	1.9E-3
190	3.4E-2	3.2E-5	7.6E-6	4.8E-4	2.1E-4	7.9E-3	1.8E-3
200	3.3E-2	3.0E-5	7.0E-6	4.6E-4	2.0E-4	7.8E-3	1.7E-3
210	3.2E-2	2.7E-5	6.4E-6	4.5E-4	2.0E-4	7.6E-3	1.6E-3
220	3.1E-2	2.5E-5	6.0E-6	4.4E-4	1.9E-4	7.5E-3	1.5E-3
230	3.0E-2	2.4E-5	5.5E-6	4.2E-4	1.9E-4	7.3E-3	1.4E-3
240	2.9E-2	2.2E-5	5.2E-6	4.1E-4	1.8E-4	7.2E-3	1.4E-3
250	2.8E-2	2.1E-5	4.9E-6	4.0E-4	1.8E-4	7.0E-3	1.3E-3
260	2.8E-2	2.0E-5	4.6E-6	3.9E-4	1.7E-4	6.9E-3	1.2E-3
270	2.7E-2	1.9E-5	4.4E-6	3.8E-4	1.7E-4	6.7E-3	1.2E-3
280	2.6E-2	1.8E-5	4.2E-6	3.7E-4	1.6E-4	6.6E-3	1.1E-3
290	2.5E-2	1.7E-5	4.0E-6	3.6E-4	1.6E-4	6.5E-3	1.1E-3
300	2.5E-2	1.6E-5	3.8E-6	3.5E-4	1.5E-4	6.3E-3	1.0E-3
310	2.4E-2	1.6E-5	3.7E-6	3.4E-4	1.5E-4	6.2E-3	9.5E-4
320	2.3E-2	1.5E-5	3.5E-6	3.3E-4	1.4E-4	6.1E-3	9.1E-4
330	2.3E-2	1.5E-5	3.4E-6	3.2E-4	1.4E-4	5.9E-3	8.6E-4
340	2.2E-2	1.4E-5	3.3E-6	3.1E-4	1.4E-4	5.8E-3	8.2E-4
350	2.2E-2	1.4E-5	3.2E-6	3.0E-4	1.3E-4	5.7E-3	7.8E-4
360	2.1E-2	1.3E-5	3.0E-6	3.0E-4	1.3E-4	5.6E-3	7.4E-4
365	2.1E-2	1.3E-5	3.0E-6	2.9E-4	1.3E-4	5.5E-3	7.2E-4
370	2.1E-2	1.3E-5	2.9E-6	2.9E-4	1.3E-4	5.5E-3	7.0E-4
380	2.0E-2	1.2E-5	2.8E-6	2.8E-4	1.2E-4	5.3E-3	6.7E-4
390	2.0E-2	1.2E-5	2.8E-6	2.7E-4	1.2E-4	5.2E-3	6.3E-4
400	1.9E-2	1.2E-5	2.7E-6	2.7E-4	1.2E-4	5.1E-3	6.0E-4
410	1.9E-2	1.1E-5	2.6E-6	2.6E-4	1.1E-4	5.0E-3	5.7E-4
420	1.8E-2	1.1E-5	2.5E-6	2.5E-4	1.1E-4	4.9E-3	5.5E-4
430	1.8E-2	1.0E-5	2.4E-6	2.5E-4	1.1E-4	4.8E-3	5.2E-4
440	1.7E-2	1.0E-5	2.3E-6	2.4E-4	1.1E-4	4.7E-3	4.9E-4
450	1.7E-2	9.9E-6	2.3E-6	2.3E-4	1.0E-4	4.6E-3	4.7E-4
460	1.6E-2	9.6E-6	2.2E-6	2.3E-4	1.0E-4	4.5E-3	4.5E-4
470	1.6E-2	9.3E-6	2.1E-6	2.2E-4	9.7E-5	4.4E-3	4.3E-4
480	1.5E-2	9.0E-6	2.1E-6	2.2E-4	9.5E-5	4.3E-3	4.1E-4
490	1.5E-2	8.7E-6	2.0E-6	2.1E-4	9.2E-5	4.2E-3	3.9E-4
500	1.5E-2	8.5E-6	2.0E-6	2.0E-4	9.0E-5	4.2E-3	3.7E-4
510	1.4E-2	8.2E-6	1.9E-6	2.0E-4	8.7E-5	4.1E-3	3.5E-4
520	1.4E-2	8.0E-6	1.8E-6	1.9E-4	8.5E-5	4.0E-3	3.3E-4
530	1.4E-2	7.8E-6	1.8E-6	1.9E-4	8.3E-5	3.9E-3	3.2E-4
540	1.3E-2	7.5E-6	1.7E-6	1.8E-4	8.1E-5	3.8E-3	3.0E-4
550	1.3E-2	7.3E-6	1.7E-6	1.8E-4	7.9E-5	3.7E-3	2.9E-4
560	1.3E-2	7.1E-6	1.6E-6	1.7E-4	7.7E-5	3.7E-3	2.8E-4
570	1.2E-2	6.9E-6	1.6E-6	1.7E-4	7.5E-5	3.6E-3	2.6E-4
580	1.2E-2	6.7E-6	1.6E-6	1.7E-4	7.3E-5	3.5E-3	2.5E-4
590	1.2E-2	6.5E-6	1.5E-6	1.6E-4	7.1E-5	3.4E-3	2.4E-4
600	1.1E-2	6.3E-6	1.5E-6	1.6E-4	6.9E-5	3.4E-3	2.3E-4
610	1.1E-2	6.2E-6	1.4E-6	1.5E-4	6.7E-5	3.3E-3	2.2E-4
620	1.1E-2	6.0E-6	1.4E-6	1.5E-4	6.5E-5	3.2E-3	2.1E-4
630	1.1E-2	5.8E-6	1.3E-6	1.4E-4	6.4E-5	3.2E-3	2.0E-4
640	1.0E-2	5.7E-6	1.3E-6	1.4E-4	6.2E-5	3.1E-3	1.9E-4
650	1.0E-2	5.5E-6	1.3E-6	1.4E-4	6.0E-5	3.0E-3	1.8E-4
660	9.8E-3	5.4E-6	1.2E-6	1.3E-4	5.9E-5	3.0E-3	1.7E-4
670	9.5E-3	5.2E-6	1.2E-6	1.3E-4	5.7E-5	2.9E-3	1.7E-4
680	9.3E-3	5.1E-6	1.2E-6	1.3E-4	5.6E-5	2.8E-3	1.6E-4
690	9.1E-3	4.9E-6	1.1E-6	1.2E-4	5.4E-5	2.8E-3	1.5E-4
700	8.9E-3	4.8E-6	1.1E-6	1.2E-4	5.3E-5	2.7E-3	1.4E-4
710	8.6E-3	4.7E-6	1.1E-6	1.2E-4	5.1E-5	2.7E-3	1.4E-4
720	8.4E-3	4.5E-6	1.0E-6	1.1E-4	5.0E-5	2.6E-3	1.3E-4
730	8.2E-3	4.4E-6	1.0E-6	1.1E-4	4.9E-5	2.6E-3	1.3E-4
740	8.0E-3	4.3E-6	9.9E-7	1.1E-4	4.8E-5	2.5E-3	1.2E-4
750	7.8E-3	4.2E-6	9.6E-7	1.1E-4	4.6E-5	2.5E-3	1.2E-4
760	7.6E-3	4.1E-6	9.4E-7	1.0E-4	4.5E-5	2.4E-3	1.1E-4
770	7.4E-3	3.9E-6	9.1E-7	1.0E-4	4.4E-5	2.4E-3	1.1E-4
780	7.2E-3	3.8E-6	8.9E-7	9.7E-5	4.3E-5	2.3E-3	1.0E-4
790	7.1E-3	3.7E-6	8.6E-7	9.5E-5	4.2E-5	2.3E-3	9.7E-5
800	6.9E-3	3.6E-6	8.4E-7	9.2E-5	4.1E-5	2.2E-3	9.3E-5
810	6.7E-3	3.5E-6	8.2E-7	9.0E-5	4.0E-5	2.2E-3	8.9E-5
820	6.5E-3	3.4E-6	7.9E-7	8.8E-5	3.8E-5	2.1E-3	8.5E-5
830	6.4E-3	3.3E-6	7.7E-7	8.5E-5	3.7E-5	2.1E-3	8.2E-5
840	6.2E-3	3.3E-6	7.5E-7	8.3E-5	3.7E-5	2.0E-3	7.8E-5
850	6.1E-3	3.2E-6	7.3E-7	8.1E-5	3.6E-5	2.0E-3	7.5E-5
860	5.9E-3	3.1E-6	7.1E-7	7.9E-5	3.5E-5	1.9E-3	7.2E-5
870	5.8E-3	3.0E-6	6.9E-7	7.7E-5	3.4E-5	1.9E-3	6.9E-5
880	5.6E-3	2.9E-6	6.8E-7	7.5E-5	3.3E-5	1.9E-3	6.6E-5
890	5.5E-3	2.8E-6	6.6E-7	7.3E-5	3.2E-5	1.8E-3	6.4E-5
900	5.4E-3	2.8E-6	6.4E-7	7.1E-5	3.1E-5	1.8E-3	6.1E-5
910	5.2E-3	2.7E-6	6.2E-7	6.9E-5	3.0E-5	1.7E-3	5.9E-5
920	5.1E-3	2.6E-6	6.1E-7	6.7E-5	3.0E-5	1.7E-3	5.6E-5
930	5.0E-3	2.6E-6	5.9E-7	6.5E-5	2.9E-5	1.7E-3	5.4E-5
940	4.9E-3	2.5E-6	5.7E-7	6.4E-5	2.8E-5	1.6E-3	5.2E-5
950	4.7E-3	2.4E-6	5.6E-7	6.2E-5	2.7E-5	1.6E-3	5.0E-5
960	4.6E-3	2.4E-6	5.4E-7	6.0E-5	2.7E-5	1.6E-3	4.8E-5
970	4.5E-3	2.3E-6	5.3E-7	5.9E-5	2.6E-5	1.5E-3	4.6E-5
980	4.4E-3	2.2E-6	5.2E-7	5.7E-5	2.5E-5	1.5E-3	4.5E-5
990	4.3E-3	2.2E-6	5.0E-7	5.6E-5	2.5E-5	1.5E-3	4.3E-5
1000	4.2E-3	2.1E-6	4.9E-7	5.4E-5	2.4E-5	1.4E-3	4.1E-5
1010	4.1E-3	2.1E-6	4.8E-7	5.3E-5	2.3E-5	1.4E-3	4.0E-5
1020	4.0E-3	2.0E-6	4.6E-7	5.2E-5	2.3E-5	1.4E-3	3.8E-5
1030	3.9E-3	2.0E-6	4.5E-7	5.0E-5	2.2E-5	1.4E-3	3.7E-5
1040	3.8E-3	1.9E-6	4.4E-7	4.9E-5	2.2E-5	1.3E-3	3.5E-5
1050	3.7E-3	1.9E-6	4.3E-7	4.8E-5	2.1E-5	1.3E-3	3.4E-5
1060	3.6E-3	1.8E-6	4.2E-7	4.6E-5	2.0E-5	1.3E-3	3.3E-5
1070	3.5E-3	1.8E-6	4.1E-7	4.5E-5	2.0E-5	1.2E-3	3.2E-5
1080	3.4E-3	1.7E-6	4.0E-7	4.4E-5	1.9E-5	1.2E-3	3.1E-5
1090	3.3E-3	1.7E-6	3.9E-7	4.3E-5	1.9E-5	1.2E-3	2.9E-5
1095	3.3E-3	1.6E-6	3.8E-7	4.2E-5	1.9E-5	1.2E-3	2.9E-5
1100	3.3E-3	1.6E-6	3.8E-7	4.2E-5	1.8E-5	1.2E-3	2.8E-5
1200	2.6E-3	1.3E-6	2.9E-7	3.2E-5	1.4E-5	9.5E-4	2.0E-5
1300	2.0E-3	9.6E-7	2.2E-7	2.5E-5	1.1E-5	7.6E-4	1.4E-5
1400	1.6E-3	7.4E-7	1.7E-7	1.9E-5	8.3E-6	6.2E-4	1.0E-5
1500	1.2E-3	5.7E-7	1.3E-7	1.5E-5	6.4E-6	5.0E-4	7.7E-6
1600	9.6E-4	4.4E-7	1.0E-7	1.1E-5	4.9E-6	4.0E-4	5.7E-6
1700	7.6E-4	3.4E-7	7.9E-8	8.6E-6	3.8E-6	3.3E-4	4.3E-6
1800	5.9E-4	2.7E-7	6.1E-8	6.6E-6	2.9E-6	2.6E-4	3.3E-6
1900	4.7E-4	2.1E-7	4.8E-8	5.1E-6	2.2E-6	2.1E-4	2.5E-6
2000	3.7E-4	1.6E-7	3.7E-8	3.9E-6	1.7E-6	1.7E-4	1.9E-6
2100	2.9E-4	1.2E-7	2.9E-8	3.0E-6	1.3E-6	1.4E-4	1.5E-6
2200	2.3E-4	9.6E-8	2.2E-8	2.3E-6	1.0E-6	1.1E-4	1.1E-6
2300	1.8E-4	7.5E-8	1.7E-8	1.8E-6	7.8E-7	9.2E-5	8.7E-7
2400	1.4E-4	5.8E-8	1.3E-8	1.4E-6	6.0E-7	7.4E-5	6.7E-7
2500	1.1E-4	4.5E-8	1.0E-8	1.0E-6	4.6E-7	6.0E-5	5.2E-7
2600	8.9E-5	3.5E-8	8.1E-9	8.1E-7	3.5E-7	4.9E-5	4.0E-7
2700	7.0E-5	2.7E-8	6.3E-9	6.2E-7	2.7E-7	3.9E-5	3.1E-7
2800	5.6E-5	2.1E-8	4.9E-9	4.8E-7	2.1E-7	3.2E-5	2.4E-7
2900	4.4E-5	1.7E-8	3.8E-9	3.7E-7	1.6E-7	2.6E-5	1.9E-7
3000	3.5E-5	1.3E-8	3.0E-9	2.8E-7	1.2E-7	2.1E-5	1.5E-7
3100	2.8E-5	1.0E-8	2.3E-9	2.2E-7	9.6E-8	1.7E-5	1.1E-7
3200	2.2E-5	7.8E-9	1.8E-9	1.7E-7	7.4E-8	1.4E-5	8.9E-8
3300	1.8E-5	6.1E-9	1.4E-9	1.3E-7	5.7E-8	1.1E-5	6.9E-8
3400	1.4E-5	4.8E-9	1.1E-9	1.0E-7	4.4E-8	9.1E-6	5.4E-8
3500	1.1E-5	3.7E-9	8.6E-10	7.7E-8	3.4E-8	7.4E-6	4.2E-8
3600	8.9E-6	2.9E-9	6.7E-10	5.9E-8	2.6E-8	6.0E-6	3.3E-8
3650	8.0E-6	2.6E-9	5.9E-10	5.2E-8	2.3E-8	5.4E-6	2.9E-8
4000	3.6E-6	1.1E-9	2.5E-10	2.1E-8	9.3E-9	2.6E-6	1.2E-8
5000	4.1E-7	-	-	1.6E-9	7.1E-10	3.3E-7	1.1E-9
6000	5.0E-8	-	-	1.3E-10	-	4.3E-8	1.0E-10
7000	6.3E-9	-	-	-	-	5.8E-9	-
8000	8.4E-10	-	-	-	-	7.8E-10	-
9000	1.1E-10	-	-	-	-	1.1E-10	-
