Radionuclide	Ru-106
Route of Intake	Inhalation
Material	Aerosols Type F, Chloride, oxalate, fA=5E-2
AMTD/AMAD, µm	1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Rh-106)	Urine (24-hour sample) (Rh-106)	Faeces (24-hour sample) (Rh-106)	Alimentary Tract* (Rh-106)	Lungs* (Rh-106)	Skeleton* (Rh-106)	Liver* (Rh-106)
3	1.8E-1	6.3E-3	6.6E-2	3.8E-2	7.6E-3	2.0E-2	2.7E-2
3.25	1.7E-1	-	-	2.9E-2	7.3E-3	2.0E-2	2.7E-2
3.5	1.7E-1	-	-	2.2E-2	7.0E-3	2.0E-2	2.6E-2
3.75	1.6E-1	-	-	1.7E-2	6.7E-3	2.0E-2	2.6E-2
4	1.5E-1	5.3E-3	2.6E-2	1.3E-2	6.5E-3	2.0E-2	2.5E-2
4.25	1.5E-1	-	-	1.1E-2	6.2E-3	2.0E-2	2.5E-2
4.5	1.5E-1	-	-	8.6E-3	6.0E-3	2.0E-2	2.5E-2
4.75	1.4E-1	-	-	7.2E-3	5.8E-3	2.0E-2	2.4E-2
5	1.4E-1	4.7E-3	8.3E-3	6.1E-3	5.7E-3	2.0E-2	2.4E-2
5.5	1.4E-1	-	-	4.8E-3	5.3E-3	1.9E-2	2.3E-2
6	1.3E-1	4.2E-3	2.9E-3	4.1E-3	5.0E-3	1.9E-2	2.2E-2
6.5	1.3E-1	-	-	3.7E-3	4.8E-3	1.9E-2	2.2E-2
7	1.3E-1	3.8E-3	1.5E-3	3.5E-3	4.5E-3	1.9E-2	2.1E-2
7.5	1.2E-1	-	-	3.3E-3	4.3E-3	1.8E-2	2.0E-2
8	1.2E-1	3.5E-3	1.1E-3	3.2E-3	4.1E-3	1.8E-2	2.0E-2
8.5	1.2E-1	-	-	3.1E-3	3.9E-3	1.8E-2	1.9E-2
9	1.2E-1	3.2E-3	9.8E-4	3.0E-3	3.7E-3	1.8E-2	1.8E-2
9.5	1.2E-1	-	-	2.9E-3	3.6E-3	1.7E-2	1.8E-2
10	1.1E-1	3.0E-3	8.9E-4	2.8E-3	3.4E-3	1.7E-2	1.7E-2
11	1.1E-1	2.8E-3	8.2E-4	2.7E-3	3.1E-3	1.7E-2	1.6E-2
12	1.1E-1	2.6E-3	7.6E-4	2.6E-3	2.9E-3	1.6E-2	1.5E-2
13	1.0E-1	2.4E-3	7.1E-4	2.5E-3	2.7E-3	1.6E-2	1.4E-2
14	1.0E-1	2.3E-3	6.6E-4	2.4E-3	2.5E-3	1.6E-2	1.4E-2
15	9.7E-2	2.1E-3	6.2E-4	2.3E-3	2.3E-3	1.5E-2	1.3E-2
16	9.4E-2	2.0E-3	5.8E-4	2.2E-3	2.1E-3	1.5E-2	1.2E-2
17	9.2E-2	1.9E-3	5.4E-4	2.1E-3	2.0E-3	1.4E-2	1.2E-2
18	8.9E-2	1.8E-3	5.1E-4	2.0E-3	1.8E-3	1.4E-2	1.1E-2
19	8.7E-2	1.7E-3	4.8E-4	1.9E-3	1.7E-3	1.4E-2	1.1E-2
20	8.5E-2	1.6E-3	4.5E-4	1.9E-3	1.6E-3	1.4E-2	1.0E-2
21	8.3E-2	1.5E-3	4.2E-4	1.8E-3	1.5E-3	1.3E-2	9.6E-3
22	8.1E-2	1.4E-3	4.0E-4	1.7E-3	1.4E-3	1.3E-2	9.2E-3
23	7.9E-2	1.3E-3	3.7E-4	1.7E-3	1.3E-3	1.3E-2	8.8E-3
24	7.7E-2	1.2E-3	3.5E-4	1.6E-3	1.2E-3	1.2E-2	8.4E-3
25	7.5E-2	1.2E-3	3.3E-4	1.6E-3	1.1E-3	1.2E-2	8.1E-3
26	7.4E-2	1.1E-3	3.1E-4	1.5E-3	1.1E-3	1.2E-2	7.8E-3
27	7.2E-2	1.1E-3	2.9E-4	1.5E-3	1.0E-3	1.2E-2	7.5E-3
28	7.1E-2	1.0E-3	2.8E-4	1.4E-3	9.6E-4	1.2E-2	7.2E-3
29	7.0E-2	9.5E-4	2.6E-4	1.4E-3	9.1E-4	1.1E-2	6.9E-3
30	6.8E-2	9.0E-4	2.5E-4	1.4E-3	8.6E-4	1.1E-2	6.7E-3
31	6.7E-2	8.6E-4	2.4E-4	1.3E-3	8.2E-4	1.1E-2	6.5E-3
32	6.6E-2	8.1E-4	2.2E-4	1.3E-3	7.8E-4	1.1E-2	6.3E-3
33	6.5E-2	7.7E-4	2.1E-4	1.3E-3	7.4E-4	1.1E-2	6.1E-3
34	6.4E-2	7.4E-4	2.0E-4	1.2E-3	7.1E-4	1.1E-2	5.9E-3
35	6.3E-2	7.0E-4	1.9E-4	1.2E-3	6.8E-4	1.0E-2	5.7E-3
36	6.2E-2	6.7E-4	1.8E-4	1.2E-3	6.5E-4	1.0E-2	5.6E-3
37	6.1E-2	6.4E-4	1.7E-4	1.2E-3	6.3E-4	1.0E-2	5.4E-3
38	6.0E-2	6.1E-4	1.6E-4	1.1E-3	6.0E-4	1.0E-2	5.3E-3
39	5.9E-2	5.8E-4	1.6E-4	1.1E-3	5.8E-4	1.0E-2	5.1E-3
40	5.8E-2	5.5E-4	1.5E-4	1.1E-3	5.6E-4	9.9E-3	5.0E-3
41	5.8E-2	5.3E-4	1.4E-4	1.1E-3	5.4E-4	9.8E-3	4.9E-3
42	5.7E-2	5.0E-4	1.4E-4	1.0E-3	5.3E-4	9.7E-3	4.8E-3
43	5.6E-2	4.8E-4	1.3E-4	1.0E-3	5.1E-4	9.6E-3	4.7E-3
44	5.5E-2	4.6E-4	1.2E-4	1.0E-3	4.9E-4	9.5E-3	4.6E-3
45	5.5E-2	4.4E-4	1.2E-4	9.9E-4	4.8E-4	9.4E-3	4.5E-3
46	5.4E-2	4.2E-4	1.1E-4	9.7E-4	4.7E-4	9.4E-3	4.4E-3
47	5.4E-2	4.1E-4	1.1E-4	9.5E-4	4.5E-4	9.3E-3	4.3E-3
48	5.3E-2	3.9E-4	1.0E-4	9.4E-4	4.4E-4	9.2E-3	4.2E-3
49	5.2E-2	3.7E-4	9.9E-5	9.2E-4	4.3E-4	9.1E-3	4.1E-3
50	5.2E-2	3.6E-4	9.5E-5	9.1E-4	4.2E-4	9.1E-3	4.1E-3
51	5.1E-2	3.5E-4	9.1E-5	8.9E-4	4.1E-4	9.0E-3	4.0E-3
52	5.1E-2	3.3E-4	8.7E-5	8.8E-4	4.1E-4	9.0E-3	3.9E-3
53	5.0E-2	3.2E-4	8.4E-5	8.7E-4	4.0E-4	8.9E-3	3.9E-3
54	5.0E-2	3.1E-4	8.0E-5	8.5E-4	3.9E-4	8.8E-3	3.8E-3
55	4.9E-2	3.0E-4	7.7E-5	8.4E-4	3.8E-4	8.8E-3	3.7E-3
56	4.9E-2	2.9E-4	7.4E-5	8.3E-4	3.8E-4	8.7E-3	3.7E-3
57	4.8E-2	2.8E-4	7.1E-5	8.2E-4	3.7E-4	8.7E-3	3.6E-3
58	4.8E-2	2.7E-4	6.9E-5	8.1E-4	3.6E-4	8.7E-3	3.6E-3
59	4.8E-2	2.6E-4	6.6E-5	8.0E-4	3.6E-4	8.6E-3	3.5E-3
60	4.7E-2	2.5E-4	6.4E-5	7.9E-4	3.5E-4	8.6E-3	3.5E-3
61	4.7E-2	2.4E-4	6.2E-5	7.8E-4	3.5E-4	8.5E-3	3.4E-3
62	4.6E-2	2.3E-4	5.9E-5	7.7E-4	3.4E-4	8.5E-3	3.4E-3
63	4.6E-2	2.2E-4	5.7E-5	7.6E-4	3.4E-4	8.4E-3	3.3E-3
64	4.6E-2	2.2E-4	5.5E-5	7.5E-4	3.3E-4	8.4E-3	3.3E-3
65	4.5E-2	2.1E-4	5.4E-5	7.4E-4	3.3E-4	8.4E-3	3.3E-3
66	4.5E-2	2.0E-4	5.2E-5	7.4E-4	3.2E-4	8.3E-3	3.2E-3
67	4.5E-2	2.0E-4	5.0E-5	7.3E-4	3.2E-4	8.3E-3	3.2E-3
68	4.4E-2	1.9E-4	4.9E-5	7.2E-4	3.2E-4	8.3E-3	3.2E-3
69	4.4E-2	1.9E-4	4.7E-5	7.1E-4	3.1E-4	8.2E-3	3.1E-3
70	4.4E-2	1.8E-4	4.6E-5	7.1E-4	3.1E-4	8.2E-3	3.1E-3
71	4.3E-2	1.7E-4	4.4E-5	7.0E-4	3.1E-4	8.2E-3	3.1E-3
72	4.3E-2	1.7E-4	4.3E-5	6.9E-4	3.0E-4	8.2E-3	3.0E-3
73	4.3E-2	1.7E-4	4.2E-5	6.9E-4	3.0E-4	8.1E-3	3.0E-3
74	4.3E-2	1.6E-4	4.0E-5	6.8E-4	3.0E-4	8.1E-3	3.0E-3
75	4.2E-2	1.6E-4	3.9E-5	6.7E-4	2.9E-4	8.1E-3	2.9E-3
76	4.2E-2	1.5E-4	3.8E-5	6.7E-4	2.9E-4	8.1E-3	2.9E-3
77	4.2E-2	1.5E-4	3.7E-5	6.6E-4	2.9E-4	8.0E-3	2.9E-3
78	4.2E-2	1.4E-4	3.6E-5	6.6E-4	2.9E-4	8.0E-3	2.9E-3
79	4.1E-2	1.4E-4	3.5E-5	6.5E-4	2.8E-4	8.0E-3	2.8E-3
80	4.1E-2	1.4E-4	3.4E-5	6.4E-4	2.8E-4	8.0E-3	2.8E-3
81	4.1E-2	1.3E-4	3.3E-5	6.4E-4	2.8E-4	7.9E-3	2.8E-3
82	4.1E-2	1.3E-4	3.2E-5	6.3E-4	2.8E-4	7.9E-3	2.8E-3
83	4.0E-2	1.3E-4	3.1E-5	6.3E-4	2.7E-4	7.9E-3	2.7E-3
84	4.0E-2	1.2E-4	3.1E-5	6.2E-4	2.7E-4	7.9E-3	2.7E-3
85	4.0E-2	1.2E-4	3.0E-5	6.2E-4	2.7E-4	7.8E-3	2.7E-3
86	4.0E-2	1.2E-4	2.9E-5	6.1E-4	2.7E-4	7.8E-3	2.7E-3
87	3.9E-2	1.2E-4	2.8E-5	6.1E-4	2.7E-4	7.8E-3	2.6E-3
88	3.9E-2	1.1E-4	2.8E-5	6.1E-4	2.6E-4	7.8E-3	2.6E-3
89	3.9E-2	1.1E-4	2.7E-5	6.0E-4	2.6E-4	7.8E-3	2.6E-3
90	3.9E-2	1.1E-4	2.6E-5	6.0E-4	2.6E-4	7.7E-3	2.6E-3
91	3.9E-2	1.1E-4	2.6E-5	5.9E-4	2.6E-4	7.7E-3	2.6E-3
92	3.8E-2	1.0E-4	2.5E-5	5.9E-4	2.6E-4	7.7E-3	2.5E-3
93	3.8E-2	1.0E-4	2.5E-5	5.8E-4	2.5E-4	7.7E-3	2.5E-3
94	3.8E-2	9.9E-5	2.4E-5	5.8E-4	2.5E-4	7.7E-3	2.5E-3
95	3.8E-2	9.6E-5	2.4E-5	5.8E-4	2.5E-4	7.6E-3	2.5E-3
96	3.8E-2	9.4E-5	2.3E-5	5.7E-4	2.5E-4	7.6E-3	2.5E-3
97	3.7E-2	9.3E-5	2.3E-5	5.7E-4	2.5E-4	7.6E-3	2.5E-3
98	3.7E-2	9.1E-5	2.2E-5	5.7E-4	2.5E-4	7.6E-3	2.4E-3
99	3.7E-2	8.9E-5	2.2E-5	5.6E-4	2.4E-4	7.6E-3	2.4E-3
100	3.7E-2	8.7E-5	2.1E-5	5.6E-4	2.4E-4	7.6E-3	2.4E-3
110	3.5E-2	7.2E-5	1.7E-5	5.3E-4	2.3E-4	7.4E-3	2.3E-3
120	3.4E-2	6.1E-5	1.5E-5	5.0E-4	2.2E-4	7.2E-3	2.1E-3
130	3.2E-2	5.2E-5	1.2E-5	4.8E-4	2.1E-4	7.1E-3	2.0E-3
140	3.1E-2	4.5E-5	1.1E-5	4.5E-4	2.0E-4	6.9E-3	1.9E-3
150	3.0E-2	3.9E-5	9.4E-6	4.4E-4	1.9E-4	6.8E-3	1.8E-3
160	2.9E-2	3.5E-5	8.3E-6	4.2E-4	1.8E-4	6.7E-3	1.7E-3
170	2.8E-2	3.1E-5	7.4E-6	4.0E-4	1.8E-4	6.5E-3	1.6E-3
180	2.7E-2	2.8E-5	6.6E-6	3.9E-4	1.7E-4	6.4E-3	1.5E-3
190	2.7E-2	2.6E-5	6.0E-6	3.8E-4	1.7E-4	6.3E-3	1.4E-3
200	2.6E-2	2.3E-5	5.5E-6	3.7E-4	1.6E-4	6.1E-3	1.3E-3
210	2.5E-2	2.2E-5	5.1E-6	3.5E-4	1.6E-4	6.0E-3	1.3E-3
220	2.4E-2	2.0E-5	4.7E-6	3.4E-4	1.5E-4	5.9E-3	1.2E-3
230	2.4E-2	1.9E-5	4.4E-6	3.3E-4	1.5E-4	5.8E-3	1.1E-3
240	2.3E-2	1.8E-5	4.1E-6	3.2E-4	1.4E-4	5.6E-3	1.1E-3
250	2.2E-2	1.7E-5	3.9E-6	3.1E-4	1.4E-4	5.5E-3	1.0E-3
260	2.2E-2	1.6E-5	3.6E-6	3.1E-4	1.3E-4	5.4E-3	9.7E-4
270	2.1E-2	1.5E-5	3.5E-6	3.0E-4	1.3E-4	5.3E-3	9.2E-4
280	2.1E-2	1.4E-5	3.3E-6	2.9E-4	1.3E-4	5.2E-3	8.8E-4
290	2.0E-2	1.4E-5	3.1E-6	2.8E-4	1.2E-4	5.1E-3	8.3E-4
300	2.0E-2	1.3E-5	3.0E-6	2.7E-4	1.2E-4	5.0E-3	7.9E-4
310	1.9E-2	1.2E-5	2.9E-6	2.7E-4	1.2E-4	4.9E-3	7.5E-4
320	1.8E-2	1.2E-5	2.8E-6	2.6E-4	1.1E-4	4.8E-3	7.1E-4
330	1.8E-2	1.2E-5	2.7E-6	2.5E-4	1.1E-4	4.7E-3	6.8E-4
340	1.8E-2	1.1E-5	2.6E-6	2.5E-4	1.1E-4	4.6E-3	6.4E-4
350	1.7E-2	1.1E-5	2.5E-6	2.4E-4	1.1E-4	4.5E-3	6.1E-4
360	1.7E-2	1.0E-5	2.4E-6	2.3E-4	1.0E-4	4.4E-3	5.8E-4
365	1.6E-2	1.0E-5	2.4E-6	2.3E-4	1.0E-4	4.3E-3	5.7E-4
370	1.6E-2	1.0E-5	2.3E-6	2.3E-4	1.0E-4	4.3E-3	5.5E-4
380	1.6E-2	9.7E-6	2.2E-6	2.2E-4	9.7E-5	4.2E-3	5.3E-4
390	1.5E-2	9.4E-6	2.2E-6	2.2E-4	9.4E-5	4.1E-3	5.0E-4
400	1.5E-2	9.1E-6	2.1E-6	2.1E-4	9.2E-5	4.0E-3	4.8E-4
410	1.5E-2	8.8E-6	2.0E-6	2.0E-4	9.0E-5	4.0E-3	4.5E-4
420	1.4E-2	8.5E-6	2.0E-6	2.0E-4	8.7E-5	3.9E-3	4.3E-4
430	1.4E-2	8.2E-6	1.9E-6	1.9E-4	8.5E-5	3.8E-3	4.1E-4
440	1.4E-2	8.0E-6	1.8E-6	1.9E-4	8.3E-5	3.7E-3	3.9E-4
450	1.3E-2	7.8E-6	1.8E-6	1.8E-4	8.1E-5	3.6E-3	3.7E-4
460	1.3E-2	7.5E-6	1.7E-6	1.8E-4	7.9E-5	3.6E-3	3.5E-4
470	1.3E-2	7.3E-6	1.7E-6	1.7E-4	7.6E-5	3.5E-3	3.4E-4
480	1.2E-2	7.1E-6	1.6E-6	1.7E-4	7.4E-5	3.4E-3	3.2E-4
490	1.2E-2	6.9E-6	1.6E-6	1.7E-4	7.3E-5	3.3E-3	3.0E-4
500	1.2E-2	6.7E-6	1.5E-6	1.6E-4	7.1E-5	3.3E-3	2.9E-4
510	1.1E-2	6.5E-6	1.5E-6	1.6E-4	6.9E-5	3.2E-3	2.8E-4
520	1.1E-2	6.3E-6	1.5E-6	1.5E-4	6.7E-5	3.1E-3	2.6E-4
530	1.1E-2	6.1E-6	1.4E-6	1.5E-4	6.5E-5	3.1E-3	2.5E-4
540	1.0E-2	5.9E-6	1.4E-6	1.4E-4	6.4E-5	3.0E-3	2.4E-4
550	1.0E-2	5.8E-6	1.3E-6	1.4E-4	6.2E-5	2.9E-3	2.3E-4
560	9.9E-3	5.6E-6	1.3E-6	1.4E-4	6.0E-5	2.9E-3	2.2E-4
570	9.7E-3	5.4E-6	1.3E-6	1.3E-4	5.9E-5	2.8E-3	2.1E-4
580	9.4E-3	5.3E-6	1.2E-6	1.3E-4	5.7E-5	2.8E-3	2.0E-4
590	9.2E-3	5.1E-6	1.2E-6	1.3E-4	5.6E-5	2.7E-3	1.9E-4
600	9.0E-3	5.0E-6	1.2E-6	1.2E-4	5.4E-5	2.7E-3	1.8E-4
610	8.7E-3	4.9E-6	1.1E-6	1.2E-4	5.3E-5	2.6E-3	1.7E-4
620	8.5E-3	4.7E-6	1.1E-6	1.2E-4	5.1E-5	2.5E-3	1.6E-4
630	8.3E-3	4.6E-6	1.1E-6	1.1E-4	5.0E-5	2.5E-3	1.6E-4
640	8.1E-3	4.5E-6	1.0E-6	1.1E-4	4.9E-5	2.4E-3	1.5E-4
650	7.9E-3	4.3E-6	1.0E-6	1.1E-4	4.8E-5	2.4E-3	1.4E-4
660	7.7E-3	4.2E-6	9.7E-7	1.1E-4	4.6E-5	2.3E-3	1.4E-4
670	7.5E-3	4.1E-6	9.5E-7	1.0E-4	4.5E-5	2.3E-3	1.3E-4
680	7.3E-3	4.0E-6	9.2E-7	1.0E-4	4.4E-5	2.2E-3	1.2E-4
690	7.1E-3	3.9E-6	8.9E-7	9.7E-5	4.3E-5	2.2E-3	1.2E-4
700	7.0E-3	3.8E-6	8.7E-7	9.5E-5	4.2E-5	2.1E-3	1.1E-4
710	6.8E-3	3.7E-6	8.5E-7	9.2E-5	4.1E-5	2.1E-3	1.1E-4
720	6.6E-3	3.6E-6	8.2E-7	9.0E-5	3.9E-5	2.1E-3	1.0E-4
730	6.5E-3	3.5E-6	8.0E-7	8.7E-5	3.8E-5	2.0E-3	9.9E-5
740	6.3E-3	3.4E-6	7.8E-7	8.5E-5	3.7E-5	2.0E-3	9.5E-5
750	6.1E-3	3.3E-6	7.6E-7	8.3E-5	3.6E-5	1.9E-3	9.1E-5
760	6.0E-3	3.2E-6	7.4E-7	8.1E-5	3.6E-5	1.9E-3	8.7E-5
770	5.8E-3	3.1E-6	7.2E-7	7.9E-5	3.5E-5	1.9E-3	8.3E-5
780	5.7E-3	3.0E-6	7.0E-7	7.7E-5	3.4E-5	1.8E-3	8.0E-5
790	5.6E-3	2.9E-6	6.8E-7	7.5E-5	3.3E-5	1.8E-3	7.6E-5
800	5.4E-3	2.9E-6	6.6E-7	7.3E-5	3.2E-5	1.7E-3	7.3E-5
810	5.3E-3	2.8E-6	6.4E-7	7.1E-5	3.1E-5	1.7E-3	7.0E-5
820	5.2E-3	2.7E-6	6.3E-7	6.9E-5	3.0E-5	1.7E-3	6.7E-5
830	5.0E-3	2.6E-6	6.1E-7	6.7E-5	3.0E-5	1.6E-3	6.4E-5
840	4.9E-3	2.6E-6	5.9E-7	6.5E-5	2.9E-5	1.6E-3	6.2E-5
850	4.8E-3	2.5E-6	5.8E-7	6.4E-5	2.8E-5	1.6E-3	5.9E-5
860	4.7E-3	2.4E-6	5.6E-7	6.2E-5	2.7E-5	1.5E-3	5.7E-5
870	4.5E-3	2.4E-6	5.5E-7	6.0E-5	2.7E-5	1.5E-3	5.5E-5
880	4.4E-3	2.3E-6	5.3E-7	5.9E-5	2.6E-5	1.5E-3	5.2E-5
890	4.3E-3	2.2E-6	5.2E-7	5.7E-5	2.5E-5	1.4E-3	5.0E-5
900	4.2E-3	2.2E-6	5.0E-7	5.6E-5	2.5E-5	1.4E-3	4.8E-5
910	4.1E-3	2.1E-6	4.9E-7	5.4E-5	2.4E-5	1.4E-3	4.6E-5
920	4.0E-3	2.1E-6	4.8E-7	5.3E-5	2.3E-5	1.3E-3	4.4E-5
930	3.9E-3	2.0E-6	4.6E-7	5.2E-5	2.3E-5	1.3E-3	4.3E-5
940	3.8E-3	2.0E-6	4.5E-7	5.0E-5	2.2E-5	1.3E-3	4.1E-5
950	3.7E-3	1.9E-6	4.4E-7	4.9E-5	2.1E-5	1.3E-3	3.9E-5
960	3.6E-3	1.9E-6	4.3E-7	4.8E-5	2.1E-5	1.2E-3	3.8E-5
970	3.5E-3	1.8E-6	4.2E-7	4.6E-5	2.0E-5	1.2E-3	3.6E-5
980	3.5E-3	1.8E-6	4.1E-7	4.5E-5	2.0E-5	1.2E-3	3.5E-5
990	3.4E-3	1.7E-6	4.0E-7	4.4E-5	1.9E-5	1.2E-3	3.4E-5
1000	3.3E-3	1.7E-6	3.9E-7	4.3E-5	1.9E-5	1.1E-3	3.2E-5
1010	3.2E-3	1.6E-6	3.8E-7	4.2E-5	1.8E-5	1.1E-3	3.1E-5
1020	3.1E-3	1.6E-6	3.7E-7	4.1E-5	1.8E-5	1.1E-3	3.0E-5
1030	3.1E-3	1.5E-6	3.6E-7	4.0E-5	1.7E-5	1.1E-3	2.9E-5
1040	3.0E-3	1.5E-6	3.5E-7	3.9E-5	1.7E-5	1.0E-3	2.8E-5
1050	2.9E-3	1.5E-6	3.4E-7	3.8E-5	1.6E-5	1.0E-3	2.7E-5
1060	2.8E-3	1.4E-6	3.3E-7	3.7E-5	1.6E-5	1.0E-3	2.6E-5
1070	2.8E-3	1.4E-6	3.2E-7	3.6E-5	1.6E-5	9.8E-4	2.5E-5
1080	2.7E-3	1.4E-6	3.1E-7	3.5E-5	1.5E-5	9.6E-4	2.4E-5
1090	2.6E-3	1.3E-6	3.0E-7	3.4E-5	1.5E-5	9.4E-4	2.3E-5
1095	2.6E-3	1.3E-6	3.0E-7	3.3E-5	1.5E-5	9.3E-4	2.3E-5
1100	2.6E-3	1.3E-6	3.0E-7	3.3E-5	1.4E-5	9.2E-4	2.2E-5
1200	2.0E-3	9.9E-7	2.3E-7	2.5E-5	1.1E-5	7.4E-4	1.6E-5
1300	1.6E-3	7.6E-7	1.8E-7	1.9E-5	8.5E-6	6.0E-4	1.1E-5
1400	1.2E-3	5.9E-7	1.4E-7	1.5E-5	6.5E-6	4.9E-4	8.2E-6
1500	9.6E-4	4.5E-7	1.0E-7	1.1E-5	5.0E-6	3.9E-4	6.0E-6
1600	7.6E-4	3.5E-7	8.1E-8	8.8E-6	3.9E-6	3.2E-4	4.5E-6
1700	5.9E-4	2.7E-7	6.2E-8	6.7E-6	3.0E-6	2.6E-4	3.4E-6
1800	4.7E-4	2.1E-7	4.8E-8	5.2E-6	2.3E-6	2.1E-4	2.6E-6
1900	3.7E-4	1.6E-7	3.7E-8	4.0E-6	1.8E-6	1.7E-4	2.0E-6
2000	2.9E-4	1.3E-7	2.9E-8	3.1E-6	1.3E-6	1.4E-4	1.5E-6
2100	2.3E-4	9.8E-8	2.3E-8	2.4E-6	1.0E-6	1.1E-4	1.2E-6
2200	1.8E-4	7.6E-8	1.7E-8	1.8E-6	8.0E-7	8.9E-5	8.9E-7
2300	1.4E-4	5.9E-8	1.4E-8	1.4E-6	6.1E-7	7.2E-5	6.8E-7
2400	1.1E-4	4.6E-8	1.1E-8	1.1E-6	4.7E-7	5.8E-5	5.3E-7
2500	8.8E-5	3.5E-8	8.2E-9	8.2E-7	3.6E-7	4.7E-5	4.1E-7
2600	7.0E-5	2.8E-8	6.4E-9	6.3E-7	2.8E-7	3.8E-5	3.2E-7
2700	5.5E-5	2.1E-8	4.9E-9	4.9E-7	2.1E-7	3.1E-5	2.5E-7
2800	4.4E-5	1.7E-8	3.8E-9	3.8E-7	1.6E-7	2.5E-5	1.9E-7
2900	3.5E-5	1.3E-8	3.0E-9	2.9E-7	1.3E-7	2.0E-5	1.5E-7
3000	2.8E-5	1.0E-8	2.3E-9	2.2E-7	9.8E-8	1.6E-5	1.2E-7
3100	2.2E-5	7.9E-9	1.8E-9	1.7E-7	7.5E-8	1.3E-5	9.0E-8
3200	1.7E-5	6.1E-9	1.4E-9	1.3E-7	5.8E-8	1.1E-5	7.0E-8
3300	1.4E-5	4.8E-9	1.1E-9	1.0E-7	4.5E-8	8.8E-6	5.5E-8
3400	1.1E-5	3.7E-9	8.6E-10	7.8E-8	3.4E-8	7.1E-6	4.3E-8
3500	8.8E-6	2.9E-9	6.7E-10	6.1E-8	2.7E-8	5.8E-6	3.3E-8
3600	7.0E-6	2.3E-9	5.3E-10	4.7E-8	2.1E-8	4.7E-6	2.6E-8
3650	6.3E-6	2.0E-9	4.7E-10	4.1E-8	1.8E-8	4.2E-6	2.3E-8
4000	2.9E-6	8.6E-10	2.0E-10	1.7E-8	7.3E-9	2.0E-6	9.6E-9
5000	3.2E-7	-	-	1.3E-9	5.6E-10	2.6E-7	8.5E-10
6000	3.9E-8	-	-	-	-	3.4E-8	-
7000	5.0E-9	-	-	-	-	4.5E-9	-
8000	6.6E-10	-	-	-	-	6.2E-10	-
